TIRAGE,UNIVERS,TOP10
2260,113.705,89.2439
2261,99.8943,103.6514
2262,96.7892,93.8022
2263,98.2233,103.6101
2264,86.355,98.2642
2265,96.7876,94.3501
2266,99.6426,78.5849
2267,85.6315,99.6394
2268,99.1366,91.6655
2269,107.8311,73.1216
2270,104.877,90.4862
2271,98.1241,101.1132
2272,98.9689,88.1695
2273,97.8857,82.0663
2274,99.267,89.0225
2275,102.3368,91.626
2276,89.6879,94.3163
2277,93.4131,98.0412
2278,80.5168,88.208
2279,106.6698,91.384
2280,85.0119,93.2622
2281,96.6905,95.2816
2282,91.6006,90.964
2283,97.4799,92.9859
2284,105.0128,87.9859
2285,112.7206,94.1272
2286,87.9539,90.9352
2287,102.494,96.0482
2288,89.4575,92.9495
2289,104.8986,93.3977
2290,100.1779,85.447
2291,88.2302,91.506
2292,85.7053,88.7707
2293,123.4576,81.5125
2294,82.8292,89.0384
2295,95.8102,90.3843
2296,90.8715,90.7857
2297,115.8029,82.4717
2298,91.5454,91.8694
2299,95.5684,90.5827
2300,97.8559,81.0736
2301,97.9621,93.0951
2302,106.0333,94.36
2303,93.4766,92.4255
2304,94.9733,88.8521
2305,102.4734,86.6011
2306,98.0587,95.0226
2307,86.3452,87.5756
2308,89.4114,80.8551
2309,102.9727,94.6089
2310,105.8619,95.0062
2311,93.9536,86.2657
2312,108.8648,87.884
2313,85.4273,102.514
2314,91.0275,100.2075
2315,87.704,100.4789
2316,100.3025,95.4226
2317,85.9837,85.8943
2318,99.1622,89.2589
2319,79.9429,88.3132
2320,96.3108,86.8698
2321,100.417,93.6372
2322,88.8723,93.0132
2323,98.3639,90.2926
2324,98.1153,92.9174
2325,112.7664,84.8246
2326,95.0846,82.5438
2327,89.8883,86.789
2328,111.8091,86.562
2329,117.0545,95.4447
2330,89.6282,89.6317
2331,98.7483,101.8412
2332,91.4106,86.5845
2333,101.9585,91.4995
2334,93.4531,91.6875
2335,117.9584,84.8483
2336,86.004,91.4274
2337,91.7293,85.566
2338,101.683,97.5926
2339,85.2814,92.3506
2340,109.805,93.9095
2341,96.8683,88.5718
2342,104.9796,91.604
2343,91.6571,90.1653
2344,87.328,87.2208
2345,100.6083,81.5302
2346,95.6845,92.7669
2347,93.1551,83.1218
2348,91.3524,91.425
2349,87.0277,83.2682
2350,97.5046,91.7089
2351,91.8706,86.8318
2352,95.1494,93.0725
2353,84.6053,82.348
2354,99.8864,93.6706
2355,94.4661,83.0622
2356,94.3123,82.5246
2357,99.9019,92.655
2358,100.8431,91.084
2359,83.4775,96.1118
2360,85.2916,86.3629
2361,104.9969,83.1621
2362,93.5869,93.5319
2363,94.141,91.2986
2364,112.8859,85.1025
2365,77.1428,98.1268
2366,100.3565,83.7664
2367,96.4319,84.3326
2368,101.1426,86.0305
2369,90.2615,100.1398
2370,94.3134,85.5899
2371,101.362,80.1734
2372,88.1609,82.2999
2373,110.3879,93.2692
2374,87.7206,87.1497
2375,93.4857,93.3696
2376,109.3793,97.1407
2377,99.8261,88.8234
2378,87.7506,82.4691
2379,112.1279,78.0304
2380,100.0791,94.4593
2381,96.9271,97.6306
2382,100.2245,79.4864
2383,112.2527,92.2072
2384,95.7697,91.5919
2385,118.8393,83.3242
2386,97.7728,98.9788
2387,106.24,98.2141
2388,108.1767,95.4536
2389,90.7547,95.125
2390,92.7557,92.1439
2391,86.5845,92.7133
2392,91.058,89.7462
2393,116.578,93.2218
2394,103.1012,91.8646
2395,111.1923,98.9638
2396,103.2902,78.732
2397,91.8243,88.8583
2398,110.7582,79.979
2399,96.1619,95.5775
2400,108.9634,79.8798
2401,104.1424,84.0868
2402,95.531,87.688
2403,80.8174,90.1377
2404,93.5565,91.1124
2405,90.1133,79.3596
2406,96.0159,98.9635
2407,103.2999,82.3737
2408,99.6018,91.069
2409,91.8035,86.5304
2410,105.4532,92.6595
2411,104.9576,82.2773
2412,100.0436,85.3115
2413,98.8306,89.5866
2414,88.2289,98.3849
2415,97.4472,93.1272
2416,100.4969,100.5526
2417,92.4719,85.7893
2418,92.2778,90.8802
2419,93.0497,86.6418
2420,95.5072,89.7579
2421,102.9521,98.4605
2422,94.5441,98.8325
2423,109.2711,96.9514
2424,84.2947,71.2298
2425,86.34,91.2995
2426,89.6963,86.0901
2427,98.27,91.551
2428,95.1008,92.0477
2429,102.3357,85.2959
2430,104.1759,84.8946
2431,105.982,80.9203
2432,89.5713,85.0484
2433,90.3131,86.6505
2434,103.9534,97.471
2435,97.3345,86.1484
2436,83.7339,87.1371
2437,91.1331,89.7741
2438,103.6841,89.0972
2439,93.4945,100.3758
2440,87.868,89.3165
2441,95.5056,85.6201
2442,106.9526,90.8757
2443,98.034,98.1433
2444,97.1434,85.5184
2445,92.9516,90.3837
2446,82.0521,75.7641
2447,96.8312,88.8852
2448,95.7108,89.5346
2449,83.8938,87.9211
2450,85.5217,92.9461
2451,96.3564,85.468
2452,95.3089,88.9811
2453,93.851,81.719
2454,96.3082,88.4157
2455,87.5654,79.5302
2456,107.5887,82.3462
2457,101.0173,91.3414
2458,93.1788,92.6193
2459,88.0538,91.2782
2460,102.7609,91.7002
2461,90.7017,93.8673
2462,86.1924,90.6855
2463,70.8741,95.0371
2464,96.1166,89.0528
2465,99.6718,95.397
2466,87.8081,93.407
2467,99.0873,95.8083
2468,83.6306,85.6874
2469,96.492,81.9096
2470,87.4713,95.0632
2471,93.4797,91.4087
2472,101.9858,85.9243
2473,99.2196,91.3723
2474,102.0879,98.1338
2475,85.3451,92.276
2476,90.1766,88.2374
2477,105.5842,86.0593
2478,97.7837,89.7467
2479,84.1302,91.4833
2480,100.2771,90.0153
2481,91.7452,86.2675
2482,85.1465,89.1733
2483,103.882,89.8895
2484,98.4378,87.5378
2485,101.4705,92.5999
2486,91.6082,99.1371
2487,92.9006,96.2957
2488,99.1036,92.4293
2489,85.875,99.8676
2490,92.3466,83.5358
2491,93.381,102.4639
2492,84.7311,84.4406
2493,97.2029,94.6017
2494,83.5203,90.0178
2495,101.2118,88.498
2496,86.3125,86.5495
2497,96.1368,96.2275
2498,93.3299,93.5783
2499,104.6184,84.961
2500,94.9431,89.9717
2501,91.0236,94.0855
2502,113.2259,93.2131
2503,115.9397,90.1436
2504,84.8531,99.1159
2505,103.3073,94.9708
2506,81.6146,93.1035
2507,91.2928,94.234
2508,90.7412,82.2215
2509,89.9066,82.6846
2510,101.1162,91.4334
2511,95.6762,89.0358
2512,100.1422,88.9914
2513,97.0407,87.5103
2514,99.2079,97.8929
2515,99.9023,81.8087
2516,90.8058,84.9322
2517,90.7206,89.6505
2518,87.1318,92.8348
2519,94.6463,84.7641
2520,87.1331,86.519
2521,100.0233,98.0613
2522,78.2618,96.6632
2523,102.8206,93.4866
2524,88.2753,88.9694
2525,98.6849,90.7273
2526,102.1387,90.6758
2527,108.7637,94.8133
2528,91.5984,84.9115
2529,87.8484,92.8956
2530,91.1303,82.178
2531,104.1856,93.1545
2532,102.4204,89.7339
2533,100.8042,93.7043
2534,97.9604,78.8343
2535,85.3386,84.4462
2536,91.4374,95.806
2537,105.4254,78.9472
2538,84.3838,86.4361
2539,89.9813,93.67
2540,85.724,89.4469
2541,83.683,88.117
2542,94.7568,90.6277
2543,102.2337,82.3247
2544,91.0587,90.7024
2545,98.5648,88.7433
2546,105.3116,92.931
2547,101.4467,91.5887
2548,101.145,85.466
2549,97.1368,84.9614
2550,93.4726,91.8961
2551,95.0698,91.7209
2552,102.9653,97.0344
2553,88.0825,96.9071
2554,82.3236,78.6945
2555,79.6301,97.7989
2556,86.1963,84.344
2557,82.0976,95.2614
2558,101.3585,87.2102
2559,98.3402,96.6479
2560,105.4803,87.4497
2561,106.0181,95.1252
2562,94.4954,91.1855
2563,112.6412,92.7325
2564,108.7035,87.5805
2565,101.2747,87.3961
2566,78.8704,83.2494
2567,99.0855,94.4721
2568,92.3181,80.4006
2569,102.3862,90.5874
2570,90.5559,87.4408
2571,85.4805,96.1562
2572,95.6822,89.1846
2573,100.3469,88.7263
2574,88.898,87.8703
2575,116.3342,94.1286
2576,101.5613,86.911
2577,105.8426,98.5354
2578,91.2665,97.8854
2579,97.1361,90.117
2580,84.9278,84.2343
2581,91.1145,86.0939
2582,100.1632,91.5282
2583,93.2292,91.6154
2584,106.6607,97.6352
2585,91.4864,86.519
2586,100.6609,92.2952
2587,100.4658,91.258
2588,106.7596,83.1256
2589,103.6667,87.7369
2590,92.5472,87.9284
2591,98.6862,96.6237
2592,90.2175,80.431
2593,86.3138,90.1262
2594,91.0438,90.4103
2595,96.8936,90.9724
2596,101.8987,85.4549
2597,91.3338,85.3513
2598,106.6582,80.6
2599,107.7105,104.0926
2600,96.3195,85.0704
2601,101.7579,95.6103
2602,92.5765,87.9228
2603,97.9934,96.4554
2604,102.1563,93.1173
2605,99.3597,91.0336
2606,96.2196,76.4254
2607,92.0743,90.8457
2608,98.0129,91.8516
2609,82.1743,97.6903
2610,101.2469,95.5605
2611,77.381,87.7533
2612,98.784,79.2426
2613,103.86,87.9019
2614,85.7605,80.3594
2615,114.8392,95.2759
2616,101.3483,88.9426
2617,106.5392,93.526
2618,91.9123,93.0178
2619,88.9843,99.8021
2620,104.7813,92.3892
2621,90.0732,89.8406
2622,99.9623,94.3274
2623,93.3356,82.0244
2624,95.4659,97.1562
2625,91.7367,84.4702
2626,83.9803,83.4137
2627,89.6824,91.33
2628,97.7176,98.5397
2629,97.2354,91.1909
2630,88.949,88.333
2631,89.3376,85.5324
2632,102.8291,92.6637
2633,108.7156,85.8266
2634,96.3244,91.6981
2635,108.9022,91.1039
2636,81.9695,95.8898
2637,96.384,91.0974
2638,93.1354,90.147
2639,87.5045,80.289
2640,90.4215,88.0361
2641,90.7104,95.5713
2642,100.2106,92.6687
2643,95.9362,86.3801
2644,85.9377,87.7352
2645,113.2718,91.3723
2646,92.7627,84.0292
2647,99.4265,98.9714
2648,94.764,88.2849
2649,108.7964,84.7179
2650,85.9742,95.4195
2651,93.7593,90.2552
2652,83.0067,74.9802
2653,80.2734,84.1203
2654,100.2509,95.5614
2655,83.6333,83.2576
2656,97.077,93.9881
2657,114.5457,82.4529
2658,83.4952,86.1597
2659,99.0709,81.2722
2660,85.8659,87.3337
2661,90.7185,86.0182
2662,93.6598,94.4774
2663,87.8556,82.3447
2664,98.2121,90.534
2665,94.9394,88.8622
2666,71.7287,95.1762
2667,89.5065,88.587
2668,82.5078,92.416
2669,94.4874,93.1112
2670,94.3139,91.5312
2671,97.6138,90.5333
2672,95.3269,85.524
2673,80.2017,86.8869
2674,86.7942,82.5782
2675,104.4548,81.9586
2676,84.7287,95.5187
2677,86.5008,94.5285
2678,74.5053,92.0591
2679,103.0375,86.1133
2680,91.2148,90.1742
2681,102.6497,92.0947
2682,105.0866,89.507
2683,103.8489,92.7503
2684,79.7872,98.9651
2685,109.8905,85.7753
2686,98.035,88.2461
2687,105.0692,90.1404
2688,87.0299,95.2064
2689,84.0521,92.659
2690,86.1489,87.4869
2691,92.082,93.6098
2692,84.8233,87.5521
2693,101.1287,89.9592
2694,101.5509,88.0741
2695,89.5151,97.248
2696,86.8909,93.374
2697,88.0689,93.839
2698,104.8377,86.1642
2699,90.6794,97.2984
2700,101.9316,78.0803
2701,85.2694,94.3609
2702,81.3508,88.6533
2703,108.9137,84.2823
2704,95.7746,92.5524
2705,99.2922,80.7376
2706,91.3733,81.3891
2707,106.2477,98.9535
2708,103.9929,86.243
2709,92.6128,99.9497
2710,100.2473,92.4215
2711,112.4644,95.0327
2712,83.917,92.0233
2713,99.6457,92.623
2714,84.2872,85.3737
2715,92.4606,83.2315
2716,93.5231,88.4244
2717,105.8487,95.9035
2718,102.2549,89.9158
2719,84.939,86.8691
2720,104.3143,85.4411
2721,83.6391,86.1913
2722,81.7133,88.9296
2723,99.0962,92.3523
2724,105.5022,89.4738
2725,85.6637,91.9013
2726,87.5124,85.7496
2727,82.7866,91.9708
2728,97.7434,91.2242
2729,83.2568,90.3245
2730,94.1911,88.0971
2731,83.0406,92.1771
2732,100.2208,86.3382
2733,100.6303,93.3168
2734,93.433,95.2602
2735,97.4122,86.7867
2736,93.8307,88.0169
2737,83.6575,94.2544
2738,91.8965,89.4651
2739,108.0841,93.0006
2740,115.1692,83.7084
2741,93.3959,90.012
2742,83.2197,79.5094
2743,102.2237,95.7811
2744,102.0561,86.5587
2745,88.2559,86.0595
2746,98.2109,93.0747
2747,95.8277,81.6149
2748,88.9521,81.9908
2749,114.302,96.4239
2750,111.8409,93.866
2751,101.1725,95.9817
2752,92.0163,89.5742
2753,85.4585,85.9114
2754,93.5546,85.733
2755,94.2898,89.911
2756,96.9211,103.0594
2757,93.0027,86.4188
2758,94.8922,98.9773
2759,101.8692,92.6824
2760,97.8341,89.8198
2761,93.2984,82.0192
2762,94.2082,86.7853
2763,101.4866,86.5749
2764,97.6267,83.6133
2765,93.6069,89.739
2766,88.1946,93.3634
2767,103.92,93.3002
2768,87.0043,97.5059
2769,83.2121,80.1951
2770,88.619,95.8474
2771,105.0135,95.5324
2772,104.7309,92.0271
2773,98.2733,99.4143
2774,97.3013,88.19
2775,95.4227,94.091
2776,92.3008,94.0113
2777,116.4203,81.9849
2778,88.5373,94.825
2779,90.1587,87.0966
2780,107.1039,89.1037
2781,102.0611,99.1786
2782,99.7532,89.1672
2783,90.8454,89.3506
2784,84.4846,90.4699
2785,93.8002,92.1611
2786,98.5848,81.6042
2787,94.6846,81.1967
2788,88.4125,90.1913
2789,109.7974,91.5757
2790,87.9554,93.571
2791,85.7051,95.6828
2792,94.2412,82.1232
2793,87.318,88.6041
2794,94.4193,82.0576
2795,99.7571,96.5768
2796,80.21,94.8998
2797,102.8547,85.2087
2798,92.3436,80.6204
2799,99.1794,92.8399
2800,97.3957,91.3315
2801,98.4041,102.0447
2802,93.3198,83.4787
2803,106.0501,86.9068
2804,95.6285,80.2009
2805,101.3847,84.7488
2806,92.2786,91.7838
2807,95.8338,91.982
2808,97.1876,87.2382
2809,79.9981,95.4532
2810,100.7834,92.3606
2811,91.5231,80.1496
2812,105.0644,100.3211
2813,94.7303,83.6607
2814,89.6172,91.6297
2815,88.0156,99.9763
2816,102.2144,94.513
2817,95.7279,92.7648
2818,99.7679,96.8637
2819,86.8249,86.3786
2820,91.9248,97.0868
2821,105.9307,90.1769
2822,93.207,82.8979
2823,97.0056,76.5185
2824,96.04,92.6084
2825,98.9569,77.6323
2826,92.3687,89.6676
2827,120.7959,94.5168
2828,108.2715,83.4989
2829,107.7083,94.7646
2830,84.89,85.3865
2831,105.0436,91.7356
2832,94.4276,79.5473
2833,97.3338,86.3779
2834,89.9783,78.9512
2835,82.3328,88.6126
2836,96.591,79.5119
2837,105.6201,90.9231
2838,95.7851,84.7096
2839,95.8871,92.3535
2840,98.2718,92.9894
2841,86.7991,84.8437
2842,90.0803,84.8061
2843,93.3291,86.7422
2844,88.6294,86.6942
2845,85.7682,91.0219
2846,97.9501,86.6506
2847,87.2357,90.7729
2848,104.2793,87.0649
2849,95.4058,91.8714
2850,103.728,87.3668
2851,94.5224,82.6026
2852,97.7242,95.551
2853,93.6004,92.0355
2854,92.2115,85.1226
2855,82.6436,88.4603
2856,87.4529,82.321
2857,92.7005,78.4069
2858,110.0496,87.2547
2859,96.4792,95.1213
2860,91.9308,90.539
2861,93.7858,88.175
2862,97.824,85.8408
2863,101.1927,95.6073
2864,89.522,92.416
2865,92.6702,75.8564
2866,89.3285,86.5976
2867,78.3472,93.3984
2868,105.1149,85.3451
2869,91.5626,88.6404
2870,82.3701,86.6547
2871,106.6592,80.231
2872,91.4616,100.3569
2873,91.5328,82.0824
2874,88.2468,93.0689
2875,95.3464,87.4787
2876,86.2025,90.9213
2877,82.3649,97.3217
2878,97.1724,96.4906
2879,102.9426,82.9827
2880,98.2557,89.909
2881,98.7974,81.6516
2882,96.0203,96.2488
2883,81.224,87.7953
2884,96.281,90.8892
2885,99.2158,80.1426
2886,90.1929,93.6476
2887,89.2612,86.451
2888,92.8211,90.1509
2889,82.1252,90.2627
2890,95.1993,93.3377
2891,97.404,93.2016
2892,83.1095,83.1866
2893,95.825,90.1689
2894,104.0833,93.6696
2895,101.4443,93.4078
2896,112.2696,88.039
2897,88.0161,95.1292
2898,105.6557,92.6766
2899,101.5031,99.9382
2900,87.8872,97.7507
2901,97.8741,90.7927
2902,94.2765,90.4789
2903,98.8176,97.5287
2904,91.0378,86.3385
2905,96.407,89.2049
2906,97.3322,93.8232
2907,99.193,86.9432
2908,91.4604,90.5047
2909,93.1404,92.6759
2910,90.8317,87.7905
2911,89.8143,93.2191
2912,110.3573,87.7742
2913,101.8802,94.6954
2914,112.5978,74.3558
2915,99.097,97.8526
2916,106.2801,82.1008
2917,106.0372,90.3546
2918,95.6691,91.5217
2919,97.5128,91.6852
2920,79.0804,83.4577
2921,99.5157,88.9607
2922,98.3683,88.0492
2923,83.9638,87.2296
2924,106.2285,93.2597
2925,89.8818,100.1852
2926,99.9997,91.5465
2927,96.5664,88.5303
2928,86.8311,95.9437
2929,86.3267,77.6015
2930,97.1636,90.3977
2931,89.1958,86.6616
2932,105.495,96.8512
2933,93.1428,94.8681
2934,83.26,91.5706
2935,98.0199,84.0226
2936,97.9542,90.7107
2937,101.7229,82.6161
2938,107.4705,90.9991
2939,101.6784,86.2533
2940,102.2317,84.1184
2941,97.6239,84.4391
2942,97.5714,83.7776
2943,88.1114,86.7525
2944,88.2229,88.6379
2945,99.1059,91.4344
2946,101.4716,81.0381
2947,87.2067,88.6076
2948,104.5591,80.0597
2949,103.2296,100.9583
2950,101.5986,84.8461
2951,102.6427,85.1072
2952,98.653,86.3659
2953,90.9801,98.2136
2954,101.5632,93.3312
2955,89.9407,84.1902
2956,92.6226,95.5153
2957,102.4082,84.2489
2958,83.1749,86.7874
2959,91.3724,87.7661
2960,97.7131,86.1142
2961,85.3086,78.5666
2962,107.3158,93.6475
2963,101.0043,92.4449
2964,83.8378,89.608
2965,112.8027,92.5185
2966,86.7843,83.4958
2967,105.6274,96.5654
2968,102.6253,90.6253
2969,95.405,98.1584
2970,93.9877,82.7139
2971,93.447,93.9353
2972,82.3117,81.3418
2973,90.4435,95.1648
2974,79.7735,91.6728
2975,100.8976,85.5119
2976,95.9033,91.4431
2977,97.5366,99.5955
2978,97.2057,94.0331
2979,91.837,91.6492
2980,97.5478,92.2299
2981,93.497,99.1462
2982,106.3567,100.7761
2983,93.7669,86.8836
2984,93.7925,101.4204
2985,87.85,85.3098
2986,87.9385,82.6706
2987,103.5374,102.34
2988,89.002,86.5995
2989,98.8881,93.8428
2990,91.183,86.9358
2991,102.8828,98.1816
2992,100.8041,83.0824
2993,83.5827,99.9659
2994,96.449,92.2135
2995,85.9827,80.249
2996,103.2722,90.1612
2997,90.7338,83.3314
2998,90.9696,90.1066
2999,82.0339,89.554
3000,100.0487,97.1344
3001,91.0292,93.8604
3002,110.7413,90.5844
3003,84.0771,82.5117
3004,93.5563,88.5673
3005,86.3272,87.8197
3006,87.7745,81.422
3007,94.5313,88.6163
3008,107.1978,88.8247
3009,112.599,87.1543
3010,87.7297,83.3404
3011,101.3256,88.404
3012,84.8442,97.6651
3013,102.5261,89.3542
3014,97.1497,88.4293
3015,104.5327,85.1145
3016,95.8421,98.1506
3017,95.7719,91.992
3018,100.3954,86.2505
3019,99.9331,81.0609
3020,96.3967,87.8895
3021,101.8012,84.0956
3022,86.2659,92.6068
3023,108.0617,83.2378
3024,72.7747,91.6886
3025,88.5842,88.7335
3026,94.8987,81.7271
3027,90.087,83.4286
3028,97.486,87.5355
3029,97.9308,92.8239
3030,98.5949,89.2585
3031,94.925,96.6899
3032,81.3908,93.7809
3033,92.9464,97.6533
3034,92.1187,82.447
3035,107.7341,98.0708
3036,102.667,80.9968
3037,108.0329,81.6793
3038,107.5745,95.9211
3039,92.3511,87.569
3040,109.8231,82.0341
3041,100.0365,87.4913
3042,88.8291,97.1905
3043,96.794,87.1193
3044,108.6079,96.6061
3045,98.1775,92.9225
3046,106.4445,90.1606
3047,96.0873,94.5235
3048,101.6119,85.3034
3049,86.3577,90.182
3050,110.1821,103.7744
3051,86.7631,89.874
3052,103.4253,88.6981
3053,107.1803,87.9316
3054,92.4761,94.1022
3055,86.8229,88.0788
3056,89.3401,81.4577
3057,96.7246,86.398
3058,88.4144,87.8354
3059,87.1128,88.7158
3060,79.3386,90.3594
3061,101.6455,80.4994
3062,88.7012,91.2767
3063,98.6568,83.4627
3064,110.8717,79.4301
3065,84.151,89.0797
3066,113.031,93.011
3067,86.5351,100.1805
3068,95.2639,92.1511
3069,97.7867,85.9074
3070,89.5664,86.031
3071,104.7809,79.6293
3072,99.3285,92.2744
3073,121.4527,91.2776
3074,85.5478,85.6917
3075,83.6478,75.9019
3076,99.4767,99.2371
3077,92.8483,83.1477
3078,109.7303,93.4279
3079,90.0486,95.6537
3080,93.0661,86.0935
3081,102.8417,76.6746
3082,97.0335,87.2832
3083,91.7838,93.1938
3084,93.0752,83.7501
3085,95.5453,92.6559
3086,91.0163,86.247
3087,84.2106,93.9223
3088,111.0769,78.8555
3089,84.1234,79.9997
3090,83.8131,85.4628
3091,95.5411,92.4841
3092,96.5672,94.6627
3093,99.4039,92.8716
3094,94.2163,86.0931
3095,101.3108,82.7735
3096,93.1511,101.7032
3097,85.8362,87.5628
3098,101.3675,86.0142
3099,94.0299,85.6922
3100,92.3803,86.4433
3101,96.5396,89.8999
3102,80.4594,84.5726
3103,98.7506,86.396
3104,84.8858,95.3417
3105,93.1082,89.2865
3106,88.5195,95.5706
3107,99.8878,91.7939
3108,79.4082,98.155
3109,92.1365,85.4662
3110,102.2099,78.5209
3111,98.7764,82.3546
3112,103.4206,91.1312
3113,111.2597,84.3581
3114,99.4459,80.892
3115,81.5409,93.2952
3116,88.9135,92.9712
3117,89.5795,89.7998
3118,100.532,84.3633
3119,91.6839,87.2902
3120,92.0881,94.8683
3121,97.3289,91.2304
3122,88.3672,88.4093
3123,101.6551,92.2935
3124,93.4478,91.8146
3125,91.8348,77.4244
3126,102.3872,84.396
3127,90.4397,88.9921
3128,100.4037,84.7752
3129,109.838,88.2394
3130,93.9866,88.4035
3131,103.8385,98.4768
3132,95.0228,92.8249
3133,91.2415,93.6978
3134,93.0073,97.5546
3135,87.9888,91.8776
3136,102.0743,91.6835
3137,86.7708,84.5206
3138,93.6499,93.2023
3139,83.7955,87.498
3140,95.3851,86.598
3141,83.9077,86.6525
3142,103.1755,96.1048
3143,91.7154,90.9627
3144,97.1729,86.5147
3145,90.7675,89.2921
3146,89.1505,87.8823
3147,96.2706,92.2024
3148,99.2998,96.9546
3149,97.0295,90.7169
3150,94.662,98.8853
3151,105.2434,86.735
3152,107.7397,83.561
3153,103.6969,95.9811
3154,99.9704,85.7581
3155,83.9271,88.2564
3156,114.4892,92.4896
3157,79.2322,84.5545
3158,91.7169,95.1768
3159,87.7485,85.9266
3160,92.753,85.8435
3161,105.0964,93.7763
3162,90.8244,87.0968
3163,98.7774,88.8346
3164,91.6174,85.0598
3165,95.7771,97.2273
3166,96.6745,87.881
3167,98.2403,98.8964
3168,109.4082,90.9136
3169,90.1775,87.9813
3170,95.0231,87.6902
3171,96.4518,87.3752
3172,85.4351,83.1619
3173,101.7879,83.4136
3174,103.3175,85.7462
3175,101.1728,84.5704
3176,101.7192,85.3821
3177,84.2188,81.7487
3178,104.4319,87.3299
3179,96.2087,87.8075
3180,95.2468,87.0201
3181,99.289,96.6736
3182,98.5414,82.9954
3183,93.4483,93.2991
3184,88.9281,79.3897
3185,87.3388,98.939
3186,101.5752,90.9255
3187,102.4116,84.2123
3188,94.2647,81.6075
3189,86.949,92.2326
3190,98.666,89.3222
3191,93.7501,88.9416
3192,93.0634,93.2924
3193,109.5377,81.6756
3194,102.5063,83.0848
3195,92.3977,92.3751
3196,90.6354,84.1749
3197,90.5926,97.2848
3198,92.3802,91.262
3199,87.5513,88.9262
3200,104.1548,82.4524
3201,90.7376,93.0576
3202,92.9278,88.1094
3203,81.7499,85.4412
3204,91.8079,92.7416
3205,95.8906,93.3713
3206,97.7964,84.8595
3207,90.1522,79.5148
3208,102.6057,85.1433
3209,111.0827,89.8318
3210,104.154,88.9499
3211,88.3978,94.2068
3212,101.3425,93.0005
3213,103.5055,102.0598
3214,86.882,86.7692
3215,92.8431,94.0264
3216,86.7357,87.3325
3217,98.6859,82.7608
3218,104.2749,91.9751
3219,93.5805,91.8935
3220,96.4164,89.1751
3221,87.1619,94.9068
3222,94.5188,88.6927
3223,74.3622,87.0481
3224,92.531,91.2065
3225,96.7308,93.6514
3226,96.3772,81.6156
3227,100.2436,94.3915
3228,92.946,92.7841
3229,86.7107,89.0655
3230,98.0014,94.3409
3231,80.2011,85.8284
3232,109.7982,97.8042
3233,96.301,89.3852
3234,95.6953,97.3872
3235,100.6466,98.8448
3236,95.2837,93.6644
3237,99.3328,90.7132
3238,97.431,92.6311
3239,104.1087,83.6787
3240,97.5472,87.8064
3241,91.9361,86.866
3242,104.9111,102.1698
3243,99.2061,96.3591
3244,96.0953,86.967
3245,98.8555,95.3216
3246,96.6051,82.0303
3247,83.9398,83.0274
3248,98.5003,96.1499
3249,103.1197,74.4014
3250,93.7071,88.6171
3251,114.0648,90.1301
3252,111.6385,83.7485
3253,88.3694,88.3201
3254,101.3556,94.5555
3255,101.7694,92.8415
3256,109.8915,92.655
3257,99.8111,78.3676
3258,98.1279,90.5235
3259,94.291,92.7147
3260,93.7071,91.5202
3261,89.5276,85.8598
3262,96.0257,91.456
3263,92.5137,95.3469
3264,76.855,87.0852
3265,88.8653,102.3167
3266,115.3395,88.9044
3267,93.7514,97.3541
3268,94.1148,102.5495
3269,95.7098,97.3834
3270,86.8754,77.0493
3271,93.8417,81.541
3272,92.0128,85.913
3273,98.2762,92.8089
3274,90.1846,85.5627
3275,100.244,92.587
3276,112.6874,82.6814
3277,102.957,89.7527
3278,89.2236,89.9986
3279,87.5587,93.2171
3280,92.714,90.1162
3281,91.0,88.5708
3282,86.7816,90.0933
3283,93.4602,97.808
3284,95.532,94.977
3285,87.3264,87.2861
3286,98.5065,85.5527
3287,98.9967,93.3088
3288,105.5941,89.4593
3289,96.1865,77.6912
3290,94.3439,86.4744
3291,87.61,90.5715
3292,94.5643,101.0885
3293,89.8647,91.6088
3294,105.3495,89.9452
3295,85.4166,83.7825
3296,91.4931,81.4642
3297,104.4951,88.4065
3298,85.7693,91.0387
3299,97.1142,91.4781
3300,94.9286,93.2846
3301,86.2756,93.7739
3302,92.9762,93.6903
3303,88.9591,85.6466
3304,97.0537,83.0425
3305,97.4659,82.7604
3306,86.7215,93.5583
3307,87.4479,82.7199
3308,87.1926,86.1253
3309,97.1905,81.8609
3310,94.031,96.6818
3311,109.1089,93.1911
3312,120.9116,89.8781
3313,91.1571,91.8586
3314,96.9988,83.1174
3315,101.3962,94.825
3316,110.473,91.9322
3317,100.8697,90.6052
3318,90.8124,90.7501
3319,88.2886,96.685
3320,94.6282,90.5675
3321,98.4891,98.2916
3322,106.761,81.2376
3323,111.7897,87.9005
3324,104.024,88.857
3325,90.8581,86.5219
3326,95.1963,94.5357
3327,90.3977,88.9332
3328,113.2069,98.2311
3329,92.1118,93.406
3330,94.3763,97.2249
3331,90.8144,85.9871
3332,83.8765,92.5606
3333,104.8753,91.9989
3334,91.4974,82.5418
3335,89.5583,98.3666
3336,89.4477,91.3538
3337,97.6791,89.5236
3338,75.8692,88.9419
3339,87.5475,91.8082
3340,98.03,88.9213
3341,94.3955,87.6256
3342,93.8259,79.4625
3343,100.481,89.4362
3344,103.7006,86.3799
3345,91.9206,85.6367
3346,106.9788,86.5958
3347,90.5853,90.1622
3348,96.2747,92.934
3349,100.6553,91.7473
3350,90.1422,83.3773
3351,98.1528,93.5003
3352,87.6389,95.572
