DATE,ESPECES,TITRES,TOTAL,BASE100,APPARIEE100,DETENTION100
2023-08-01,8331.13,1837.54,10168.67,101.6867,101.5791,118.3939
2023-08-02,8331.13,1813.95,10145.08,101.4508,101.3444,116.8802
2023-08-03,8331.13,1790.81,10121.94,101.2194,101.1143,115.3956
2023-08-04,8331.13,1803.51,10134.64,101.3464,101.2406,116.2107
2023-08-07,8331.13,1810.32,10141.45,101.4145,101.3083,116.6474
2023-08-08,8331.13,1807.14,10138.27,101.3827,101.2767,116.4436
2023-08-09,8331.13,1821.66,10152.79,101.5279,101.4211,117.3751
2023-08-10,8331.13,1850.24,10181.37,101.8137,101.7055,119.209
2023-08-11,8331.13,1833.0,10164.13,101.6413,101.5339,118.1028
2023-08-14,8331.13,1845.93,10177.06,101.7706,101.6626,118.9325
2023-08-15,8331.13,1832.55,10163.68,101.6368,101.5294,118.0737
2023-08-16,8331.13,1832.32,10163.45,101.6345,101.5272,118.0592
2023-08-17,8331.13,1822.57,10153.7,101.537,101.4301,117.4333
2023-08-18,8331.13,1821.89,10153.02,101.5302,101.4234,117.3896
2023-08-21,8331.13,1815.08,10146.21,101.4621,101.3557,116.953
2023-08-22,8331.13,1824.61,10155.74,101.5574,101.4505,117.5643
2023-08-23,8331.13,1835.5,10166.63,101.6663,101.5588,118.2629
2023-08-24,8331.13,1845.25,10176.38,101.7638,101.6558,118.8888
2023-08-25,8331.13,1846.84,10177.97,101.7797,101.6716,118.9907
2023-08-28,8331.13,1874.74,10205.87,102.0587,101.9492,120.7809
2023-08-29,8331.13,1877.23,10208.36,102.0836,101.974,120.941
2023-08-30,8331.13,1885.4,10216.53,102.1653,102.0552,121.465
2023-08-31,8331.13,1892.43,10223.56,102.2356,102.1252,121.9162
2023-09-01,8331.13,1896.51,10227.64,102.2764,102.1658,122.1782
2023-09-04,8331.13,1887.89,10219.02,102.1902,102.0801,121.6251
2023-09-05,8331.13,1857.5,10188.63,101.8863,101.7776,119.6748
2023-09-06,8331.13,1867.48,10198.61,101.9861,101.8769,120.3152
2023-09-07,8331.13,1878.37,10209.5,102.095,101.9853,121.0138
2023-09-08,8331.13,1876.78,10207.91,102.0791,101.9695,120.9119
2023-09-11,8331.13,1891.3,10222.43,102.2243,102.1139,121.8434
2023-09-12,8331.13,1872.47,10203.6,102.036,101.9266,120.6354
2023-09-13,8331.13,1864.08,10195.21,101.9521,101.8431,120.0969
2023-09-14,8331.13,1882.68,10213.81,102.1381,102.0281,121.2904
2023-09-15,8331.13,1906.04,10237.17,102.3717,102.2606,122.7895
2023-09-18,10229.99,0.0,10229.99,102.2999,101.8408,120.0823
2023-09-19,10229.99,0.0,10229.99,102.2999,101.8408,120.4316
2023-09-20,10229.99,0.0,10229.99,102.2999,101.8408,118.4958
2023-09-21,10229.99,0.0,10229.99,102.2999,101.8408,117.3605
2023-09-22,10229.99,0.0,10229.99,102.2999,101.8408,117.3169
2023-09-25,10229.99,0.0,10229.99,102.2999,101.8408,117.1131
2023-09-26,10229.99,0.0,10229.99,102.2999,101.8408,116.269
2023-09-27,10229.99,0.0,10229.99,102.2999,101.8408,115.8177
2023-09-28,10229.99,0.0,10229.99,102.2999,101.8408,116.8802
2023-09-29,10229.99,0.0,10229.99,102.2999,101.8408,116.8075
2023-10-02,10229.99,0.0,10229.99,102.2999,101.8408,114.9444
2023-10-03,10229.99,0.0,10229.99,102.2999,101.8408,114.1294
2023-10-04,10229.99,0.0,10229.99,102.2999,101.8408,114.435
2023-10-05,10229.99,0.0,10229.99,102.2999,101.8408,114.4787
2023-10-06,10229.99,0.0,10229.99,102.2999,101.8408,115.352
2023-10-09,10229.99,0.0,10229.99,102.2999,101.8408,115.6867
2023-10-10,10229.99,0.0,10229.99,102.2999,101.8408,118.1902
2023-10-11,10229.99,0.0,10229.99,102.2999,101.8408,119.3255
2023-10-12,10229.99,0.0,10229.99,102.2999,101.8408,119.5292
2023-10-13,10229.99,0.0,10229.99,102.2999,101.8408,117.9136
2023-10-16,10229.99,0.0,10229.99,102.2999,101.8408,117.3605
2023-10-17,10229.99,0.0,10229.99,102.2999,101.8408,116.4436
2023-10-18,10229.99,0.0,10229.99,102.2999,101.8408,114.9736
2023-10-19,10229.99,0.0,10229.99,102.2999,101.8408,114.7698
2023-10-20,10229.99,0.0,10229.99,102.2999,101.8408,111.5532
2023-10-23,10229.99,0.0,10229.99,102.2999,101.8408,111.7715
2023-10-24,10229.99,0.0,10229.99,102.2999,101.8408,112.4265
2023-10-25,10229.99,0.0,10229.99,102.2999,101.8408,114.5515
2023-10-26,10229.99,0.0,10229.99,102.2999,101.8408,115.8905
2023-10-27,10229.99,0.0,10229.99,102.2999,101.8408,117.0986
2023-10-30,10229.99,0.0,10229.99,102.2999,101.8408,116.7638
2023-10-31,10229.99,0.0,10229.99,102.2999,101.8408,118.1465
2023-11-01,10229.99,0.0,10229.99,102.2999,101.8408,119.0052
2023-11-02,10229.99,0.0,10229.99,102.2999,101.8408,120.5626
2023-11-03,10229.99,0.0,10229.99,102.2999,101.8408,119.2381
2023-11-06,10229.99,0.0,10229.99,102.2999,101.8408,119.4273
2023-11-07,10229.99,0.0,10229.99,102.2999,101.8408,118.816
2023-11-08,10229.99,0.0,10229.99,102.2999,101.8408,119.4128
2023-11-09,10229.99,0.0,10229.99,102.2999,101.8408,121.3777
2023-11-10,10229.99,0.0,10229.99,102.2999,101.8408,121.727
2023-11-13,10229.99,0.0,10229.99,102.2999,101.8408,122.4984
2023-11-14,10229.99,0.0,10229.99,102.2999,101.8408,123.4736
2023-11-15,10229.99,0.0,10229.99,102.2999,101.8408,122.7604
2023-11-16,10229.99,0.0,10229.99,102.2999,101.8408,123.4008
2023-11-17,10229.99,0.0,10229.99,102.2999,101.8408,124.3905
2023-11-20,10229.99,0.0,10229.99,102.2999,101.8408,124.5361
2023-11-21,10229.99,0.0,10229.99,102.2999,101.8408,125.3511
2023-11-22,10229.99,0.0,10229.99,102.2999,101.8408,126.2681
2023-11-23,10229.99,0.0,10229.99,102.2999,101.8408,126.3409
2023-11-24,10229.99,0.0,10229.99,102.2999,101.8408,126.8649
2023-11-27,10229.99,0.0,10229.99,102.2999,101.8408,126.9522
2023-11-28,10229.99,0.0,10229.99,102.2999,101.8408,127.3743
2023-11-29,10229.99,0.0,10229.99,102.2999,101.8408,126.9376
2023-11-30,10229.99,0.0,10229.99,102.2999,101.8408,126.9667
2023-12-01,10229.99,0.0,10229.99,102.2999,101.8408,126.5301
2023-12-04,10229.99,0.0,10229.99,102.2999,101.8408,125.8606
2023-12-05,10229.99,0.0,10229.99,102.2999,101.8408,127.4325
2023-12-06,10229.99,0.0,10229.99,102.2999,101.8408,126.7193
2023-12-07,10229.99,0.0,10229.99,102.2999,101.8408,127.0395
2023-12-08,10229.99,0.0,10229.99,102.2999,101.8408,128.0729
2023-12-11,10229.99,0.0,10229.99,102.2999,101.8408,129.019
2023-12-12,10229.99,0.0,10229.99,102.2999,101.8408,130.2416
2023-12-13,10229.99,0.0,10229.99,102.2999,101.8408,130.7801
2023-12-14,10229.99,0.0,10229.99,102.2999,101.8408,127.9128
2023-12-15,10229.99,0.0,10229.99,102.2999,101.8408,128.5532
2023-12-18,10229.99,0.0,10229.99,102.2999,101.8408,128.5532
2023-12-19,10229.99,0.0,10229.99,102.2999,101.8408,128.9462
2023-12-20,10229.99,0.0,10229.99,102.2999,101.8408,129.6303
2023-12-21,10229.99,0.0,10229.99,102.2999,101.8408,129.1063
2023-12-22,10229.99,0.0,10229.99,102.2999,101.8408,129.5575
2023-12-27,10229.99,0.0,10229.99,102.2999,101.8408,129.1645
2023-12-28,10229.99,0.0,10229.99,102.2999,101.8408,128.7133
2023-12-29,10229.99,0.0,10229.99,102.2999,101.8408,128.6551
2024-01-02,10229.99,0.0,10229.99,102.2999,101.8408,127.7673
2024-01-03,10229.99,0.0,10229.99,102.2999,101.8408,125.6277
2024-01-04,10229.99,0.0,10229.99,102.2999,101.8408,125.7005
2024-01-05,10229.99,0.0,10229.99,102.2999,101.8408,124.6962
2024-01-08,10229.99,0.0,10229.99,102.2999,101.8408,125.1037
2024-01-09,10229.99,0.0,10229.99,102.2999,101.8408,124.9145
2024-01-10,10229.99,0.0,10229.99,102.2999,101.8408,125.2638
2024-01-11,10229.99,0.0,10229.99,102.2999,101.8408,126.2099
2024-01-12,10229.99,0.0,10229.99,102.2999,101.8408,128.3058
2024-01-15,10229.99,0.0,10229.99,102.2999,101.8408,128.1894
2024-01-16,10229.99,0.0,10229.99,102.2999,101.8408,128.2621
2024-01-17,10229.99,0.0,10229.99,102.2999,101.8408,126.9522
2024-01-18,10229.99,0.0,10229.99,102.2999,101.8408,127.9419
2024-01-19,10229.99,0.0,10229.99,102.2999,101.8408,126.3991
2024-01-22,10229.99,0.0,10229.99,102.2999,101.8408,126.2099
2024-01-23,10229.99,0.0,10229.99,102.2999,101.8408,124.0267
2024-01-24,10229.99,0.0,10229.99,102.2999,101.8408,125.9916
2024-01-25,10229.99,0.0,10229.99,102.2999,101.8408,125.5404
2024-01-26,10229.99,0.0,10229.99,102.2999,101.8408,125.2784
2024-01-29,10229.99,0.0,10229.99,102.2999,101.8408,125.8606
2024-01-30,10229.99,0.0,10229.99,102.2999,101.8408,126.4428
2024-01-31,10229.99,0.0,10229.99,102.2999,101.8408,126.8794
2024-02-01,10229.99,0.0,10229.99,102.2999,101.8408,126.5301
2024-02-02,10229.99,0.0,10229.99,102.2999,101.8408,125.1474
2024-02-05,10229.99,0.0,10229.99,102.2999,101.8408,122.6439
2024-02-06,10229.99,0.0,10229.99,102.2999,101.8408,125.5695
2024-02-07,10229.99,0.0,10229.99,102.2999,101.8408,124.5797
2024-02-08,10229.99,0.0,10229.99,102.2999,101.8408,122.3674
2024-02-09,10229.99,0.0,10229.99,102.2999,101.8408,122.3674
2024-02-12,10229.99,0.0,10229.99,102.2999,101.8408,122.8914
2024-02-13,10229.99,0.0,10229.99,102.2999,101.8408,123.0369
2024-02-14,10229.99,0.0,10229.99,102.2999,101.8408,124.0994
2024-02-15,10229.99,0.0,10229.99,102.2999,101.8408,123.6337
2024-02-16,10229.99,0.0,10229.99,102.2999,101.8408,125.0018
2024-02-19,10229.99,0.0,10229.99,102.2999,101.8408,125.4239
2024-02-20,10229.99,0.0,10229.99,102.2999,101.8408,135.7433
2024-02-21,10229.99,0.0,10229.99,102.2999,101.8408,135.4085
2024-02-22,10229.99,0.0,10229.99,102.2999,101.8408,135.4231
2024-02-23,10229.99,0.0,10229.99,102.2999,101.8408,138.3923
2024-02-26,10229.99,0.0,10229.99,102.2999,101.8408,138.5669
2024-02-27,10229.99,0.0,10229.99,102.2999,101.8408,138.2758
2024-02-28,10229.99,0.0,10229.99,102.2999,101.8408,137.8246
2024-02-29,10229.99,0.0,10229.99,102.2999,101.8408,137.2279
2024-03-01,10229.99,0.0,10229.99,102.2999,101.8408,136.5292
2024-03-04,10229.99,0.0,10229.99,102.2999,101.8408,138.8144
2024-03-05,10229.99,0.0,10229.99,102.2999,101.8408,138.4068
2024-03-06,10229.99,0.0,10229.99,102.2999,101.8408,139.3238
2024-03-07,10229.99,0.0,10229.99,102.2999,101.8408,141.2013
2024-03-08,10229.99,0.0,10229.99,102.2999,101.8408,141.4197
2024-03-11,10229.99,0.0,10229.99,102.2999,101.8408,140.8229
2024-03-12,10229.99,0.0,10229.99,102.2999,101.8408,141.6089
2024-03-13,10229.99,0.0,10229.99,102.2999,101.8408,142.2493
2024-03-14,10229.99,0.0,10229.99,102.2999,101.8408,142.6132
2024-03-15,10229.99,0.0,10229.99,102.2999,101.8408,142.4967
2024-03-18,10229.99,0.0,10229.99,102.2999,101.8408,141.7108
2024-03-19,10229.99,0.0,10229.99,102.2999,101.8408,142.5695
2024-03-20,10229.99,0.0,10229.99,102.2999,101.8408,142.3948
2024-03-21,10229.99,0.0,10229.99,102.2999,101.8408,141.4488
2024-03-22,10229.99,0.0,10229.99,102.2999,101.8408,139.1055
2024-03-25,10229.99,0.0,10229.99,102.2999,101.8408,139.644
2024-03-26,10229.99,0.0,10229.99,102.2999,101.8408,140.5464
2024-03-27,10229.99,0.0,10229.99,102.2999,101.8408,141.1723
2024-03-28,10229.99,0.0,10229.99,102.2999,101.8408,140.8229
2024-04-02,10229.99,0.0,10229.99,102.2999,101.8408,139.7895
2024-04-03,10229.99,0.0,10229.99,102.2999,101.8408,140.0806
2024-04-04,10229.99,0.0,10229.99,102.2999,101.8408,138.4359
2024-04-05,10229.99,0.0,10229.99,102.2999,101.8408,136.9368
2024-04-08,10229.99,0.0,10229.99,102.2999,101.8408,137.4899
2024-04-09,10229.99,0.0,10229.99,102.2999,101.8408,136.8203
2024-04-10,10229.99,0.0,10229.99,102.2999,101.8408,136.7767
2024-04-11,10229.99,0.0,10229.99,102.2999,101.8408,137.8246
2024-04-12,10229.99,0.0,10229.99,102.2999,101.8408,136.8495
2024-04-15,10229.99,0.0,10229.99,102.2999,101.8408,137.519
2024-04-16,10229.99,0.0,10229.99,102.2999,101.8408,135.6414
2024-04-17,10229.99,0.0,10229.99,102.2999,101.8408,136.2091
2024-04-18,10229.99,0.0,10229.99,102.2999,101.8408,136.3692
2024-04-19,10229.99,0.0,10229.99,102.2999,101.8408,137.126
2024-04-22,10229.99,0.0,10229.99,102.2999,101.8408,137.2133
2024-04-23,10229.99,0.0,10229.99,102.2999,101.8408,139.1637
2024-04-24,10229.99,0.0,10229.99,102.2999,101.8408,135.9471
2024-04-25,10229.99,0.0,10229.99,102.2999,101.8408,134.1131
2024-04-26,10229.99,0.0,10229.99,102.2999,101.8408,135.2484
2024-04-29,10229.99,0.0,10229.99,102.2999,101.8408,134.6808
2024-04-30,10229.99,0.0,10229.99,102.2999,101.8408,134.3024
2024-05-02,10229.99,0.0,10229.99,102.2999,101.8408,132.2501
2024-05-03,10229.99,0.0,10229.99,102.2999,101.8408,131.9299
2024-05-06,10229.99,0.0,10229.99,102.2999,101.8408,132.8614
2024-05-07,10229.99,0.0,10229.99,102.2999,101.8408,134.3751
2024-05-08,10229.99,0.0,10229.99,102.2999,101.8408,136.2381
2024-05-09,10229.99,0.0,10229.99,102.2999,101.8408,136.5438
2024-05-10,10229.99,0.0,10229.99,102.2999,101.8408,136.3109
2024-05-13,10229.99,0.0,10229.99,102.2999,101.8408,135.8597
2024-05-14,10229.99,0.0,10229.99,102.2999,101.8408,136.2381
2024-05-15,10229.99,0.0,10229.99,102.2999,101.8408,136.4856
2024-05-16,10229.99,0.0,10229.99,102.2999,101.8408,135.1757
2024-05-17,10229.99,0.0,10229.99,102.2999,101.8408,135.5832
2024-05-20,10229.99,0.0,10229.99,102.2999,101.8408,137.8343
2024-05-21,10229.99,0.0,10229.99,102.2999,101.8408,137.2271
2024-05-22,10229.99,0.0,10229.99,102.2999,101.8408,135.8498
2024-05-23,10229.99,0.0,10229.99,102.2999,101.8408,135.05
2024-05-24,10229.99,0.0,10229.99,102.2999,101.8408,135.4351
2024-05-27,10229.99,0.0,10229.99,102.2999,101.8408,136.5014
2024-05-28,10229.99,0.0,10229.99,102.2999,101.8408,134.9167
2024-05-29,10229.99,0.0,10229.99,102.2999,101.8408,133.1543
2024-05-30,10229.99,0.0,10229.99,102.2999,101.8408,134.0874
2024-05-31,10229.99,0.0,10229.99,102.2999,101.8408,134.117
2024-06-03,10229.99,0.0,10229.99,102.2999,101.8408,135.7757
2024-06-04,10229.99,0.0,10229.99,102.2999,101.8408,135.4499
2024-06-05,10229.99,0.0,10229.99,102.2999,101.8408,137.2419
2024-06-06,10229.99,0.0,10229.99,102.2999,101.8408,137.8491
2024-06-07,10229.99,0.0,10229.99,102.2999,101.8408,139.1672
2024-06-10,10229.99,0.0,10229.99,102.2999,101.8408,136.2968
2024-06-11,10229.99,0.0,10229.99,102.2999,101.8408,134.5034
2024-06-12,10229.99,0.0,10229.99,102.2999,101.8408,137.1854
2024-06-13,10229.99,0.0,10229.99,102.2999,101.8408,132.3869
2024-06-14,10229.99,0.0,10229.99,102.2999,101.8408,129.1556
2024-06-17,10229.99,0.0,10229.99,102.2999,101.8408,130.0442
2024-06-18,10229.99,0.0,10229.99,102.2999,101.8408,131.5629
2024-06-19,10229.99,0.0,10229.99,102.2999,101.8408,130.852
2024-06-20,10229.99,0.0,10229.99,102.2999,101.8408,133.2109
2024-06-21,10229.99,0.0,10229.99,102.2999,101.8408,132.0638
2024-06-24,10229.99,0.0,10229.99,102.2999,101.8408,133.5825
2024-06-25,10229.99,0.0,10229.99,102.2999,101.8408,135.0043
2024-06-26,10229.99,0.0,10229.99,102.2999,101.8408,133.6309
2024-06-27,10229.99,0.0,10229.99,102.2999,101.8408,132.5485
2024-06-28,10229.99,0.0,10229.99,102.2999,101.8408,130.7713
2024-07-01,10229.99,0.0,10229.99,102.2999,101.8408,131.8537
2024-07-02,10229.99,0.0,10229.99,102.2999,101.8408,132.0638
2024-07-03,10229.99,0.0,10229.99,102.2999,101.8408,133.1301
2024-07-04,10229.99,0.0,10229.99,102.2999,101.8408,134.0995
2024-07-05,10229.99,0.0,10229.99,102.2999,101.8408,132.5323
2024-07-08,10229.99,0.0,10229.99,102.2999,101.8408,132.7747
2024-07-09,10229.99,0.0,10229.99,102.2999,101.8408,130.3835
2024-07-10,10229.99,0.0,10229.99,102.2999,101.8408,131.4337
2024-07-11,10229.99,0.0,10229.99,102.2999,101.8408,132.5161
2024-07-12,10229.99,0.0,10229.99,102.2999,101.8408,134.665
2024-07-15,10229.99,0.0,10229.99,102.2999,101.8408,132.29
2024-07-16,10229.99,0.0,10229.99,102.2999,101.8408,131.9184
2024-07-17,10229.99,0.0,10229.99,102.2999,101.8408,133.5502
2024-07-18,10229.99,0.0,10229.99,102.2999,101.8408,133.8895
2024-07-19,10229.99,0.0,10229.99,102.2999,101.8408,132.193
2024-07-22,10229.99,0.0,10229.99,102.2999,101.8408,133.9379
2024-07-23,10229.99,0.0,10229.99,102.2999,101.8408,134.8104
2024-07-24,10229.99,0.0,10229.99,102.2999,101.8408,134.2611
2024-07-25,10229.99,0.0,10229.99,102.2999,101.8408,133.6309
2024-07-26,10229.99,0.0,10229.99,102.2999,101.8408,135.6505
2024-07-29,10229.99,0.0,10229.99,102.2999,101.8408,134.1803
2024-07-30,10229.99,0.0,10229.99,102.2999,101.8408,135.8767
2024-07-31,10229.99,0.0,10229.99,102.2999,101.8408,136.8299
2024-08-01,10229.99,0.0,10229.99,102.2999,101.8408,134.5034
2024-08-02,10229.99,0.0,10229.99,102.2999,101.8408,132.5485
2024-08-05,10229.99,0.0,10229.99,102.2999,101.8408,132.1607
2024-08-06,10229.99,0.0,10229.99,102.2999,101.8408,130.7874
2024-08-07,10229.99,0.0,10229.99,102.2999,101.8408,132.6292
2024-08-08,10229.99,0.0,10229.99,102.2999,101.8408,131.9507
2024-08-09,10229.99,0.0,10229.99,102.2999,101.8408,132.6454
2024-08-12,10229.99,0.0,10229.99,102.2999,101.8408,131.5952
2024-08-13,10229.99,0.0,10229.99,102.2999,101.8408,131.9345
2024-08-14,10229.99,0.0,10229.99,102.2999,101.8408,132.6131
2024-08-15,10229.99,0.0,10229.99,102.2999,101.8408,133.8733
2024-08-16,10229.99,0.0,10229.99,102.2999,101.8408,134.4872
2024-08-19,10229.99,0.0,10229.99,102.2999,101.8408,134.0995
2024-08-20,10229.99,0.0,10229.99,102.2999,101.8408,133.9541
2024-08-21,10229.99,0.0,10229.99,102.2999,101.8408,134.2287
2024-08-22,10229.99,0.0,10229.99,102.2999,101.8408,133.7764
2024-08-23,10229.99,0.0,10229.99,102.2999,101.8408,134.5196
2024-08-26,10229.99,0.0,10229.99,102.2999,101.8408,134.7296
2024-08-27,10229.99,0.0,10229.99,102.2999,101.8408,134.1964
2024-08-28,10229.99,0.0,10229.99,102.2999,101.8408,135.5536
2024-08-29,10229.99,0.0,10229.99,102.2999,101.8408,137.2823
2024-08-30,10229.99,0.0,10229.99,102.2999,101.8408,136.7815
2024-09-02,10229.99,0.0,10229.99,102.2999,101.8408,136.943
2024-09-03,10229.99,0.0,10229.99,102.2999,101.8408,137.3146
2024-09-04,10229.99,0.0,10229.99,102.2999,101.8408,136.4906
2024-09-05,10229.99,0.0,10229.99,102.2999,101.8408,132.2415
2024-09-06,10229.99,0.0,10229.99,102.2999,101.8408,131.6437
2024-09-09,10229.99,0.0,10229.99,102.2999,101.8408,134.7458
2024-09-10,10229.99,0.0,10229.99,102.2999,101.8408,136.9915
2024-09-11,10229.99,0.0,10229.99,102.2999,101.8408,137.1046
2024-09-12,10229.99,0.0,10229.99,102.2999,101.8408,137.5893
2024-09-13,10229.99,0.0,10229.99,102.2999,101.8408,137.9932
2024-09-16,10229.99,0.0,10229.99,102.2999,101.8408,137.4277
2024-09-17,10229.99,0.0,10229.99,102.2999,101.8408,137.9286
2024-09-18,10229.99,0.0,10229.99,102.2999,101.8408,136.0383
2024-09-19,10229.99,0.0,10229.99,102.2999,101.8408,138.6718
2024-09-20,10229.99,0.0,10229.99,102.2999,101.8408,135.9736
2024-09-23,10229.99,0.0,10229.99,102.2999,101.8408,138.3002
2024-09-24,10229.99,0.0,10229.99,102.2999,101.8408,140.0774
2024-09-25,10229.99,0.0,10229.99,102.2999,101.8408,139.4311
2024-09-26,10229.99,0.0,10229.99,102.2999,101.8408,141.2084
2024-09-27,10229.99,0.0,10229.99,102.2999,101.8408,142.8078
2024-09-30,10229.99,0.0,10229.99,102.2999,101.8408,140.449
2024-10-01,10229.99,0.0,10229.99,102.2999,101.8408,138.5748
2024-10-02,10229.99,0.0,10229.99,102.2999,101.8408,138.6233
2024-10-03,10229.99,0.0,10229.99,102.2999,101.8408,135.6667
2024-10-04,10229.99,0.0,10229.99,102.2999,101.8408,135.8767
2024-10-07,10229.99,0.0,10229.99,102.2999,101.8408,135.909
2024-10-08,10229.99,0.0,10229.99,102.2999,101.8408,136.9269
2024-10-09,10229.99,0.0,10229.99,102.2999,101.8408,137.2662
2024-10-10,10229.99,0.0,10229.99,102.2999,101.8408,137.8316
2024-10-11,10229.99,0.0,10229.99,102.2999,101.8408,138.4456
2024-10-14,10229.99,0.0,10229.99,102.2999,101.8408,139.5119
2024-10-15,10229.99,0.0,10229.99,102.2999,101.8408,139.2857
2024-10-16,10229.99,0.0,10229.99,102.2999,101.8408,139.3342
2024-10-17,10229.99,0.0,10229.99,102.2999,101.8408,139.932
2024-10-18,10229.99,0.0,10229.99,102.2999,101.8408,140.7883
2024-10-21,10229.99,0.0,10229.99,102.2999,101.8408,139.3342
2024-10-22,10229.99,0.0,10229.99,102.2999,101.8408,138.5587
2024-10-23,10229.99,0.0,10229.99,102.2999,101.8408,137.25
2024-10-24,10229.99,0.0,10229.99,102.2999,101.8408,136.1191
2024-10-25,10229.99,0.0,10229.99,102.2999,101.8408,135.7475
2024-10-28,10229.99,0.0,10229.99,102.2999,101.8408,137.9447
2024-10-29,10229.99,0.0,10229.99,102.2999,101.8408,136.8299
2024-10-30,10229.99,0.0,10229.99,102.2999,101.8408,134.5034
2024-10-31,10229.99,0.0,10229.99,102.2999,101.8408,133.5017
2024-11-01,10229.99,0.0,10229.99,102.2999,101.8408,134.8265
2024-11-04,10229.99,0.0,10229.99,102.2999,101.8408,133.8571
2024-11-05,10229.99,0.0,10229.99,102.2999,101.8408,134.8427
2024-11-06,10229.99,0.0,10229.99,102.2999,101.8408,132.0961
2024-11-07,10229.99,0.0,10229.99,102.2999,101.8408,132.2576
2024-11-08,10229.99,0.0,10229.99,102.2999,101.8408,130.949
2024-11-11,10229.99,0.0,10229.99,102.2999,101.8408,132.7262
2024-11-12,10229.99,0.0,10229.99,102.2999,101.8408,129.3979
2024-11-13,10229.99,0.0,10229.99,102.2999,101.8408,130.5289
2024-11-14,10229.99,0.0,10229.99,102.2999,101.8408,131.7083
2024-11-15,10229.99,0.0,10229.99,102.2999,101.8408,130.3835
2024-11-18,10229.99,0.0,10229.99,102.2999,101.8408,129.9311
2024-11-19,10229.99,0.0,10229.99,102.2999,101.8408,129.1233
2024-11-20,10229.99,0.0,10229.99,102.2999,101.8408,128.17
2024-11-21,10229.99,0.0,10229.99,102.2999,101.8408,129.1394
2024-11-22,10229.99,0.0,10229.99,102.2999,101.8408,129.9311
2024-11-25,10229.99,0.0,10229.99,102.2999,101.8408,128.8971
2024-11-26,10229.99,0.0,10229.99,102.2999,101.8408,127.2976
2024-11-27,10229.99,0.0,10229.99,102.2999,101.8408,126.7321
2024-11-28,10229.99,0.0,10229.99,102.2999,101.8408,126.7321
2024-11-29,10229.99,0.0,10229.99,102.2999,101.8408,127.5399
2024-12-02,10229.99,0.0,10229.99,102.2999,101.8408,129.3656
2024-12-03,10229.99,0.0,10229.99,102.2999,101.8408,129.7534
2024-12-04,10229.99,0.0,10229.99,102.2999,101.8408,130.6743
2024-12-05,10229.99,0.0,10229.99,102.2999,101.8408,131.0782
2024-12-06,10229.99,0.0,10229.99,102.2999,101.8408,131.4014
2024-12-09,10229.99,0.0,10229.99,102.2999,101.8408,131.0782
2024-12-10,10229.99,0.0,10229.99,102.2999,101.8408,129.7695
2024-12-11,10229.99,0.0,10229.99,102.2999,101.8408,129.7049
2024-12-12,10229.99,0.0,10229.99,102.2999,101.8408,129.6564
2024-12-13,10229.99,0.0,10229.99,102.2999,101.8408,129.4949
2024-12-16,9306.87,919.19,10226.06,102.2606,101.8408,129.1717
2024-12-17,9306.87,916.88,10223.75,102.2375,101.8179,128.8486
2024-12-18,9306.87,913.19,10220.06,102.2006,101.7813,128.3316
2024-12-19,9306.87,897.26,10204.14,102.0414,101.6233,126.102
2024-12-20,9306.87,896.57,10203.44,102.0344,101.6164,126.0051
2024-12-23,8410.64,1779.98,10190.62,101.9062,101.5511,125.0842
2024-12-24,8410.64,1781.14,10191.78,101.9178,101.5626,125.1649
2024-12-27,8410.64,1799.14,10209.78,102.0978,101.7413,126.4251
2024-12-30,8410.64,1784.37,10195.01,101.9501,101.5947,125.3911
2024-12-31,8410.64,1810.91,10221.55,102.2155,101.8581,127.2491
2025-01-02,8410.64,1798.68,10209.32,102.0932,101.7367,126.3928
2025-01-03,8410.64,1784.6,10195.24,101.9524,101.5969,125.4073
2025-01-06,8410.64,1825.45,10236.09,102.3609,102.0025,128.267
2025-01-07,8410.64,1837.92,10248.56,102.4856,102.1262,129.1394
2025-01-08,8410.64,1819.22,10229.86,102.2986,101.9406,127.8308
2025-01-09,8410.64,1827.3,10237.94,102.3794,102.0208,128.3962
2025-01-10,8410.64,1801.22,10211.86,102.1186,101.7619,126.5706
2025-01-13,8410.64,1805.83,10216.47,102.1647,101.8077,126.8937
2025-01-14,8410.64,1799.14,10209.78,102.0978,101.7413,126.4251
2025-01-15,8410.64,1804.91,10215.55,102.1555,101.7985,126.8291
2025-01-16,8410.64,1826.61,10237.25,102.3725,102.0139,128.3478
2025-01-17,8410.64,1863.77,10274.41,102.7441,102.3828,130.949
2025-01-20,8410.64,1869.77,10280.41,102.8041,102.4424,131.369
2025-01-21,8410.64,1856.38,10267.02,102.6702,102.3095,130.432
2025-01-22,8410.64,1874.15,10284.79,102.8479,102.4859,131.676
2025-01-23,8410.64,1866.31,10276.94,102.7694,102.408,131.1267
2025-01-24,8410.64,1889.85,10300.49,103.0049,102.6417,132.7747
2025-01-27,10289.55,0.0,10289.55,102.8955,102.8915,134.5357
2025-01-28,10289.55,0.0,10289.55,102.8955,102.8915,135.1497
2025-01-29,10289.55,0.0,10289.55,102.8955,102.8915,135.699
2025-01-30,10289.55,0.0,10289.55,102.8955,102.8915,137.1208
2025-01-31,10289.55,0.0,10289.55,102.8955,102.8915,136.6845
2025-02-03,10289.55,0.0,10289.55,102.8955,102.8915,136.0383
2025-02-04,10289.55,0.0,10289.55,102.8955,102.8915,136.426
