DATE,TICKER,TYPE,PHASE,ENONCE,BORNE_BASSE,BORNE_HAUTE,BORNE_DEMENTI,SIGMA,DATE_DEPOUILLEMENT,VALEUR_CONSTATEE,VERDICT
2021-12-31,BNP.PA,CANAL,,"clôture entre 41,32 € et 43,11 € au 2022-01-31",41.3172,43.1129,,,2022-01-31,45.36611557006836,DEMENTIE
2021-12-31,BNP.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR39 au-dessus de +3,67 pt (0,5 σ̂), au 2022-01-31",3.6735245999432165,,-3.6735245999432165,7.347,2022-01-31,5.858498482511331,CONFIRMEE
2021-12-31,CA.PA,CANAL,,"clôture entre 11,09 € et 12,06 € au 2022-01-31",11.0942,12.059,,,2022-01-31,12.913858413696289,DEMENTIE
2021-12-31,CAP.PA,CANAL,,"clôture entre 195,58 € et 213,73 € au 2022-01-31",195.5812,213.72879999999998,,,2022-01-31,177.77029418945312,DEMENTIE
2021-12-31,CS.PA,CANAL,,"clôture entre 18,94 € et 19,87 € au 2022-01-31",18.941799999999997,19.8661,,,2022-01-31,20.810693740844727,DEMENTIE
2021-12-31,CS.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR39 au-dessus de +2,41 pt (0,5 σ̂), au 2022-01-31",2.414716791287864,,-2.414716791287864,4.8294,2022-01-31,8.948535522499201,CONFIRMEE
2021-12-31,DG.PA,CANAL,,"clôture entre 68,61 € et 76,17 € au 2022-01-31",68.6064,76.1658,,,2022-01-31,80.55203247070312,DEMENTIE
2021-12-31,DSY.PA,CANAL,,"clôture entre 52,87 € et 60,12 € au 2022-01-31",52.8693,60.125,,,2022-01-31,40.920318603515625,DEMENTIE
2021-12-31,EL.PA,CANAL,,"clôture entre 164,83 € et 189,68 € au 2022-01-31",164.8305,189.675,,,2022-01-31,148.51654052734375,DEMENTIE
2021-12-31,EN.PA,CANAL,,"clôture entre 22,00 € et 22,45 € au 2022-01-31",22.0028,22.4524,,,2022-01-31,24.011646270751953,DEMENTIE
2021-12-31,ENGI.PA,CANAL,,"encadrement ferme avant le 2022-01-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",8.9523,8.634799999999998,,,2022-01-31,9.159462928771973,INCONFIRMABLE
2021-12-31,ERF.PA,CANAL,,"clôture entre 88,74 € et 102,46 € au 2022-01-31",88.7388,102.46119999999999,,,2022-01-31,83.18608856201172,DEMENTIE
2021-12-31,ERF.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,34 pt (σ̂), au 2022-01-31",-9.33731221084035,9.33731221084035,,9.3373,2022-01-31,-16.22100348060608,DEMENTIE
2021-12-31,GLE.PA,CANAL,,"clôture entre 22,44 € et 24,13 € au 2022-01-31",22.4356,24.1294,,,2022-01-31,26.14472007751465,DEMENTIE
2021-12-31,GLE.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR39 au-dessus de +4,74 pt (0,5 σ̂), au 2022-01-31",4.743365747776688,,-4.743365747776688,9.4867,2022-01-31,10.399505542039378,CONFIRMEE
2021-12-31,HO.PA,CANAL,,"clôture entre 59,95 € et 64,35 € au 2022-01-31",59.9521,64.3525,,,2022-01-31,74.02298736572266,DEMENTIE
2021-12-31,KER.PA,CANAL,,"clôture entre 616,56 € et 624,04 € au 2022-01-31",616.5566,624.0448,,,2022-01-31,576.8857421875,DEMENTIE
2021-12-31,LR.PA,CANAL,,"clôture entre 91,85 € et 94,78 € au 2022-01-31",91.8452,94.7823,,,2022-01-31,81.34842681884766,DEMENTIE
2021-12-31,MC.PA,CANAL,,"clôture entre 621,97 € et 689,65 € au 2022-01-31",621.9681999999999,689.6482000000001,,,2022-01-31,658.7012939453125,CONFIRMEE
2021-12-31,ML.PA,CANAL,,"clôture entre 25,13 € et 29,83 € au 2022-01-31",25.128999999999998,29.832,,,2022-01-31,30.12710952758789,DEMENTIE
2021-12-31,MT.AS,CANAL,,"clôture entre 20,96 € et 26,39 € au 2022-01-31",20.9557,26.388,,,2022-01-31,24.159687042236328,CONFIRMEE
2021-12-31,MT.AS,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 11,42 pt (σ̂), au 2022-01-31",-11.417364053718462,11.417364053718462,,11.4174,2022-01-31,-4.739467207944981,CONFIRMEE
2021-12-31,OR.PA,CANAL,,"clôture entre 396,83 € et 413,55 € au 2022-01-31",396.8289,413.5548,,,2022-01-31,347.54852294921875,DEMENTIE
2021-12-31,ORA.PA,CANAL,,"clôture entre 6,63 € et 7,36 € au 2022-01-31",6.629499999999999,7.3552,,,2022-01-31,7.861535549163818,DEMENTIE
2021-12-31,PUB.PA,CANAL,,"clôture entre 45,89 € et 52,17 € au 2022-01-31",45.8943,52.1707,,,2022-01-31,48.36003112792969,CONFIRMEE
2021-12-31,RI.PA,CANAL,,"clôture entre 180,76 € et 191,80 € au 2022-01-31",180.7587,191.8026,,,2022-01-31,157.74942016601562,DEMENTIE
2021-12-31,RMS.PA,CANAL,,"clôture entre 1 555,19 € et 1 813,55 € au 2022-01-31",1555.1911,1813.5451999999998,,,2022-01-31,1260.5274658203125,DEMENTIE
2021-12-31,RNO.PA,CANAL,,"encadrement ferme avant le 2022-01-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",23.7329,23.253899999999998,,,2022-01-31,29.556167602539062,INCONFIRMABLE
2021-12-31,SAF.PA,CANAL,,"clôture entre 89,02 € et 93,70 € au 2022-01-31",89.023,93.6999,,,2022-01-31,101.69791412353516,DEMENTIE
2021-12-31,SAN.PA,CANAL,,"clôture entre 69,28 € et 71,51 € au 2022-01-31",69.27929999999999,71.5071,,,2022-01-31,74.85767364501953,DEMENTIE
2021-12-31,SGO.PA,CANAL,,"clôture entre 49,19 € et 53,56 € au 2022-01-31",49.190000000000005,53.562200000000004,,,2022-01-31,51.62398147583008,CONFIRMEE
2021-12-31,STMPA.PA,CANAL,,"clôture entre 42,02 € et 50,27 € au 2022-01-31",42.023900000000005,50.2695,,,2022-01-31,39.47983932495117,DEMENTIE
2021-12-31,SU.PA,CANAL,,"clôture entre 152,83 € et 162,92 € au 2022-01-31",152.8316,162.9227,,,2022-01-31,136.3429412841797,DEMENTIE
2021-12-31,TEP.PA,CANAL,,"clôture entre 309,06 € et 337,68 € au 2022-01-31",309.0594,337.683,,,2022-01-31,279.6501770019531,DEMENTIE
2021-12-31,TEP.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR39 au-dessus de +2,13 pt (0,5 σ̂), au 2022-01-31",2.1260343117914484,,-2.1260343117914484,4.2521,2022-01-31,-12.760054676672294,DEMENTIE
2021-12-31,TTE.PA,CANAL,,"clôture entre 33,02 € et 34,85 € au 2022-01-31",33.0223,34.846,,,2022-01-31,38.83634567260742,DEMENTIE
2021-12-31,VIE.PA,CANAL,,"clôture entre 24,23 € et 27,17 € au 2022-01-31",24.232599999999998,27.1681,,,2022-01-31,25.776094436645508,CONFIRMEE
2021-12-31,VIV.PA,CANAL,,"clôture entre 10,56 € et 10,69 € au 2022-01-31",10.561300000000001,10.685,,,2022-01-31,10.585119247436523,CONFIRMEE
2021-12-31,VIV.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 6,53 pt (σ̂), au 2022-01-31",-6.529132223969746,6.529132223969746,,6.5291,2022-01-31,-0.2501017235859604,CONFIRMEE
2021-12-31,WLN.PA,CANAL,,"clôture entre 209,02 € et 419,91 € au 2022-01-31",209.01620000000003,419.9114,,,2022-01-31,441.062744140625,DEMENTIE
2021-12-31,WLN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,42 pt (σ̂), au 2022-01-31",-9.421802666640083,9.421802666640083,,9.4218,2022-01-31,-10.716593474071988,DEMENTIE
2022-01-31,ACA.PA,CANAL,,"clôture entre 8,27 € et 9,68 € au 2022-02-28",8.266,9.68,,,2022-02-28,7.7537665367126465,DEMENTIE
2022-01-31,ACA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 7,13 pt (σ̂), au 2022-02-28",-7.129098401051693,7.129098401051693,,7.1291,2022-02-28,-10.31600518198158,DEMENTIE
2022-01-31,AI.PA,CANAL,,"clôture entre 104,93 € et 111,58 € au 2022-02-28",104.928,111.584,,,2022-02-28,101.83480072021484,DEMENTIE
2022-01-31,AIR.PA,CANAL,,"clôture entre 102,92 € et 112,18 € au 2022-02-28",102.92399999999999,112.176,,,2022-02-28,105.41329193115234,CONFIRMEE
2022-01-31,ALO.PA,CANAL,,"clôture entre 27,95 € et 33,39 € au 2022-02-28",27.952,33.39,,,2022-02-28,22.478818893432617,DEMENTIE
2022-01-31,ALO.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −3,60 pt (0,5 σ̂), au 2022-02-28",,-3.5971515695992995,3.5971515695992995,7.1943,2022-02-28,-16.726178819686556,CONFIRMEE
2022-01-31,BN.PA,CANAL,,"clôture entre 36,52 € et 47,94 € au 2022-02-28",36.524,47.942,,,2022-02-28,45.93191146850586,CONFIRMEE
2022-01-31,BNP.PA,CANAL,,"clôture entre 42,57 € et 50,58 € au 2022-02-28",42.574000000000005,50.578,,,2022-02-28,37.81229782104492,DEMENTIE
2022-01-31,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 7,40 pt (σ̂), au 2022-02-28",-7.398993675869208,7.398993675869208,,7.399,2022-02-28,-13.307157176011142,DEMENTIE
2022-01-31,CA.PA,CANAL,,"clôture entre 13,64 € et 14,55 € au 2022-02-28",13.642000000000001,14.553999999999998,,,2022-02-28,13.661823272705078,CONFIRMEE
2022-01-31,CAP.PA,CANAL,,"clôture entre 173,01 € et 199,46 € au 2022-02-28",173.01399999999998,199.458,,,2022-02-28,169.5322723388672,DEMENTIE
2022-01-31,CS.PA,CANAL,,"clôture entre 19,46 € et 22,26 € au 2022-02-28",19.456000000000003,22.262,,,2022-02-28,18.071170806884766,DEMENTIE
2022-01-31,CS.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 4,76 pt (σ̂), au 2022-02-28",-4.763470971615913,4.763470971615913,,4.7635,2022-02-28,-9.820380144140174,DEMENTIE
2022-01-31,DG.PA,CANAL,,"encadrement ferme avant le 2022-02-28 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",86.03,84.08,,,2022-02-28,78.7686538696289,INCONFIRMABLE
2022-01-31,DSY.PA,CANAL,,"clôture entre 37,84 € et 63,29 € au 2022-02-28",37.836,63.29,,,2022-02-28,41.9228401184082,CONFIRMEE
2022-01-31,EL.PA,CANAL,,"clôture entre 144,77 € et 168,59 € au 2022-02-28",144.766,168.586,,,2022-02-28,139.52471923828125,DEMENTIE
2022-01-31,EN.PA,CANAL,,"clôture entre 19,24 € et 24,10 € au 2022-02-28",19.236,24.096,,,2022-02-28,24.650623321533203,DEMENTIE
2022-01-31,ENGI.PA,CANAL,,"clôture entre 9,19 € et 9,54 € au 2022-02-28",9.190000000000001,9.544,,,2022-02-28,9.641966819763184,DEMENTIE
2022-01-31,ERF.PA,CANAL,,"clôture entre 74,24 € et 98,80 € au 2022-02-28",74.238,98.80399999999999,,,2022-02-28,84.84476470947266,CONFIRMEE
2022-01-31,ERF.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −4,98 pt (0,5 σ̂), au 2022-02-28",,-4.983130658654908,4.983130658654908,9.9663,2022-02-28,5.337569814381549,DEMENTIE
2022-01-31,GLE.PA,CANAL,,"clôture entre 23,10 € et 29,52 € au 2022-02-28",23.102,29.516000000000002,,,2022-02-28,20.50942611694336,DEMENTIE
2022-01-31,GLE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,46 pt (σ̂), au 2022-02-28",-9.464933516329184,9.464933516329184,,9.4649,2022-02-28,-18.21059801761261,DEMENTIE
2022-01-31,HO.PA,CANAL,,"encadrement ferme avant le 2022-02-28 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",79.44200000000001,75.94,,,2022-02-28,93.52855682373047,INCONFIRMABLE
2022-01-31,KER.PA,CANAL,,"clôture entre 562,55 € et 645,01 € au 2022-02-28",562.548,645.0120000000001,,,2022-02-28,560.009033203125,DEMENTIE
2022-01-31,LR.PA,CANAL,,"clôture entre 78,38 € et 96,88 € au 2022-02-28",78.384,96.878,,,2022-02-28,76.83711242675781,DEMENTIE
2022-01-31,MC.PA,CANAL,,"clôture entre 617,68 € et 712,52 € au 2022-02-28",617.678,712.52,,,2022-02-28,601.5457763671875,DEMENTIE
2022-01-31,ML.PA,CANAL,,"clôture entre 31,43 € et 32,36 € au 2022-02-28",31.426,32.36,,,2022-02-28,25.292903900146484,DEMENTIE
2022-01-31,MT.AS,CANAL,,"clôture entre 24,39 € et 31,19 € au 2022-02-28",24.387999999999998,31.189999999999998,,,2022-02-28,25.552364349365234,CONFIRMEE
2022-01-31,MT.AS,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 10,19 pt (σ̂), au 2022-02-28",-10.186969333696952,10.186969333696952,,10.187,2022-02-28,9.108102778051485,CONFIRMEE
2022-01-31,OR.PA,CANAL,,"clôture entre 336,05 € et 426,71 € au 2022-02-28",336.046,426.70799999999997,,,2022-02-28,327.39739990234375,DEMENTIE
2022-01-31,ORA.PA,CANAL,,"clôture entre 6,57 € et 8,08 € au 2022-02-28",6.574,8.078,,,2022-02-28,8.158794403076172,DEMENTIE
2022-01-31,PUB.PA,CANAL,,"clôture entre 46,12 € et 51,34 € au 2022-02-28",46.116,51.339999999999996,,,2022-02-28,48.311431884765625,CONFIRMEE
2022-01-31,RI.PA,CANAL,,"clôture entre 159,74 € et 204,03 € au 2022-02-28",159.738,204.034,,,2022-02-28,163.2998504638672,CONFIRMEE
2022-01-31,RMS.PA,CANAL,,"clôture entre 1 224,90 € et 1 942,22 € au 2022-02-28",1224.896,1942.224,,,2022-02-28,1189.8636474609375,DEMENTIE
2022-01-31,RNO.PA,CANAL,,"clôture entre 23,83 € et 31,81 € au 2022-02-28",23.828,31.814,,,2022-02-28,24.159618377685547,CONFIRMEE
2022-01-31,SAF.PA,CANAL,,"clôture entre 87,48 € et 105,40 € au 2022-02-28",87.47999999999999,105.402,,,2022-02-28,109.4049072265625,DEMENTIE
2022-01-31,SAN.PA,CANAL,,"clôture entre 74,05 € et 77,40 € au 2022-02-28",74.05199999999999,77.39999999999999,,,2022-02-28,75.43878173828125,CONFIRMEE
2022-01-31,SGO.PA,CANAL,,"clôture entre 49,76 € et 58,80 € au 2022-02-28",49.764,58.802,,,2022-02-28,48.42182159423828,DEMENTIE
2022-01-31,STLAP.PA,CANAL,,"clôture entre 12,59 € et 14,31 € au 2022-02-28",12.586,14.306000000000001,,,2022-02-28,11.941444396972656,DEMENTIE
2022-01-31,STMPA.PA,CANAL,,"clôture entre 37,90 € et 42,97 € au 2022-02-28",37.903999999999996,42.972,,,2022-02-28,36.32068634033203,DEMENTIE
2022-01-31,SU.PA,CANAL,,"clôture entre 134,29 € et 171,62 € au 2022-02-28",134.294,171.616,,,2022-02-28,127.59782409667969,DEMENTIE
2022-01-31,TEP.PA,CANAL,,"clôture entre 265,27 € et 343,43 € au 2022-02-28",265.27000000000004,343.428,,,2022-02-28,278.3919982910156,CONFIRMEE
2022-01-31,TEP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 4,04 pt (σ̂), au 2022-02-28",-4.03724882988887,4.03724882988887,,4.0372,2022-02-28,2.89372363544933,CONFIRMEE
2022-01-31,TTE.PA,CANAL,,"clôture entre 34,15 € et 42,49 € au 2022-02-28",34.146,42.489999999999995,,,2022-02-28,35.255855560302734,CONFIRMEE
2022-01-31,VIE.PA,CANAL,,"clôture entre 26,11 € et 28,45 € au 2022-02-28",26.112,28.45,,,2022-02-28,25.194860458374023,DEMENTIE
2022-01-31,VIV.PA,CANAL,,"clôture entre 10,42 € et 10,77 € au 2022-02-28",10.418,10.772,,,2022-02-28,10.320491790771484,DEMENTIE
2022-01-31,VIV.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 6,41 pt (σ̂), au 2022-02-28",-6.4121394381253936,6.4121394381253936,,6.4121,2022-02-28,0.8436402354808137,CONFIRMEE
2022-01-31,WLN.PA,CANAL,,"clôture entre 401,90 € et 433,26 € au 2022-02-28",401.904,433.258,,,2022-02-28,474.33489990234375,DEMENTIE
2022-01-31,WLN.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −4,68 pt (0,5 σ̂), au 2022-02-28",,-4.679818661701085,4.679818661701085,9.3596,2022-02-28,10.887268516920024,DEMENTIE
2022-02-28,ACA.PA,CANAL,,"clôture entre 7,66 € et 9,94 € au 2022-03-31",7.6621999999999995,9.9432,,,2022-03-31,7.361546516418457,DEMENTIE
2022-02-28,ACA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 6,47 pt (σ̂), au 2022-03-31",-6.474600376797884,6.474600376797884,,6.4746,2022-03-31,-4.230732796713199,CONFIRMEE
2022-02-28,AI.PA,CANAL,,"clôture entre 95,76 € et 114,85 € au 2022-03-31",95.7647,114.8503,,,2022-03-31,108.83380126953125,CONFIRMEE
2022-02-28,AIR.PA,CANAL,,"clôture entre 100,57 € et 109,77 € au 2022-03-31",100.5736,109.7663,,,2022-03-31,101.2481460571289,CONFIRMEE
2022-02-28,ALO.PA,CANAL,,"clôture entre 19,55 € et 33,50 € au 2022-03-31",19.547,33.4955,,,2022-03-31,20.878799438476562,CONFIRMEE
2022-02-28,ALO.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR39 au-dessous de −3,60 pt (0,5 σ̂), au 2022-03-31",,-3.5957099906858683,3.5957099906858683,7.1914,2022-03-31,-6.290185979832719,CONFIRMEE
2022-02-28,BN.PA,CANAL,,"clôture entre 45,95 € et 48,25 € au 2022-03-31",45.9509,48.2493,,,2022-03-31,42.31216049194336,DEMENTIE
2022-02-28,BNP.PA,CANAL,,"clôture entre 37,48 € et 52,28 € au 2022-03-31",37.4811,52.2797,,,2022-03-31,37.3946418762207,DEMENTIE
2022-02-28,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 6,59 pt (σ̂), au 2022-03-31",-6.58746404293632,6.58746404293632,,6.5875,2022-03-31,-0.27683829067742804,CONFIRMEE
2022-02-28,CA.PA,CANAL,,"encadrement ferme avant le 2022-03-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",13.806000000000001,13.7437,,,2022-03-31,14.993659973144531,INCONFIRMABLE
2022-02-28,CAP.PA,CANAL,,"clôture entre 159,53 € et 200,17 € au 2022-03-31",159.52620000000002,200.1707,,,2022-03-31,182.3169708251953,CONFIRMEE
2022-02-28,CS.PA,CANAL,,"clôture entre 17,72 € et 23,19 € au 2022-03-31",17.7247,23.1912,,,2022-03-31,19.775930404663086,CONFIRMEE
2022-02-28,CS.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 4,35 pt (σ̂), au 2022-03-31",-4.352193990226015,4.352193990226015,,4.3522,2022-03-31,10.261299139801917,DEMENTIE
2022-02-28,DG.PA,CANAL,,"clôture entre 79,84 € et 89,84 € au 2022-03-31",79.8379,89.8364,,,2022-03-31,77.49360656738281,DEMENTIE
2022-02-28,DSY.PA,CANAL,,"clôture entre 35,78 € et 36,92 € au 2022-03-31",35.7789,36.9236,,,2022-03-31,43.103694915771484,DEMENTIE
2022-02-28,EL.PA,CANAL,,"clôture entre 134,93 € et 166,96 € au 2022-03-31",134.9347,166.9639,,,2022-03-31,148.05357360839844,CONFIRMEE
2022-02-28,EN.PA,CANAL,,"clôture entre 23,86 € et 24,65 € au 2022-03-31",23.8581,24.653100000000002,,,2022-03-31,24.35038185119629,CONFIRMEE
2022-02-28,ENGI.PA,CANAL,,"clôture entre 9,54 € et 10,23 € au 2022-03-31",9.5442,10.2292,,,2022-03-31,8.064705848693848,DEMENTIE
2022-02-28,ERF.PA,CANAL,,"clôture entre 69,65 € et 75,46 € au 2022-03-31",69.6492,75.4555,,,2022-03-31,84.25438690185547,DEMENTIE
2022-02-28,ERF.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 10,53 pt (σ̂), au 2022-03-31",-10.526768951617798,10.526768951617798,,10.5268,2022-03-31,0.13187933812865982,CONFIRMEE
2022-02-28,GLE.PA,CANAL,,"clôture entre 19,98 € et 32,87 € au 2022-03-31",19.984199999999998,32.8686,,,2022-03-31,19.565542221069336,DEMENTIE
2022-02-28,GLE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 8,42 pt (σ̂), au 2022-03-31",-8.424227598302094,8.424227598302094,,8.4242,2022-03-31,-3.7744832862812827,CONFIRMEE
2022-02-28,HO.PA,CANAL,,"clôture entre 77,82 € et 100,90 € au 2022-03-31",77.8171,100.8966,,,2022-03-31,103.57219696044922,DEMENTIE
2022-02-28,KER.PA,CANAL,,"clôture entre 521,09 € et 743,81 € au 2022-03-31",521.0923,743.8079,,,2022-03-31,506.03863525390625,DEMENTIE
2022-02-28,LR.PA,CANAL,,"clôture entre 69,73 € et 98,17 € au 2022-03-31",69.73410000000001,98.16720000000001,,,2022-03-31,78.25029754638672,CONFIRMEE
2022-02-28,MC.PA,CANAL,,"clôture entre 574,21 € et 725,28 € au 2022-03-31",574.2093,725.285,,,2022-03-31,591.974365234375,CONFIRMEE
2022-02-28,ML.PA,CANAL,,"clôture entre 24,06 € et 34,10 € au 2022-03-31",24.0581,34.0952,,,2022-03-31,25.078731536865234,CONFIRMEE
2022-02-28,MT.AS,CANAL,,"encadrement ferme avant le 2022-03-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",23.033099999999997,22.1802,,,2022-03-31,27.023435592651367,INCONFIRMABLE
2022-02-28,MT.AS,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 10,03 pt (σ̂), au 2022-03-31",-10.025343999073591,10.025343999073591,,10.0253,2022-03-31,6.584796903365531,CONFIRMEE
2022-02-28,OR.PA,CANAL,,"encadrement ferme avant le 2022-03-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",298.31129999999996,287.1888,,,2022-03-31,335.5592956542969,INCONFIRMABLE
2022-02-28,ORA.PA,CANAL,,"clôture entre 6,54 € et 8,81 € au 2022-03-31",6.540100000000001,8.8105,,,2022-03-31,8.075804710388184,CONFIRMEE
2022-02-28,PUB.PA,CANAL,,"clôture entre 45,71 € et 56,52 € au 2022-03-31",45.7136,56.5156,,,2022-03-31,44.76340866088867,DEMENTIE
2022-02-28,RI.PA,CANAL,,"encadrement ferme avant le 2022-03-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",155.81709999999998,153.97060000000002,,,2022-03-31,166.34632873535156,INCONFIRMABLE
2022-02-28,RMS.PA,CANAL,,"encadrement ferme avant le 2022-03-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",1094.8629,1003.6527000000001,,,2022-03-31,1237.285888671875,INCONFIRMABLE
2022-02-28,RNO.PA,CANAL,,"clôture entre 22,78 € et 33,27 € au 2022-03-31",22.7795,33.2726,,,2022-03-31,20.21061134338379,DEMENTIE
2022-02-28,SAF.PA,CANAL,,"clôture entre 102,07 € et 109,25 € au 2022-03-31",102.0691,109.2486,,,2022-03-31,102.30838012695312,CONFIRMEE
2022-02-28,SAN.PA,CANAL,,"clôture entre 73,45 € et 79,22 € au 2022-03-31",73.4511,79.225,,,2022-03-31,74.66397857666016,CONFIRMEE
2022-02-28,SGO.PA,CANAL,,"clôture entre 46,37 € et 61,06 € au 2022-03-31",46.366099999999996,61.0613,,,2022-03-31,46.967864990234375,CONFIRMEE
2022-02-28,STLAP.PA,CANAL,,"clôture entre 11,64 € et 14,80 € au 2022-03-31",11.6447,14.7982,,,2022-03-31,10.785490989685059,DEMENTIE
2022-02-28,STMPA.PA,CANAL,,"clôture entre 33,52 € et 42,55 € au 2022-03-31",33.5235,42.5453,,,2022-03-31,37.95909118652344,CONFIRMEE
2022-02-28,SU.PA,CANAL,,"encadrement ferme avant le 2022-03-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",117.3952,110.8337,,,2022-03-31,138.89889526367188,INCONFIRMABLE
2022-02-28,TEP.PA,CANAL,,"encadrement ferme avant le 2022-03-31 : les bornes prolongees se croisent, la thèse est inconfirmable à l'écriture",250.0083,245.66749999999996,,,2022-03-31,290.4704895019531,INCONFIRMABLE
2022-02-28,TEP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 5,52 pt (σ̂), au 2022-03-31",-5.5221052655113745,5.5221052655113745,,5.5221,2022-03-31,5.166375473231755,CONFIRMEE
2022-02-28,TTE.PA,CANAL,,"clôture entre 36,07 € et 44,49 € au 2022-03-31",36.0705,44.4895,,,2022-03-31,36.11686706542969,CONFIRMEE
2022-02-28,VIE.PA,CANAL,,"clôture entre 24,41 € et 29,68 € au 2022-03-31",24.409399999999998,29.6788,,,2022-03-31,23.483449935913086,DEMENTIE
2022-02-28,VIV.PA,CANAL,,"clôture entre 10,21 € et 10,60 € au 2022-03-31",10.211699999999999,10.6,,,2022-03-31,10.804121017456055,DEMENTIE
2022-02-28,VIV.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 6,16 pt (σ̂), au 2022-03-31",-6.158966777026137,6.158966777026137,,6.159,2022-03-31,5.513818666236392,CONFIRMEE
2022-02-28,WLN.PA,CANAL,,"clôture entre 377,81 € et 449,61 € au 2022-03-31",377.8106,449.614,,,2022-03-31,407.99725341796875,CONFIRMEE
2022-02-28,WLN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 9,14 pt (σ̂), au 2022-03-31",-9.144899507629189,9.144899507629189,,9.1449,2022-03-31,-13.157690560931245,DEMENTIE
2022-03-31,ACA.PA,CANAL,,"clôture entre 5,15 € et 6,49 € au 2022-04-29",5.1450000000000005,6.490399999999999,,,2022-04-29,7.016664505004883,DEMENTIE
2022-03-31,ACA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR39 dans ± 4,88 pt (σ̂), au 2022-04-29",-4.880748337064195,4.880748337064195,,4.8807,2022-04-29,-3.817661662115024,CONFIRMEE
2022-03-31,AI.PA,CANAL,,"clôture entre 92,46 € et 110,79 € au 2022-04-29",92.456,110.79310000000001,,,2022-04-29,113.23043823242188,DEMENTIE
2022-03-31,AIR.PA,CANAL,,"clôture entre 80,16 € et 109,35 € au 2022-04-29",80.16290000000001,109.3539,,,2022-04-29,98.21435546875,CONFIRMEE
2022-03-31,ALO.PA,CANAL,,"clôture entre 10,82 € et 17,09 € au 2022-04-29",10.8215,17.086000000000002,,,2022-04-29,20.731557846069336,DEMENTIE
