DATE,RANG,TICKER,S1,S2,S3,S4,S5,SCORE,POSITION,MOMENTUM,TAU,VETOS,VERDICT_REGLE
2021-10-29,11,BNP.PA,2,1,-1,2,0,4,88.6,71.64,"182,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-10-29,12,ACA.PA,2,1,-1,2,0,4,95.0,68.41,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-10-29,13,CAP.PA,2,1,-1,2,0,4,98.9,65.29,"179,0",aucun,ATTENTE
2021-10-29,14,AIR.PA,2,-1,1,2,0,4,30.4,63.54,"59,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-10-29,15,VIE.PA,2,1,-1,2,0,4,77.4,63.49,"70,9",aucun,ATTENTE
2021-10-29,16,CS.PA,2,1,-1,2,0,4,100.0,62.6,"119,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-10-29,17,SGO.PA,2,1,-1,2,0,4,70.4,60.48,"58,2",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-10-29,18,EL.PA,2,1,-1,2,0,4,98.9,51.11,"405,2",aucun,ATTENTE
2021-10-29,19,ML.PA,2,1,-1,2,0,4,96.1,37.89,"18,2",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 18.2 séances,ATTENTE
2021-10-29,20,STMPA.PA,2,1,-1,2,0,4,90.6,31.96,"249,6",aucun,ATTENTE
2021-10-29,21,RI.PA,2,1,-1,2,0,4,86.6,31.51,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-10-29,22,TTE.PA,2,0,-1,2,0,3,71.5,61.13,"5 036,4",aucun,ATTENTE
2021-10-29,23,OR.PA,0,1,-1,2,0,2,100.0,20.84,"159,2",aucun,ATTENTE
2021-10-29,24,AI.PA,0,1,-1,1,0,1,99.2,3.07,"35,0",aucun,ATTENTE
2021-10-29,25,MC.PA,-2,1,-1,2,0,0,100.0,43.49,"110,9",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-10-29,26,HO.PA,-2,-1,1,2,0,0,22.1,37.55,"54,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-10-29,27,DG.PA,-2,1,-1,2,0,0,92.0,24.11,"511,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-10-29,28,BN.PA,0,-1,-1,2,0,0,66.0,21.38,"12,1",veto 2 : canal se refermant en 12.1 séances,ATTENTE
2021-10-29,29,KER.PA,-2,1,-1,2,0,0,95.0,10.39,"39,5",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-10-29,30,ORA.PA,-2,1,0,1,0,0,43.9,6.72,"103,5",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-10-29,31,SAF.PA,-2,0,-1,2,0,-1,86.4,10.2,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-10-29,32,ENGI.PA,-2,1,-1,1,0,-1,86.7,5.1,"163,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-10-29,33,SAN.PA,-2,1,-1,1,0,-1,95.8,0.71,"178,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-10-29,34,RNO.PA,-2,0,-1,2,-1,-2,70.2,31.75,"593,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-10-29,35,CA.PA,-2,-1,-1,2,0,-2,87.0,17.88,"161,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-10-29,36,WLN.PA,-2,-1,1,-1,0,-3,1.0,-3.8,"338,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-10-29,37,ALO.PA,-2,0,0,-1,0,-3,49.6,-8.1,"5,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 5.5 séances,ATTENTE
2021-11-30,1,RI.PA,2,1,1,2,0,6,7.5,28.98,"77,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,2,RMS.PA,2,1,-1,2,1,5,90.8,67.25,∞,aucun,ATTENTE
2021-11-30,3,DSY.PA,2,0,1,2,0,5,26.7,64.9,"45,8",aucun,ATTENTE
2021-11-30,4,PUB.PA,2,0,1,2,0,5,10.3,52.53,"347,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,5,EL.PA,2,0,1,2,0,5,8.9,46.55,"160,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,6,OR.PA,2,0,1,2,0,5,11.8,32.53,"44,9",aucun,ATTENTE
2021-11-30,7,CAP.PA,2,-1,1,2,0,4,28.7,76.0,"67,9",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-11-30,8,GLE.PA,2,-1,1,2,0,4,24.9,68.94,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-11-30,9,ERF.PA,2,1,-1,2,0,4,74.8,65.69,"67,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,10,SGO.PA,2,-1,1,2,0,4,6.4,57.85,"82,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-11-30,11,VIE.PA,2,-1,1,2,0,4,17.5,54.52,"265,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-11-30,12,BNP.PA,2,-1,1,2,0,4,16.2,40.63,"340,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-11-30,13,MC.PA,2,0,0,2,0,4,44.0,39.32,"188,0",aucun,ATTENTE
2021-11-30,14,LR.PA,2,0,0,2,0,4,47.7,39.16,"34,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,15,CS.PA,2,-1,1,2,0,4,14.4,36.13,"945,0",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-11-30,16,SU.PA,2,0,0,2,0,4,44.1,32.84,"45,7",aucun,ATTENTE
2021-11-30,17,ACA.PA,2,-1,1,2,0,4,13.6,30.85,"229,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-11-30,18,TTE.PA,2,-1,1,2,0,4,7.8,25.6,"403,6",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-11-30,19,STMPA.PA,2,0,0,2,0,4,35.1,20.21,"93,1",aucun,ATTENTE
2021-11-30,20,ENGI.PA,2,0,1,1,0,4,15.5,3.05,"42,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,21,TEP.PA,2,0,-1,2,0,3,68.7,33.96,"28,8",aucun,ATTENTE
2021-11-30,22,VIV.PA,0,1,0,2,0,3,45.7,16.98,"5,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 5.1 séances,ATTENTE
2021-11-30,23,EN.PA,2,-1,1,1,0,3,5.7,6.89,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-11-30,24,MT.AS,0,-1,1,2,0,2,12.0,73.04,"439,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,25,AIR.PA,0,-1,1,2,0,2,14.7,15.18,∞,aucun,ATTENTE
2021-11-30,26,DG.PA,0,-1,1,2,0,2,5.8,10.57,∞,aucun,ATTENTE
2021-11-30,27,AI.PA,0,0,1,1,0,2,12.0,8.62,"45,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,28,ML.PA,-2,0,1,2,0,1,31.2,31.38,"1 216,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,29,CA.PA,-2,0,1,2,0,1,0.0,18.65,"111,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,30,BN.PA,-2,-1,1,2,0,0,10.3,13.63,"83,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,31,KER.PA,-2,1,-1,2,0,0,80.7,11.99,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-11-30,32,SAN.PA,-2,-1,1,2,0,0,1.1,10.72,"74,0",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,33,ORA.PA,0,0,0,-1,0,-1,37.5,-1.56,"402,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,34,HO.PA,-2,-1,1,1,-1,-2,5.8,1.27,"994,2",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,35,SAF.PA,-2,-1,1,-1,0,-3,7.4,-5.59,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,36,ALO.PA,-2,0,1,-2,0,-3,26.8,-29.27,"34,7",aucun,ATTENTE
2021-11-30,37,WLN.PA,-2,-1,1,-2,0,-4,26.3,-35.05,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-11-30,38,RNO.PA,-2,-1,1,-2,-1,-5,6.9,-11.05,"221,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,1,EL.PA,2,1,1,2,0,6,33.9,38.33,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,2,RI.PA,2,1,1,2,0,6,21.2,31.71,"224,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,3,RMS.PA,2,-1,1,2,1,5,8.4,82.87,"256,3",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-12-31,4,CAP.PA,2,1,0,2,0,5,41.8,67.92,"114,3",aucun,ATTENTE
2021-12-31,5,DSY.PA,2,0,1,2,0,5,7.0,57.53,"210,5",aucun,ATTENTE
2021-12-31,6,PUB.PA,2,1,0,2,0,5,47.0,37.62,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,7,OR.PA,2,0,1,2,0,5,24.5,32.04,"48,3",aucun,ATTENTE
2021-12-31,8,STMPA.PA,2,0,1,2,0,5,23.6,26.23,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,9,GLE.PA,2,1,-1,2,0,4,94.1,66.08,"61,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,10,VIE.PA,2,1,-1,2,0,4,87.9,39.65,"667,6",aucun,ATTENTE
2021-12-31,11,TEP.PA,2,1,-1,2,0,4,82.1,34.53,"131,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,12,MC.PA,2,1,-1,2,0,4,74.0,32.85,"165,0",aucun,ATTENTE
2021-12-31,13,CS.PA,2,1,-1,2,0,4,79.1,31.77,"63,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,14,BNP.PA,2,1,-1,2,0,4,97.7,31.64,"39,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,15,SU.PA,2,1,-1,2,0,4,87.5,29.58,"76,8",aucun,ATTENTE
2021-12-31,16,ACA.PA,2,1,-1,2,0,4,95.2,24.22,"25,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,17,LR.PA,2,1,-1,2,0,4,88.5,24.0,"49,0",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,18,TTE.PA,2,1,-1,2,0,4,75.3,19.78,"57,3",aucun,ATTENTE
2021-12-31,19,AI.PA,2,0,0,1,0,3,42.1,9.24,"52,9",aucun,ATTENTE
2021-12-31,20,ML.PA,0,1,-1,2,0,2,91.3,25.34,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,21,SAN.PA,0,1,-1,2,0,2,81.7,10.33,"46,3",aucun,ATTENTE
2021-12-31,22,ENGI.PA,2,0,-1,1,0,2,70.3,1.63,"9,7",veto 2 : canal se refermant en 9.7 séances,ATTENTE
2021-12-31,23,DG.PA,0,1,-1,1,0,1,100.0,8.29,"176,7",aucun,ATTENTE
2021-12-31,24,ERF.PA,-2,1,-1,2,0,0,74.4,40.88,"109,2",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-12-31,25,SGO.PA,-2,1,-1,2,0,0,91.0,38.38,"125,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-12-31,26,MT.AS,-2,1,-1,2,0,0,84.5,24.25,"418,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-12-31,27,KER.PA,-2,0,0,2,0,0,57.4,20.44,"25,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,28,VIV.PA,-2,1,-1,2,0,0,80.0,12.99,"25,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-12-31,29,AIR.PA,-2,1,-1,2,0,0,93.1,12.61,"752,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-12-31,30,BN.PA,-2,1,-1,1,0,-1,92.3,4.63,"101,0",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-12-31,31,ORA.PA,0,1,-1,-1,0,-1,66.8,-2.94,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,32,CA.PA,-2,1,-1,-1,0,-3,100.0,-1.66,"106,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-12-31,33,EN.PA,-2,1,-1,-1,0,-3,99.6,-9.95,"27,2",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2021-12-31,34,SAF.PA,0,0,-1,-2,0,-3,100.0,-12.02,"34,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,35,ALO.PA,-2,0,0,-2,0,-4,58.1,-33.59,"1 532,0",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,36,HO.PA,-2,0,-1,-1,-1,-5,91.8,-2.16,"71,2",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,37,WLN.PA,-2,0,-1,-2,0,-5,99.7,-37.71,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2021-12-31,38,RNO.PA,-2,0,-1,-2,-1,-6,100.0,-19.94,"17,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 17.3 séances,ATTENTE
2022-01-31,1,DG.PA,2,1,1,2,0,6,28.4,11.38,"12,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 12.9 séances,ATTENTE
2022-01-31,2,SAN.PA,2,1,0,2,0,5,61.0,14.16,"59,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,3,CA.PA,2,0,1,2,0,5,6.4,13.82,"48,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,4,GLE.PA,2,0,0,2,0,4,62.8,77.27,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,5,RMS.PA,2,-1,1,2,0,4,8.8,68.51,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,6,CAP.PA,2,-1,1,2,0,4,28.6,64.19,"192,0",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,7,VIE.PA,2,-1,1,2,0,4,30.1,54.07,"160,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,8,MT.AS,2,-1,1,2,0,4,10.0,49.65,"287,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,9,BNP.PA,2,0,0,2,0,4,52.0,45.13,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,10,SU.PA,2,-1,1,2,0,4,11.6,42.79,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,11,EL.PA,2,-1,1,2,0,4,18.0,41.67,"221,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,12,TTE.PA,2,1,-1,2,0,4,75.1,35.85,∞,aucun,ATTENTE
2022-01-31,13,STLAP.PA,2,-1,1,2,0,4,15.2,35.08,"108,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,14,OR.PA,2,-1,1,2,0,4,16.4,34.87,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,15,LR.PA,2,-1,1,2,0,4,15.6,34.34,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,16,ACA.PA,2,0,0,2,0,4,61.0,31.73,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,17,RI.PA,2,-1,1,2,0,4,1.2,31.21,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,18,KER.PA,2,-1,1,2,0,4,23.1,28.3,"221,9",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,19,ML.PA,2,-1,1,2,0,4,22.1,25.31,"33,2",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,20,AI.PA,2,-1,1,2,0,4,13.4,13.71,"124,5",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,21,CS.PA,2,0,-1,2,0,3,68.4,44.25,∞,aucun,ATTENTE
2022-01-31,22,MC.PA,2,-1,0,2,0,3,55.4,36.84,"1 958,3",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,23,PUB.PA,2,-1,0,2,0,3,52.3,32.76,"913,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,24,STMPA.PA,2,-1,0,2,0,3,40.0,26.25,"93,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,25,ORA.PA,2,1,-1,1,0,3,93.3,5.0,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,26,ENGI.PA,2,0,0,1,0,3,47.9,3.52,"50,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,27,SGO.PA,0,-1,1,2,0,2,25.5,49.4,"7 621,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,28,DSY.PA,0,-1,1,2,0,2,10.6,38.8,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,29,TEP.PA,0,-1,1,2,0,2,16.3,37.69,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,30,ERF.PA,-2,-1,1,2,0,0,20.5,36.91,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,31,AIR.PA,-2,-1,1,2,0,0,34.0,21.51,"66,2",aucun,ATTENTE
2022-01-31,32,VIV.PA,-2,-1,0,2,0,-1,48.0,21.24,"35,2",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,33,HO.PA,-2,1,1,-1,0,-1,23.0,-1.91,"9,4",veto 2 : canal se refermant en 9.4 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-01-31,34,RNO.PA,2,0,-1,-2,0,-1,77.4,-23.2,∞,aucun,ATTENTE
2022-01-31,35,BN.PA,-2,0,-1,1,0,-2,78.0,5.58,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,36,SAF.PA,0,-1,0,-1,0,-2,64.9,-3.24,"241,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,37,ALO.PA,-2,-1,1,-2,0,-4,7.0,-28.01,"162,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,38,WLN.PA,-2,-1,1,-2,0,-4,25.2,-34.5,"35,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-01-31,39,EN.PA,-2,-1,-1,-1,0,-5,79.4,-1.34,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,1,PUB.PA,2,0,1,2,0,5,30.4,22.89,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,2,KER.PA,2,0,1,2,0,5,19.3,16.66,∞,aucun,ATTENTE
2022-02-28,3,DG.PA,2,0,1,2,0,5,19.1,11.35,"269,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,4,GLE.PA,2,-1,1,2,0,4,5.8,53.86,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,5,VIE.PA,2,-1,1,2,0,4,29.4,46.81,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,6,CAP.PA,2,-1,1,2,0,4,26.7,35.86,"4 838,9",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,7,STMPA.PA,2,-1,1,2,0,4,30.4,34.77,"409,6",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,8,TTE.PA,2,-1,1,2,0,4,8.2,34.56,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,9,MC.PA,2,-1,1,2,0,4,22.1,33.92,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,10,CS.PA,2,-1,1,2,0,4,11.3,30.52,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,11,CA.PA,2,1,-1,2,0,4,68.3,27.74,"21,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,12,BNP.PA,2,-1,1,2,0,4,5.1,25.21,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,13,SGO.PA,2,-1,1,2,0,4,13.9,24.8,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,14,SAN.PA,2,0,0,2,0,4,59.7,23.2,"302,6",aucun,ATTENTE
2022-02-28,15,ML.PA,2,-1,1,2,0,4,10.2,19.32,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,16,ENGI.PA,2,0,0,2,0,4,56.5,18.92,"158,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,17,AI.PA,2,0,0,2,0,4,37.1,18.1,∞,aucun,ATTENTE
2022-02-28,18,ORA.PA,2,1,-1,2,0,4,82.3,14.62,∞,aucun,ATTENTE
2022-02-28,19,ACA.PA,2,-1,1,2,0,4,5.8,14.0,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,20,STLAP.PA,0,0,1,2,0,3,16.5,26.38,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,21,MT.AS,2,-1,-1,2,0,2,95.6,22.57,"18,0",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 18.0 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,22,EL.PA,0,-1,1,2,0,2,11.1,21.98,"1 104,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,23,SU.PA,2,-1,-1,2,0,2,74.9,20.13,"14,8",veto 2 : canal se refermant en 14.8 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,24,AIR.PA,0,0,0,2,0,2,62.6,11.09,"78,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,25,VIV.PA,2,-1,0,1,0,2,36.1,9.05,"44,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,26,RI.PA,0,0,-1,2,0,1,89.6,23.31,"19,2",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 19.2 séances,ATTENTE
2022-02-28,27,HO.PA,0,1,-1,1,0,1,85.6,2.77,"1 739,7",aucun,ATTENTE
2022-02-28,28,RMS.PA,0,-1,-1,2,0,0,94.5,42.89,"11,8",veto 2 : canal se refermant en 11.8 séances,ATTENTE
2022-02-28,29,OR.PA,0,-1,-1,2,0,0,95.0,19.72,"16,1",veto 2 : canal se refermant en 16.1 séances,ATTENTE
2022-02-28,30,LR.PA,-2,-1,1,2,0,0,20.6,18.48,∞,aucun,ATTENTE
2022-02-28,31,BN.PA,-2,0,1,1,0,0,18.5,0.82,"69,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,32,RNO.PA,2,-1,1,-2,0,0,13.5,-15.35,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-02-28,33,DSY.PA,-2,0,-1,2,0,-1,95.8,19.73,"29,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,34,ERF.PA,-2,-1,-1,2,0,-2,91.4,17.27,"46,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,35,TEP.PA,-2,0,-1,1,0,-2,94.8,9.79,"19,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 19.5 séances,ATTENTE
2022-02-28,36,SAF.PA,0,1,-1,-2,0,-2,86.0,-15.34,"55,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,37,EN.PA,-2,0,0,-1,0,-3,62.0,-4.97,"40,6",aucun,ATTENTE
2022-02-28,38,ALO.PA,-2,-1,1,-2,0,-4,10.3,-32.21,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-02-28,39,WLN.PA,-2,1,-1,-2,0,-4,71.6,-43.64,"79,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2022-03-31,1,ORA.PA,2,1,1,2,0,6,32.2,14.6,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-03-31,2,TTE.PA,2,1,0,2,0,5,50.0,33.04,"23,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-03-31,3,HO.PA,2,1,-1,2,0,4,70.2,22.89,∞,aucun,ATTENTE
2022-03-31,4,CA.PA,2,1,-1,2,0,4,97.3,21.86,"208,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-03-31,5,MT.AS,2,1,-1,2,0,4,69.4,21.09,"114,7",aucun,ATTENTE
2022-03-31,6,SAN.PA,2,0,0,2,0,4,61.4,12.94,"4 229,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2022-03-31,7,DG.PA,2,1,0,1,0,4,46.2,5.45,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
