DATE,ROLE,DATE_EVALUEE,TICKER,CLOSE,TEND_120,TEND_20,POSITION,ALPHA,ALPHA_BAS,ALPHA_HAUT,MOMENTUM,SUPPORT,RESISTANCE,PENTE_SUP,PENTE_RES,PORTEE_SUP,PORTEE_RES,EPISODES_SUP,EPISODES_RES,LARGEUR,TAU,VETOS,VERDICT,DIAGNOSTIC
2021-11-30,VAR-F180,2021-11-30,SAF.PA,94.2198486328125,-1.0,-1.0,7.4,-23.75,-59.19,11.68,-5.59,92.41,116.87,-0.077,-0.0432,59.0,102.0,6.0,2.0,24.47,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-11-30,VAR-F180,2021-11-30,SAN.PA,67.6826400756836,-1.0,-1.0,25.5,0.14,-21.64,21.92,10.72,65.72,73.41,0.0129,-0.0021,146.0,53.0,3.0,3.0,7.69,511.1,aucun,ATTENTE,
2021-11-30,VAR-F180,2021-11-30,SGO.PA,48.62087631225586,1.0,-1.0,6.4,4.67,-19.39,28.73,57.85,48.31,53.19,0.043,-0.0389,177.0,70.0,3.0,3.0,4.89,59.6,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-11-30,VAR-F180,2021-11-30,STMPA.PA,41.22607421875,1.0,0.0,64.0,23.83,-10.95,58.61,20.21,34.98,44.74,0.0589,0.0742,69.0,164.0,7.0,3.0,9.76,inf,aucun,ATTENTE,
2021-11-30,VAR-F180,2021-11-30,SU.PA,142.60507202148438,1.0,0.0,67.1,17.43,-1.34,36.2,32.84,128.14,149.69,0.1061,0.0822,139.0,46.0,6.0,3.0,21.55,899.2,aucun,ATTENTE,
2021-11-30,VAR-F180,2021-11-30,TEP.PA,304.2265319824219,1.0,0.0,29.4,21.73,-8.4,51.87,33.96,285.22,349.78,0.2021,0.432,144.0,104.0,6.0,3.0,64.56,inf,aucun,ATTENTE,
2021-11-30,VAR-F180,2021-11-30,TTE.PA,30.94027328491211,1.0,-1.0,8.3,-17.44,-43.45,8.58,25.6,30.54,35.33,0.0563,0.0321,57.0,144.0,4.0,3.0,4.79,198.0,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-11-30,VAR-F180,2021-11-30,VIE.PA,22.926437377929688,1.0,-1.0,23.5,5.86,-18.98,30.71,54.52,22.23,25.21,0.0346,0.0302,140.0,45.0,4.0,5.0,2.98,675.8,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-11-30,VAR-F180,2021-11-30,VIV.PA,10.265740394592285,0.0,1.0,45.7,4.9,-21.99,31.79,16.98,10.15,10.41,0.0204,-0.0306,50.0,53.0,4.0,2.0,0.26,5.1,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 5.1 séances,ATTENTE,
2021-11-30,VAR-F180,2021-11-30,WLN.PA,479.29473876953125,-1.0,-1.0,9.4,-11.52,-47.79,24.74,-35.05,462.21,644.09,-1.3696,-2.601,155.0,64.0,4.0,3.0,181.88,147.7,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,ACA.PA,8.486809730529785,1.0,1.0,40.6,-10.1,-34.91,14.71,24.22,7.98,9.23,0.0068,0.0039,65.0,127.0,2.0,2.0,1.24,421.0,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,AI.PA,104.99873352050781,1.0,0.0,42.7,3.35,-13.06,19.76,9.24,102.46,108.41,0.1552,0.0361,51.0,119.0,4.0,5.0,5.95,50.0,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,AIR.PA,103.0830078125,-1.0,1.0,81.9,-14.8,-52.18,22.59,12.61,88.24,106.36,0.0166,-0.0419,141.0,74.0,3.0,4.0,18.12,309.7,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,ALO.PA,30.645795822143555,-1.0,0.0,85.7,-10.52,-40.15,19.12,-33.59,27.0,31.25,-0.0332,-0.0968,68.0,125.0,5.0,6.0,4.25,66.9,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,BN.PA,46.1687126159668,-1.0,1.0,91.1,-9.74,-31.2,11.73,4.63,42.92,46.49,-0.0248,-0.0892,155.0,97.0,3.0,3.0,3.57,55.5,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,BNP.PA,43.76030349731445,1.0,1.0,59.1,-5.99,-32.22,20.24,31.64,39.99,46.38,0.0632,0.0392,51.0,116.0,3.0,4.0,6.39,266.8,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,CA.PA,12.291824340820312,-1.0,1.0,99.5,-3.31,-31.93,25.31,-1.66,11.09,12.3,0.0002,-0.0109,53.0,58.0,2.0,3.0,1.2,108.7,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,CAP.PA,194.0212860107422,1.0,1.0,41.8,14.36,-12.06,40.78,67.92,184.72,206.95,0.5172,0.3228,49.0,76.0,4.0,4.0,22.23,114.3,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,CS.PA,19.4930419921875,1.0,1.0,55.7,-5.28,-24.16,13.6,31.77,18.4,20.36,0.0258,0.0186,51.0,129.0,4.0,3.0,1.96,274.9,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,DG.PA,77.42696380615234,0.0,1.0,81.9,-12.9,-35.55,9.75,8.29,68.85,79.32,-0.0116,-0.0064,51.0,103.0,3.0,4.0,10.47,inf,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,DSY.PA,50.42500686645508,1.0,0.0,7.0,19.46,-8.47,47.4,57.53,49.86,57.92,0.1433,0.105,50.0,73.0,2.0,6.0,8.06,210.5,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,EL.PA,166.69606018066406,1.0,1.0,33.9,2.93,-19.6,25.46,38.33,158.31,183.06,0.3105,0.315,50.0,78.0,2.0,5.0,24.75,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,EN.PA,24.24260139465332,-1.0,1.0,26.0,-16.63,-39.13,5.88,-9.95,22.39,29.5,-0.0081,0.0124,103.0,101.0,3.0,3.0,7.11,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,ENGI.PA,8.794544219970703,1.0,0.0,24.0,-11.92,-33.68,9.85,1.63,8.61,9.39,0.0163,0.0049,46.0,131.0,3.0,2.0,0.78,68.2,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,ERF.PA,101.9561538696289,-1.0,1.0,58.6,33.56,-5.04,72.16,40.88,95.79,106.3,0.1348,-0.1828,112.0,49.0,7.0,4.0,10.51,33.1,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,GLE.PA,24.160966873168945,1.0,1.0,59.4,-19.94,-51.72,11.85,66.08,21.73,25.82,0.0336,0.0283,51.0,110.0,2.0,3.0,4.1,776.1,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,HO.PA,67.98772430419922,-1.0,0.0,52.7,-26.21,-51.77,-0.64,-2.16,63.45,72.06,-0.0584,-0.1014,143.0,74.0,6.0,3.0,8.61,200.4,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,KER.PA,618.32177734375,-1.0,0.0,85.4,0.65,-24.42,25.72,20.44,509.89,636.88,-0.2713,-0.6112,114.0,83.0,3.0,2.0,126.99,373.6,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,LR.PA,93.21551513671875,1.0,1.0,94.1,9.18,-10.39,28.76,24.0,83.83,93.81,0.0678,0.0463,115.0,73.0,3.0,7.0,9.97,462.8,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,MC.PA,662.7122192382812,1.0,1.0,84.4,16.68,-3.43,36.78,32.85,553.43,682.84,0.0533,0.3242,92.0,70.0,5.0,4.0,129.4,inf,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,ML.PA,29.402999877929688,0.0,1.0,90.2,1.09,-22.22,24.41,25.34,25.88,29.79,0.0118,0.002,150.0,94.0,4.0,2.0,3.91,398.5,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,MT.AS,25.958173751831055,-1.0,1.0,77.5,-11.3,-49.95,27.34,24.25,21.37,27.29,0.0023,-0.0119,116.0,56.0,2.0,2.0,5.92,416.4,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,OR.PA,384.53057861328125,1.0,0.0,25.2,12.96,-7.11,33.03,32.04,377.28,406.03,0.9309,0.2919,48.0,109.0,3.0,5.0,28.75,45.0,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,ORA.PA,7.101788520812988,0.0,1.0,73.7,-17.87,-38.2,2.45,-2.94,6.64,7.27,-0.0005,-0.0012,91.0,137.0,3.0,3.0,0.63,872.9,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,PUB.PA,47.955013275146484,1.0,1.0,48.7,-7.37,-38.71,23.97,37.62,45.09,50.97,0.0383,0.0393,110.0,143.0,2.0,4.0,5.88,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,RI.PA,176.52911376953125,1.0,1.0,25.8,3.74,-15.36,22.83,31.71,173.94,183.99,0.3247,0.2059,86.0,100.0,6.0,5.0,10.04,84.5,aucun,ACHAT,
2021-12-31,VAR-F180,2021-12-31,RMS.PA,1468.464111328125,1.0,-1.0,8.7,24.91,4.91,44.92,82.87,1444.96,1716.03,5.2491,3.8067,53.0,110.0,3.0,8.0,271.07,187.9,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,RNO.PA,25.856884002685547,-1.0,0.0,40.3,-41.31,-80.03,-2.6,-19.94,23.63,29.16,0.0049,-0.0183,65.0,108.0,3.0,2.0,5.53,237.9,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,SAF.PA,102.68991088867188,0.0,0.0,47.7,-23.31,-58.04,11.43,-12.02,90.64,115.88,-0.077,-0.0432,59.0,102.0,7.0,2.0,25.24,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,SAN.PA,71.49209594726562,0.0,1.0,78.3,0.95,-20.35,22.25,10.33,64.77,73.36,-0.0083,-0.0021,104.0,53.0,4.0,3.0,8.58,inf,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,SGO.PA,53.54527282714844,-1.0,1.0,90.6,5.2,-18.26,28.65,38.38,48.99,54.02,0.0302,-0.0218,167.0,99.0,6.0,2.0,5.03,96.8,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,STMPA.PA,41.5189208984375,1.0,0.0,27.1,20.59,-13.53,54.71,26.23,39.59,46.71,0.1159,0.0835,48.0,147.0,3.0,2.0,7.12,219.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,SU.PA,157.42971801757812,1.0,1.0,93.9,17.97,-0.37,36.32,29.58,130.47,159.17,0.1043,0.1787,104.0,94.0,6.0,6.0,28.7,inf,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,TEP.PA,328.8028869628906,1.0,1.0,86.5,22.04,-7.33,51.41,34.53,289.83,334.89,0.2016,0.133,104.0,82.0,5.0,2.0,45.06,656.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,TTE.PA,34.0030632019043,1.0,1.0,75.3,-16.17,-41.57,9.24,19.78,31.84,34.72,0.0563,0.006,57.0,50.0,5.0,5.0,2.88,57.3,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,VIE.PA,26.04249382019043,1.0,1.0,91.0,8.17,-16.2,32.55,39.65,22.41,26.4,0.0242,0.0343,59.0,174.0,4.0,7.0,3.99,inf,aucun,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,VIV.PA,10.849748611450195,-1.0,1.0,80.0,5.18,-21.05,31.41,12.99,10.24,11.0,0.0153,-0.015,64.0,82.0,2.0,2.0,0.76,25.3,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-12-31,VAR-F180,2021-12-31,WLN.PA,506.41876220703125,-1.0,0.0,99.5,-11.43,-47.22,24.36,-37.71,398.79,506.99,-2.095,-4.1466,122.0,50.0,5.0,2.0,108.19,52.7,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,ACA.PA,8.98046588897705,1.0,0.0,61.9,-6.71,-31.11,17.68,31.73,8.13,9.51,0.0068,0.0059,65.0,154.0,2.0,3.0,1.38,1490.8,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,AI.PA,103.67015075683594,1.0,-1.0,13.6,3.37,-12.75,19.48,13.71,102.61,110.39,0.1159,0.0439,78.0,139.0,3.0,3.0,7.78,108.2,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,AIR.PA,102.86282348632812,-1.0,-1.0,65.2,-13.12,-49.65,23.41,21.51,87.38,111.12,-0.0097,0.0008,133.0,114.0,2.0,2.0,23.74,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,ALO.PA,28.123065948486328,-1.0,-1.0,25.1,-12.41,-41.97,17.16,-28.01,26.3,33.56,-0.0332,-0.0717,68.0,166.0,4.0,2.0,7.26,188.6,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,BN.PA,46.726898193359375,-1.0,0.0,68.4,-8.69,-29.8,12.42,5.58,41.81,48.99,-0.038,-0.0524,115.0,114.0,3.0,2.0,7.18,500.1,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,BNP.PA,45.36611557006836,1.0,0.0,53.8,-3.44,-29.27,22.38,45.13,41.31,48.84,0.0632,0.0488,51.0,161.0,4.0,3.0,7.53,525.4,aucun,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,CA.PA,12.913858413696289,1.0,0.0,56.4,-0.93,-29.63,27.77,13.82,11.1,14.32,0.0002,0.0056,53.0,153.0,2.0,2.0,3.22,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,CAP.PA,177.77029418945312,1.0,-1.0,18.9,11.87,-14.28,38.01,64.19,169.37,213.73,0.2096,0.3228,169.0,76.0,5.0,4.0,44.36,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,CS.PA,20.810693740844727,1.0,0.0,69.2,-1.99,-20.62,16.64,44.25,18.94,21.64,0.0258,0.0261,51.0,161.0,4.0,4.0,2.7,inf,aucun,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,DG.PA,80.55203247070312,1.0,1.0,84.5,-9.94,-32.31,12.43,11.38,68.61,82.75,-0.0116,0.0153,51.0,154.0,3.0,3.0,14.14,inf,aucun,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,DSY.PA,40.920318603515625,0.0,-1.0,10.8,12.75,-14.94,40.44,38.8,38.61,60.13,0.0185,0.105,171.0,73.0,2.0,5.0,21.52,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,EL.PA,148.51654052734375,1.0,-1.0,10.1,-0.24,-22.48,22.01,41.67,143.87,189.67,0.1105,0.315,176.0,78.0,3.0,4.0,45.8,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,EN.PA,24.011646270751953,-1.0,-1.0,64.9,-15.16,-37.39,7.07,-1.34,22.22,24.98,-0.0081,-0.0442,103.0,51.0,4.0,3.0,2.76,76.4,aucun,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,ENGI.PA,9.159462928771973,1.0,0.0,44.1,-9.52,-30.9,11.85,3.52,8.88,9.51,0.0155,0.0052,72.0,126.0,4.0,3.0,0.62,60.4,aucun,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,ERF.PA,83.18608856201172,-1.0,-1.0,17.4,26.72,-11.28,64.73,36.91,79.11,102.46,0.022,-0.1828,169.0,49.0,2.0,4.0,23.35,114.0,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,GLE.PA,26.14472007751465,1.0,0.0,64.9,-15.39,-46.63,15.84,77.27,22.43,28.15,0.0336,0.0383,51.0,162.0,2.0,2.0,5.71,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,HO.PA,74.02298736572266,-1.0,1.0,84.6,-21.73,-46.94,3.48,-1.91,61.53,76.3,-0.074,-0.0531,133.0,129.0,4.0,3.0,14.77,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,KER.PA,576.8857421875,1.0,-1.0,25.1,-0.73,-25.49,24.04,28.3,555.94,639.23,0.3304,-0.4858,85.0,103.0,4.0,2.0,83.29,102.0,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,LR.PA,81.34842681884766,1.0,-1.0,15.5,5.23,-14.07,24.53,34.34,78.71,95.75,0.0082,0.0564,173.0,76.0,3.0,8.0,17.04,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,MC.PA,658.7012939453125,1.0,-1.0,57.1,16.85,-3.34,37.04,36.84,605.6,698.59,0.6039,0.3981,82.0,103.0,4.0,4.0,92.99,451.8,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,ML.PA,30.12710952758789,1.0,-1.0,69.7,2.71,-20.08,25.51,25.31,25.92,31.96,0.007,0.02,134.0,108.0,2.0,3.0,6.04,inf,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,MT.AS,24.159687042236328,1.0,-1.0,29.6,-11.75,-49.86,26.35,49.65,21.42,30.69,0.0023,0.0182,116.0,108.0,2.0,2.0,9.27,inf,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,OR.PA,347.54852294921875,1.0,-1.0,17.8,9.8,-10.18,29.78,34.87,333.59,412.16,0.1228,0.2919,77.0,109.0,3.0,5.0,78.57,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,ORA.PA,7.861535549163818,1.0,1.0,93.1,-13.33,-33.48,6.82,5.0,6.63,7.95,-0.0005,0.0032,91.0,177.0,4.0,4.0,1.32,inf,aucun,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,PUB.PA,48.36003112792969,1.0,-1.0,40.8,-6.12,-36.77,24.52,32.76,45.9,51.94,0.0383,0.042,110.0,123.0,3.0,5.0,6.04,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,RI.PA,157.74942016601562,1.0,-1.0,1.5,0.53,-18.45,19.5,31.21,157.29,188.31,0.1224,0.2059,115.0,100.0,3.0,4.0,31.02,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,RMS.PA,1260.5274658203125,1.0,-1.0,9.5,19.9,-0.44,40.25,68.51,1204.2,1795.97,1.0348,3.8067,85.0,110.0,4.0,6.0,591.77,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,RNO.PA,29.556167602539062,1.0,0.0,78.0,-34.32,-72.54,3.9,-23.2,23.73,31.2,0.0049,-0.0034,65.0,160.0,3.0,2.0,7.46,898.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,SAF.PA,101.69791412353516,0.0,-1.0,64.9,-21.55,-55.64,12.53,-3.24,89.02,108.56,-0.077,-0.1579,59.0,47.0,7.0,2.0,19.54,241.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,SAN.PA,74.85767364501953,1.0,1.0,87.1,2.73,-18.34,23.8,14.16,61.53,76.83,-0.04,0.0279,72.0,163.0,3.0,5.0,15.3,inf,aucun,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,SGO.PA,51.62398147583008,0.0,-1.0,29.8,4.76,-18.43,27.94,49.4,48.78,58.32,0.0151,0.0175,95.0,108.0,5.0,2.0,9.54,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,STLAP.PA,12.36709213256836,1.0,-1.0,45.7,43.43,-22.94,109.8,35.08,10.88,14.13,0.0003,0.004,96.0,113.0,2.0,2.0,3.25,inf,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,STMPA.PA,39.47983932495117,1.0,-1.0,19.4,19.61,-13.97,53.2,26.25,36.92,50.16,0.0544,0.1173,143.0,124.0,7.0,7.0,13.24,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,SU.PA,136.3429412841797,1.0,-1.0,11.6,13.56,-4.73,31.86,42.79,132.3,167.3,0.0997,0.2158,78.0,99.0,7.0,3.0,35.0,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,TEP.PA,279.6501770019531,0.0,-1.0,16.1,16.86,-12.1,45.81,37.69,268.04,340.27,0.0486,0.1579,171.0,85.0,3.0,2.0,72.23,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,TTE.PA,38.83634567260742,1.0,1.0,75.6,-10.41,-35.54,14.72,35.85,33.02,40.72,0.0563,0.0629,57.0,160.0,5.0,5.0,7.7,inf,aucun,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,VIE.PA,25.776094436645508,1.0,-1.0,60.5,8.28,-15.69,32.25,54.07,22.92,27.64,0.0242,0.0405,59.0,93.0,4.0,11.0,4.72,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,VIV.PA,10.585119247436523,-1.0,-1.0,48.0,4.7,-20.94,30.35,21.24,10.19,11.01,0.0114,-0.0119,90.0,94.0,2.0,4.0,0.82,35.2,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-01-31,VAR-F180,2022-01-31,WLN.PA,441.062744140625,-1.0,-1.0,25.2,-14.89,-50.06,20.29,-34.5,422.86,495.03,-1.0478,-3.0886,64.0,55.0,4.0,4.0,72.16,35.4,aucun,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,ACA.PA,7.7537665367126465,1.0,-1.0,5.8,-9.41,-33.57,14.75,14.0,7.63,9.75,0.0014,0.0084,115.0,69.0,3.0,4.0,2.12,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,AI.PA,101.83480072021484,1.0,0.0,40.8,3.55,-12.52,19.63,18.1,95.33,111.27,0.0189,0.0439,89.0,139.0,4.0,3.0,15.94,inf,aucun,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,AIR.PA,105.41329193115234,0.0,0.0,58.7,-10.03,-45.8,25.74,11.09,97.28,111.13,0.1432,0.0008,64.0,114.0,2.0,3.0,13.85,97.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,ALO.PA,22.478818893432617,-1.0,-1.0,11.6,-18.34,-47.59,10.9,-32.21,21.18,32.41,-0.071,-0.0611,116.0,143.0,2.0,2.0,11.23,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,BN.PA,45.93191146850586,-1.0,0.0,19.6,-8.56,-29.55,12.42,0.82,45.3,48.53,0.0283,-0.0482,64.0,136.0,5.0,3.0,3.23,42.2,aucun,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,BNP.PA,37.81229782104492,1.0,-1.0,5.2,-7.37,-33.08,18.34,25.21,37.12,50.42,0.0249,0.069,160.0,144.0,2.0,4.0,13.3,inf,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,CA.PA,13.661823272705078,1.0,1.0,75.9,1.55,-26.66,29.77,27.74,11.1,14.47,0.0002,0.0069,53.0,133.0,2.0,3.0,3.37,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,CAP.PA,169.5322723388672,1.0,-1.0,17.4,11.42,-14.45,37.29,35.86,158.87,220.18,0.1029,0.3228,175.0,76.0,3.0,3.0,61.31,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,CS.PA,18.071170806884766,1.0,-1.0,11.8,-5.01,-23.49,13.47,30.52,17.52,22.23,0.0128,0.0285,160.0,113.0,4.0,5.0,4.72,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,DG.PA,78.7686538696289,1.0,0.0,20.2,-8.69,-30.69,13.31,11.35,76.68,87.03,0.1373,0.0484,50.0,166.0,2.0,3.0,10.36,116.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,DSY.PA,41.9228401184082,-1.0,0.0,19.5,14.34,-13.3,41.99,19.73,36.99,62.23,-0.0056,0.105,175.0,73.0,4.0,6.0,25.24,inf,aucun,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,EL.PA,139.52471923828125,0.0,-1.0,5.8,-1.28,-23.27,20.71,21.98,136.03,195.97,0.0337,0.315,158.0,78.0,3.0,4.0,59.94,inf,aucun,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,EN.PA,24.650623321533203,-1.0,0.0,62.0,-12.22,-34.2,9.75,-4.97,23.52,25.35,0.0147,-0.0303,62.0,104.0,4.0,3.0,1.83,40.6,aucun,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,ENGI.PA,9.641966819763184,1.0,0.0,56.5,-6.67,-27.78,14.45,18.92,9.19,9.99,0.0154,0.0104,94.0,61.0,6.0,3.0,0.8,158.5,aucun,ATTENTE,
2022-02-28,VAR-F180,2022-02-28,ERF.PA,84.84476470947266,-1.0,-1.0,35.8,27.41,-9.89,64.7,17.27,77.06,98.81,-0.0475,-0.1828,175.0,49.0,3.0,4.0,21.74,160.6,aucun,ATTENTE,
