DATE,TICKER,TYPE,PHASE,ENONCE,BORNE_BASSE,BORNE_HAUTE,DATE_DEPOUILLEMENT,VALEUR_CONSTATEE,VERDICT
2023-08-31,SU.PA,CANAL,,"clôture entre 149,93 € et 188,10 € au 2023-09-29",149.9297,188.10100000000003,2023-09-29,149.59828186035156,DEMENTIE
2023-08-31,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-09-29",-5.0,5.0,2023-09-29,0.7038466772197216,CONFIRMEE
2023-08-31,AI.PA,CANAL,,"clôture entre 126,08 € et 131,76 € au 2023-09-29",126.0805,131.7638,2023-09-29,124.84938049316406,DEMENTIE
2023-08-31,AI.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2023-09-29",0.0,,2023-09-29,-2.494314169076295,DEMENTIE
2023-08-31,DG.PA,CANAL,,"clôture entre 87,70 € et 95,26 € au 2023-09-29",87.7041,95.2595,2023-09-29,93.13043975830078,CONFIRMEE
2023-08-31,DG.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-09-29",-5.0,5.0,2023-09-29,3.713579267442546,CONFIRMEE
2023-08-31,CAP.PA,CANAL,,"clôture entre 150,27 € et 179,95 € au 2023-09-29",150.2679,179.94690000000003,2023-09-29,154.47396850585938,CONFIRMEE
2023-08-31,CAP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-09-29",-5.0,5.0,2023-09-29,-2.0876090698126792,CONFIRMEE
2023-08-31,RI.PA,CANAL,,"clôture entre 154,36 € et 169,14 € au 2023-09-29",154.36260000000001,169.1357,2023-09-29,136.10740661621094,DEMENTIE
2023-08-31,RI.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2023-09-29",,0.0,2023-09-29,-11.173514430380449,CONFIRMEE
2023-08-31,ORA.PA,CANAL,,"clôture entre 8,30 € et 8,85 € au 2023-09-29",8.3027,8.8493,2023-09-29,9.091081619262695,DEMENTIE
2023-08-31,ORA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-09-29",-5.0,5.0,2023-09-29,6.559303617422396,DEMENTIE
2023-09-29,AIR.PA,CANAL,,"clôture entre 114,50 € et 127,75 € au 2023-10-31",114.49680000000001,127.74799999999999,2023-10-31,119.18769836425781,CONFIRMEE
2023-09-29,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-10-31",-5.0,5.0,2023-10-31,1.981091997216855,CONFIRMEE
2023-09-29,MC.PA,CANAL,,"clôture entre 621,54 € et 665,60 € au 2023-10-31",621.5442,665.5962,2023-10-31,631.0704956054688,CONFIRMEE
2023-09-29,MC.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2023-10-31",,0.0,2023-10-31,-3.3163254136490905,CONFIRMEE
2023-09-29,OR.PA,CANAL,,"clôture entre 363,43 € et 380,00 € au 2023-10-31",363.42560000000003,379.9956,2023-10-31,375.82269287109375,CONFIRMEE
2023-09-29,OR.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2023-10-31",,0.0,2023-10-31,3.282620439334716,DEMENTIE
2023-09-29,SAN.PA,CANAL,,"clôture entre 90,59 € et 91,57 € au 2023-10-31",90.59079999999999,91.569,2023-10-31,74.63959503173828,DEMENTIE
2023-09-29,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-10-31",-5.0,5.0,2023-10-31,-13.017498015103367,DEMENTIE
2023-09-29,BNP.PA,CANAL,,"clôture entre 49,71 € et 53,08 € au 2023-10-31",49.7146,53.0772,2023-10-31,44.886199951171875,DEMENTIE
2023-09-29,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-10-31",-5.0,5.0,2023-10-31,-7.628141023086165,DEMENTIE
2023-09-29,TTE.PA,CANAL,,clôture entre - € et - € au 2023-10-31,,,2023-10-31,54.52251052856445,NON TRANCHEE
2023-09-29,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-10-31",-5.0,5.0,2023-10-31,3.96071603931456,CONFIRMEE
2023-09-29,SU.PA,CANAL,,"clôture entre 146,10 € et 148,92 € au 2023-10-31",146.1044,148.9204,2023-10-31,138.16258239746094,DEMENTIE
2023-09-29,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-10-31",-5.0,5.0,2023-10-31,-5.111901850217304,DEMENTIE
2023-09-29,AI.PA,CANAL,,"clôture entre 124,40 € et 131,93 € au 2023-10-31",124.396,131.9316,2023-10-31,126.28658294677734,CONFIRMEE
2023-09-29,AI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-10-31",-5.0,5.0,2023-10-31,3.683519123263057,CONFIRMEE
2023-09-29,DG.PA,CANAL,,"clôture entre 83,96 € et 94,77 € au 2023-10-31",83.9622,94.7672,2023-10-31,92.65158081054688,CONFIRMEE
2023-09-29,DG.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-10-31",-5.0,5.0,2023-10-31,2.0181891608633484,CONFIRMEE
2023-09-29,CAP.PA,CANAL,,"clôture entre 151,14 € et 194,28 € au 2023-10-31",151.142,194.28320000000002,2023-10-31,155.1261444091797,CONFIRMEE
2023-09-29,CAP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-10-31",-5.0,5.0,2023-10-31,2.954561536595124,CONFIRMEE
2023-09-29,RI.PA,CANAL,,"clôture entre 127,87 € et 165,66 € au 2023-10-31",127.87120000000002,165.6574,2023-10-31,144.42819213867188,CONFIRMEE
2023-09-29,RI.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2023-10-31",,0.0,2023-10-31,8.645766642589091,DEMENTIE
2023-09-29,ORA.PA,CANAL,,"clôture entre 7,98 € et 9,45 € au 2023-10-31",7.978,9.448,2023-10-31,9.300361633300781,CONFIRMEE
2023-09-29,ORA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-10-31",-5.0,5.0,2023-10-31,4.834406542455705,CONFIRMEE
2023-10-31,AIR.PA,CANAL,,"clôture entre 112,96 € et 114,84 € au 2023-11-30",112.96000000000001,114.83539999999999,2023-11-30,128.55056762695312,DEMENTIE
2023-10-31,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,1.9170423110571377,CONFIRMEE
2023-10-31,MC.PA,CANAL,,"clôture entre 568,77 € et 617,13 € au 2023-11-30",568.7734,617.1262,2023-11-30,657.4547119140625,DEMENTIE
2023-10-31,MC.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,-1.7576577726743148,CONFIRMEE
2023-10-31,OR.PA,CANAL,,"clôture entre 346,64 € et 370,30 € au 2023-11-30",346.637,370.3026,2023-11-30,408.9319152832031,DEMENTIE
2023-10-31,OR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,2.8712741313051238,CONFIRMEE
2023-10-31,SAN.PA,CANAL,,"clôture entre 67,68 € et 94,02 € au 2023-11-30",67.67999999999999,94.0156,2023-11-30,74.43057250976562,CONFIRMEE
2023-10-31,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,-6.218566900851707,DEMENTIE
2023-10-31,BNP.PA,CANAL,,"clôture entre 43,47 € et 54,02 € au 2023-11-30",43.4696,54.017199999999995,2023-11-30,47.76341247558594,CONFIRMEE
2023-10-31,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,0.4714913453842895,CONFIRMEE
2023-10-31,TTE.PA,CANAL,,"clôture entre 56,32 € et 59,37 € au 2023-11-30",56.3186,59.3718,2023-11-30,53.711570739746094,DEMENTIE
2023-10-31,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,-7.425873074138057,DEMENTIE
2023-10-31,SU.PA,CANAL,,"clôture entre 123,32 € et 147,23 € au 2023-11-30",123.3188,147.2266,2023-11-30,160.69093322753906,DEMENTIE
2023-10-31,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,10.36715714989025,DEMENTIE
2023-10-31,AI.PA,CANAL,,"clôture entre 117,55 € et 132,10 € au 2023-11-30",117.55199999999999,132.10160000000002,2023-11-30,135.75340270996094,DEMENTIE
2023-10-31,AI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,1.5577744384312364,CONFIRMEE
2023-10-31,DG.PA,CANAL,,"clôture entre 87,61 € et 94,08 € au 2023-11-30",87.6114,94.08439999999999,2023-11-30,100.57225799560547,DEMENTIE
2023-10-31,DG.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,2.610360608889284,CONFIRMEE
2023-10-31,CAP.PA,CANAL,,"clôture entre 149,60 € et 153,87 € au 2023-11-30",149.6036,153.8652,2023-11-30,175.15745544433594,DEMENTIE
2023-10-31,CAP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,6.974393002203971,DEMENTIE
2023-10-31,RI.PA,CANAL,,"clôture entre 117,77 € et 133,46 € au 2023-11-30",117.77080000000001,133.4566,2023-11-30,138.90289306640625,DEMENTIE
2023-10-31,RI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,-9.764161984518815,DEMENTIE
2023-10-31,ORA.PA,CANAL,,"clôture entre 9,04 € et 9,49 € au 2023-11-30",9.0382,9.486600000000001,2023-11-30,9.462760925292969,CONFIRMEE
2023-10-31,ORA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-11-30",-5.0,5.0,2023-11-30,-4.192363443047342,CONFIRMEE
2023-11-30,AIR.PA,CANAL,,"clôture entre 110,54 € et 128,69 € au 2023-12-29",110.5403,128.69050000000001,2023-12-29,131.92950439453125,DEMENTIE
2023-11-30,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-12-29",-5.0,5.0,2023-12-29,0.17027292634266278,CONFIRMEE
2023-11-30,MC.PA,CANAL,,"clôture entre 514,54 € et 626,84 € au 2023-12-29",514.5368,626.836,2023-12-29,691.8069458007812,DEMENTIE
2023-11-30,MC.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-12-29",-5.0,5.0,2023-12-29,2.7668187707226677,CONFIRMEE
2023-11-30,OR.PA,CANAL,,"clôture entre 337,77 € et 413,90 € au 2023-12-29",337.7655,413.90450000000004,2023-12-29,427.52618408203125,DEMENTIE
2023-11-30,OR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-12-29",-5.0,5.0,2023-12-29,2.0888174367344803,CONFIRMEE
2023-11-30,SAN.PA,CANAL,,"clôture entre 64,70 € et 95,94 € au 2023-12-29",64.7037,95.94139999999999,2023-12-29,78.17561340332031,CONFIRMEE
2023-11-30,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-12-29",-5.0,5.0,2023-12-29,2.573374049100119,CONFIRMEE
2023-11-30,BNP.PA,CANAL,,"clôture entre 43,30 € et 46,47 € au 2023-12-29",43.3023,46.4727,2023-12-29,51.74851608276367,DEMENTIE
2023-11-30,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-12-29",-5.0,5.0,2023-12-29,5.88520765536098,DEMENTIE
2023-11-30,TTE.PA,CANAL,,"clôture entre 55,19 € et 64,31 € au 2023-12-29",55.1917,64.3093,2023-12-29,53.142189025878906,DEMENTIE
2023-11-30,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-12-29",-5.0,5.0,2023-12-29,-3.518288210202092,CONFIRMEE
2023-11-30,SU.PA,CANAL,,"clôture entre 117,63 € et 161,56 € au 2023-12-29",117.62509999999999,161.5615,2023-12-29,173.23211669921875,DEMENTIE
2023-11-30,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-12-29",-5.0,5.0,2023-12-29,5.34632160138051,DEMENTIE
2023-11-30,AI.PA,CANAL,,"clôture entre 117,09 € et 137,66 € au 2023-12-29",117.094,137.663,2023-12-29,137.56553649902344,CONFIRMEE
2023-11-30,AI.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2023-12-29",0.0,,2023-12-29,-1.123343755532047,DEMENTIE
2023-11-30,DG.PA,CANAL,,"clôture entre 87,69 € et 101,34 € au 2023-12-29",87.69030000000001,101.3436,2023-12-29,101.8260498046875,DEMENTIE
2023-11-30,DG.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2023-12-29",0.0,,2023-12-29,-1.2115577702909386,DEMENTIE
2023-11-30,CAP.PA,CANAL,,"clôture entre 148,79 € et 178,62 € au 2023-12-29",148.7924,178.6173,2023-12-29,175.85621643066406,CONFIRMEE
2023-11-30,CAP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2023-12-29",-5.0,5.0,2023-12-29,-2.059282426937159,CONFIRMEE
2023-11-30,RI.PA,CANAL,,"clôture entre 135,85 € et 138,77 € au 2023-12-29",135.8453,138.7683,2023-12-29,139.95419311523438,DEMENTIE
2023-11-30,RI.PA,REFLEXIVE,RETOURNEMENT,"RETOURNEMENT : écart contre TR12 négatif ou nul, au 2023-12-29",,0.0,2023-12-29,-1.7013557600144447,CONFIRMEE
2023-11-30,ORA.PA,CANAL,,"clôture entre 9,19 € et 9,52 € au 2023-12-29",9.1939,9.523299999999999,2023-12-29,8.859149932861328,DEMENTIE
2023-11-30,ORA.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2023-12-29",0.0,,2023-12-29,-8.83701969249745,DEMENTIE
2023-12-29,AIR.PA,CANAL,,"clôture entre 138,55 € et 137,39 € au 2024-01-31",138.5472,137.39260000000002,2024-01-31,139.4990692138672,DEMENTIE
2023-12-29,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,3.519921300441986,CONFIRMEE
2023-12-29,MC.PA,CANAL,,"clôture entre 419,66 € et 679,04 € au 2024-01-31",419.664,679.0368000000001,2024-01-31,729.5282592773438,DEMENTIE
2023-12-29,MC.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,3.2349163193083896,CONFIRMEE
2023-12-29,OR.PA,CANAL,,"clôture entre 451,10 € et 445,22 € au 2024-01-31",451.0994,445.22220000000004,2024-01-31,421.88153076171875,DEMENTIE
2023-12-29,OR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,-3.5379675757555518,CONFIRMEE
2023-12-29,SAN.PA,CANAL,,"clôture entre 60,86 € et 72,94 € au 2024-01-31",60.8608,72.944,2024-01-31,81.31099700927734,DEMENTIE
2023-12-29,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,1.7930309801122535,CONFIRMEE
2023-12-29,BNP.PA,CANAL,,"clôture entre 40,98 € et 53,41 € au 2024-01-31",40.982400000000005,53.4062,2024-01-31,51.71544647216797,CONFIRMEE
2023-12-29,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,-2.2815661636055085,CONFIRMEE
2023-12-29,TTE.PA,CANAL,,"clôture entre 54,59 € et 53,12 € au 2024-01-31",54.5926,53.117,2024-01-31,52.47856903076172,DEMENTIE
2023-12-29,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,-3.4664247041972462,CONFIRMEE
2023-12-29,SU.PA,CANAL,,"clôture entre 194,96 € et 177,97 € au 2024-01-31",194.9592,177.9698,2024-01-31,174.2994384765625,DEMENTIE
2023-12-29,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,-1.6015393583523219,CONFIRMEE
2023-12-29,AI.PA,CANAL,,"clôture entre 146,51 € et 144,65 € au 2024-01-31",146.50560000000002,144.6482,2024-01-31,135.65966796875,DEMENTIE
2023-12-29,AI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,-3.6030875715642674,CONFIRMEE
2023-12-29,DG.PA,CANAL,,"clôture entre 108,21 € et 107,29 € au 2024-01-31",108.2058,107.287,2024-01-31,104.85307312011719,DEMENTIE
2023-12-29,DG.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,0.7550779076028746,CONFIRMEE
2023-12-29,CAP.PA,CANAL,,"clôture entre 190,44 € et 187,77 € au 2024-01-31",190.435,187.7696,2024-01-31,193.04586791992188,DEMENTIE
2023-12-29,CAP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,7.5571713054242595,DEMENTIE
2023-12-29,RI.PA,CANAL,,"clôture entre 136,19 € et 134,53 € au 2024-01-31",136.1938,134.532,2024-01-31,133.60260009765625,DEMENTIE
2023-12-29,RI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,-6.755998765139736,DEMENTIE
2023-12-29,ORA.PA,CANAL,,"clôture entre 8,94 € et 9,78 € au 2024-01-31",8.9434,9.7848,2024-01-31,9.455836296081543,CONFIRMEE
2023-12-29,ORA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-01-31",-5.0,5.0,2024-01-31,4.517593573538736,CONFIRMEE
2024-01-31,AIR.PA,CANAL,,"clôture entre 141,85 € et 146,03 € au 2024-02-29",141.8487,146.0255,2024-02-29,144.35040283203125,CONFIRMEE
2024-01-31,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,1.47611076730767,CONFIRMEE
2024-01-31,MC.PA,CANAL,,"clôture entre 604,46 € et 735,62 € au 2024-02-29",604.458,735.6156,2024-02-29,794.7859497070312,DEMENTIE
2024-01-31,MC.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,6.943619265743495,DEMENTIE
2024-01-31,OR.PA,CANAL,,"clôture entre 417,66 € et 458,45 € au 2024-02-29",417.66150000000005,458.4521,2024-02-29,419.03546142578125,CONFIRMEE
2024-01-31,OR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,-2.676184343838095,CONFIRMEE
2024-01-31,SAN.PA,CANAL,,"clôture entre 84,58 € et 80,29 € au 2024-02-29",84.5752,80.2874,2024-02-29,76.54695892333984,DEMENTIE
2024-01-31,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,-7.860603868886972,DEMENTIE
2024-01-31,BNP.PA,CANAL,,"clôture entre 52,12 € et 53,77 € au 2024-02-29",52.119099999999996,53.769099999999995,2024-02-29,45.78739547729492,DEMENTIE
2024-01-31,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,-13.464395688849462,DEMENTIE
2024-01-31,TTE.PA,CANAL,,"clôture entre 50,82 € et 54,14 € au 2024-02-29",50.8214,54.1422,2024-02-29,51.509334564208984,CONFIRMEE
2024-01-31,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,-3.848485760286724,CONFIRMEE
2024-01-31,SU.PA,CANAL,,"clôture entre 185,65 € et 184,88 € au 2024-02-29",185.652,184.8812,2024-02-29,199.9345245361328,DEMENTIE
2024-01-31,SU.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,12.705926844170756,DEMENTIE
2024-01-31,AI.PA,CANAL,,"clôture entre 138,40 € et 147,24 € au 2024-02-29",138.3982,147.23510000000002,2024-02-29,146.7667694091797,CONFIRMEE
2024-01-31,AI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,6.18590408530475,DEMENTIE
2024-01-31,DG.PA,CANAL,,"clôture entre 109,81 € et 112,28 € au 2024-02-29",109.807,112.2847,2024-02-29,106.03521728515625,DEMENTIE
2024-01-31,DG.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,-0.874141742967427,CONFIRMEE
2024-01-31,CAP.PA,CANAL,,"clôture entre 185,05 € et 202,86 € au 2024-02-29",185.04940000000002,202.85660000000001,2024-02-29,209.3504180908203,DEMENTIE
2024-01-31,CAP.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2024-02-29",0.0,,2024-02-29,6.44437526850119,CONFIRMEE
2024-01-31,RI.PA,CANAL,,"clôture entre 118,91 € et 130,44 € au 2024-02-29",118.9113,130.44299999999998,2024-02-29,135.3985595703125,DEMENTIE
2024-01-31,RI.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,-0.6573160637036501,CONFIRMEE
2024-01-31,ORA.PA,CANAL,,"clôture entre 9,00 € et 9,86 € au 2024-02-29",8.9977,9.863499999999998,2024-02-29,9.118803024291992,CONFIRMEE
2024-01-31,ORA.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-02-29",-5.0,5.0,2024-02-29,-5.565859297580755,DEMENTIE
2024-02-29,AIR.PA,CANAL,,"clôture entre 142,79 € et 150,58 € au 2024-03-28",142.792,150.58,2024-03-28,161.13182067871094,DEMENTIE
2024-02-29,AIR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-03-28",-5.0,5.0,2024-03-28,8.768772177008577,DEMENTIE
2024-02-29,MC.PA,CANAL,,"clôture entre 602,62 € et 825,02 € au 2024-03-28",602.62,825.022,2024-03-28,786.2044677734375,CONFIRMEE
2024-02-29,MC.PA,REFLEXIVE,AUTO-RENFORCEMENT,"AUTO-RENFORCEMENT : écart contre TR12 positif ou nul, au 2024-03-28",0.0,,2024-03-28,-3.9364237359893473,DEMENTIE
2024-02-29,OR.PA,CANAL,,"clôture entre 414,59 € et 437,63 € au 2024-03-28",414.594,437.626,2024-03-28,416.14190673828125,CONFIRMEE
2024-02-29,OR.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-03-28",-5.0,5.0,2024-03-28,-3.547228738206798,CONFIRMEE
2024-02-29,SAN.PA,CANAL,,"clôture entre 75,53 € et 78,08 € au 2024-03-28",75.526,78.078,2024-03-28,79.22074127197266,DEMENTIE
2024-02-29,SAN.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-03-28",-5.0,5.0,2024-03-28,0.6362948411109626,CONFIRMEE
2024-02-29,BNP.PA,CANAL,,"clôture entre 43,99 € et 54,11 € au 2024-03-28",43.988,54.112,2024-03-28,54.452110290527344,DEMENTIE
2024-02-29,BNP.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-03-28",-5.0,5.0,2024-03-28,16.067097939023434,DEMENTIE
2024-02-29,TTE.PA,CANAL,,"clôture entre 49,65 € et 53,70 € au 2024-03-28",49.646,53.704,2024-03-28,56.06645965576172,DEMENTIE
2024-02-29,TTE.PA,REFLEXIVE,AUCUNE SEQUENCE,"AUCUNE SEQUENCE : écart contre TR12 dans ± 5 points, au 2024-03-28",-5.0,5.0,2024-03-28,5.990481665448155,DEMENTIE
2024-02-29,SU.PA,CANAL,,"clôture entre 198,89 € et 210,80 € au 2024-03-28",198.89000000000001,210.796,2024-03-28,199.79156494140625,CONFIRMEE
