DATE,RANG,TICKER,S1,S2,S3,S4,S5,SCORE,POSITION,MOMENTUM,TAU,VETOS,VERDICT_REGLE
2024-05-31,4,BNP.PA,2,1,0,2,0,5,41.9,19.44,"16,5",veto 2 : canal se refermant en 16.5 séances,ATTENTE
2024-05-31,5,AI.PA,2,0,1,2,0,5,22.6,14.75,"18,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 18.1 séances,ATTENTE
2024-05-31,6,TTE.PA,2,-1,1,2,0,4,26.5,29.26,"417,5",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-05-31,7,DG.PA,2,0,1,1,0,4,25.3,7.21,"56,2",aucun,ATTENTE
2024-05-31,8,OR.PA,0,0,0,1,0,1,62.5,9.92,"17,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 17.1 séances,ATTENTE
2024-05-31,9,MC.PA,2,-1,1,-1,0,1,22.5,-3.92,"15,4",veto 2 : canal se refermant en 15.4 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-05-31,10,ORA.PA,-2,1,0,1,0,0,59.1,0.01,"151,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-05-31,11,SAN.PA,0,0,-1,-1,0,-2,69.3,-4.64,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-05-31,12,RI.PA,-2,-1,1,-2,0,-4,15.9,-28.01,"86,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-06-28,1,SU.PA,2,0,1,2,0,5,5.6,43.84,∞,aucun,ATTENTE
2024-06-28,2,TTE.PA,2,-1,1,2,0,4,11.5,26.18,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-06-28,3,BNP.PA,2,-1,1,2,0,4,9.7,24.99,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-06-28,4,AIR.PA,2,-1,1,2,0,4,2.4,23.26,"324,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-06-28,5,AI.PA,2,-1,1,2,0,4,15.8,12.42,"48,0",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-06-28,6,OR.PA,2,-1,1,1,0,3,5.3,6.5,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-06-28,7,CAP.PA,-2,0,1,2,0,1,23.2,12.15,"111,9",aucun,ATTENTE
2024-06-28,8,SAN.PA,2,0,0,-1,0,1,52.6,-5.61,"47,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-06-28,9,DG.PA,-2,-1,1,2,0,0,8.8,12.04,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-06-28,10,ORA.PA,-2,-1,1,1,0,-1,15.6,2.82,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-06-28,11,MC.PA,0,-1,1,-2,0,-2,22.1,-12.78,"13,0",veto 2 : canal se refermant en 13.0 séances,ATTENTE
2024-06-28,12,RI.PA,-2,-1,1,-2,0,-4,3.4,-31.14,"197,3",aucun,ATTENTE
2024-07-31,1,BNP.PA,2,1,1,2,0,6,21.2,10.23,"7,2",veto 2 : canal se refermant en 7.2 séances,ATTENTE
2024-07-31,2,SU.PA,2,-1,1,2,0,4,20.8,41.62,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-07-31,3,SAN.PA,2,1,0,1,0,4,64.8,0.29,"745,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-07-31,4,TTE.PA,2,-1,0,2,0,3,45.7,20.87,"39,3",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-07-31,5,AI.PA,0,1,-1,2,0,2,89.0,14.65,"44,0",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-07-31,6,CAP.PA,-2,0,0,2,0,0,47.5,19.18,"333,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-07-31,7,DG.PA,-2,1,-1,1,0,-1,85.0,3.51,"269,1",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-07-31,8,ORA.PA,-2,1,-1,1,0,-1,94.9,0.51,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-07-31,9,OR.PA,-2,-1,1,1,0,-1,16.9,0.01,∞,aucun,ATTENTE
2024-07-31,10,AIR.PA,-2,0,-1,1,0,-2,83.0,2.58,"82,4",aucun,ATTENTE
2024-07-31,11,MC.PA,-2,-1,1,-2,0,-4,19.0,-11.52,"102,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-07-31,12,RI.PA,-2,0,-1,-2,0,-5,70.7,-33.79,"54,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-08-30,1,SU.PA,2,1,-1,2,0,4,96.9,38.4,"3 903,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-08-30,2,ORA.PA,0,1,1,1,0,3,17.2,6.12,"10,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 10.3 séances,ATTENTE
2024-08-30,3,BNP.PA,0,1,-1,2,0,2,94.3,10.46,"87,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-08-30,4,SAN.PA,2,1,-1,-1,0,1,86.4,-0.06,"133,4",aucun,ATTENTE
2024-08-30,5,AI.PA,-2,1,-1,2,0,0,88.6,13.38,"141,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-08-30,6,TTE.PA,-2,1,-1,1,0,-1,78.3,8.45,"103,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-08-30,7,CAP.PA,-2,1,-1,1,0,-1,88.0,6.83,"382,3",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-08-30,8,DG.PA,-2,1,-1,1,0,-1,93.8,5.17,"52,8",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-08-30,9,AIR.PA,-2,1,-1,1,0,-1,89.9,1.6,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-08-30,10,OR.PA,-2,1,-1,-1,0,-3,87.7,-2.48,"48,8",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-08-30,11,RI.PA,-2,1,0,-2,0,-3,57.1,-29.06,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-08-30,12,MC.PA,-2,1,-1,-2,0,-4,87.9,-13.95,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-09-30,1,SU.PA,2,1,-1,2,0,4,81.9,51.56,∞,aucun,ATTENTE
2024-09-30,2,AI.PA,2,1,-1,2,0,4,77.9,20.61,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-09-30,3,ORA.PA,2,0,1,1,0,4,5.3,0.09,"61,6",aucun,ATTENTE
2024-09-30,4,SAN.PA,2,-1,1,1,0,3,16.3,3.52,"74,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-09-30,5,AIR.PA,-2,0,1,2,0,1,32.1,14.33,"20,9",aucun,ATTENTE
2024-09-30,6,BNP.PA,-2,0,1,2,0,1,7.1,13.91,"23,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-09-30,7,DG.PA,-2,0,1,2,0,1,1.4,10.54,"35,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-09-30,8,CAP.PA,-2,1,-1,2,0,0,85.1,15.79,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-09-30,9,TTE.PA,-2,0,1,1,0,0,7.4,7.32,"49,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-09-30,10,OR.PA,-2,0,-1,1,0,-2,80.5,2.72,"252,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-09-30,11,MC.PA,-2,0,-1,-1,0,-4,85.1,-3.7,"1 556,0",aucun,ATTENTE
2024-09-30,12,RI.PA,-2,1,-1,-2,0,-4,84.6,-16.49,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-10-31,1,SU.PA,2,0,1,2,0,5,11.9,61.04,"26,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-10-31,2,AI.PA,2,0,1,2,0,5,5.4,17.11,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-10-31,3,SAN.PA,2,-1,1,2,0,4,2.6,25.29,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-10-31,4,BNP.PA,0,1,1,2,0,4,33.8,14.53,"69,6",aucun,ATTENTE
2024-10-31,5,ORA.PA,2,0,1,-1,0,2,25.2,-1.99,"594,0",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-10-31,6,CAP.PA,-2,-1,1,2,0,0,2.3,15.56,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-10-31,7,DG.PA,0,-1,0,1,0,0,39.3,3.61,"156,0",aucun,ATTENTE
2024-10-31,8,TTE.PA,-2,-1,1,1,0,-1,4.0,1.64,"212,1",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-10-31,9,AIR.PA,-2,1,-1,1,0,-1,76.8,0.89,"183,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-10-31,10,OR.PA,-2,-1,1,-1,0,-3,11.5,-0.69,"3 926,7",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-10-31,11,MC.PA,-2,-1,0,-1,0,-4,39.6,-2.45,"5 750,6",aucun,ATTENTE
2024-10-31,12,RI.PA,-2,-1,1,-2,0,-4,1.2,-18.74,∞,aucun,ATTENTE
2024-11-29,1,SU.PA,2,0,1,2,0,5,32.3,41.6,"63,7",aucun,ATTENTE
2024-11-29,2,SAN.PA,2,-1,1,2,0,4,5.1,17.06,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-11-29,3,BNP.PA,0,-1,1,2,0,2,15.7,12.08,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-11-29,4,AI.PA,0,-1,1,1,0,1,8.1,5.65,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-11-29,5,AIR.PA,0,0,-1,1,0,0,98.5,4.42,"38,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-11-29,6,ORA.PA,2,0,-1,-1,0,0,84.1,-6.01,"22,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-11-29,7,DG.PA,0,-1,1,-1,0,-1,18.4,-7.23,∞,aucun,ATTENTE
2024-11-29,8,TTE.PA,-2,-1,1,-1,0,-3,15.4,-1.77,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-11-29,9,CAP.PA,-2,-1,1,-2,0,-4,5.8,-14.4,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-11-29,10,MC.PA,-2,-1,-1,-2,0,-6,80.6,-13.69,"20,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-11-29,11,OR.PA,-2,-1,-1,-2,0,-6,81.1,-20.51,"19,7",veto 2 : canal se refermant en 19.7 séances,ATTENTE
2024-11-29,12,RI.PA,-2,-1,-1,-2,0,-6,85.7,-26.86,"7,6",veto 2 : canal se refermant en 7.6 séances,ATTENTE
2024-12-31,1,SU.PA,2,-1,1,2,0,4,13.4,40.34,"48,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2024-12-31,2,AIR.PA,2,0,0,1,0,3,62.4,5.7,"187,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-12-31,3,SAN.PA,-2,0,-1,1,0,-2,100.0,2.61,"40,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-12-31,4,AI.PA,-2,-1,-1,1,0,-3,68.4,2.49,"21,6",aucun,ATTENTE
2024-12-31,5,TTE.PA,-2,-1,1,-1,0,-3,23.0,-9.99,∞,aucun,ATTENTE
2024-12-31,6,ORA.PA,-2,0,-1,-1,0,-4,92.5,-1.84,"20,4",aucun,ATTENTE
2024-12-31,7,BNP.PA,-2,0,-1,-1,0,-4,96.5,-4.89,"31,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2024-12-31,8,DG.PA,-2,0,-1,-1,0,-4,86.4,-9.35,"34,8",aucun,ATTENTE
2024-12-31,9,MC.PA,-2,0,-1,-2,0,-5,88.7,-14.06,"255,2",aucun,ATTENTE
2024-12-31,10,CAP.PA,-2,0,-1,-2,0,-5,100.0,-16.45,"36,8",aucun,ATTENTE
2024-12-31,11,OR.PA,-2,0,-1,-2,0,-5,98.8,-23.1,"129,8",aucun,ATTENTE
2024-12-31,12,RI.PA,-2,0,-1,-2,0,-5,84.9,-24.61,"48,6",aucun,ATTENTE
2025-01-31,1,SU.PA,2,0,0,2,0,4,38.2,26.92,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-01-31,2,AIR.PA,2,1,-1,1,0,3,74.2,7.37,"21,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-01-31,3,BNP.PA,-2,1,-1,2,0,0,97.5,14.82,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-01-31,4,SAN.PA,-2,1,-1,2,0,0,98.4,12.62,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-01-31,5,MC.PA,2,1,-1,-2,0,0,73.2,-16.94,∞,aucun,ATTENTE
2025-01-31,6,AI.PA,-2,1,-1,1,0,-1,92.6,1.5,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-01-31,7,ORA.PA,-2,1,-1,-1,0,-3,92.7,-3.67,"494,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-01-31,8,TTE.PA,-2,0,-1,-1,0,-4,89.9,-6.16,∞,aucun,ATTENTE
2025-01-31,9,DG.PA,-2,1,-1,-2,0,-4,93.1,-12.55,∞,veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-01-31,10,CAP.PA,-2,1,-1,-2,0,-4,96.1,-22.25,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-01-31,11,OR.PA,-2,1,-1,-2,0,-4,79.7,-24.37,"54,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-01-31,12,RI.PA,-2,0,-1,-2,0,-5,80.7,-27.99,"32,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-02-28,1,SU.PA,2,0,1,2,0,5,9.7,17.63,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-02-28,2,BNP.PA,2,1,-1,2,0,4,97.3,22.44,∞,aucun,ATTENTE
2025-02-28,3,AIR.PA,2,0,1,1,0,4,26.7,7.38,"126,2",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-02-28,4,ORA.PA,2,1,-1,1,0,3,99.3,5.04,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-02-28,5,SAN.PA,0,0,0,2,0,2,49.2,23.2,"7,6",veto 2 : canal se refermant en 7.6 séances,ATTENTE
2025-02-28,6,MC.PA,2,0,1,-2,0,1,14.8,-12.03,"97,2",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-02-28,7,AI.PA,0,1,0,-1,0,0,45.9,-0.11,"11,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 11.3 séances,ATTENTE
2025-02-28,8,DG.PA,,,,,,0,,,-,,ERREUR
2025-02-28,9,TTE.PA,-2,0,1,-1,0,-2,21.6,-0.02,"12,0",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 12.0 séances,ATTENTE
2025-02-28,10,CAP.PA,-2,-1,1,-2,0,-4,1.5,-19.42,"295,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-02-28,11,OR.PA,-2,0,-1,-2,0,-5,88.1,-15.79,"34,9",aucun,ATTENTE
2025-02-28,12,RI.PA,-2,-1,-1,-2,-1,-7,74.0,-25.3,"59,3",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-03-31,1,BNP.PA,2,1,1,2,0,6,12.7,16.86,"33,4",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-03-31,2,ORA.PA,2,1,0,2,0,5,60.2,15.58,"28,6",aucun,ATTENTE
2025-03-31,3,DG.PA,2,1,1,1,0,5,6.9,1.1,"21,8",aucun,ACHAT
2025-03-31,4,SAN.PA,2,-1,1,2,0,4,9.2,24.45,"111,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-03-31,5,AIR.PA,2,0,1,1,0,4,5.4,0.34,∞,aucun,ATTENTE
2025-03-31,6,AI.PA,2,-1,1,1,0,3,6.8,5.43,"56,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-03-31,7,SU.PA,-2,0,1,2,0,1,1.4,14.35,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-03-31,8,MC.PA,2,-1,1,-2,0,0,1.5,-11.47,∞,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-03-31,9,TTE.PA,0,1,-1,-1,0,-1,70.8,-9.95,"42,0",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-03-31,10,OR.PA,0,-1,1,-2,0,-2,15.8,-13.15,"57,5",aucun,ATTENTE
2025-03-31,11,CAP.PA,-2,-1,1,-2,0,-4,1.0,-28.29,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-03-31,12,RI.PA,-2,-1,1,-2,-1,-5,6.0,-23.77,"153,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-04-30,1,SAN.PA,2,0,1,2,0,5,32.1,18.32,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-04-30,2,BNP.PA,2,0,0,2,0,4,49.0,22.88,∞,aucun,ATTENTE
2025-04-30,3,ORA.PA,2,1,-1,2,0,4,87.2,21.87,"1 987,9",aucun,ATTENTE
2025-04-30,4,AI.PA,2,1,-1,1,0,3,98.1,8.5,"94,9",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-04-30,5,DG.PA,2,1,-1,1,0,3,97.1,7.7,∞,aucun,ATTENTE
2025-04-30,6,AIR.PA,2,0,0,1,0,3,39.3,6.13,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-04-30,7,TTE.PA,0,0,1,-1,0,0,26.1,-7.12,∞,aucun,ATTENTE
2025-04-30,8,OR.PA,2,1,-1,-2,0,0,95.4,-22.1,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-04-30,9,SU.PA,-2,0,-1,1,0,-2,75.8,0.36,"122,1",aucun,ATTENTE
2025-04-30,10,CAP.PA,-2,0,-1,-2,0,-5,91.3,-27.25,"94,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-04-30,11,RI.PA,-2,1,-1,-2,-1,-5,90.2,-30.59,"308,0",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-04-30,12,MC.PA,-2,-1,-1,-2,0,-6,73.1,-24.19,"9,7",veto 2 : canal se refermant en 9.7 séances,ATTENTE
2025-05-30,1,DG.PA,2,1,1,2,0,6,0.0,12.56,"13,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 13.5 séances,ATTENTE
2025-05-30,2,BNP.PA,2,1,1,2,0,6,22.8,11.16,"4,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 4.7 séances,ATTENTE
2025-05-30,3,AI.PA,2,1,1,1,0,5,11.2,8.97,"7,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 7.4 séances,ATTENTE
2025-05-30,4,ORA.PA,2,1,-1,2,0,4,65.9,24.81,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-05-30,5,SAN.PA,0,0,1,1,0,2,28.1,6.24,"22,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-05-30,6,OR.PA,2,-1,1,-2,0,0,17.6,-14.4,"42,3",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-05-30,7,AIR.PA,0,1,-1,-1,0,-1,93.6,-1.41,∞,aucun,ATTENTE
2025-05-30,8,SU.PA,-2,1,1,-1,0,-1,23.3,-9.0,"5,0",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 5.0 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-05-30,9,CAP.PA,-2,1,1,-2,0,-2,4.2,-25.99,"2,4",veto 2 : canal se refermant en 2.4 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-05-30,10,TTE.PA,0,0,-1,-2,0,-3,90.2,-16.09,"29,2",aucun,ATTENTE
2025-05-30,11,RI.PA,-2,-1,1,-2,-1,-5,3.3,-28.43,"15,1",veto 2 : canal se refermant en 15.1 séances,ATTENTE
2025-05-30,12,MC.PA,-2,0,-1,-2,0,-5,71.7,-31.98,"49,0",aucun,ATTENTE
2025-06-30,1,ORA.PA,2,1,1,2,0,6,19.5,42.18,"234,5",aucun,ACHAT
2025-06-30,2,DG.PA,2,-1,1,2,0,4,16.7,27.58,"144,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-06-30,3,AI.PA,2,-1,1,2,0,4,3.3,13.08,"53,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-06-30,4,BNP.PA,2,-1,0,2,0,3,38.4,30.87,"24,1",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-06-30,5,AIR.PA,0,1,-1,2,0,2,88.7,22.0,"19,2",veto 2 : canal se refermant en 19.2 séances,ATTENTE
2025-06-30,6,OR.PA,2,-1,1,-1,0,1,22.6,-6.49,"1 109,5",veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-06-30,7,SAN.PA,-2,-1,1,1,0,-1,11.2,1.27,"28,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-06-30,8,TTE.PA,-2,0,1,-2,0,-3,15.4,-16.98,"19,0",veto 2 : canal se refermant en 19.0 séances,ATTENTE
2025-06-30,9,SU.PA,-2,0,-1,-1,0,-4,68.9,-1.69,"12,9",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 12.9 séances,ATTENTE
2025-06-30,10,CAP.PA,-2,-1,1,-2,0,-4,29.5,-22.11,"9,2",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 9.2 séances,ATTENTE
2025-06-30,11,RI.PA,-2,-1,1,-2,-1,-5,10.7,-27.62,"12,7",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 12.7 séances,ATTENTE
2025-06-30,12,MC.PA,-2,-1,0,-2,0,-5,45.3,-31.44,"9,0",veto 2 : canal se refermant en 9.0 séances,ATTENTE
2025-07-31,1,ORA.PA,2,1,1,2,0,6,27.0,39.5,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-07-31,2,BNP.PA,2,1,0,2,0,5,62.6,39.16,"16,3",veto 2 : canal se refermant en 16.3 séances,ATTENTE
2025-07-31,3,AIR.PA,2,0,1,2,0,5,3.0,37.26,"24,8",aucun,ATTENTE
2025-07-31,4,DG.PA,2,-1,1,2,0,4,0.0,28.92,"15,6",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 15.6 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-07-31,5,SU.PA,0,1,1,2,0,4,0.0,12.85,"18,1",veto 2 : canal se refermant en 18.1 séances,ATTENTE
2025-07-31,6,AI.PA,2,-1,1,1,0,3,20.7,9.84,"14,4",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 14.4 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-07-31,7,OR.PA,2,0,-1,-1,0,0,74.7,-1.39,"89,7",aucun,ATTENTE
2025-07-31,8,SAN.PA,-2,0,1,-1,0,-2,5.6,-7.38,"56,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-07-31,9,TTE.PA,-2,-1,0,-1,0,-4,46.2,-5.05,"19,5",veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 19.5 séances,ATTENTE
2025-07-31,10,CAP.PA,-2,-1,1,-2,0,-4,0.7,-15.06,"21,8",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-07-31,11,RI.PA,-2,1,0,-2,-1,-4,40.6,-24.15,"537,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-07-31,12,MC.PA,-2,0,-1,-2,0,-5,69.6,-19.82,"57,3",aucun,ATTENTE
2025-08-29,1,BNP.PA,2,0,1,2,0,5,16.9,38.13,"109,5",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-08-29,2,ORA.PA,2,0,1,2,0,5,30.4,35.32,"1 337,4",aucun,ATTENTE
2025-08-29,3,AIR.PA,2,0,1,2,0,5,10.4,33.79,"51,6",aucun,ATTENTE
2025-08-29,4,DG.PA,2,0,1,2,0,5,12.0,17.39,"126,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-08-29,5,AI.PA,0,1,1,1,0,3,25.7,3.86,"62,7",aucun,ATTENTE
2025-08-29,6,SU.PA,2,-1,1,1,0,3,1.1,2.42,"110,8",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
2025-08-29,7,OR.PA,2,1,-1,-1,0,1,69.6,-0.28,"122,3",aucun,ATTENTE
2025-08-29,8,RI.PA,2,1,0,-2,0,1,58.1,-25.88,∞,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-08-29,9,TTE.PA,0,1,0,-1,0,0,56.6,-9.02,"27,6",veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE
2025-08-29,10,CAP.PA,-2,0,1,-2,0,-3,1.2,-28.35,"3 658,5",aucun,ATTENTE
2025-08-29,11,SAN.PA,-2,1,-1,-2,0,-4,74.0,-20.87,"170,3",veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE
