DATE,TICKER,SOUS_BAS,TAUX_20_POSITIF,AU_DESSUS_HAUT,REPLI_SOUS_SEUIL,SOUS_ECHANTILLON,RENDEMENT_20
2023-11-10,PUB.PA,oui,non,non,non,oui,12.6492
2023-11-10,SGO.PA,non,oui,non,non,oui,14.0697
2023-11-10,MC.PA,non,oui,non,non,oui,8.4209
2023-11-10,CAP.PA,non,oui,oui,non,oui,11.8126
2023-11-17,ENGI.PA,non,oui,oui,non,non,3.9359
2023-11-17,AC.PA,non,oui,non,non,non,10.4559
2023-11-17,EN.PA,non,oui,oui,non,non,1.9236
2023-11-17,TTE.PA,oui,non,non,non,non,-0.2912
2023-11-17,SAF.PA,non,oui,oui,non,non,-0.2491
2023-11-17,AIR.PA,non,oui,oui,non,non,5.4892
2023-11-17,PUB.PA,non,non,non,non,non,12.8552
2023-11-17,SGO.PA,non,oui,oui,non,non,14.1168
2023-11-17,MC.PA,non,oui,oui,non,non,6.0053
2023-11-17,CAP.PA,non,oui,oui,non,non,10.118
2023-11-24,ENGI.PA,non,oui,oui,non,non,2.5771
2023-11-24,AC.PA,non,oui,non,non,non,9.6937
2023-11-24,EN.PA,non,oui,oui,non,non,-1.8036
2023-11-24,TTE.PA,oui,non,non,non,non,-1.3304
2023-11-24,SAF.PA,non,oui,oui,non,non,-0.7328
2023-11-24,AIR.PA,non,oui,oui,non,non,3.5497
2023-11-24,PUB.PA,non,oui,oui,non,non,12.9748
2023-11-24,SGO.PA,non,oui,oui,non,non,14.4255
2023-11-24,MC.PA,non,oui,oui,non,non,5.1845
2023-11-24,CAP.PA,non,oui,oui,non,non,3.5155
2023-12-01,ENGI.PA,non,oui,oui,non,non,-1.2838
2023-12-01,AC.PA,non,oui,oui,non,non,5.8842
2023-12-01,EN.PA,non,oui,non,non,non,-1.7404
2023-12-01,TTE.PA,oui,oui,non,non,non,0.2096
2023-12-01,SAF.PA,non,oui,oui,non,non,-2.7461
2023-12-01,AIR.PA,non,oui,oui,non,non,-0.6663
2023-12-01,PUB.PA,non,oui,oui,non,non,6.9292
2023-12-01,SGO.PA,non,oui,oui,non,non,7.0032
2023-12-01,MC.PA,non,non,oui,non,non,0.2451
2023-12-01,CAP.PA,non,oui,oui,non,non,-0.2674
2023-12-08,ENGI.PA,non,oui,oui,non,oui,1.6509
2023-12-08,AC.PA,non,oui,oui,non,oui,0.1724
2023-12-08,EN.PA,non,oui,oui,non,oui,-1.2219
2023-12-08,TTE.PA,oui,non,non,non,oui,-2.267
2023-12-08,SAF.PA,non,oui,oui,non,oui,-0.5954
2023-12-08,AIR.PA,non,oui,oui,non,oui,1.5653
2023-12-08,PUB.PA,non,oui,oui,non,oui,7.4186
2023-12-08,SGO.PA,non,oui,oui,non,oui,1.4711
2023-12-08,MC.PA,non,oui,oui,non,oui,-7.5903
2023-12-08,CAP.PA,non,oui,oui,non,oui,-5.0481
2023-12-15,ENGI.PA,non,oui,oui,non,non,-4.2309
2023-12-15,AC.PA,non,oui,oui,non,non,0.5772
2023-12-15,EN.PA,non,oui,non,non,non,-2.0
2023-12-15,TTE.PA,oui,non,non,non,non,-4.3187
2023-12-15,SAF.PA,non,oui,non,non,non,4.1583
2023-12-15,AIR.PA,non,oui,oui,non,non,5.3899
2023-12-15,PUB.PA,non,oui,oui,non,non,4.1487
2023-12-15,SGO.PA,non,oui,oui,non,non,-7.3412
2023-12-15,MC.PA,non,oui,oui,non,non,-13.4955
2023-12-15,CAP.PA,non,oui,oui,non,non,-1.659
2023-12-22,ENGI.PA,non,oui,oui,non,non,-5.5198
2023-12-22,AC.PA,non,oui,oui,non,non,4.2026
2023-12-22,EN.PA,non,non,non,non,non,2.1866
2023-12-22,TTE.PA,oui,non,non,non,non,-4.3729
2023-12-22,SAF.PA,non,non,non,non,non,7.2072
2023-12-22,AIR.PA,non,oui,oui,non,non,5.2353
2023-12-22,PUB.PA,non,oui,oui,non,non,5.0912
2023-12-22,SGO.PA,non,oui,oui,non,non,-4.8477
2023-12-22,MC.PA,non,oui,oui,non,non,-7.3607
2023-12-22,CAP.PA,non,oui,non,non,non,8.1454
2023-12-29,ENGI.PA,non,oui,non,non,non,-7.6392
2023-12-29,AC.PA,non,oui,oui,non,non,6.9653
2023-12-29,EN.PA,non,non,non,non,non,-0.2931
2023-12-29,TTE.PA,oui,oui,non,non,non,-1.068
2023-12-29,SAF.PA,non,non,non,non,non,9.4318
2023-12-29,AIR.PA,non,oui,oui,non,non,6.6533
2023-12-29,PUB.PA,non,oui,oui,non,non,9.6905
2023-12-29,SGO.PA,non,oui,oui,non,non,-3.5404
2023-12-29,MC.PA,non,oui,oui,non,non,5.8206
2023-12-29,CAP.PA,non,oui,non,non,non,9.351
2024-01-05,ENGI.PA,non,non,oui,non,oui,-10.3402
2024-01-05,AC.PA,non,non,oui,non,oui,6.7989
2024-01-05,EN.PA,non,non,non,non,oui,-3.399
2024-01-05,TTE.PA,non,oui,non,non,oui,-4.32
2024-01-05,SAF.PA,non,non,non,non,oui,9.9787
2024-01-05,AIR.PA,non,non,non,non,oui,6.8719
2024-01-05,PUB.PA,non,oui,oui,non,oui,9.6904
2024-01-05,SGO.PA,non,oui,oui,non,oui,3.8262
2024-01-05,MC.PA,non,non,non,non,oui,12.9482
2024-01-05,CAP.PA,non,non,non,non,oui,11.3821
2024-01-12,ENGI.PA,non,oui,non,non,non,-12.9307
2024-01-12,AC.PA,non,oui,oui,non,non,6.3642
2024-01-12,EN.PA,non,oui,non,non,non,-7.8837
2024-01-12,TTE.PA,oui,non,non,non,non,-0.6984
2024-01-12,SAF.PA,non,oui,oui,non,non,4.7003
2024-01-12,AIR.PA,non,oui,oui,non,non,0.8847
2024-01-12,PUB.PA,non,oui,oui,non,non,11.8969
2024-01-12,SGO.PA,non,non,non,non,non,6.6058
2024-01-12,MC.PA,non,non,non,non,non,20.5404
2024-01-12,CAP.PA,non,non,non,non,non,9.2328
2024-01-19,ENGI.PA,oui,non,non,non,non,-7.9089
2024-01-19,AC.PA,non,oui,oui,non,non,2.7793
2024-01-19,EN.PA,non,oui,non,non,non,-1.0957
2024-01-19,TTE.PA,oui,non,non,non,non,2.7625
2024-01-19,SAF.PA,non,oui,oui,non,non,10.6218
2024-01-19,AIR.PA,non,oui,oui,non,non,-1.6797
2024-01-19,PUB.PA,non,oui,oui,non,non,12.1631
2024-01-19,SGO.PA,non,non,non,non,non,11.8427
2024-01-19,MC.PA,non,non,non,non,non,23.7185
2024-01-19,CAP.PA,non,oui,oui,non,non,11.4945
2024-01-26,ENGI.PA,oui,non,non,non,non,1.2417
2024-01-26,AC.PA,non,oui,oui,non,non,10.832
2024-01-26,EN.PA,non,oui,non,non,non,-2.6981
2024-01-26,TTE.PA,oui,non,non,non,non,0.0671
2024-01-26,SAF.PA,non,oui,oui,non,non,11.0587
2024-01-26,AIR.PA,non,oui,oui,non,non,-0.8842
2024-01-26,PUB.PA,non,oui,oui,non,non,6.5599
2024-01-26,SGO.PA,non,non,non,non,non,8.7037
2024-01-26,MC.PA,non,non,oui,non,non,9.9599
2024-01-26,CAP.PA,non,oui,oui,non,non,9.7135
2024-02-02,ENGI.PA,oui,non,non,non,oui,0.2866
2024-02-02,AC.PA,non,oui,oui,non,oui,8.5792
2024-02-02,EN.PA,oui,non,non,non,oui,6.7711
2024-02-02,TTE.PA,non,oui,non,non,oui,0.0
2024-02-02,SAF.PA,non,oui,oui,non,oui,10.2473
2024-02-02,AIR.PA,non,oui,non,non,oui,2.2371
2024-02-02,PUB.PA,non,oui,oui,non,oui,5.1282
2024-02-02,SGO.PA,non,oui,non,non,oui,3.6097
2024-02-02,MC.PA,non,oui,oui,non,oui,8.7778
2024-02-02,CAP.PA,non,oui,oui,non,oui,9.489
2024-02-09,ENGI.PA,oui,non,non,non,non,8.1418
2024-02-09,AC.PA,non,oui,oui,non,non,6.8151
2024-02-09,EN.PA,oui,non,non,non,non,11.1684
2024-02-09,TTE.PA,non,oui,non,non,non,0.5526
2024-02-09,SAF.PA,non,oui,oui,non,non,10.7811
2024-02-09,AIR.PA,non,oui,non,non,non,5.0093
2024-02-09,PUB.PA,non,oui,oui,non,non,0.879
2024-02-09,SGO.PA,non,oui,non,non,non,1.136
2024-02-09,MC.PA,non,oui,oui,non,non,4.6316
2024-02-09,CAP.PA,non,oui,oui,non,non,7.5238
2024-02-16,ENGI.PA,oui,non,non,non,non,7.3872
2024-02-16,AC.PA,non,oui,non,non,non,12.7637
2024-02-16,EN.PA,non,non,non,non,non,8.7464
2024-02-16,TTE.PA,non,oui,non,non,non,4.3246
2024-02-16,SAF.PA,non,oui,oui,non,non,7.7017
2024-02-16,AIR.PA,non,oui,non,non,non,11.2204
2024-02-16,PUB.PA,non,oui,oui,non,non,1.6431
2024-02-16,SGO.PA,non,oui,non,non,non,0.839
2024-02-16,MC.PA,non,oui,oui,non,non,5.6999
2024-02-16,CAP.PA,non,oui,oui,non,non,1.502
2024-02-23,ENGI.PA,non,non,non,non,non,3.9757
2024-02-23,AC.PA,non,oui,oui,non,non,3.9971
2024-02-23,EN.PA,non,oui,non,non,non,10.216
2024-02-23,TTE.PA,non,non,non,non,non,6.5735
2024-02-23,SAF.PA,non,oui,oui,non,non,7.3723
2024-02-23,AIR.PA,non,non,non,non,non,14.8283
2024-02-23,PUB.PA,non,oui,oui,non,non,0.9346
2024-02-23,SGO.PA,non,oui,non,non,non,0.9688
2024-02-23,MC.PA,non,oui,oui,non,non,-2.5291
2024-02-23,CAP.PA,non,oui,oui,non,non,-4.5153
2024-03-01,ENGI.PA,non,oui,non,non,oui,6.0152
2024-03-01,AC.PA,non,oui,oui,non,oui,7.1464
2024-03-01,EN.PA,non,oui,non,non,oui,4.5694
2024-03-01,TTE.PA,non,non,non,non,oui,11.5852
2024-03-01,SAF.PA,non,oui,oui,non,oui,6.1311
2024-03-01,AIR.PA,non,non,non,non,oui,9.5126
2024-03-01,PUB.PA,non,oui,non,non,oui,2.3365
2024-03-01,SGO.PA,non,oui,non,non,oui,4.1691
2024-03-01,MC.PA,non,oui,oui,non,oui,-2.9064
2024-03-01,CAP.PA,non,oui,oui,non,oui,-6.7111
2024-03-08,ENGI.PA,non,oui,non,non,non,3.1611
2024-03-08,AC.PA,non,oui,non,non,non,4.1949
2024-03-08,EN.PA,non,oui,non,non,non,-0.6825
2024-03-08,TTE.PA,non,non,non,non,non,13.5466
2024-03-08,SAF.PA,non,oui,oui,non,non,4.1752
2024-03-08,AIR.PA,non,oui,non,non,non,4.1883
2024-03-08,PUB.PA,non,non,non,non,non,4.8237
2024-03-08,SGO.PA,non,oui,non,non,non,6.8709
2024-03-08,MC.PA,non,oui,oui,non,non,-5.8824
2024-03-08,CAP.PA,non,oui,non,non,non,-6.5988
2024-03-15,ENGI.PA,non,oui,non,non,non,2.1456
2024-03-15,AC.PA,non,oui,oui,non,non,-5.9473
2024-03-15,EN.PA,non,oui,oui,non,non,-3.7802
2024-03-15,TTE.PA,non,oui,oui,non,non,8.8876
2024-03-15,SAF.PA,non,oui,oui,non,non,1.3096
2024-03-15,AIR.PA,non,oui,oui,non,non,-0.6091
2024-03-15,PUB.PA,non,non,non,non,non,2.2934
2024-03-15,SGO.PA,non,non,non,non,non,1.4202
2024-03-15,MC.PA,non,oui,oui,non,non,-9.3355
2024-03-15,CAP.PA,non,oui,non,non,non,-8.1166
2024-03-22,ENGI.PA,non,oui,non,non,non,3.7913
2024-03-22,AC.PA,non,oui,oui,non,non,-4.0309
2024-03-22,EN.PA,non,oui,oui,non,non,-2.7807
2024-03-22,TTE.PA,non,oui,oui,non,non,8.0509
2024-03-22,SAF.PA,non,oui,oui,non,non,0.8444
2024-03-22,AIR.PA,non,oui,oui,non,non,-2.5583
2024-03-22,PUB.PA,non,oui,non,non,non,5.1228
2024-03-22,SGO.PA,non,oui,non,non,non,-0.5785
2024-03-22,MC.PA,non,oui,non,non,non,-2.5829
2024-03-22,CAP.PA,oui,non,non,non,non,-5.2388
2024-03-28,ENGI.PA,non,oui,non,non,oui,4.7711
2024-03-28,AC.PA,non,oui,oui,non,oui,-3.5104
2024-03-28,EN.PA,non,oui,non,non,oui,-3.3571
2024-03-28,TTE.PA,non,oui,oui,non,oui,9.1066
2024-03-28,SAF.PA,non,oui,oui,non,oui,-2.4518
2024-03-28,AIR.PA,non,oui,oui,non,oui,-7.0907
2024-03-28,PUB.PA,non,oui,non,non,oui,3.0678
2024-03-28,SGO.PA,non,oui,non,non,oui,3.851
2024-03-28,MC.PA,non,non,non,non,oui,-5.649
2024-03-28,CAP.PA,oui,non,non,non,oui,-3.6568
2024-04-05,ENGI.PA,non,oui,non,non,non,8.7818
2024-04-05,AC.PA,non,oui,non,non,non,-0.8791
2024-04-05,EN.PA,non,oui,non,non,non,1.7126
2024-04-05,TTE.PA,non,oui,oui,non,non,0.6886
2024-04-05,SAF.PA,non,oui,non,non,non,0.438
2024-04-05,AIR.PA,non,oui,non,non,non,-5.1375
2024-04-05,PUB.PA,oui,oui,non,non,non,4.5885
2024-04-05,SGO.PA,non,oui,non,non,non,5.9978
2024-04-05,MC.PA,oui,non,non,non,non,-1.3344
2024-04-05,CAP.PA,oui,non,non,non,non,-3.9735
2024-04-12,ENGI.PA,non,oui,oui,non,non,8.4279
2024-04-12,AC.PA,oui,non,non,non,non,3.9631
2024-04-12,EN.PA,non,non,non,non,non,6.8957
2024-04-12,TTE.PA,non,oui,oui,non,non,-0.4921
2024-04-12,SAF.PA,non,oui,non,non,non,1.7979
2024-04-12,AIR.PA,oui,oui,non,non,non,-1.344
2024-04-12,PUB.PA,non,oui,non,non,non,3.5266
2024-04-12,SGO.PA,oui,oui,non,non,non,12.4061
2024-04-12,MC.PA,oui,non,non,non,non,1.1311
2024-04-12,CAP.PA,oui,non,non,non,non,-0.8193
2024-04-19,ENGI.PA,non,oui,oui,non,non,7.5026
2024-04-19,AC.PA,oui,non,non,non,non,4.5752
2024-04-19,EN.PA,non,non,non,non,non,4.8102
2024-04-19,TTE.PA,non,oui,oui,non,non,-0.4162
2024-04-19,SAF.PA,non,non,non,non,non,3.2054
2024-04-19,AIR.PA,oui,non,non,non,non,0.5624
2024-04-19,PUB.PA,oui,oui,non,non,non,6.8205
2024-04-19,SGO.PA,oui,non,non,non,non,16.1685
2024-04-19,MC.PA,oui,non,non,non,non,-1.2675
2024-04-19,CAP.PA,oui,non,non,non,non,3.998
2024-04-26,ENGI.PA,non,oui,oui,non,oui,5.4481
2024-04-26,AC.PA,non,non,non,non,oui,-3.4059
2024-04-26,EN.PA,non,non,non,non,oui,5.1907
2024-04-26,TTE.PA,non,oui,oui,non,oui,-4.4329
2024-04-26,SAF.PA,non,oui,non,non,oui,4.8418
2024-04-26,AIR.PA,oui,non,non,non,oui,1.5281
2024-04-26,PUB.PA,non,oui,non,non,oui,2.3946
2024-04-26,SGO.PA,non,non,non,non,oui,8.9049
2024-04-26,MC.PA,oui,non,non,non,oui,-4.5443
2024-04-26,CAP.PA,oui,non,non,non,oui,5.3176
2024-05-03,ENGI.PA,non,oui,oui,non,non,2.2712
2024-05-03,AC.PA,oui,oui,non,non,non,-2.8258
2024-05-03,EN.PA,non,oui,non,non,non,2.5057
2024-05-03,TTE.PA,non,oui,non,non,non,0.9795
2024-05-03,SAF.PA,oui,oui,non,non,non,4.7847
2024-05-03,AIR.PA,oui,non,non,non,non,1.0108
2024-05-03,PUB.PA,oui,oui,non,non,non,-1.8616
2024-05-03,SGO.PA,non,oui,oui,non,non,3.7066
2024-05-03,MC.PA,oui,non,non,non,non,-6.023
2024-05-03,CAP.PA,oui,non,non,non,non,-6.884
2024-05-10,ENGI.PA,non,oui,oui,non,non,-5.303
2024-05-10,AC.PA,oui,oui,non,non,non,-3.145
2024-05-10,EN.PA,non,oui,non,non,non,-3.5366
2024-05-10,TTE.PA,non,non,oui,non,non,-5.4455
2024-05-10,SAF.PA,non,oui,non,non,non,-0.8378
2024-05-10,AIR.PA,oui,non,non,non,non,-6.1562
2024-05-10,PUB.PA,non,oui,non,non,non,-4.3941
2024-05-10,SGO.PA,non,oui,oui,non,non,-1.3129
2024-05-10,MC.PA,oui,non,non,non,non,-3.2851
2024-05-10,CAP.PA,oui,oui,non,non,non,-3.378
2024-05-17,ENGI.PA,non,oui,oui,non,non,-15.8529
2024-05-17,AC.PA,oui,oui,non,non,non,-7.765
2024-05-17,EN.PA,non,oui,non,non,non,-13.5074
2024-05-17,TTE.PA,non,non,non,non,non,-8.2599
2024-05-17,SAF.PA,oui,oui,non,non,non,-4.725
2024-05-17,AIR.PA,oui,non,non,non,non,-9.5244
2024-05-17,PUB.PA,oui,oui,non,non,non,-7.5556
2024-05-17,SGO.PA,non,oui,oui,non,non,-8.7527
2024-05-17,MC.PA,oui,non,non,non,non,-9.1675
2024-05-17,CAP.PA,non,oui,non,non,non,-10.6564
2024-05-24,ENGI.PA,non,oui,oui,non,oui,-11.2225
2024-05-24,AC.PA,oui,non,non,non,oui,-2.4557
2024-05-24,EN.PA,non,oui,non,non,oui,-12.0492
2024-05-24,TTE.PA,non,non,non,non,oui,-5.2035
2024-05-24,SAF.PA,non,oui,non,non,oui,-5.5161
2024-05-24,AIR.PA,oui,oui,non,non,oui,-6.6239
2024-05-24,PUB.PA,oui,oui,non,non,oui,-4.507
2024-05-24,SGO.PA,non,oui,oui,non,oui,-8.0792
2024-05-24,MC.PA,oui,non,non,non,oui,-4.36
2024-05-24,CAP.PA,non,oui,non,non,oui,-11.0249
2024-05-31,ENGI.PA,non,non,non,non,non,-14.1616
2024-05-31,AC.PA,oui,non,non,non,non,-1.0622
2024-05-31,EN.PA,non,oui,non,non,non,-16.75
2024-05-31,TTE.PA,non,non,non,non,non,-5.8002
2024-05-31,SAF.PA,oui,oui,non,non,non,-7.8001
2024-05-31,AIR.PA,oui,non,non,non,non,-17.7293
2024-05-31,PUB.PA,oui,non,non,non,non,-3.3268
2024-05-31,SGO.PA,non,oui,non,non,non,-7.4389
2024-05-31,MC.PA,oui,non,non,non,non,-2.8984
2024-05-31,CAP.PA,oui,non,non,non,non,0.0539
2024-06-07,ENGI.PA,non,non,non,non,non,-4.7333
2024-06-07,AC.PA,oui,non,non,non,non,-0.7957
2024-06-07,EN.PA,oui,non,non,non,non,-9.0358
2024-06-07,TTE.PA,oui,non,non,non,non,1.9277
2024-06-07,SAF.PA,oui,oui,non,non,non,-2.9243
2024-06-07,AIR.PA,oui,non,non,non,non,-9.1467
2024-06-07,PUB.PA,oui,non,non,non,non,0.9376
2024-06-07,SGO.PA,non,non,non,non,non,-0.3094
2024-06-07,MC.PA,non,non,non,non,non,-6.0459
2024-06-07,CAP.PA,oui,non,non,non,non,-2.0999
2024-06-14,ENGI.PA,oui,non,non,non,non,5.8402
2024-06-14,AC.PA,oui,non,non,non,non,6.6973
2024-06-14,EN.PA,oui,non,non,non,non,4.2208
2024-06-14,TTE.PA,oui,non,non,non,non,4.7024
2024-06-14,SAF.PA,oui,non,non,non,non,4.1444
2024-06-14,AIR.PA,oui,non,non,non,non,-7.273
2024-06-14,PUB.PA,oui,non,non,non,non,5.2582
2024-06-14,SGO.PA,oui,non,non,non,non,9.2393
2024-06-14,MC.PA,oui,non,non,non,non,1.8836
2024-06-14,CAP.PA,oui,non,non,non,non,5.5952
2024-06-21,ENGI.PA,oui,non,non,non,oui,3.4973
2024-06-21,AC.PA,oui,non,non,non,oui,-0.9356
2024-06-21,EN.PA,oui,non,non,non,oui,3.5601
2024-06-21,TTE.PA,oui,non,non,non,oui,1.5541
2024-06-21,SAF.PA,oui,non,non,non,oui,-2.3704
2024-06-21,AIR.PA,oui,non,non,non,oui,-11.2936
2024-06-21,PUB.PA,oui,non,non,non,oui,0.3862
2024-06-21,SGO.PA,oui,non,non,non,oui,5.9902
2024-06-21,MC.PA,oui,non,non,non,oui,-5.2279
2024-06-21,CAP.PA,oui,non,non,non,oui,4.2639
2024-06-28,ENGI.PA,oui,non,non,non,non,8.249
2024-06-28,AC.PA,oui,non,non,non,non,-5.5352
2024-06-28,EN.PA,oui,non,non,non,non,8.008
2024-06-28,TTE.PA,oui,non,non,non,non,-0.3209
2024-06-28,SAF.PA,oui,non,non,non,non,3.0395
2024-06-28,AIR.PA,oui,non,non,non,non,2.0583
2024-06-28,PUB.PA,oui,non,non,non,non,2.1463
2024-06-28,SGO.PA,oui,non,non,non,non,9.6117
2024-06-28,MC.PA,oui,non,non,non,non,-7.0768
2024-06-28,CAP.PA,non,non,non,non,non,1.6963
2024-07-05,ENGI.PA,non,oui,non,non,non,4.4087
2024-07-05,AC.PA,non,oui,non,non,non,-14.489
2024-07-05,EN.PA,oui,non,non,non,non,-0.7617
2024-07-05,TTE.PA,non,oui,non,non,non,-6.4565
2024-07-05,SAF.PA,oui,non,non,non,non,-5.6049
2024-07-05,AIR.PA,oui,non,non,non,non,-3.214
2024-07-05,PUB.PA,non,oui,non,non,non,-9.7568
2024-07-05,SGO.PA,non,non,non,non,non,-4.7323
2024-07-05,MC.PA,non,non,non,non,non,-11.9905
2024-07-05,CAP.PA,non,oui,non,non,non,-6.1732
2024-07-12,ENGI.PA,oui,oui,non,non,non,8.6508
2024-07-12,AC.PA,non,oui,non,non,non,-14.4014
2024-07-12,EN.PA,non,oui,non,non,non,-2.5234
2024-07-12,TTE.PA,oui,oui,non,non,non,-3.3858
2024-07-12,SAF.PA,oui,oui,non,non,non,-5.9814
2024-07-12,AIR.PA,oui,non,non,non,non,0.7499
2024-07-12,PUB.PA,oui,oui,non,non,non,-8.4927
2024-07-12,SGO.PA,non,oui,non,non,non,-6.4827
2024-07-12,MC.PA,non,non,non,non,non,-12.2517
2024-07-12,CAP.PA,non,oui,non,non,non,-8.4416
2024-07-19,ENGI.PA,non,oui,non,non,oui,9.5741
2024-07-19,AC.PA,oui,non,non,non,oui,-6.9517
2024-07-19,EN.PA,non,oui,non,non,oui,-3.2228
2024-07-19,TTE.PA,oui,oui,non,non,oui,-0.6377
2024-07-19,SAF.PA,oui,oui,non,non,oui,-0.3541
2024-07-19,AIR.PA,oui,non,non,non,oui,4.4158
2024-07-19,PUB.PA,oui,non,non,non,oui,-4.4625
2024-07-19,SGO.PA,non,oui,non,non,oui,-2.0387
2024-07-19,MC.PA,oui,non,non,non,oui,-3.1921
2024-07-19,CAP.PA,non,oui,non,non,oui,-7.1502
2024-07-26,ENGI.PA,non,oui,non,non,non,7.4472
2024-07-26,AC.PA,oui,non,non,non,non,2.5428
2024-07-26,EN.PA,non,oui,non,non,non,-0.8341
2024-07-26,TTE.PA,oui,non,non,non,non,0.0483
2024-07-26,SAF.PA,non,non,non,non,non,-3.0973
2024-07-26,AIR.PA,oui,non,non,non,non,7.563
2024-07-26,PUB.PA,oui,non,non,non,non,-1.4076
2024-07-26,SGO.PA,non,oui,non,non,non,-2.3618
2024-07-26,MC.PA,oui,non,non,non,non,2.7145
2024-07-26,CAP.PA,non,oui,non,non,non,-3.336
2024-08-02,ENGI.PA,non,oui,non,non,non,6.7694
2024-08-02,AC.PA,oui,non,non,oui,non,15.1891
2024-08-02,EN.PA,non,non,non,non,non,3.6457
2024-08-02,TTE.PA,oui,non,non,non,non,1.7174
2024-08-02,SAF.PA,oui,non,non,non,non,3.5574
2024-08-02,AIR.PA,non,oui,non,non,non,5.2464
2024-08-02,PUB.PA,oui,non,non,non,non,9.3489
2024-08-02,SGO.PA,oui,non,non,non,non,7.329
2024-08-02,MC.PA,oui,non,non,non,non,6.9469
2024-08-02,CAP.PA,non,non,non,non,non,4.5442
2024-08-09,ENGI.PA,non,oui,non,non,non,5.6029
2024-08-09,AC.PA,oui,non,non,non,non,11.6795
2024-08-09,EN.PA,non,non,non,non,non,2.2052
2024-08-09,TTE.PA,non,non,non,non,non,-2.4287
2024-08-09,SAF.PA,oui,non,non,non,non,-0.1039
2024-08-09,AIR.PA,non,oui,non,non,non,-4.4805
2024-08-09,PUB.PA,oui,non,non,non,non,4.6184
2024-08-09,SGO.PA,oui,non,non,non,non,1.5976
2024-08-09,MC.PA,oui,non,non,non,non,-3.7736
2024-08-09,CAP.PA,non,non,non,non,non,2.156
2024-08-16,ENGI.PA,non,oui,oui,non,oui,1.8953
2024-08-16,AC.PA,non,non,non,non,oui,8.1195
2024-08-16,EN.PA,non,non,non,non,oui,0.3806
2024-08-16,TTE.PA,non,non,non,non,oui,-2.0215
2024-08-16,SAF.PA,non,non,non,non,oui,3.198
2024-08-16,AIR.PA,non,oui,non,non,oui,-5.1737
2024-08-16,PUB.PA,non,non,non,non,oui,2.4416
2024-08-16,SGO.PA,non,non,non,non,oui,3.8198
2024-08-16,MC.PA,non,non,non,non,oui,-7.5976
2024-08-16,CAP.PA,non,non,non,non,oui,7.0083
2024-08-23,ENGI.PA,non,oui,non,non,non,1.8375
2024-08-23,AC.PA,non,oui,non,non,non,6.1725
2024-08-23,EN.PA,non,oui,non,non,non,-0.2804
2024-08-23,TTE.PA,non,oui,non,non,non,-0.2735
2024-08-23,SAF.PA,non,non,non,non,non,6.6464
2024-08-23,AIR.PA,non,oui,oui,non,non,-7.0739
2024-08-23,PUB.PA,non,oui,non,non,non,2.6691
2024-08-23,SGO.PA,non,oui,non,non,non,7.2825
2024-08-23,MC.PA,non,oui,oui,non,non,-13.0965
2024-08-23,CAP.PA,non,oui,non,non,non,3.0129
2024-08-30,ENGI.PA,non,oui,oui,non,non,-1.8832
2024-08-30,AC.PA,non,oui,oui,non,non,7.1185
2024-08-30,EN.PA,non,oui,oui,non,non,-4.4122
2024-08-30,TTE.PA,non,oui,non,non,non,-3.6746
2024-08-30,SAF.PA,non,oui,non,non,non,7.805
2024-08-30,AIR.PA,non,oui,oui,non,non,-3.6018
2024-08-30,PUB.PA,non,oui,non,non,non,1.5892
2024-08-30,SGO.PA,non,oui,non,non,non,5.1846
2024-08-30,MC.PA,non,oui,oui,non,non,4.3156
2024-08-30,CAP.PA,non,oui,oui,non,non,6.6133
2024-09-06,ENGI.PA,non,oui,oui,non,non,-4.3128
2024-09-06,AC.PA,non,oui,oui,non,non,4.7392
2024-09-06,EN.PA,non,oui,non,non,non,-8.5678
2024-09-06,TTE.PA,non,non,non,non,non,5.9964
2024-09-06,SAF.PA,non,oui,non,non,non,8.1362
2024-09-06,AIR.PA,non,non,non,non,non,-1.1688
2024-09-06,PUB.PA,non,oui,non,non,non,1.6817
2024-09-06,SGO.PA,oui,oui,non,non,non,8.7953
2024-09-06,MC.PA,oui,non,non,non,non,8.1536
2024-09-06,CAP.PA,non,oui,non,non,non,4.9708
2024-09-13,ENGI.PA,non,oui,non,non,oui,-0.3468
2024-09-13,AC.PA,non,oui,oui,non,oui,5.502
2024-09-13,EN.PA,non,non,non,non,oui,-6.793
2024-09-13,TTE.PA,non,non,non,non,oui,3.4319
2024-09-13,SAF.PA,non,oui,oui,non,oui,0.7378
2024-09-13,AIR.PA,non,non,non,non,oui,1.8544
2024-09-13,PUB.PA,non,non,non,non,oui,0.9948
2024-09-13,SGO.PA,non,oui,non,non,oui,4.6181
2024-09-13,MC.PA,non,non,non,non,oui,7.4001
2024-09-13,CAP.PA,non,oui,oui,non,oui,-5.928
2024-09-20,ENGI.PA,non,oui,non,non,non,0.8547
2024-09-20,AC.PA,non,oui,oui,non,non,6.5753
2024-09-20,EN.PA,non,non,non,non,non,-5.717
2024-09-20,TTE.PA,non,non,oui,non,non,-2.5306
2024-09-20,SAF.PA,non,oui,oui,non,non,2.3311
2024-09-20,AIR.PA,non,non,non,non,non,6.6646
2024-09-20,PUB.PA,non,non,oui,non,non,2.2773
2024-09-20,SGO.PA,non,oui,oui,non,non,1.6791
2024-09-20,MC.PA,oui,non,non,non,non,5.2881
2024-09-20,CAP.PA,non,oui,oui,non,non,-1.8612
2024-09-27,ENGI.PA,non,non,non,non,non,0.128
