ANCRAGE,ISIN,TICKER,BRAS,K,SENS,DATE_EVENEMENT,J,Z,EXCES,EXCES_NET,TAILLE_PANIER
2010-12-08,FR0000125486,DG.PA,T2,3.0,bas,2011-11-24,247,-3.1368,8.2071,7.6631,31
2011-01-07,FR0000125486,DG.PA,T2,3.0,bas,2011-11-24,227,-3.1522,8.2071,7.6631,31
2011-02-04,FR0000125486,DG.PA,T2,3.0,bas,2011-11-24,207,-3.2295,8.2071,7.6631,31
2011-03-04,FR0000125486,DG.PA,T2,3.0,bas,2011-11-24,187,-3.2427,8.2071,7.6631,31
2011-04-01,FR0000125486,DG.PA,T2,3.0,bas,2011-11-24,167,-3.1966,8.2071,7.6631,31
2011-05-03,FR0000125486,DG.PA,T2,3.0,bas,2011-11-24,147,-3.3457,8.2071,7.6631,31
2011-08-23,FR0000125486,DG.PA,T2,3.0,bas,2011-11-24,67,-3.3587,8.2071,7.6631,31
2011-09-20,FR0000125486,DG.PA,T2,3.0,bas,2011-11-24,47,-3.0419,8.2873,7.7433,32
2011-05-31,FR0000133308,ORA.PA,T2,3.0,bas,2011-11-24,127,-3.1701,-28.3865,-28.9305,31
2011-06-28,FR0000133308,ORA.PA,T2,3.0,bas,2011-11-24,107,-3.2635,-28.3865,-28.9305,31
2011-08-23,FR0000133308,ORA.PA,T2,3.0,bas,2011-11-24,67,-3.0662,-28.3865,-28.9305,31
2011-08-23,FR0010220475,ALO.PA,T2,3.0,bas,2011-11-24,67,-3.0419,9.3316,8.7876,31
2011-09-20,FR0000120354,VK.PA,T2,3.0,bas,2012-06-04,180,-3.1260,17.0366,16.4926,32
2013-11-28,FR0010220475,ALO.PA,T2,3.0,bas,2014-02-13,52,-3.0009,34.5602,34.0162,34
2013-12-30,FR0010220475,ALO.PA,T2,3.0,bas,2014-02-13,32,-3.0721,34.9555,34.4115,33
2013-10-03,FR0010220475,ALO.PA,T2,3.0,bas,2014-02-14,93,-3.0213,33.3241,32.7801,34
2013-10-31,FR0010220475,ALO.PA,T2,3.0,bas,2014-02-14,73,-3.0242,33.3241,32.7801,34
2013-09-05,FR0010220475,ALO.PA,T2,3.0,bas,2014-02-17,114,-3.0047,35.4073,34.8633,34
2014-09-11,FR0000120404,AC.PA,T2,3.0,bas,2014-10-15,24,-3.0133,13.3363,12.7923,33
2014-10-09,FR0000120404,AC.PA,T2,3.0,bas,2014-10-15,4,-3.0570,13.3363,12.7923,33
2014-02-25,FR0000120271,TTE.PA,T2,3.0,bas,2014-10-16,165,-3.0545,-11.7131,-12.2571,33
2014-03-25,FR0000120271,TTE.PA,T2,3.0,bas,2014-10-16,145,-3.0178,-11.7131,-12.2571,33
2014-04-24,FR0000120271,TTE.PA,T2,3.0,bas,2014-10-16,125,-3.1105,-11.7131,-12.2571,33
2014-06-19,FR0000120271,TTE.PA,T2,3.0,bas,2014-10-16,85,-3.0981,-11.7131,-12.2571,33
2014-07-17,FR0000120271,TTE.PA,T2,3.0,bas,2014-10-16,65,-3.0301,-14.1068,-14.6508,33
2014-05-22,FR0000120404,AC.PA,T2,3.0,bas,2014-10-16,105,-3.0322,14.9137,14.3697,33
2014-06-19,FR0000120404,AC.PA,T2,3.0,bas,2014-10-16,85,-3.0267,14.9137,14.3697,33
2014-07-17,FR0000120404,AC.PA,T2,3.0,bas,2014-10-16,65,-3.0310,12.5201,11.9761,33
2014-06-19,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-28,93,-3.1882,-1.5057,-2.0497,33
2014-07-17,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-28,73,-3.3114,-3.8037,-4.3477,33
2014-08-14,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-28,53,-3.3634,-3.8037,-4.3477,33
2014-09-11,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-28,33,-3.5392,-3.8037,-4.3477,33
2014-10-09,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-28,13,-3.4027,-3.8037,-4.3477,33
2013-11-28,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-29,234,-3.1511,1.2423,0.6983,34
2013-12-30,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-29,214,-3.1045,2.4001,1.8561,33
2014-01-28,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-29,194,-3.0728,2.4001,1.8561,33
2014-02-25,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-29,174,-3.2803,2.4001,1.8561,33
2014-03-25,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-29,154,-3.2268,2.4001,1.8561,33
2014-04-24,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-29,134,-3.3704,2.4001,1.8561,33
2014-05-22,FR0000120578,SAN.PA,T2,3.0,bas,2014-10-29,114,-3.4687,2.4001,1.8561,33
2014-04-24,FR0000120354,VK.PA,T2,3.0,bas,2014-12-10,164,-3.0212,-19.7593,-20.3033,33
2014-05-22,FR0000120354,VK.PA,T2,3.0,bas,2014-12-10,144,-3.0022,-19.7593,-20.3033,33
2014-06-19,FR0000120354,VK.PA,T2,3.0,bas,2014-12-12,126,-3.1709,-25.8708,-26.4148,33
2013-12-30,FR0000120354,VK.PA,T2,3.0,bas,2014-12-15,247,-3.0182,-24.0506,-24.5946,33
2014-01-28,FR0000120354,VK.PA,T2,3.0,bas,2014-12-15,227,-3.0099,-24.0506,-24.5946,33
2014-02-25,FR0000120354,VK.PA,T2,3.0,bas,2014-12-16,208,-3.1504,-25.7514,-26.2954,33
2014-03-25,FR0000120354,VK.PA,T2,3.0,bas,2014-12-16,188,-3.1130,-25.7514,-26.2954,33
2014-09-11,BE0003470755,SOLB.BR,T2,3.0,bas,2015-08-21,240,-3.1627,-8.0704,-8.3164,33
2014-10-09,BE0003470755,SOLB.BR,T2,3.0,bas,2015-08-21,220,-3.1781,-8.0704,-8.3164,33
2014-11-06,BE0003470755,SOLB.BR,T2,3.0,bas,2015-08-21,200,-3.0513,-8.0704,-8.3164,33
2014-12-04,BE0003470755,SOLB.BR,T2,3.0,bas,2015-08-21,180,-3.1177,-8.0704,-8.3164,33
2015-01-06,BE0003470755,SOLB.BR,T2,3.0,bas,2015-08-24,161,-3.3159,-9.5901,-9.8361,33
2015-02-03,BE0003470755,SOLB.BR,T2,3.0,bas,2015-08-24,141,-3.2325,-9.5901,-9.8361,33
2015-03-03,BE0003470755,SOLB.BR,T2,3.0,bas,2015-08-24,121,-3.2101,-9.5901,-9.8361,33
2015-03-31,BE0003470755,SOLB.BR,T2,3.0,bas,2015-08-24,101,-3.1854,-9.5901,-9.8361,33
2015-04-30,BE0003470755,SOLB.BR,T2,3.0,bas,2015-08-24,81,-3.1645,-9.5901,-9.8361,33
2015-05-29,BE0003470755,SOLB.BR,T2,3.0,bas,2015-08-24,61,-3.0309,-9.5901,-9.8361,33
2014-09-11,FR0000120693,RI.PA,T2,3.0,bas,2015-08-24,241,-3.2607,6.5746,6.0306,33
2014-10-09,FR0000120693,RI.PA,T2,3.0,bas,2015-08-24,221,-3.2435,6.5746,6.0306,33
2014-11-06,FR0000120693,RI.PA,T2,3.0,bas,2015-08-24,201,-3.2511,6.5746,6.0306,33
2014-12-04,FR0000120693,RI.PA,T2,3.0,bas,2015-08-24,181,-3.3358,6.5746,6.0306,33
2015-01-06,FR0000120693,RI.PA,T2,3.0,bas,2015-08-24,161,-3.2288,6.5746,6.0306,33
2015-02-03,FR0000120693,RI.PA,T2,3.0,bas,2015-08-24,141,-3.0165,6.5746,6.0306,33
2015-03-03,FR0000120693,RI.PA,T2,3.0,bas,2015-08-27,124,-3.0952,12.8909,12.3469,33
2015-03-31,FR0000120693,RI.PA,T2,3.0,bas,2015-08-27,104,-3.0601,12.8909,12.3469,33
2014-09-11,FR0000120073,AI.PA,T2,3.0,bas,2015-09-01,247,-3.0800,2.3220,1.7780,33
2014-09-11,FR0000120321,OR.PA,T2,3.0,bas,2015-09-01,247,-3.2667,4.0862,3.5422,33
2014-10-09,FR0000120321,OR.PA,T2,3.0,bas,2015-09-01,227,-3.3312,4.0862,3.5422,33
2014-11-06,FR0000120321,OR.PA,T2,3.0,bas,2015-09-01,207,-3.2418,4.0862,3.5422,33
2014-12-04,FR0000120321,OR.PA,T2,3.0,bas,2015-09-01,187,-3.2793,4.0862,3.5422,33
2015-01-06,FR0000120321,OR.PA,T2,3.0,bas,2015-09-01,167,-3.1206,4.0862,3.5422,33
2015-02-03,FR0000120321,OR.PA,T2,3.0,bas,2015-09-01,147,-3.1098,4.0862,3.5422,33
2015-03-03,FR0000120321,OR.PA,T2,3.0,bas,2015-09-01,127,-3.1619,4.0862,3.5422,33
2015-03-31,FR0000120321,OR.PA,T2,3.0,bas,2015-09-01,107,-3.0920,4.0862,3.5422,33
2014-10-09,FR0000120644,BN.PA,T2,3.0,bas,2015-09-01,227,-3.0198,12.0096,11.4656,33
2015-04-30,FR0000120693,RI.PA,T2,3.0,bas,2015-09-01,87,-3.3353,11.8139,11.2699,33
2015-05-29,FR0000120693,RI.PA,T2,3.0,bas,2015-09-01,67,-3.2360,11.8139,11.2699,33
2015-06-26,FR0000120693,RI.PA,T2,3.0,bas,2015-09-01,47,-3.0688,11.8139,11.2699,33
2014-10-09,FR0000121014,MC.PA,T2,3.0,bas,2015-09-01,227,-3.0200,1.3435,0.7995,33
2014-09-11,FR0000121485,KER.PA,T2,3.0,bas,2015-09-01,247,-3.2081,5.5907,5.0467,33
2014-10-09,FR0000121485,KER.PA,T2,3.0,bas,2015-09-01,227,-3.1728,5.5907,5.0467,33
2014-11-06,FR0000121485,KER.PA,T2,3.0,bas,2015-09-01,207,-3.0117,5.5907,5.0467,33
2014-12-04,FR0000121485,KER.PA,T2,3.0,bas,2015-09-01,187,-3.0291,5.5907,5.0467,33
2015-01-06,FR0000121485,KER.PA,T2,3.0,bas,2015-09-01,167,-3.0346,5.5907,5.0467,33
2015-02-03,FR0000121485,KER.PA,T2,3.0,bas,2015-09-01,147,-3.0025,5.5907,5.0467,33
2015-03-03,FR0000121485,KER.PA,T2,3.0,bas,2015-09-01,127,-3.0639,5.5907,5.0467,33
2015-03-31,FR0000121485,KER.PA,T2,3.0,bas,2015-09-01,107,-3.1090,5.5907,5.0467,33
2015-04-30,FR0000121485,KER.PA,T2,3.0,bas,2015-09-01,87,-3.0446,5.5907,5.0467,33
2014-10-09,FR0000120073,AI.PA,T2,3.0,bas,2015-09-02,228,-3.1184,2.3092,1.7652,33
2015-04-30,FR0000120321,OR.PA,T2,3.0,bas,2015-09-02,88,-3.1418,4.5397,3.9957,33
2014-09-11,FR0000120644,BN.PA,T2,3.0,bas,2015-09-02,248,-3.1147,13.5278,12.9838,33
2014-11-06,FR0000120644,BN.PA,T2,3.0,bas,2015-09-02,208,-3.0852,13.5278,12.9838,33
2014-12-04,FR0000120644,BN.PA,T2,3.0,bas,2015-09-02,188,-3.0593,13.5278,12.9838,33
2014-09-11,FR0000121014,MC.PA,T2,3.0,bas,2015-09-02,248,-3.0272,-0.1053,-0.6493,33
2014-11-06,FR0000121014,MC.PA,T2,3.0,bas,2015-09-02,208,-3.0449,-0.1053,-0.6493,33
2014-12-04,FR0000121014,MC.PA,T2,3.0,bas,2015-09-02,188,-3.0703,-0.1053,-0.6493,33
2014-09-11,LU0323134006,MT.AS,T2,3.0,bas,2015-09-02,248,-3.3165,-41.9119,-42.1579,33
2014-10-09,LU0323134006,MT.AS,T2,3.0,bas,2015-09-02,228,-3.3591,-41.9119,-42.1579,33
2014-11-06,LU0323134006,MT.AS,T2,3.0,bas,2015-09-02,208,-3.1994,-41.9119,-42.1579,33
2014-12-04,LU0323134006,MT.AS,T2,3.0,bas,2015-09-02,188,-3.0752,-41.9119,-42.1579,33
2015-01-06,LU0323134006,MT.AS,T2,3.0,bas,2015-09-02,168,-3.0180,-41.9119,-42.1579,33
2015-05-29,FR0000120321,OR.PA,T2,3.0,bas,2015-09-04,70,-3.3590,6.6780,6.1340,33
2015-06-26,FR0000120321,OR.PA,T2,3.0,bas,2015-09-04,50,-3.1975,6.6780,6.1340,33
2015-07-24,FR0000120321,OR.PA,T2,3.0,bas,2015-09-04,30,-3.0824,6.6780,6.1340,33
2015-07-24,FR0000120693,RI.PA,T2,3.0,bas,2015-09-04,30,-3.0308,10.2423,9.6983,33
2015-05-29,FR0000121485,KER.PA,T2,3.0,bas,2015-09-04,70,-3.5344,5.0705,4.5265,33
2015-06-26,FR0000121485,KER.PA,T2,3.0,bas,2015-09-04,50,-3.4239,5.0705,4.5265,33
2015-07-24,FR0000121485,KER.PA,T2,3.0,bas,2015-09-04,30,-3.5230,5.0705,4.5265,33
2015-08-21,FR0000121485,KER.PA,T2,3.0,bas,2015-09-04,10,-3.2909,5.0705,4.5265,33
2014-09-11,FR0010208488,ENGI.PA,T2,3.0,bas,2015-09-04,250,-3.1031,2.8049,2.2609,33
2014-10-09,FR0010208488,ENGI.PA,T2,3.0,bas,2015-09-04,230,-3.1446,2.8049,2.2609,33
2015-02-03,LU0323134006,MT.AS,T2,3.0,bas,2015-09-04,150,-3.1053,-40.0617,-40.3077,33
2015-03-03,LU0323134006,MT.AS,T2,3.0,bas,2015-09-04,130,-3.0108,-40.0617,-40.3077,33
2015-01-06,FR0000120644,BN.PA,T2,3.0,bas,2015-09-07,171,-3.0446,15.0876,14.5436,33
2015-03-31,FR0000120644,BN.PA,T2,3.0,bas,2015-09-07,111,-3.0402,15.0876,14.5436,33
2015-03-31,LU0323134006,MT.AS,T2,3.0,bas,2015-09-24,124,-3.2741,-43.1160,-43.3620,33
2015-04-30,LU0323134006,MT.AS,T2,3.0,bas,2015-09-24,104,-3.1230,-43.1160,-43.3620,33
2015-05-29,LU0323134006,MT.AS,T2,3.0,bas,2015-09-24,84,-3.0232,-43.1160,-43.3620,33
2015-06-26,LU0323134006,MT.AS,T2,3.0,bas,2015-09-25,65,-3.2649,-34.5502,-34.7962,33
2015-07-24,LU0323134006,MT.AS,T2,3.0,bas,2015-09-25,45,-3.2094,-34.5502,-34.7962,33
2015-08-21,LU0323134006,MT.AS,T2,3.0,bas,2015-09-25,25,-3.1441,-34.5502,-34.7962,33
2015-09-18,LU0323134006,MT.AS,T2,3.0,bas,2015-09-28,6,-3.1255,-30.8880,-31.1340,33
2015-01-06,FR0000120073,AI.PA,T2,3.0,bas,2015-12-09,238,-3.0327,-3.1033,-3.6473,33
2015-02-03,FR0000120073,AI.PA,T2,3.0,bas,2015-12-14,221,-3.0069,-2.9129,-3.4569,33
2015-03-03,FR0000120073,AI.PA,T2,3.0,bas,2015-12-14,201,-3.0507,-2.9129,-3.4569,33
2015-03-31,FR0000120073,AI.PA,T2,3.0,bas,2015-12-14,181,-3.0229,-2.9129,-3.4569,33
2015-03-03,FR0000131104,BNP.PA,T2,3.0,bas,2016-02-03,235,-3.0283,8.2681,7.7241,33
2015-03-31,FR0000131104,BNP.PA,T2,3.0,bas,2016-02-03,215,-3.0496,8.2681,7.7241,33
2015-04-30,FR0000131104,BNP.PA,T2,3.0,bas,2016-02-03,195,-3.0658,8.2681,7.7241,33
2015-05-29,FR0000131104,BNP.PA,T2,3.0,bas,2016-02-03,175,-3.0237,8.2681,7.7241,33
2015-04-30,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-05,197,-3.3852,-9.3142,-9.8582,33
2015-05-29,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-05,177,-3.3717,-9.3142,-9.8582,33
2015-06-26,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-05,157,-3.5317,-9.3142,-9.8582,33
2015-07-24,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-05,137,-3.4970,-9.3142,-9.8582,33
2015-08-21,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-05,117,-3.2756,-9.3142,-9.8582,33
2015-09-18,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-05,97,-3.0996,-9.3142,-9.8582,33
2015-10-16,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-05,77,-3.1660,-9.3142,-9.8582,33
2015-11-13,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-05,57,-3.0216,-9.3142,-9.8582,33
2015-12-11,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-05,37,-3.0773,-9.3142,-9.8582,33
2016-01-13,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-05,17,-3.1758,-9.0109,-9.5549,35
2015-03-31,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-08,218,-3.2464,-8.9039,-9.4479,33
2015-03-03,FR0000120628,CS.PA,T2,3.0,bas,2016-02-09,239,-3.0928,0.1681,-0.3759,33
2015-03-31,FR0000120628,CS.PA,T2,3.0,bas,2016-02-09,219,-3.1659,0.1681,-0.3759,33
2015-04-30,FR0000120628,CS.PA,T2,3.0,bas,2016-02-09,199,-3.1639,0.1681,-0.3759,33
2015-05-29,FR0000120628,CS.PA,T2,3.0,bas,2016-02-09,179,-3.0774,0.1681,-0.3759,33
2015-06-26,FR0000120628,CS.PA,T2,3.0,bas,2016-02-09,159,-3.0351,0.1681,-0.3759,33
2015-03-03,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,239,-3.2414,-0.4659,-1.0099,33
2015-03-31,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,219,-3.2859,-0.4659,-1.0099,33
2015-04-30,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,199,-3.3283,-0.4659,-1.0099,33
2015-05-29,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,179,-3.3551,-0.4659,-1.0099,33
2015-06-26,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,159,-3.3869,-0.4659,-1.0099,33
2015-07-24,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,139,-3.2867,-0.4659,-1.0099,33
2015-08-21,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,119,-3.1234,-0.4659,-1.0099,33
2015-10-16,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,79,-3.0174,-0.4659,-1.0099,33
2015-11-13,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,59,-3.0635,-0.4659,-1.0099,33
2015-12-11,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,39,-3.1476,-0.4659,-1.0099,33
2016-01-13,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-09,19,-3.1641,-0.6426,-1.1866,34
2015-06-26,FR0000131104,BNP.PA,T2,3.0,bas,2016-02-09,159,-3.0865,4.5539,4.0099,33
2015-03-03,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-09,239,-3.3161,-8.5026,-9.0466,33
2015-09-18,FR0000130809,GLE.PA,T2,3.0,bas,2016-02-11,101,-3.1117,3.5670,3.0230,33
2016-02-10,FR0010220475,ALO.PA,T2,3.0,bas,2016-02-11,1,-4.0409,-8.2483,-8.7923,35
2015-07-24,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,236,-4.0139,1.5649,1.0209,33
2015-08-21,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,216,-3.8782,1.5649,1.0209,33
2015-09-18,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,196,-3.5972,1.5649,1.0209,33
2015-10-16,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,176,-3.6143,1.5649,1.0209,33
2015-11-13,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,156,-3.6217,1.5649,1.0209,33
2015-12-11,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,136,-3.6381,1.5649,1.0209,33
2016-01-13,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,116,-3.6840,1.9022,1.3582,35
2016-02-10,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,96,-3.3701,1.9022,1.3582,35
2016-03-09,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,76,-3.1631,1.9022,1.3582,35
2016-04-08,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,56,-3.0783,2.1801,1.6361,35
2016-05-06,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,36,-3.0358,2.1801,1.6361,35
2016-06-03,FR0000120628,CS.PA,T2,3.0,bas,2016-06-27,16,-3.0457,2.1801,1.6361,35
2016-02-10,FR0000130809,GLE.PA,T2,3.0,bas,2016-06-27,96,-3.1012,5.5140,4.9700,35
2017-04-10,FR0000121220,SW.PA,T2,3.0,bas,2017-07-07,61,-3.0353,-2.0650,-2.6090,35
2017-05-11,FR0000121220,SW.PA,T2,3.0,bas,2017-07-07,41,-3.0234,-2.0650,-2.6090,35
2017-06-08,FR0000121220,SW.PA,T2,3.0,bas,2017-07-07,21,-3.1378,-2.0650,-2.6090,35
2017-07-06,FR0000121220,SW.PA,T2,3.0,bas,2017-07-07,1,-3.0107,-2.0650,-2.6090,35
2017-02-13,FR0000121220,SW.PA,T2,3.0,bas,2017-07-11,103,-3.1034,0.1288,-0.4152,35
2017-03-13,FR0000121220,SW.PA,T2,3.0,bas,2017-07-11,83,-3.2824,0.1288,-0.4152,35
2017-01-16,FR0000121220,SW.PA,T2,3.0,bas,2017-07-18,128,-3.0928,-0.2735,-0.8175,35
2017-07-06,FR0000120172,CA.PA,T2,3.0,bas,2017-08-31,40,-3.1409,-6.8693,-7.4133,35
2017-08-03,FR0000120172,CA.PA,T2,3.0,bas,2017-08-31,20,-3.1954,-6.8693,-7.4133,35
2017-03-13,FR0000120172,CA.PA,T2,3.0,bas,2017-09-01,121,-3.0981,-4.7267,-5.2707,35
2017-04-10,FR0000120172,CA.PA,T2,3.0,bas,2017-09-01,101,-3.2790,-4.5607,-5.1047,35
2017-05-11,FR0000120172,CA.PA,T2,3.0,bas,2017-09-01,81,-3.3025,-4.5607,-5.1047,35
2017-06-08,FR0000120172,CA.PA,T2,3.0,bas,2017-09-01,61,-3.3758,-4.5607,-5.1047,35
2017-08-31,FR0000120172,CA.PA,T2,3.0,bas,2017-09-01,1,-3.0859,-4.5607,-5.1047,35
2017-07-06,FR0000130577,PUB.PA,T2,3.0,bas,2017-11-15,94,-3.0473,9.9088,9.3648,35
2017-10-26,FR0000120578,SAN.PA,T2,3.0,bas,2018-02-09,73,-3.0005,-3.7319,-4.2759,35
2017-11-23,FR0000120578,SAN.PA,T2,3.0,bas,2018-02-09,53,-3.2184,-3.7319,-4.2759,35
2017-12-21,FR0000120578,SAN.PA,T2,3.0,bas,2018-02-09,33,-3.2522,-3.7319,-4.2759,35
2018-01-23,FR0000120578,SAN.PA,T2,3.0,bas,2018-02-09,13,-3.2611,-3.7319,-4.2759,35
2017-11-23,FR0000051732,ATO.PA,T2,3.0,bas,2018-02-26,64,-3.0291,-0.4717,-1.0157,35
2017-08-03,FR0000051732,ATO.PA,T2,3.0,bas,2018-03-01,147,-3.1759,2.3127,1.7687,35
2017-08-31,FR0000051732,ATO.PA,T2,3.0,bas,2018-03-01,127,-3.1428,2.3127,1.7687,35
2017-09-28,FR0000051732,ATO.PA,T2,3.0,bas,2018-03-01,107,-3.2034,2.1553,1.6113,35
2017-10-26,FR0000051732,ATO.PA,T2,3.0,bas,2018-03-01,87,-3.1838,2.1553,1.6113,35
2017-12-21,FR0000051732,ATO.PA,T2,3.0,bas,2018-03-01,47,-3.0223,2.1553,1.6113,35
2018-01-23,FR0000051732,ATO.PA,T2,3.0,bas,2018-03-01,27,-3.0250,2.1553,1.6113,35
2017-07-06,FR0000051732,ATO.PA,T2,3.0,bas,2018-03-02,168,-3.0738,2.6313,2.0873,35
2018-02-20,FR0000051732,ATO.PA,T2,3.0,bas,2018-03-02,8,-3.1693,2.4475,1.9035,35
2017-12-21,FR0000120628,CS.PA,T2,3.0,bas,2018-03-05,49,-3.0000,-5.9182,-6.4622,35
2018-01-23,FR0000120628,CS.PA,T2,3.0,bas,2018-03-05,29,-3.1200,-5.9182,-6.4622,35
2018-02-20,FR0000120628,CS.PA,T2,3.0,bas,2018-03-05,9,-3.1787,-5.9182,-6.4622,35
2017-11-23,FR0000120628,CS.PA,T2,3.0,bas,2018-03-22,82,-3.0218,-0.6377,-1.1817,35
2017-10-26,FR0000120628,CS.PA,T2,3.0,bas,2018-03-23,103,-3.0280,0.3478,-0.1962,35
2018-03-20,FR0000120628,CS.PA,T2,3.0,bas,2018-03-23,3,-3.1196,0.3478,-0.1962,35
2017-09-28,FR0000120628,CS.PA,T2,3.0,bas,2018-03-26,124,-3.0254,0.6348,0.0908,35
2017-08-03,FR0000121220,SW.PA,T2,3.0,bas,2018-03-29,167,-3.8941,0.1162,-0.4278,35
2017-08-31,FR0000121220,SW.PA,T2,3.0,bas,2018-03-29,147,-3.9455,0.1162,-0.4278,35
2017-09-28,FR0000121220,SW.PA,T2,3.0,bas,2018-03-29,127,-3.9283,0.2857,-0.2583,35
2017-10-26,FR0000121220,SW.PA,T2,3.0,bas,2018-03-29,107,-4.0462,0.2857,-0.2583,35
2017-11-23,FR0000121220,SW.PA,T2,3.0,bas,2018-03-29,87,-4.1023,0.2857,-0.2583,35
2017-12-21,FR0000121220,SW.PA,T2,3.0,bas,2018-03-29,67,-4.0628,0.2857,-0.2583,35
2018-01-23,FR0000121220,SW.PA,T2,3.0,bas,2018-03-29,47,-3.8603,0.2857,-0.2583,35
2018-02-20,FR0000121220,SW.PA,T2,3.0,bas,2018-03-29,27,-3.7158,0.2857,-0.2583,35
2018-03-20,FR0000121220,SW.PA,T2,3.0,bas,2018-03-29,7,-3.7319,0.2857,-0.2583,35
2018-03-20,FR0000051732,ATO.PA,T2,3.0,bas,2018-08-07,97,-3.1148,-16.2098,-16.7538,35
2018-04-19,FR0000051732,ATO.PA,T2,3.0,bas,2018-08-07,77,-3.0207,-16.2098,-16.7538,35
2018-05-18,FR0000051732,ATO.PA,T2,3.0,bas,2018-08-09,59,-3.0615,-15.3889,-15.9329,35
2018-07-13,FR0000051732,ATO.PA,T2,3.0,bas,2018-08-09,19,-3.0147,-15.5039,-16.0479,35
2018-06-15,FR0000051732,ATO.PA,T2,3.0,bas,2018-08-10,40,-3.3224,-12.7640,-13.3080,35
2018-08-10,FR0000051732,ATO.PA,T2,3.0,bas,2018-08-15,3,-3.0092,-16.5199,-17.0639,35
2017-08-31,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,243,-3.1612,-27.6912,-28.2352,35
2017-09-28,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,223,-3.1622,-26.6076,-27.1516,35
2017-10-26,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,203,-3.1579,-26.6076,-27.1516,35
2017-11-23,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,183,-3.2329,-26.6076,-27.1516,35
2017-12-21,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,163,-3.2635,-26.6076,-27.1516,35
2018-01-23,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,143,-3.3550,-26.6076,-27.1516,35
2018-02-20,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,123,-3.3286,-26.6076,-27.1516,35
2018-04-19,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,83,-3.0065,-26.6076,-27.1516,35
2018-05-18,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,63,-3.0295,-26.6076,-27.1516,35
2018-06-15,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,43,-3.0735,-26.6076,-27.1516,35
2018-07-13,FR0000130338,FR.PA,T2,3.0,bas,2018-08-15,23,-3.1391,-26.6720,-27.2160,35
2018-08-10,FR0000130338,FR.PA,T2,3.0,bas,2018-08-16,4,-3.0032,-27.7769,-28.3209,35
2010-01-04,FR0000120073,AI.PA,T2,2.0,haut,2010-03-05,44,2.1089,4.1254,3.5814,31
2010-02-01,FR0000120073,AI.PA,T2,2.0,haut,2010-03-05,24,2.1798,4.1254,3.5814,31
