DATE,ESPECES,TITRES,TOTAL,BASE100,REFERENCE100,LIGNES
2022-05-24,7.18,9677.96,9685.13,96.8513,89.7693,5
2022-05-25,7.18,9736.29,9743.47,97.4347,90.6426,5
2022-05-26,7.18,9890.44,9897.61,98.9761,92.0602,5
2022-05-27,2006.32,7905.19,9911.51,99.1151,93.2407,4
2022-05-30,2006.32,7861.24,9867.56,98.6756,93.7873,4
2022-05-31,2006.32,7779.24,9785.56,97.8556,92.4413,4
2022-06-01,2006.32,7801.0,9807.32,98.0732,92.023,4
2022-06-02,2006.32,7896.64,9902.96,99.0296,93.1694,4
2022-06-03,0.08,9916.09,9916.18,99.1618,92.8232,5
2022-06-06,0.08,9919.59,9919.68,99.1968,93.6739,5
2022-06-07,0.08,9895.06,9895.14,98.9514,93.156,5
2022-06-08,0.08,9793.87,9793.95,97.9395,92.3849,5
2022-06-09,0.08,9743.1,9743.19,97.4319,91.2826,5
2022-06-10,0.08,9607.87,9607.95,96.0795,88.7394,5
2022-06-13,0.08,9616.12,9616.2,96.162,86.5255,5
2022-06-14,0.08,9591.54,9591.63,95.9163,85.4542,5
2022-06-15,0.08,9639.78,9639.86,96.3986,86.7919,5
2022-06-16,0.08,9545.61,9545.69,95.4569,84.5896,5
2022-06-17,0.08,9514.26,9514.34,95.1434,84.7639,5
2022-06-20,0.08,9589.41,9589.49,95.8949,85.5094,5
2022-06-21,0.08,9519.98,9520.06,95.2006,85.9967,5
2022-06-22,0.08,9339.49,9339.58,93.3958,85.047,5
2022-06-23,0.08,9205.73,9205.81,92.0581,84.0214,5
2022-06-24,0.08,9378.33,9378.41,93.7841,86.2288,5
2022-06-27,0.08,9361.19,9361.27,93.6127,86.0676,5
2022-06-28,0.08,9471.7,9471.78,94.7178,86.6325,5
2022-06-29,0.08,9356.26,9356.34,93.5634,85.3645,5
2022-06-30,0.08,9309.99,9310.07,93.1007,83.8045,5
2022-07-01,0.08,9373.84,9373.92,93.7392,84.0486,5
2022-07-04,0.08,9368.26,9368.34,93.6834,84.0117,5
2022-07-05,0.08,9060.63,9060.71,90.6071,81.6195,5
2022-07-06,0.08,9171.99,9172.08,91.7208,83.1107,5
2022-07-07,0.08,9218.19,9218.28,92.1828,84.6068,5
2022-07-08,0.08,9349.87,9349.96,93.4996,85.4232,5
2022-07-11,0.08,9243.13,9243.21,92.4321,84.6443,5
2022-07-12,0.08,9332.97,9333.05,93.3305,85.3843,5
2022-07-13,0.08,9267.76,9267.85,92.6785,84.6499,5
2022-07-14,0.08,9149.59,9149.67,91.4967,83.4803,5
2022-07-15,0.08,9260.02,9260.1,92.601,85.2292,5
2022-07-18,0.08,9340.56,9340.64,93.4064,86.1902,5
2022-07-19,0.08,9453.46,9453.55,94.5355,87.7187,5
2022-07-20,1926.32,7515.16,9441.48,94.4148,87.5912,4
2022-07-21,1926.32,7470.6,9396.92,93.9692,87.8387,4
2022-07-22,41.12,9272.55,9313.67,93.1367,87.8251,5
2022-07-25,41.12,9311.84,9352.95,93.5295,88.0924,5
2022-07-26,41.12,9340.97,9382.08,93.8208,87.662,5
2022-07-27,41.12,9377.68,9418.8,94.188,88.3402,5
2022-07-28,41.12,9312.86,9353.97,93.5397,89.3229,5
2022-07-29,41.12,9120.16,9161.28,91.6128,90.6415,5
2022-08-01,41.12,9053.52,9094.64,90.9464,90.5865,5
2022-08-02,41.12,9170.62,9211.73,92.1173,90.4617,5
2022-08-03,41.12,9137.65,9178.76,91.7876,91.1952,5
2022-08-04,41.12,9086.16,9127.27,91.2727,91.6448,5
2022-08-05,41.12,9185.69,9226.8,92.268,91.2026,5
2022-08-08,41.12,9165.15,9206.26,92.0626,91.9228,5
2022-08-09,41.12,9177.91,9219.03,92.1903,91.4817,5
2022-08-10,41.12,9032.5,9073.62,90.7362,92.3982,5
2022-08-11,41.12,9019.63,9060.75,90.6075,92.7857,5
2022-08-12,41.12,8979.47,9020.59,90.2059,92.6624,5
2022-08-15,41.12,8999.83,9040.95,90.4095,92.9255,5
2022-08-16,41.12,9109.93,9151.05,91.5105,93.2713,5
2022-08-17,41.12,9012.97,9054.09,90.5409,92.2127,5
2022-08-18,41.12,8981.69,9022.8,90.228,92.3429,5
2022-08-19,41.12,8993.56,9034.67,90.3467,91.4388,5
2022-08-22,41.12,8998.61,9039.72,90.3972,89.6514,5
2022-08-23,41.12,8939.22,8980.34,89.8034,89.3859,5
2022-08-24,41.12,8885.57,8926.69,89.2669,89.6066,5
2022-08-25,41.12,8892.15,8933.27,89.3327,89.5988,5
2022-08-26,41.12,8864.45,8905.57,89.0557,88.0809,5
2022-08-29,41.12,8853.72,8894.83,88.9483,87.4604,5
2022-08-30,41.12,8813.14,8854.25,88.5425,87.5347,5
2022-08-31,41.12,8795.27,8836.38,88.3638,86.7389,5
2022-09-01,41.12,8684.9,8726.02,87.2602,85.4919,5
2022-09-02,41.12,8764.29,8805.4,88.054,87.4536,5
2022-09-05,41.12,8751.05,8792.17,87.9217,86.1587,5
2022-09-06,41.12,8754.35,8795.47,87.9547,86.592,5
2022-09-07,41.12,8673.06,8714.18,87.1418,86.742,5
2022-09-08,41.12,8601.12,8642.23,86.4223,87.0387,5
2022-09-09,41.12,8643.5,8684.62,86.8462,88.2596,5
2022-09-12,41.12,8803.11,8844.22,88.4422,90.0636,5
2022-09-13,2080.44,6740.81,8821.25,88.2125,88.869,4
2022-09-14,2080.44,6625.87,8706.31,87.0631,88.1759,4
2022-09-15,2080.44,6620.09,8700.53,87.0053,87.5563,4
2022-09-16,2080.44,6584.61,8665.05,86.6505,86.2199,4
2022-09-19,94.13,8562.22,8656.34,86.5634,86.1188,5
2022-09-20,94.13,8420.23,8514.36,85.1436,84.7303,5
2022-09-21,94.13,8472.64,8566.77,85.6677,85.4475,5
2022-09-22,94.13,8427.31,8521.44,85.2144,83.9351,5
2022-09-23,94.13,8221.43,8315.56,83.1556,81.8013,5
2022-09-26,94.13,8196.48,8290.61,82.9061,81.5102,5
2022-09-27,94.13,8145.44,8239.57,82.3957,81.3461,5
2022-09-28,94.13,8179.83,8273.96,82.7396,81.2733,5
2022-09-29,94.13,8114.35,8208.48,82.0848,79.5073,5
2022-09-30,94.13,8161.57,8255.7,82.557,80.8524,5
2022-10-03,94.13,8256.91,8351.04,83.5104,81.4868,5
2022-10-04,94.13,8415.97,8510.1,85.101,84.5826,5
2022-10-05,94.13,8388.64,8482.77,84.8277,83.6119,5
2022-10-06,94.13,8295.36,8389.49,83.8949,82.9406,5
2022-10-07,94.13,8274.55,8368.68,83.6868,82.043,5
2022-10-10,94.13,8285.88,8380.01,83.8001,82.0341,5
2022-10-11,94.13,8290.13,8384.26,83.8426,81.7924,5
2022-10-12,94.13,8204.53,8298.66,82.9866,81.3074,5
2022-10-13,94.13,8370.95,8465.08,84.6508,82.4433,5
2022-10-14,94.13,8347.19,8441.31,84.4131,82.9646,5
2022-10-17,94.13,8508.79,8602.92,86.0292,84.6769,5
2022-10-18,94.13,8563.86,8657.99,86.5799,85.2956,5
2022-10-19,203.22,8451.88,8655.1,86.551,85.0944,5
2022-10-20,203.22,8509.46,8712.68,87.1268,85.7832,5
2022-10-21,203.22,8458.07,8661.29,86.6129,85.2485,5
2022-10-24,25.01,8732.93,8757.94,87.5794,86.5922,5
2022-10-25,25.01,8813.87,8838.88,88.3888,87.9906,5
2022-10-26,2240.92,6649.34,8890.26,88.9026,88.4525,4
2022-10-27,4233.14,4643.71,8876.85,88.7685,88.0284,3
2022-10-28,4233.14,4661.75,8894.89,88.9489,88.3781,3
2022-10-31,5946.41,2986.05,8932.46,89.3246,88.4157,2
2022-11-01,5946.41,2998.96,8945.37,89.4537,89.0497,2
2022-11-02,5946.41,2955.65,8902.06,89.0206,88.5545,2
2022-11-03,5946.41,2913.47,8859.88,88.5988,87.8998,2
2022-11-04,5946.41,3049.94,8996.35,89.9635,89.7861,2
2022-11-07,5946.41,3036.46,8982.87,89.8287,90.0744,2
2022-11-08,5946.41,3038.46,8984.87,89.8487,90.5929,2
2022-11-09,5946.41,3050.64,8997.06,89.9706,90.3429,2
2022-11-10,3967.88,5261.02,9228.9,92.289,91.7414,3
2022-11-11,3967.88,5389.9,9357.78,93.5778,92.1238,3
2022-11-14,3967.88,5417.49,9385.37,93.8537,92.4894,3
2022-11-15,3967.88,5400.1,9367.98,93.6798,93.0377,3
2022-11-16,3967.88,5336.37,9304.26,93.0426,92.33,3
2022-11-17,3967.88,5377.6,9345.48,93.4548,91.739,3
2022-11-18,3967.88,5417.01,9384.89,93.8489,92.6374,3
2022-11-21,3967.88,5474.28,9442.16,94.4216,92.7497,3
2022-11-22,3967.88,5456.46,9424.34,94.2434,93.0432,3
2022-11-23,3967.88,5472.8,9440.68,94.4068,93.3322,3
2022-11-24,3967.88,5560.95,9528.83,95.2883,93.911,3
2022-11-25,3967.88,5511.98,9479.86,94.7986,93.9703,3
2022-11-28,3967.88,5490.3,9458.18,94.5818,93.2807,3
2022-11-29,5293.86,4202.5,9496.37,94.9637,93.1284,2
2022-11-30,5293.86,4292.74,9586.61,95.8661,93.6096,2
2022-12-01,5293.86,4315.69,9609.55,96.0955,94.2373,2
2022-12-02,5293.86,4296.45,9590.31,95.9031,94.1964,2
2022-12-05,7243.88,2373.64,9617.51,96.1751,93.5338,1
2022-12-06,7243.88,2350.95,9594.83,95.9483,93.3976,1
2022-12-07,7243.88,2336.39,9580.27,95.8027,92.7635,1
2022-12-08,7243.88,2312.69,9556.56,95.5656,92.4696,1
2022-12-09,7243.88,2329.96,9573.83,95.7383,92.9904,1
2022-12-12,7243.88,2304.9,9548.78,95.4878,92.5708,1
2022-12-13,7243.88,2279.5,9523.38,95.2338,93.5697,1
2022-12-14,7243.88,2288.65,9532.52,95.3252,93.2271,1
2022-12-15,7243.88,2250.04,9493.92,94.9392,90.6306,1
2022-12-16,5447.78,3991.56,9439.34,94.3934,89.6402,2
2022-12-19,3665.43,5798.68,9464.11,94.6411,89.9263,3
2022-12-20,3665.43,5715.97,9381.4,93.814,89.4732,3
2022-12-21,1836.71,7658.48,9495.19,94.9519,91.1992,4
2022-12-22,1836.71,7545.4,9382.11,93.8211,90.3214,4
2022-12-23,1836.71,7544.92,9381.63,93.8163,90.3674,4
2022-12-27,1836.71,7558.57,9395.28,93.9528,90.7314,4
2022-12-28,1836.71,7491.42,9328.13,93.2813,90.1144,4
2022-12-29,1836.71,7551.43,9388.13,93.8813,91.0273,4
2022-12-30,1836.71,7473.74,9310.44,93.1044,89.8219,4
