TIRAGE,UNIVERS,TOP10
2258,99.7398,93.7367
2259,104.1194,89.5078
2260,100.2162,93.9599
2261,97.6409,87.701
2262,98.9024,94.7767
2263,95.7869,98.6647
2264,94.3281,92.5667
2265,89.7752,95.0765
2266,93.493,81.4367
2267,99.3988,91.9459
2268,98.3719,92.2895
2269,102.1705,97.5771
2270,102.897,88.6704
2271,100.1529,92.5173
2272,95.4528,93.6283
2273,89.7122,91.0978
2274,104.1404,89.0594
2275,93.4859,90.9184
2276,99.8681,93.286
2277,89.9302,92.5343
2278,88.9759,92.8963
2279,98.0175,91.5927
2280,96.1596,93.8063
2281,95.5024,93.6754
2282,91.6009,92.7174
2283,95.9253,88.8769
2284,100.9222,97.0988
2285,91.6366,95.6435
2286,95.272,89.035
2287,95.7926,95.3069
2288,97.1273,94.7427
2289,102.1906,94.5089
2290,95.8106,94.6317
2291,91.642,91.2509
2292,94.4579,91.1002
2293,97.4644,96.6356
2294,96.161,93.475
2295,96.0879,93.006
2296,94.0564,91.9038
2297,96.5442,93.98
2298,99.4212,90.7322
2299,91.747,92.929
2300,96.0431,95.2493
2301,89.5113,92.1317
2302,97.1386,93.7954
2303,98.0787,89.2395
2304,98.5421,89.5225
2305,101.0921,91.7507
2306,95.2981,92.8358
2307,97.7083,95.2471
2308,98.1221,95.9177
2309,98.6015,93.361
2310,96.1201,88.4545
2311,98.9232,94.9867
2312,89.1311,96.643
2313,96.3454,88.687
2314,90.3213,88.9427
2315,101.7706,93.8438
2316,90.7214,92.0335
2317,95.9007,94.769
2318,92.0534,96.2335
2319,99.6254,96.6894
2320,101.9477,96.7858
2321,90.749,94.0444
2322,102.645,92.7253
2323,95.5212,93.4252
2324,95.4585,99.3091
2325,100.0703,96.4907
2326,97.2497,93.318
2327,92.4906,95.84
2328,98.0963,92.71
2329,96.7441,89.1153
2330,102.0603,94.8172
2331,92.1716,92.9729
2332,101.4471,90.1825
2333,97.037,91.3065
2334,96.1555,88.9131
2335,95.4786,96.2072
2336,90.7662,92.5576
2337,104.6513,93.2295
2338,92.216,91.2574
2339,99.2692,94.2128
2340,99.6634,93.7391
2341,93.7508,91.4192
2342,102.262,93.8178
2343,97.6465,90.1569
2344,101.2207,95.2403
2345,96.5,95.1869
2346,96.7223,91.8229
2347,102.9785,94.578
2348,99.1252,96.4545
2349,90.8861,93.7877
2350,97.8376,91.4894
2351,94.0079,91.837
2352,98.5575,86.2731
2353,104.6836,92.8166
2354,103.0649,98.1541
2355,96.7983,95.5376
2356,94.0581,93.6455
2357,95.9988,93.807
2358,103.1563,91.8165
2359,96.1749,94.2091
2360,101.5302,96.814
2361,88.4222,99.1948
2362,98.138,91.9991
2363,93.2246,88.2776
2364,98.5936,90.0646
2365,97.8586,95.8933
2366,91.4835,83.3969
2367,99.6773,88.2576
2368,96.9197,89.8879
2369,96.2773,89.8497
2370,96.9437,96.5514
2371,99.1983,90.7768
2372,94.8974,90.0122
2373,89.7914,93.2649
2374,95.612,95.5619
2375,101.194,96.3872
2376,97.3767,86.9152
2377,95.5444,90.3061
2378,99.8603,92.5865
2379,101.3849,93.5668
2380,99.7513,93.1121
2381,92.3085,94.2874
2382,103.1899,93.8475
2383,96.7352,90.6939
2384,94.355,92.2965
2385,100.9287,91.5995
2386,89.6426,93.3825
2387,91.7146,95.9926
2388,90.4627,94.3069
2389,97.8956,96.5678
2390,96.012,87.8519
2391,94.6083,87.2194
2392,93.7301,92.7338
2393,94.818,90.4757
2394,94.3782,88.5926
2395,93.7255,91.8075
2396,95.5386,89.3009
2397,102.5152,96.1751
2398,93.6558,93.1949
2399,101.4602,94.7897
2400,97.143,98.0497
2401,94.1881,92.644
2402,95.3699,98.2016
2403,94.2562,93.9504
2404,104.1105,100.0659
2405,100.0612,92.9028
2406,91.2908,88.8084
2407,98.1514,94.4184
2408,90.2201,96.1633
2409,101.2654,95.7941
2410,97.6916,92.3028
2411,102.971,94.3941
2412,99.8142,97.3898
2413,107.01,88.8263
2414,91.9567,100.8543
2415,86.1018,93.6612
2416,108.1461,94.8562
2417,97.8593,90.9219
2418,94.9984,89.4038
2419,93.9736,90.4268
2420,93.3548,92.8817
2421,95.3957,91.9454
2422,97.1955,96.5077
2423,96.9096,91.9649
2424,95.2949,91.9608
2425,91.4164,89.7604
2426,94.6181,93.0834
2427,100.6111,91.2425
2428,97.576,93.0224
2429,99.8747,92.1281
2430,96.3547,96.4558
2431,102.3536,96.241
2432,96.5189,95.6553
2433,97.9834,96.8362
2434,91.8605,96.5413
2435,92.8468,89.001
2436,92.3822,90.9972
2437,94.4812,93.7223
2438,95.1451,98.5487
2439,93.6478,94.3031
2440,99.7044,97.459
2441,87.2471,93.1936
2442,98.5317,96.604
2443,92.6228,92.4704
2444,97.1536,89.2997
2445,98.3577,92.965
2446,100.5851,91.1241
2447,95.3794,95.5292
2448,104.1822,91.7993
2449,92.2555,90.148
2450,93.7243,91.5048
2451,95.6093,95.607
2452,92.1063,94.2924
2453,95.0825,94.7126
2454,92.1409,92.2926
2455,94.0629,94.781
2456,100.5041,91.733
2457,97.3372,96.0694
2458,95.1898,94.7063
2459,97.6833,87.112
2460,92.7449,98.252
2461,97.157,93.1702
2462,100.31,91.344
2463,98.293,87.9328
2464,97.8151,94.5479
2465,97.4091,94.0558
2466,96.8321,94.508
2467,99.5763,89.511
2468,96.9044,93.7039
2469,88.3844,90.9234
2470,97.3058,86.4333
2471,93.4963,97.7366
2472,99.3526,97.4573
2473,88.0715,93.9819
2474,94.0868,91.3643
2475,92.4876,93.206
2476,98.6659,92.3563
2477,94.9367,93.656
2478,101.3273,94.1126
2479,93.348,91.1492
2480,86.5506,96.7684
2481,95.4999,101.0693
2482,93.8552,94.4632
2483,92.0998,91.7949
2484,102.5592,90.0213
2485,93.7083,90.3933
2486,97.7221,95.1201
2487,94.9097,91.3947
2488,93.6447,93.5204
2489,103.3491,94.8773
2490,99.1161,93.7812
2491,100.988,96.0473
2492,101.5267,92.2435
2493,96.064,96.1284
2494,92.1244,87.4701
2495,101.5475,94.3052
2496,93.7245,97.852
2497,93.2429,92.7729
2498,100.348,93.0079
2499,95.8492,92.2893
2500,97.8166,88.8993
2501,99.5841,95.0972
2502,107.1979,89.4488
2503,95.977,92.2366
2504,89.9364,93.7212
2505,104.329,92.4886
2506,90.0898,94.714
2507,101.5277,91.0549
2508,93.346,97.4242
2509,98.7377,88.6788
2510,100.8754,95.7544
2511,92.9141,94.0845
2512,101.3377,94.8003
2513,94.6206,95.045
2514,103.6094,92.8245
2515,94.4509,92.9828
2516,94.1798,91.0195
2517,96.9762,94.8409
2518,95.4272,97.6105
2519,101.0226,88.15
2520,94.5842,94.1185
2521,98.267,94.9756
2522,100.0021,92.7237
2523,95.6906,91.8138
2524,101.9926,93.9838
2525,99.3772,97.097
2526,102.6032,91.3684
2527,101.936,95.8663
2528,94.4965,93.2253
2529,100.3655,94.5559
2530,89.3841,91.3977
2531,97.4546,89.4379
2532,99.8684,88.871
2533,95.817,90.9651
2534,106.8804,91.9839
2535,88.4736,94.3082
2536,98.4908,93.4086
2537,94.6124,91.843
2538,100.3465,93.7679
2539,100.993,97.3061
2540,98.6001,101.121
2541,93.6419,94.1197
2542,93.7812,97.2932
2543,87.6273,95.6565
2544,99.9541,93.8908
2545,95.9184,91.5486
2546,89.245,88.3843
2547,110.8742,94.5129
2548,103.8911,91.3281
2549,96.2584,95.7595
2550,100.5555,95.5303
2551,98.7793,96.9184
2552,100.5631,90.1567
2553,93.9555,95.0644
2554,97.8236,92.9359
2555,95.8007,93.7232
2556,94.1385,96.51
2557,101.9537,96.3888
2558,93.9053,90.897
2559,93.9192,93.851
2560,93.8639,92.0578
2561,101.3756,96.448
2562,93.8151,93.158
2563,89.7902,89.6366
2564,99.4421,92.6426
2565,100.1935,94.4727
2566,95.8746,90.4268
2567,96.8453,90.9769
2568,96.9472,94.6043
2569,94.8896,96.5846
2570,97.5943,93.6585
2571,101.7168,96.8296
2572,95.5453,93.3701
2573,96.2437,92.0562
2574,98.4286,92.5995
2575,87.471,96.6106
2576,97.2775,93.175
2577,95.909,91.0085
2578,94.9138,89.0731
2579,95.1562,92.5529
2580,93.3962,93.4337
2581,104.4354,93.3764
2582,94.941,92.2951
2583,88.3093,94.9707
2584,91.2151,92.7653
2585,98.1464,95.2645
2586,98.5218,89.4007
2587,94.7138,95.6086
2588,96.3817,91.5062
2589,100.5441,89.5108
2590,96.5692,96.6067
2591,98.9865,97.3496
2592,102.2654,89.5758
2593,99.8809,96.182
2594,95.1706,91.8502
2595,93.6959,96.4793
2596,104.1053,94.3417
2597,100.318,90.8244
2598,90.1317,96.8589
2599,97.6447,94.3394
2600,96.3818,89.6851
2601,96.2523,97.2627
2602,99.2412,90.9098
2603,99.1269,91.7342
2604,91.8394,92.7838
2605,99.5096,90.4919
2606,97.3006,88.2041
2607,89.8996,97.3949
2608,104.0634,89.5739
2609,97.5222,91.9102
2610,91.7926,94.3315
2611,97.4173,86.3782
2612,103.322,93.1144
2613,100.2448,99.0875
2614,94.2071,92.4522
2615,95.5317,92.1646
2616,89.9175,95.147
2617,92.1875,90.1378
2618,95.7007,87.8882
2619,102.4394,97.0252
2620,100.336,89.9448
2621,98.4634,94.7561
2622,100.7724,89.3371
2623,99.2068,90.9889
2624,89.9266,95.3182
2625,102.1402,90.8498
2626,93.458,89.3113
2627,100.1195,91.8078
2628,99.0917,96.0319
2629,100.305,89.8371
2630,98.4205,95.8873
2631,91.3453,91.2584
2632,95.9008,95.967
2633,99.4344,94.3339
2634,93.9238,89.4997
2635,92.3751,95.9968
2636,91.3301,86.3461
2637,92.2058,94.6227
2638,97.3531,86.5739
2639,97.2031,99.5284
2640,101.8123,87.4332
2641,93.6861,92.9469
2642,94.5694,91.8777
2643,93.0855,91.8453
2644,100.0232,94.4846
2645,97.8461,96.7747
2646,98.8439,90.0951
2647,96.7718,92.8946
2648,95.8603,91.0637
2649,96.8484,95.0659
2650,101.344,92.3249
2651,97.6126,94.4555
2652,101.6555,96.8277
2653,100.5136,95.4157
2654,95.5453,95.4217
2655,100.9319,88.3769
2656,92.4315,92.6591
2657,94.1012,89.3347
2658,96.2242,88.5632
2659,102.2875,90.2518
2660,92.895,93.7586
2661,102.2187,93.0556
2662,102.5637,89.3627
2663,101.2059,89.4562
2664,98.7293,94.1681
2665,97.0586,92.9875
2666,95.7849,93.7211
2667,90.8896,92.3833
2668,101.8359,89.1724
2669,103.4906,95.7119
2670,99.2321,98.7881
2671,91.282,92.6742
2672,95.231,89.7752
2673,87.9171,92.675
2674,94.783,93.1761
2675,91.0925,91.7203
2676,90.5838,90.9831
2677,98.8812,99.8218
2678,90.7107,93.3687
2679,102.9979,93.7436
2680,100.3192,91.8411
2681,100.9662,94.7371
2682,90.9905,88.6613
2683,100.3188,95.3351
2684,95.3122,94.439
2685,101.8126,89.1076
2686,100.2751,98.3557
2687,94.1872,93.5347
2688,95.5408,91.0539
2689,100.8245,91.5184
2690,105.7128,95.5471
2691,99.9002,96.3565
2692,101.2534,98.8263
2693,97.0011,91.297
2694,105.3323,95.3893
2695,101.3176,94.4075
2696,97.7243,90.6645
2697,97.5096,89.5313
2698,105.9123,94.8889
2699,93.2899,95.8884
2700,99.3947,90.5117
2701,96.7311,96.0757
2702,93.6184,90.6775
2703,94.8944,96.1595
2704,101.9875,88.1907
2705,89.1899,92.8211
2706,95.5422,94.5597
2707,91.3406,96.3957
2708,92.5892,87.9865
2709,96.9453,94.6012
2710,98.7456,90.5333
2711,106.0207,96.0177
2712,99.4417,91.612
2713,100.3578,96.2005
2714,92.9896,90.3266
2715,107.5517,91.9875
2716,93.3907,91.7629
2717,102.7701,94.9822
2718,100.2302,97.1861
2719,94.6639,91.3578
2720,100.5207,94.6974
2721,101.4242,93.1547
2722,98.2364,92.7184
2723,88.887,90.6984
2724,95.5755,89.7675
2725,97.1269,92.5813
2726,92.9499,97.4882
2727,86.9125,90.1818
2728,104.736,90.7892
2729,97.575,93.4378
2730,86.1813,94.7998
2731,96.3318,94.9819
2732,94.18,93.6323
2733,93.878,91.8606
2734,97.5846,92.1719
2735,95.8163,92.4124
2736,103.1452,92.3985
2737,99.1647,94.3499
2738,94.5654,89.7655
2739,103.4857,95.8395
2740,89.3452,91.7689
2741,94.7465,94.8983
2742,111.4819,91.8351
2743,92.4506,93.2191
2744,99.8245,99.9214
2745,92.4372,89.1434
2746,97.427,90.5575
2747,101.449,93.6532
2748,95.8073,96.5595
2749,98.982,90.7637
2750,90.4743,93.5951
2751,95.6626,96.6563
2752,103.3848,95.2076
2753,91.9539,92.1853
2754,99.6583,91.8525
2755,99.9526,96.6116
2756,97.177,94.1274
2757,97.2583,93.6349
2758,94.9405,88.1627
2759,99.1766,92.0252
2760,97.7246,87.872
2761,92.9005,97.5912
2762,100.6393,94.5649
2763,95.5036,93.7142
2764,99.2688,90.7117
2765,102.5838,96.307
2766,100.4325,90.8859
2767,99.7065,96.918
2768,94.4828,93.8564
2769,96.4673,93.8716
2770,92.2064,96.8568
2771,97.6281,95.5986
2772,97.8025,98.5713
2773,92.7152,92.4116
2774,107.5955,94.0204
2775,105.5262,92.3735
2776,105.6009,89.0823
2777,105.4451,95.2758
2778,98.3926,98.5987
2779,94.5264,94.5417
2780,100.4588,96.5858
2781,100.9055,94.8254
2782,97.1892,90.0532
2783,98.721,96.0086
2784,92.3789,96.5455
2785,97.0736,97.1496
2786,102.176,95.9257
2787,97.8141,90.6279
2788,100.5076,89.2628
2789,96.9638,91.1894
2790,90.1196,88.3687
2791,97.6717,94.6473
2792,96.8551,92.8774
2793,95.3293,95.6519
2794,98.3424,95.6512
2795,98.4095,92.4171
2796,95.6651,86.4313
2797,96.0804,94.4418
2798,91.2733,91.4745
2799,94.5749,92.2343
2800,102.5423,91.246
2801,94.0665,92.7433
2802,95.111,90.4984
2803,105.8148,92.5234
2804,100.8423,99.5416
2805,93.4688,92.5656
2806,97.1941,95.1678
2807,94.8825,93.1707
2808,90.1875,97.2314
2809,98.2361,90.7594
2810,92.6695,92.0936
2811,92.372,96.6199
2812,98.9484,93.1064
2813,98.7668,89.3621
2814,95.8275,94.0155
2815,103.4709,93.305
2816,95.7957,93.0527
2817,92.13,94.0476
2818,97.7078,85.8798
2819,91.4849,91.4552
2820,103.071,93.844
2821,97.2895,101.1893
2822,98.052,89.8065
2823,95.5565,94.4574
2824,96.6492,96.8489
2825,98.6387,101.8037
2826,101.6751,94.2515
2827,102.5177,94.9176
2828,101.745,96.0097
2829,101.2869,94.0692
2830,96.2126,93.1876
2831,96.7417,94.3997
2832,96.9857,90.2606
2833,99.1655,92.6622
2834,101.1413,96.1182
2835,104.8698,96.7956
2836,96.258,91.6601
2837,95.1036,92.1654
2838,99.2789,91.598
2839,99.8611,90.6
2840,103.5834,88.5135
2841,93.3674,93.8166
2842,101.9325,91.6825
2843,105.6145,93.2034
2844,99.9569,90.5248
2845,87.2475,93.2055
2846,91.0111,95.2458
2847,91.1447,94.54
2848,95.9037,90.0174
2849,92.6969,87.2438
2850,90.8827,90.9601
2851,98.1983,92.9736
2852,99.0012,95.5971
2853,97.7291,89.6077
2854,95.728,95.3214
2855,101.5242,92.0605
2856,99.8112,92.38
2857,105.7865,95.1968
2858,96.5399,92.5045
2859,99.2408,88.3827
2860,99.3264,91.3852
2861,109.0692,94.813
2862,91.5046,97.5468
2863,99.6039,94.2051
2864,102.2498,94.0629
2865,97.9881,90.6872
2866,94.5685,91.9884
2867,91.701,88.7024
2868,96.5636,97.2533
2869,96.1391,97.6402
2870,92.4907,93.9256
2871,97.234,92.8216
2872,92.6897,90.1218
2873,99.0361,95.6287
2874,94.4152,92.7495
2875,96.2231,92.4023
2876,94.7554,95.3082
2877,93.7943,91.1879
2878,89.0775,89.0185
2879,92.2866,94.0492
2880,95.3987,94.5436
2881,98.3637,89.5921
2882,92.9352,91.3507
2883,101.1447,91.7817
2884,103.8205,86.5995
2885,108.4531,97.6352
2886,95.9193,97.6378
2887,103.7004,95.7431
2888,93.4323,90.4006
2889,108.8835,93.25
2890,95.2815,100.2394
2891,97.9494,98.8182
2892,93.1454,94.2999
2893,97.5951,94.8679
2894,96.8539,92.9663
2895,87.4347,93.219
2896,94.4659,91.9265
2897,103.6442,91.5897
2898,101.6653,93.3785
2899,97.6183,94.4874
2900,103.3998,88.8663
2901,98.7986,92.278
2902,99.6482,91.3677
2903,99.0537,93.4749
2904,97.5188,92.4423
2905,93.4889,89.8779
2906,96.4197,92.8129
2907,96.6591,90.5755
2908,96.4725,93.6711
2909,97.4269,91.1013
2910,100.5345,94.961
2911,96.9026,93.3962
2912,100.2519,90.4507
2913,92.5364,99.2138
2914,96.4614,92.8304
2915,97.1715,93.3095
2916,103.3799,97.6277
2917,90.0153,86.4898
2918,96.9705,92.6463
2919,96.4214,98.3213
2920,92.6241,90.1738
2921,96.1605,100.4944
2922,93.7008,91.284
2923,100.546,91.0463
2924,98.7283,94.2013
2925,98.1285,88.3879
2926,93.2521,92.8908
2927,100.5558,92.3957
2928,101.7475,92.0326
2929,96.5123,94.7937
2930,95.9332,96.2108
2931,93.5036,89.8359
2932,96.8412,93.3774
2933,96.3584,95.8771
2934,97.5884,93.9135
2935,101.2611,95.3145
2936,97.1737,93.5915
2937,96.9646,90.0151
2938,96.9235,91.3899
2939,97.6056,93.1352
2940,101.0852,90.8641
2941,98.5197,89.4424
2942,96.5678,92.1352
2943,101.6902,92.1282
2944,97.461,88.9331
2945,100.2848,93.4319
2946,99.7398,94.6802
2947,97.0724,95.7124
2948,99.4113,89.555
2949,101.607,97.7894
2950,100.2405,90.9486
2951,95.4691,92.3004
2952,101.0171,95.1743
2953,92.0742,90.1588
2954,96.3031,94.8344
2955,93.8578,95.0536
2956,101.4181,90.7461
2957,99.8797,94.0441
2958,97.0052,95.0246
2959,100.4396,95.521
2960,92.9923,94.356
2961,92.3798,92.3533
2962,99.0226,98.1221
2963,96.6879,90.429
2964,98.5638,97.1782
2965,94.8666,91.0933
2966,100.0134,91.9115
2967,96.585,93.5221
2968,99.7928,92.8271
2969,93.3902,94.8598
2970,104.2254,88.6957
2971,95.2502,91.7179
2972,95.2203,87.1198
2973,94.1484,92.5958
2974,89.7834,92.1802
2975,91.1003,94.9867
2976,98.1111,95.4447
2977,92.2662,92.405
2978,95.121,99.9378
2979,95.22,89.7145
2980,103.6982,87.6372
2981,90.1623,93.8267
2982,104.572,91.4428
2983,100.2892,95.0475
2984,95.6261,93.5118
2985,93.3328,91.9297
2986,93.2927,100.2453
2987,105.421,91.7619
2988,99.0376,96.8158
2989,98.7439,91.9509
2990,92.3169,92.6714
2991,94.9751,95.7548
2992,97.4055,89.4077
2993,97.8101,87.6297
2994,102.1344,92.2111
2995,97.3506,92.1663
2996,94.397,93.7098
2997,95.7587,92.5813
2998,104.0398,93.178
2999,98.9448,91.5142
3000,101.9325,95.9136
3001,107.13,92.8591
3002,94.678,92.5505
3003,93.0965,91.727
3004,96.8396,95.5947
3005,95.6662,90.6258
3006,98.7122,94.8635
3007,93.8881,94.9749
3008,100.5831,91.1545
3009,106.1645,98.5463
3010,99.6529,90.2028
3011,98.076,91.5275
3012,99.0865,91.4773
3013,94.128,94.0324
3014,97.8969,88.2713
3015,86.2591,92.467
3016,102.8326,87.0162
3017,91.7427,97.5768
3018,96.1847,93.9865
3019,100.6591,90.2032
3020,94.591,99.0339
3021,103.7472,94.4208
3022,96.015,93.3633
3023,98.2355,91.5008
3024,105.9829,96.8481
3025,96.9713,87.7737
3026,95.8711,95.9131
3027,100.4299,89.483
3028,97.9253,91.5213
3029,94.5238,93.0135
3030,101.2726,95.4283
3031,92.4931,93.7876
3032,99.8509,95.9772
3033,101.6515,90.3333
3034,98.9649,90.7597
3035,99.0727,94.4478
3036,94.2438,97.9911
3037,93.581,95.418
3038,92.6083,91.4985
3039,103.4703,95.8625
3040,91.9495,96.0415
3041,91.4275,89.4868
3042,97.1375,94.2617
3043,105.0263,94.2124
3044,100.2055,93.0898
3045,104.7524,87.9361
3046,95.9785,91.5205
3047,97.3709,92.4645
3048,97.8829,97.1012
3049,99.8214,90.394
3050,97.2123,93.1244
3051,89.8656,90.6299
3052,92.3296,90.4287
3053,103.7825,93.8779
3054,91.9449,93.3733
3055,99.6043,94.03
3056,96.6806,90.9002
3057,103.9343,95.8441
3058,95.3261,92.4627
3059,100.1577,93.1723
3060,101.2859,91.0045
3061,98.3581,92.5829
3062,94.1735,92.8636
3063,99.8773,93.0067
3064,100.966,88.4317
3065,93.5591,92.5786
3066,100.1388,95.8864
3067,97.9568,93.4902
3068,97.607,94.7957
3069,89.9468,92.3979
3070,96.2241,94.6774
3071,91.3487,92.7942
3072,89.5199,91.8457
3073,88.3957,98.1544
3074,99.9285,95.4121
3075,97.7672,87.3323
3076,95.1644,91.6922
3077,95.1298,91.4722
3078,97.1842,97.1117
3079,99.9447,90.9855
3080,90.4636,94.5536
3081,101.1838,96.0575
3082,104.2246,92.7257
3083,97.6269,88.9651
3084,96.4366,92.331
3085,95.2783,93.3618
3086,95.9288,94.0523
3087,99.6993,96.7389
3088,99.4585,92.0249
3089,88.208,92.7403
3090,90.8436,90.5553
3091,99.9964,93.9354
3092,103.2168,95.3056
3093,94.3197,95.3375
3094,105.3513,96.1602
3095,90.5482,92.8192
3096,101.7325,92.3534
3097,93.7324,94.5257
3098,97.0191,93.7151
3099,99.586,89.7315
3100,101.9111,97.139
3101,96.8027,97.4972
3102,94.3967,88.5348
3103,95.918,92.195
3104,94.3284,93.0527
3105,100.7365,97.7636
3106,95.2824,90.92
3107,90.5254,94.8495
3108,94.827,94.2571
3109,100.225,94.3256
3110,99.8099,94.3946
3111,97.8163,90.2506
3112,102.4851,89.6685
3113,99.269,92.0338
3114,99.6842,89.8304
3115,91.2708,88.0237
3116,96.6376,91.0745
3117,104.651,95.9211
3118,87.4762,93.473
3119,97.1478,95.5592
3120,101.1392,92.8002
3121,100.4139,94.1815
3122,101.5307,93.2613
3123,100.0548,96.2619
3124,92.6411,94.6055
3125,95.3368,91.3823
3126,99.3593,93.5408
3127,99.5585,96.4972
3128,87.1927,88.5442
3129,100.5154,90.3533
3130,100.936,96.0983
3131,104.8579,91.2159
3132,90.0091,92.1673
3133,95.3269,94.6377
3134,88.3674,91.9877
3135,94.1556,94.4684
3136,95.5114,90.4817
3137,106.1033,91.895
3138,100.4437,93.9579
3139,105.4539,96.2646
3140,91.9587,88.9256
3141,99.4642,93.2801
3142,98.2169,88.1922
3143,93.048,90.3528
3144,98.9305,94.4995
3145,99.185,94.3093
3146,92.5512,97.2841
3147,94.2132,95.3949
3148,95.5807,93.4538
3149,95.4288,89.6637
3150,97.4967,94.12
3151,99.297,101.6322
3152,98.7402,93.423
3153,92.1167,94.5054
3154,92.611,91.5131
3155,95.966,91.9434
3156,106.8967,94.3243
3157,93.389,93.0927
3158,97.4818,95.395
3159,95.7053,87.6083
3160,98.0333,94.9685
3161,95.9792,95.5929
3162,96.3851,98.2262
3163,93.8866,96.0647
3164,90.1579,91.3058
3165,97.5026,91.7124
3166,90.2259,93.635
3167,100.9836,94.4193
3168,104.635,94.3152
3169,93.7709,94.5362
3170,101.237,94.6265
3171,100.8622,91.1271
3172,98.0432,94.0624
3173,96.2721,89.6093
3174,92.0646,92.063
3175,91.7063,93.801
3176,92.0542,97.7117
3177,98.6846,95.3261
3178,97.0632,89.6274
3179,96.6132,93.7601
3180,96.1551,95.7075
3181,93.6283,94.9367
3182,101.675,99.0094
3183,96.0968,90.4509
3184,102.0681,90.5483
3185,94.8367,94.3657
3186,95.5576,92.0462
3187,107.3241,90.7073
3188,95.5273,97.5673
3189,101.3466,92.4001
3190,100.1288,91.8271
3191,95.2773,94.0562
3192,101.5165,95.7602
3193,97.5205,89.9518
3194,97.8921,95.0374
3195,94.5925,91.5416
3196,91.4503,91.1453
3197,95.5161,97.1723
3198,95.5326,95.6755
3199,98.502,97.6226
3200,91.6159,94.2837
3201,96.0623,86.7839
3202,94.3739,95.5027
3203,95.9389,91.278
3204,95.2517,90.3603
3205,98.2983,96.433
3206,97.2272,95.1615
3207,99.8642,92.9793
3208,101.3177,95.8315
3209,104.411,96.0311
3210,89.4393,89.5048
3211,94.1012,94.4378
3212,97.3406,92.5301
3213,102.3899,90.167
3214,97.607,93.5692
3215,99.6801,90.0212
3216,93.4855,90.9164
3217,90.5128,93.9506
3218,102.7745,94.5443
3219,94.0479,98.7972
3220,100.9189,88.8733
3221,93.374,87.9231
3222,96.2768,91.0508
3223,95.8715,92.7398
3224,99.347,91.0432
3225,101.4219,95.3966
3226,103.4261,89.6227
3227,102.6076,95.199
3228,100.4765,92.4743
3229,92.809,93.3888
3230,92.2818,91.4283
3231,97.7664,94.0079
3232,102.8094,88.2718
3233,98.0955,93.3842
3234,98.5009,89.9723
3235,99.1751,94.5978
3236,101.8633,93.3084
3237,92.9767,90.6501
3238,93.9608,93.2623
3239,100.5863,98.1682
3240,101.1489,88.5767
3241,101.3336,91.7966
3242,95.2384,93.6803
3243,93.8181,93.9354
3244,98.2571,94.2687
3245,96.5515,90.3802
3246,98.3515,93.5843
3247,101.4207,92.6074
3248,102.0803,90.2527
3249,98.184,97.4379
3250,94.8884,93.1767
3251,91.7979,90.7648
3252,99.5456,88.947
3253,91.1082,101.8155
3254,99.5465,93.5971
3255,94.571,97.982
3256,100.2006,93.9396
3257,90.2781,89.4184
3258,98.3026,94.8386
3259,103.2099,93.5255
3260,93.1998,89.8898
3261,96.3638,96.2766
3262,91.9721,92.0365
3263,98.4658,97.1864
3264,96.6436,87.2105
3265,87.0499,90.3298
3266,100.2966,92.3364
3267,98.8524,90.2673
3268,97.4685,95.572
3269,96.9021,96.3702
3270,98.837,91.1393
3271,103.6197,95.8708
3272,100.7767,93.0568
3273,99.9245,89.5076
3274,98.61,92.2524
3275,96.961,94.8995
3276,101.6901,91.7891
3277,98.0542,92.1561
3278,96.3265,93.1822
3279,97.8406,92.5308
3280,96.2044,95.2418
3281,96.3096,91.7739
3282,93.0243,94.2478
3283,97.6963,90.4513
3284,91.6764,91.4127
3285,99.005,91.1593
3286,97.902,89.6799
3287,93.913,96.3889
3288,97.8597,88.129
3289,93.0274,94.0728
3290,91.7136,92.0706
3291,98.8697,87.5348
3292,93.9852,90.1312
3293,90.4884,94.2743
3294,94.9387,96.62
3295,92.4437,95.8146
3296,94.9319,94.4399
3297,94.9473,90.1218
3298,100.465,97.1648
3299,98.5394,94.2185
3300,92.5025,100.1892
3301,91.5652,95.997
3302,99.3269,89.0438
3303,86.1827,92.5949
3304,92.0814,87.4462
3305,103.3075,90.0957
3306,95.5527,88.9855
3307,99.4416,91.3535
3308,99.0474,94.3712
3309,96.6421,93.0825
3310,95.3857,98.6923
3311,101.7546,92.1062
3312,93.4519,92.7885
3313,99.1735,94.8192
3314,88.9458,90.8867
3315,100.3394,94.8291
3316,99.2175,96.1793
3317,98.563,92.4152
3318,92.8965,93.9748
3319,85.107,94.3997
3320,98.0483,94.9248
3321,98.401,92.639
3322,93.643,99.0497
3323,93.9083,93.5428
3324,93.6799,92.3021
3325,94.3727,92.4879
3326,97.6026,95.0396
3327,95.764,97.6373
3328,98.692,93.4608
3329,96.2904,96.857
3330,91.8763,90.0916
3331,101.0087,92.2389
3332,97.3475,93.3779
3333,97.7562,91.7498
3334,98.5466,91.778
3335,91.438,89.7921
3336,98.244,96.522
3337,101.7112,90.3681
3338,90.3871,89.0027
3339,100.8897,93.1309
3340,101.7734,93.1514
3341,95.0494,94.4988
3342,93.645,87.8159
3343,96.8984,93.9612
3344,98.6636,94.176
3345,95.391,93.9361
3346,97.1717,94.3878
3347,105.0371,88.774
3348,97.99,90.1208
3349,96.5211,91.875
3350,95.8242,90.9235
3351,105.3377,93.2853
