DATE,RANG,TICKER,TAUX_120,ECART_S,TAUX_20,CANDIDAT
2021-12-20,5,EL.PA,0.165495,-1.188422,-0.056897,non
2021-12-20,6,DSY.PA,0.164072,-0.725397,-0.08817,non
2021-12-20,7,CAP.PA,0.162331,-0.649143,0.038218,non
2021-12-20,8,GLE.PA,0.155953,-1.524023,0.076789,oui
2021-12-20,9,RI.PA,0.15359,-0.074649,0.075663,non
2021-12-20,10,VIE.PA,0.144744,1.280165,0.624819,non
2021-12-21,1,STMPA.PA,0.255661,-1.319049,-0.204288,non
2021-12-21,2,RMS.PA,0.230735,-0.120779,-0.324852,non
2021-12-21,3,TTE.PA,0.214261,-0.485711,0.326728,non
2021-12-21,4,BNP.PA,0.165923,-0.517085,0.006113,non
2021-12-21,5,EL.PA,0.163585,-0.900442,-0.019508,non
2021-12-21,6,DSY.PA,0.160253,-0.844772,-0.106086,non
2021-12-21,7,CAP.PA,0.158916,-0.636563,0.044485,non
2021-12-21,8,GLE.PA,0.154952,-0.733271,0.130915,non
2021-12-21,9,RI.PA,0.154654,-0.160518,0.086902,non
2021-12-21,10,VIE.PA,0.146296,1.454051,0.653837,non
2021-12-22,1,STMPA.PA,0.252231,-0.952907,-0.166358,non
2021-12-22,2,RMS.PA,0.232252,-0.012726,-0.339814,non
2021-12-22,3,TTE.PA,0.215264,-0.356856,0.382067,non
2021-12-22,4,BNP.PA,0.165835,-0.293023,0.117215,non
2021-12-22,5,EL.PA,0.16334,-0.275559,0.060279,non
2021-12-22,6,DSY.PA,0.157753,-0.358552,-0.1197,non
2021-12-22,7,CAP.PA,0.157454,0.213381,0.087726,non
2021-12-22,8,RI.PA,0.156417,0.119021,0.105695,non
2021-12-22,9,GLE.PA,0.153984,-0.418693,0.203171,non
2021-12-22,10,VIE.PA,0.148076,1.572248,0.692869,non
2021-12-23,1,STMPA.PA,0.248121,-0.709422,-0.115074,non
2021-12-23,2,RMS.PA,0.232038,-0.238646,-0.336332,non
2021-12-23,3,TTE.PA,0.216135,-0.166639,0.44388,non
2021-12-23,4,BNP.PA,0.164968,0.023261,0.247509,non
2021-12-23,5,EL.PA,0.162532,-0.189683,0.150438,non
2021-12-23,6,RI.PA,0.157196,0.189095,0.165505,non
2021-12-23,7,CAP.PA,0.155913,0.421403,0.156423,non
2021-12-23,8,DSY.PA,0.155124,-0.377439,-0.105807,non
2021-12-23,9,GLE.PA,0.15225,-0.0275,0.297581,non
2021-12-23,10,VIE.PA,0.148944,1.444057,0.722975,non
2021-12-24,1,STMPA.PA,0.245565,-0.46394,-0.103597,non
2021-12-24,2,RMS.PA,0.232582,-0.302513,-0.375122,non
2021-12-24,3,TTE.PA,0.216888,-0.441142,0.392921,non
2021-12-24,4,BNP.PA,0.164712,-0.162352,0.271829,non
2021-12-24,5,EL.PA,0.161673,-0.461726,0.14876,non
2021-12-24,6,RI.PA,0.157791,-0.120803,0.172691,non
2021-12-24,7,CAP.PA,0.154458,0.261169,0.169001,non
2021-12-24,8,DSY.PA,0.152455,-0.359297,-0.095479,non
2021-12-24,9,GLE.PA,0.151876,0.036393,0.279342,non
2021-12-24,10,VIE.PA,0.15002,1.45392,0.671243,non
2021-12-27,1,STMPA.PA,0.243547,-0.271841,-0.043644,non
2021-12-27,2,RMS.PA,0.233718,-0.260465,-0.364724,non
2021-12-27,3,TTE.PA,0.2177,-0.390429,0.358151,non
2021-12-27,4,BNP.PA,0.16487,0.129277,0.302292,non
2021-12-27,5,EL.PA,0.161455,-0.304927,0.163897,non
2021-12-27,6,RI.PA,0.158511,-0.318286,0.171158,non
2021-12-27,7,CAP.PA,0.15372,0.533029,0.2035,non
2021-12-27,8,GLE.PA,0.1515,0.056875,0.262461,non
2021-12-27,9,VIE.PA,0.151258,1.220884,0.614679,non
2021-12-27,10,DSY.PA,0.150458,-0.205496,-0.057234,non
2021-12-28,1,STMPA.PA,0.241511,-0.252674,0.019774,non
2021-12-28,2,RMS.PA,0.235372,-0.227979,-0.325205,non
2021-12-28,3,TTE.PA,0.218363,-0.264456,0.299022,non
2021-12-28,4,BNP.PA,0.165051,0.311869,0.321928,non
2021-12-28,5,EL.PA,0.161791,-0.047811,0.158689,non
2021-12-28,6,RI.PA,0.15947,-0.31556,0.138359,non
2021-12-28,7,VIE.PA,0.153395,2.009292,0.589716,non
2021-12-28,8,CAP.PA,0.153132,0.645812,0.253992,non
2021-12-28,9,GLE.PA,0.150842,0.181063,0.243602,non
2021-12-28,10,DSY.PA,0.149057,-0.042084,-0.012992,non
2021-12-29,1,STMPA.PA,0.239885,-0.419723,0.13892,non
2021-12-29,2,RMS.PA,0.237003,-0.262012,-0.258682,non
2021-12-29,3,TTE.PA,0.218297,-0.628246,0.256444,non
2021-12-29,4,BNP.PA,0.165246,0.191837,0.365407,non
2021-12-29,5,EL.PA,0.161898,-0.199787,0.180362,non
2021-12-29,6,RI.PA,0.160522,-0.22288,0.115608,non
2021-12-29,7,VIE.PA,0.154756,1.543479,0.567304,non
2021-12-29,8,CAP.PA,0.151966,0.431944,0.314253,non
2021-12-29,9,GLE.PA,0.150407,0.274229,0.267158,non
2021-12-29,10,DSY.PA,0.147433,-0.196576,0.035691,non
2021-12-30,1,RMS.PA,0.238231,-0.398269,-0.239327,non
2021-12-30,2,STMPA.PA,0.237263,-0.474826,0.148174,non
2021-12-30,3,TTE.PA,0.217741,-0.580914,0.21243,non
2021-12-30,4,BNP.PA,0.164951,0.117584,0.393091,non
2021-12-30,5,RI.PA,0.161374,-0.266461,0.084119,non
2021-12-30,6,EL.PA,0.161121,-0.161446,0.165355,non
2021-12-30,7,VIE.PA,0.155088,1.295453,0.487316,non
2021-12-30,8,CAP.PA,0.150446,0.498243,0.347783,non
2021-12-30,9,GLE.PA,0.149915,0.191475,0.283036,non
2021-12-30,10,DSY.PA,0.144967,-0.410191,0.029516,non
2021-12-31,1,RMS.PA,0.238672,-0.450434,-0.224145,non
2021-12-31,2,STMPA.PA,0.233669,-0.688458,0.136315,non
2021-12-31,3,TTE.PA,0.216392,-0.78182,0.161393,non
2021-12-31,4,BNP.PA,0.163943,0.129364,0.404431,non
2021-12-31,5,RI.PA,0.162245,-0.47636,0.053678,non
2021-12-31,6,EL.PA,0.159664,-0.264639,0.134451,non
2021-12-31,7,VIE.PA,0.156071,1.387774,0.420834,non
2021-12-31,8,CAP.PA,0.148749,0.446793,0.348662,non
2021-12-31,9,GLE.PA,0.148282,0.123901,0.28015,non
2021-12-31,10,DSY.PA,0.142197,-0.568938,-0.007671,non
2022-01-03,1,RMS.PA,0.238579,-0.409945,-0.243849,non
2022-01-03,2,STMPA.PA,0.229621,-0.364024,0.145273,non
2022-01-03,3,TTE.PA,0.214425,-0.168688,0.175471,non
2022-01-03,4,RI.PA,0.161893,-0.822298,0.045627,non
2022-01-03,5,BNP.PA,0.161502,0.342556,0.446184,non
2022-01-03,6,EL.PA,0.157139,-0.294434,0.112934,non
2022-01-03,7,VIE.PA,0.1565,1.645102,0.383029,non
2022-01-03,8,CAP.PA,0.145977,0.190411,0.316772,non
2022-01-03,9,GLE.PA,0.145141,0.387822,0.295588,non
2022-01-03,10,DSY.PA,0.138137,-1.152302,-0.087286,non
2022-01-04,1,RMS.PA,0.239053,-0.26326,-0.185885,non
2022-01-04,2,STMPA.PA,0.224307,-0.79415,0.209183,non
2022-01-04,3,TTE.PA,0.212621,0.03216,0.224255,non
2022-01-04,4,RI.PA,0.162734,0.368434,0.099799,non
2022-01-04,5,BNP.PA,0.161054,1.423208,0.551858,non
2022-01-04,6,VIE.PA,0.156626,1.600845,0.346495,non
2022-01-04,7,EL.PA,0.155502,0.274338,0.170987,non
2022-01-04,8,GLE.PA,0.144465,1.956848,0.38923,non
2022-01-04,9,CAP.PA,0.144277,0.618109,0.352882,non
2022-01-04,10,DSY.PA,0.133594,-1.119883,-0.106047,non
2022-01-05,1,RMS.PA,0.240473,-0.091529,-0.146799,non
2022-01-05,2,STMPA.PA,0.220557,-0.586613,0.244953,non
2022-01-05,3,TTE.PA,0.212138,0.32126,0.282638,non
2022-01-05,4,RI.PA,0.163982,0.427187,0.116765,non
2022-01-05,5,BNP.PA,0.161634,1.374534,0.64227,non
2022-01-05,6,VIE.PA,0.156668,1.071184,0.296012,non
2022-01-05,7,EL.PA,0.15462,0.496614,0.219362,non
2022-01-05,8,GLE.PA,0.145242,2.194986,0.494234,non
2022-01-05,9,CAP.PA,0.14154,0.036905,0.339344,non
2022-01-05,10,SU.PA,0.132068,1.792375,0.379775,non
2022-01-06,1,RMS.PA,0.239778,-0.945683,-0.160479,non
2022-01-06,2,STMPA.PA,0.215855,-0.977892,0.243829,non
2022-01-06,3,TTE.PA,0.21132,0.278051,0.32356,non
2022-01-06,4,RI.PA,0.163636,-1.547161,0.093003,non
2022-01-06,5,BNP.PA,0.162458,1.74312,0.719563,non
2022-01-06,6,VIE.PA,0.157052,1.136532,0.274782,non
2022-01-06,7,EL.PA,0.151788,-1.191286,0.204626,non
2022-01-06,8,GLE.PA,0.146505,2.685846,0.612739,non
2022-01-06,9,CAP.PA,0.137518,-1.104175,0.277273,non
2022-01-06,10,SU.PA,0.132455,0.901994,0.378199,non
2022-01-07,1,RMS.PA,0.23816,-1.58674,-0.219137,non
2022-01-07,2,STMPA.PA,0.213497,-0.187336,0.276923,non
2022-01-07,3,TTE.PA,0.210818,0.550629,0.376841,non
2022-01-07,4,BNP.PA,0.163753,1.790721,0.76692,non
2022-01-07,5,RI.PA,0.162779,-2.699521,0.038847,oui
2022-01-07,6,VIE.PA,0.158597,1.863598,0.282522,non
2022-01-07,7,GLE.PA,0.148724,2.847063,0.720148,non
2022-01-07,8,EL.PA,0.148018,-2.13593,0.143966,oui
2022-01-07,9,CAP.PA,0.133109,-1.463384,0.180937,oui
2022-01-07,10,SU.PA,0.132773,0.477362,0.342587,non
2022-01-10,1,RMS.PA,0.234166,-2.330423,-0.342874,non
2022-01-10,2,TTE.PA,0.211247,0.65355,0.405859,non
2022-01-10,3,STMPA.PA,0.209156,-1.254119,0.2411,non
2022-01-10,4,BNP.PA,0.165354,1.407239,0.763546,non
2022-01-10,5,RI.PA,0.161691,-2.45871,-0.007437,non
2022-01-10,6,VIE.PA,0.159236,0.985886,0.257364,non
2022-01-10,7,GLE.PA,0.151121,2.470748,0.773758,non
2022-01-10,8,EL.PA,0.143218,-2.517235,0.049527,oui
2022-01-10,9,SU.PA,0.130638,-0.77728,0.233407,non
2022-01-10,10,CAP.PA,0.127522,-2.078359,0.039493,oui
2022-01-11,1,RMS.PA,0.229855,-2.235853,-0.468789,non
2022-01-11,2,TTE.PA,0.212304,1.108003,0.458205,non
2022-01-11,3,STMPA.PA,0.204294,-0.979796,0.192994,non
2022-01-11,4,BNP.PA,0.166682,1.492179,0.751024,non
2022-01-11,5,VIE.PA,0.160247,1.119596,0.222811,non
2022-01-11,6,RI.PA,0.160063,-2.944523,-0.080386,non
2022-01-11,7,GLE.PA,0.153023,2.374352,0.823159,non
2022-01-11,8,EL.PA,0.138329,-2.255879,-0.055507,non
2022-01-11,9,SU.PA,0.128795,-0.31048,0.117297,non
2022-01-11,10,ENGI.PA,0.123149,0.773673,0.218586,non
2022-01-12,1,RMS.PA,0.226201,-2.209869,-0.540942,non
2022-01-12,2,TTE.PA,0.21483,1.887902,0.524832,non
2022-01-12,3,STMPA.PA,0.199624,-1.141278,0.164323,non
2022-01-12,4,BNP.PA,0.168454,1.876267,0.735119,non
2022-01-12,5,VIE.PA,0.161216,0.640932,0.196389,non
2022-01-12,6,RI.PA,0.158291,-3.07485,-0.152823,non
2022-01-12,7,GLE.PA,0.155171,2.62035,0.86197,non
2022-01-12,8,EL.PA,0.133342,-2.256564,-0.142961,non
2022-01-12,9,SU.PA,0.12822,0.303194,0.058412,non
2022-01-12,10,ENGI.PA,0.12491,1.289552,0.276458,non
2022-01-13,1,RMS.PA,0.221013,-2.560656,-0.610009,non
2022-01-13,2,TTE.PA,0.21769,1.593974,0.610009,non
2022-01-13,3,STMPA.PA,0.198142,-0.439939,0.152267,non
2022-01-13,4,BNP.PA,0.171864,2.525335,0.761347,non
2022-01-13,5,VIE.PA,0.163668,0.905141,0.191933,non
2022-01-13,6,GLE.PA,0.158703,3.060852,0.939751,non
2022-01-13,7,RI.PA,0.156236,-3.567024,-0.2318,non
2022-01-13,8,EL.PA,0.128091,-2.388084,-0.218305,non
2022-01-13,9,SU.PA,0.127236,0.163541,0.016042,non
2022-01-13,10,ENGI.PA,0.127112,1.536833,0.343676,non
2022-01-14,1,TTE.PA,0.220195,1.89658,0.665375,non
2022-01-14,2,RMS.PA,0.215005,-2.738159,-0.781927,non
2022-01-14,3,STMPA.PA,0.195021,-0.967773,0.082376,non
2022-01-14,4,BNP.PA,0.174126,2.033028,0.727546,non
2022-01-14,5,VIE.PA,0.165283,0.589362,0.167328,non
2022-01-14,6,GLE.PA,0.161645,2.828662,0.95792,non
2022-01-14,7,RI.PA,0.153928,-3.299406,-0.302967,non
2022-01-14,8,ENGI.PA,0.127971,1.442205,0.395276,non
2022-01-14,9,SU.PA,0.125603,-0.519382,-0.085415,non
2022-01-14,10,EL.PA,0.123431,-2.684162,-0.340303,non
2022-01-17,1,TTE.PA,0.222572,1.837299,0.692601,non
2022-01-17,2,RMS.PA,0.210971,-2.203537,-0.867879,non
2022-01-17,3,STMPA.PA,0.192893,-0.619927,0.028614,non
2022-01-17,4,BNP.PA,0.175627,1.781578,0.670812,non
2022-01-17,5,VIE.PA,0.167447,0.788396,0.14071,non
2022-01-17,6,GLE.PA,0.16472,2.724592,0.938833,non
2022-01-17,7,RI.PA,0.152257,-2.570325,-0.341819,non
2022-01-17,8,ENGI.PA,0.128889,1.253866,0.408043,non
2022-01-17,9,CS.PA,0.125074,2.705148,0.596442,non
2022-01-17,10,SU.PA,0.124165,-0.4754,-0.191019,non
2022-01-18,1,TTE.PA,0.226439,2.108886,0.75488,non
2022-01-18,2,RMS.PA,0.207198,-2.218746,-0.950512,non
2022-01-18,3,STMPA.PA,0.189808,-1.140893,-0.046717,non
2022-01-18,4,BNP.PA,0.177226,1.642324,0.653479,non
2022-01-18,5,GLE.PA,0.169919,2.493056,0.929033,non
2022-01-18,6,VIE.PA,0.168769,0.369402,0.105084,non
2022-01-18,7,RI.PA,0.149593,-3.151813,-0.401682,non
2022-01-18,8,ENGI.PA,0.129825,0.911933,0.421537,non
2022-01-18,9,CS.PA,0.128332,2.574523,0.598875,non
2022-01-18,10,SU.PA,0.122264,-0.9664,-0.309487,non
2022-01-19,1,TTE.PA,0.230747,2.397926,0.83036,non
2022-01-19,2,RMS.PA,0.204518,-1.871666,-0.966583,non
2022-01-19,3,STMPA.PA,0.18575,-1.808875,-0.142895,non
2022-01-19,4,BNP.PA,0.178649,1.242454,0.618336,non
2022-01-19,5,GLE.PA,0.175144,1.802227,0.883196,non
2022-01-19,6,VIE.PA,0.169489,0.343121,0.078413,non
2022-01-19,7,RI.PA,0.147347,-2.829365,-0.432542,non
2022-01-19,8,CS.PA,0.130557,1.632833,0.560378,non
2022-01-19,9,ENGI.PA,0.12995,0.176728,0.388746,non
2022-01-19,10,SU.PA,0.121258,-1.016622,-0.411021,non
2022-01-20,1,TTE.PA,0.234318,1.906247,0.878432,non
2022-01-20,2,RMS.PA,0.201971,-1.817623,-0.980408,non
2022-01-20,3,STMPA.PA,0.181984,-1.722782,-0.21531,non
2022-01-20,4,GLE.PA,0.180163,1.715671,0.840176,non
2022-01-20,5,BNP.PA,0.17928,0.540932,0.557194,non
2022-01-20,6,VIE.PA,0.171242,0.965644,0.079653,non
2022-01-20,7,RI.PA,0.145155,-2.741202,-0.449709,non
2022-01-20,8,CS.PA,0.132756,1.289021,0.520207,non
2022-01-20,9,ENGI.PA,0.131057,0.724653,0.375797,non
2022-01-20,10,SU.PA,0.120582,-0.740905,-0.462347,non
2022-01-21,1,TTE.PA,0.236896,1.193922,0.863234,non
2022-01-21,2,RMS.PA,0.199381,-1.842204,-0.986766,non
2022-01-21,3,GLE.PA,0.184542,0.971446,0.751613,non
2022-01-21,4,BNP.PA,0.179762,-0.328598,0.443515,non
2022-01-21,5,STMPA.PA,0.177544,-2.048061,-0.289071,non
2022-01-21,6,VIE.PA,0.17127,-0.172784,0.031548,non
2022-01-21,7,RI.PA,0.142665,-2.843291,-0.473832,non
2022-01-21,8,CS.PA,0.134835,0.77653,0.454021,non
2022-01-21,9,ENGI.PA,0.131542,0.160587,0.33175,non
2022-01-21,10,SU.PA,0.118915,-1.229101,-0.538694,non
2022-01-24,1,TTE.PA,0.237517,0.163049,0.786874,non
2022-01-24,2,RMS.PA,0.195012,-2.281568,-1.024997,non
2022-01-24,3,GLE.PA,0.186304,-0.652965,0.573587,non
2022-01-24,4,BNP.PA,0.178646,-1.480273,0.287756,non
2022-01-24,5,STMPA.PA,0.171659,-2.913815,-0.405464,non
2022-01-24,6,VIE.PA,0.169593,-1.302546,-0.073556,non
2022-01-24,7,RI.PA,0.139218,-3.344756,-0.521942,non
2022-01-24,8,CS.PA,0.135751,-0.294907,0.353846,non
2022-01-24,9,ENGI.PA,0.130733,-0.879156,0.247118,non
2022-01-24,10,SU.PA,0.115288,-2.276575,-0.655878,non
2022-01-25,1,TTE.PA,0.238878,0.746179,0.744516,non
2022-01-25,2,RMS.PA,0.190358,-2.25062,-1.037757,non
2022-01-25,3,GLE.PA,0.188991,0.064925,0.438582,non
2022-01-25,4,BNP.PA,0.178668,-0.569859,0.187394,non
2022-01-25,5,VIE.PA,0.168277,-1.098327,-0.1224,non
2022-01-25,6,STMPA.PA,0.165581,-2.790799,-0.503822,non
2022-01-25,7,CS.PA,0.137313,0.150904,0.281032,non
2022-01-25,8,RI.PA,0.135256,-3.468397,-0.571241,non
2022-01-25,9,ENGI.PA,0.129803,-1.006174,0.179489,non
2022-01-25,10,MC.PA,0.115468,-2.055096,-0.521203,non
2022-01-26,1,TTE.PA,0.242402,1.708356,0.728924,non
2022-01-26,2,GLE.PA,0.193321,0.869388,0.346901,non
2022-01-26,3,RMS.PA,0.186154,-2.084691,-1.012241,non
2022-01-26,4,BNP.PA,0.180443,0.274905,0.123794,non
2022-01-26,5,VIE.PA,0.168195,-0.340272,-0.144033,non
2022-01-26,6,STMPA.PA,0.160414,-2.141535,-0.553329,non
2022-01-26,7,CS.PA,0.140337,0.987784,0.236035,non
2022-01-26,8,RI.PA,0.13123,-2.978604,-0.585395,non
2022-01-26,9,ENGI.PA,0.129983,-0.386645,0.140459,non
2022-01-26,10,MC.PA,0.117478,-1.502439,-0.522511,non
2022-01-27,1,TTE.PA,0.246466,1.919208,0.715934,non
2022-01-27,2,GLE.PA,0.197401,0.862374,0.245999,non
2022-01-27,3,BNP.PA,0.182134,0.464231,0.064169,non
2022-01-27,4,RMS.PA,0.181518,-2.197012,-0.993386,non
2022-01-27,5,VIE.PA,0.168876,0.069539,-0.15005,non
2022-01-27,6,STMPA.PA,0.156363,-1.707674,-0.563125,non
2022-01-27,7,CS.PA,0.144023,1.300831,0.200385,non
2022-01-27,8,ENGI.PA,0.13101,0.356425,0.121525,non
2022-01-27,9,RI.PA,0.127491,-2.630306,-0.573375,non
2022-01-27,10,MC.PA,0.120583,-1.195593,-0.488179,non
2022-01-28,1,TTE.PA,0.249694,1.5125,0.65681,non
2022-01-28,2,GLE.PA,0.200847,0.469842,0.116254,non
2022-01-28,3,BNP.PA,0.18253,-0.432204,-0.039988,non
2022-01-28,4,RMS.PA,0.177237,-2.101603,-0.946033,non
2022-01-28,5,VIE.PA,0.169111,-0.592838,-0.176305,non
2022-01-28,6,STMPA.PA,0.151608,-1.892844,-0.594031,non
2022-01-28,7,CS.PA,0.147566,0.906998,0.138373,non
2022-01-28,8,ENGI.PA,0.132004,-0.013731,0.077162,non
2022-01-28,9,MC.PA,0.1249,-0.416632,-0.406318,non
2022-01-28,10,RI.PA,0.123156,-2.968067,-0.578202,non
2022-01-31,1,TTE.PA,0.25125,0.862264,0.580599,non
2022-01-31,2,GLE.PA,0.203224,0.243488,-0.019435,non
2022-01-31,3,BNP.PA,0.182567,-0.373244,-0.133069,non
2022-01-31,4,RMS.PA,0.172937,-1.848849,-0.839554,non
2022-01-31,5,VIE.PA,0.169551,-0.368958,-0.170672,non
2022-01-31,6,CS.PA,0.150847,0.839615,0.08655,non
2022-01-31,7,STMPA.PA,0.148043,-1.304343,-0.547729,non
2022-01-31,8,ENGI.PA,0.132996,-0.084576,0.047085,non
2022-01-31,9,MC.PA,0.12863,-0.245822,-0.300392,non
2022-01-31,10,RI.PA,0.118484,-2.975948,-0.58713,non
2022-02-01,1,TTE.PA,0.253648,1.329605,0.532399,non
2022-02-01,2,GLE.PA,0.205455,0.735491,-0.066803,non
2022-02-01,3,BNP.PA,0.182591,0.168663,-0.152662,non
2022-02-01,4,VIE.PA,0.170242,-0.112221,-0.145647,non
2022-02-01,5,RMS.PA,0.169511,-1.599489,-0.661014,non
2022-02-01,6,CS.PA,0.154213,1.155513,0.071237,non
2022-02-01,7,STMPA.PA,0.144153,-1.17907,-0.512899,non
2022-02-01,8,ENGI.PA,0.13442,0.298618,0.048063,non
2022-02-01,9,MC.PA,0.132617,0.072473,-0.143755,non
2022-02-01,10,RI.PA,0.114396,-2.306393,-0.506597,non
2022-02-02,1,TTE.PA,0.254725,0.67692,0.454582,non
2022-02-02,2,GLE.PA,0.208209,0.941122,-0.090286,non
2022-02-02,3,BNP.PA,0.182296,-0.248256,-0.189333,non
2022-02-02,4,VIE.PA,0.172372,0.47579,-0.110458,non
2022-02-02,5,RMS.PA,0.164708,-1.502301,-0.42619,non
2022-02-02,6,CS.PA,0.158302,1.402724,0.064846,non
2022-02-02,7,STMPA.PA,0.140477,-1.19555,-0.459959,non
2022-02-02,8,ENGI.PA,0.136861,0.590647,0.05234,non
2022-02-02,9,MC.PA,0.134124,-0.108618,0.041366,non
2022-02-02,10,RI.PA,0.11087,-1.906717,-0.383784,non
2022-02-03,1,TTE.PA,0.253654,0.32605,0.34961,non
2022-02-03,2,GLE.PA,0.210366,1.355579,-0.066576,non
2022-02-03,3,BNP.PA,0.180933,-0.201464,-0.201497,non
2022-02-03,4,VIE.PA,0.174445,0.325382,-0.075071,non
2022-02-03,5,CS.PA,0.161011,0.917623,0.052619,non
2022-02-03,6,RMS.PA,0.15675,-1.793932,-0.295558,non
2022-02-03,7,ENGI.PA,0.139898,1.04714,0.062077,non
2022-02-03,8,STMPA.PA,0.134405,-1.881272,-0.484036,non
2022-02-03,9,MC.PA,0.131861,-0.86732,0.127439,non
2022-02-03,10,RI.PA,0.105023,-2.27868,-0.335536,non
2022-02-04,1,TTE.PA,0.253667,0.920875,0.286606,non
2022-02-04,2,GLE.PA,0.212019,1.056599,-0.042192,non
2022-02-04,3,BNP.PA,0.18001,0.077459,-0.189995,non
2022-02-04,4,VIE.PA,0.175843,-0.242185,-0.023288,non
2022-02-04,5,CS.PA,0.162462,-0.329349,0.004039,non
2022-02-04,6,RMS.PA,0.149274,-1.694935,-0.204007,non
2022-02-04,7,ENGI.PA,0.143558,1.064366,0.072668,non
2022-02-04,8,MC.PA,0.129604,-1.098615,0.179936,non
2022-02-04,9,STMPA.PA,0.127955,-2.179842,-0.472536,non
2022-02-04,10,ML.PA,0.102059,-0.21166,-0.278298,non
2022-02-07,1,TTE.PA,0.254276,0.969377,0.226877,non
2022-02-07,2,GLE.PA,0.214533,1.345208,-0.010904,non
2022-02-07,3,BNP.PA,0.180325,0.690573,-0.159135,non
2022-02-07,4,VIE.PA,0.176783,-0.614174,-0.020635,non
2022-02-07,5,CS.PA,0.16484,0.290579,-0.023634,non
2022-02-07,6,ENGI.PA,0.14705,0.970535,0.083943,non
2022-02-07,7,RMS.PA,0.14205,-1.860682,-0.214798,non
2022-02-07,8,MC.PA,0.128901,-0.687718,0.225057,non
2022-02-07,9,STMPA.PA,0.121722,-2.016959,-0.508424,non
2022-02-07,10,ML.PA,0.10474,-0.335606,-0.295673,non
2022-02-08,1,TTE.PA,0.254768,0.913012,0.183104,non
2022-02-08,2,GLE.PA,0.217881,1.73729,0.042444,non
2022-02-08,3,BNP.PA,0.180941,0.76538,-0.11659,non
2022-02-08,4,VIE.PA,0.178687,-0.114714,0.01963,non
2022-02-08,5,CS.PA,0.168135,1.12389,0.002566,non
2022-02-08,6,ENGI.PA,0.151184,1.354824,0.128263,non
2022-02-08,7,RMS.PA,0.133901,-1.863174,-0.22404,non
2022-02-08,8,MC.PA,0.126748,-1.105698,0.263595,non
2022-02-08,9,STMPA.PA,0.116011,-1.768871,-0.498794,non
2022-02-08,10,ML.PA,0.107467,0.200381,-0.274281,non
2022-02-09,1,TTE.PA,0.256191,1.390367,0.205865,non
2022-02-09,2,GLE.PA,0.22267,2.032159,0.129366,non
2022-02-09,3,BNP.PA,0.182652,1.017121,-0.038456,non
2022-02-09,4,VIE.PA,0.180637,-0.04176,0.046251,non
2022-02-09,5,CS.PA,0.171516,1.266223,0.037921,non
2022-02-09,6,ENGI.PA,0.154732,1.309443,0.192058,non
2022-02-09,7,RMS.PA,0.126454,-1.618938,-0.200279,non
2022-02-09,8,MC.PA,0.124997,-0.664156,0.32125,non
2022-02-09,9,STMPA.PA,0.111908,-1.097099,-0.434361,non
2022-02-09,10,ML.PA,0.110522,0.491227,-0.227959,non
2022-02-10,1,TTE.PA,0.256895,1.047284,0.197358,non
2022-02-10,2,GLE.PA,0.228393,2.778187,0.289194,non
2022-02-10,3,BNP.PA,0.183739,0.857681,0.072998,non
2022-02-10,4,VIE.PA,0.182091,0.036484,0.094383,non
2022-02-10,5,CS.PA,0.174378,0.925674,0.078255,non
2022-02-10,6,ENGI.PA,0.158415,1.917087,0.291284,non
2022-02-10,7,MC.PA,0.122504,-1.092667,0.313534,non
2022-02-10,8,RMS.PA,0.117231,-1.891447,-0.269948,non
2022-02-10,9,ML.PA,0.114438,0.902772,-0.14013,non
2022-02-10,10,STMPA.PA,0.107342,-1.134031,-0.31877,non
2022-02-11,1,TTE.PA,0.258063,1.114296,0.211456,non
2022-02-11,2,GLE.PA,0.232891,1.931036,0.40246,non
2022-02-11,3,BNP.PA,0.183371,-0.003385,0.132508,non
2022-02-11,4,VIE.PA,0.18269,-0.535133,0.107264,non
2022-02-11,5,CS.PA,0.176852,0.509148,0.111017,non
2022-02-11,6,ENGI.PA,0.161806,1.682055,0.379541,non
2022-02-11,7,MC.PA,0.118771,-1.922204,0.226381,oui
2022-02-11,8,ML.PA,0.116944,-0.291669,-0.102314,non
2022-02-11,9,RMS.PA,0.106824,-2.117556,-0.415403,non
2022-02-11,10,CA.PA,0.106416,0.160562,-0.242946,non
2022-02-14,1,TTE.PA,0.257924,0.456041,0.190567,non
2022-02-14,2,GLE.PA,0.233628,0.048952,0.422949,non
2022-02-14,3,VIE.PA,0.182183,-1.522257,0.093144,non
2022-02-14,4,BNP.PA,0.18038,-1.518925,0.119483,non
2022-02-14,5,CS.PA,0.17769,-0.947024,0.114336,non
2022-02-14,6,ENGI.PA,0.164455,0.867168,0.431769,non
2022-02-14,7,ML.PA,0.118346,-1.080776,-0.096123,non
2022-02-14,8,MC.PA,0.11421,-2.426686,0.131742,oui
2022-02-14,9,CA.PA,0.111831,0.181708,-0.201736,non
2022-02-14,10,ORA.PA,0.111068,2.51089,0.539209,non
2022-02-15,1,TTE.PA,0.257083,0.324896,0.185072,non
2022-02-15,2,GLE.PA,0.235705,0.546027,0.473838,non
2022-02-15,3,VIE.PA,0.183,-0.811353,0.099568,non
2022-02-15,4,BNP.PA,0.179011,-0.685504,0.155101,non
2022-02-15,5,CS.PA,0.17898,-0.151921,0.153962,non
2022-02-15,6,ENGI.PA,0.166941,0.560745,0.460982,non
2022-02-15,7,ML.PA,0.117539,-2.193449,-0.141395,non
