DATE,TICKER,PHASE,SOUS_ECHANTILLON,TOP10,SOUS_BAS,AU_DESSUS_HAUT,TAUX_20_POSITIF,PERSISTANT,EXCES_20,BANDE_SUIVANTE
2022-09-30,RMS.PA,11,non,oui,non,non,non,non,-0.8445,oui
2022-09-30,RNO.PA,11,non,oui,oui,non,non,oui,2.5977,non
2022-09-30,SAF.PA,11,non,oui,oui,non,non,oui,11.6366,non
2022-09-30,SAN.PA,11,non,non,non,non,non,non,0.641,oui
2022-09-30,SGO.PA,11,non,non,non,non,non,non,1.8797,oui
2022-09-30,STLAP.PA,11,non,oui,oui,non,non,oui,1.0864,non
2022-09-30,STMPA.PA,11,non,non,oui,non,non,oui,-10.7345,oui
2022-09-30,SU.PA,11,non,non,non,non,non,non,2.0483,oui
2022-09-30,TEP.PA,11,non,non,oui,non,non,oui,-4.5168,non
2022-09-30,TTE.PA,11,non,non,non,non,non,non,3.7734,oui
2022-09-30,VIE.PA,11,non,non,oui,non,non,oui,5.7099,non
2022-09-30,VIV.PA,11,non,non,non,non,non,non,-6.8242,oui
2022-09-30,WLN.PA,11,non,oui,oui,non,non,oui,-0.8271,non
2022-10-03,ACA.PA,12,non,non,oui,non,non,oui,0.0272,oui
2022-10-03,AI.PA,12,non,non,non,non,non,non,3.8059,oui
2022-10-03,AIR.PA,12,non,non,oui,non,non,oui,14.3307,oui
2022-10-03,ALO.PA,12,non,non,oui,non,non,oui,14.9654,non
2022-10-03,BN.PA,12,non,non,oui,non,non,oui,-2.9906,non
2022-10-03,BNP.PA,12,non,non,non,non,non,non,-0.2647,oui
2022-10-03,CA.PA,12,non,non,oui,non,non,oui,4.5872,non
2022-10-03,CAP.PA,12,non,non,non,non,non,non,-7.6538,oui
2022-10-03,CS.PA,12,non,non,non,non,non,non,3.9576,oui
2022-10-03,DG.PA,12,non,non,oui,non,non,oui,2.9829,non
2022-10-03,DSY.PA,12,non,non,non,non,non,non,-13.1245,oui
2022-10-03,EL.PA,12,non,non,non,non,non,non,4.221,oui
2022-10-03,EN.PA,12,non,non,oui,non,non,oui,-1.7773,oui
2022-10-03,ENGI.PA,12,non,oui,non,non,non,non,0.1358,oui
2022-10-03,ERF.PA,12,non,non,non,non,non,non,-5.2515,oui
2022-10-03,GLE.PA,12,non,non,oui,non,non,oui,3.3707,oui
2022-10-03,HO.PA,12,non,non,oui,non,non,oui,4.2489,non
2022-10-03,KER.PA,12,non,oui,oui,non,non,oui,-6.5462,non
2022-10-03,LR.PA,12,non,non,non,non,non,non,5.2057,oui
2022-10-03,MC.PA,12,non,oui,oui,non,non,oui,-3.4044,oui
2022-10-03,ML.PA,12,non,non,non,non,non,non,2.1982,oui
2022-10-03,MT.AS,12,non,non,non,non,non,non,-2.688,oui
2022-10-03,OR.PA,12,non,oui,oui,non,non,oui,-11.1355,oui
2022-10-03,ORA.PA,12,non,non,oui,non,non,oui,-6.2632,oui
2022-10-03,PUB.PA,12,non,non,non,non,non,non,6.3552,non
2022-10-03,RI.PA,12,non,oui,non,non,non,non,-11.5582,oui
2022-10-03,RMS.PA,12,non,oui,non,non,non,non,-1.7848,oui
2022-10-03,RNO.PA,12,non,oui,oui,non,non,oui,1.0961,oui
2022-10-03,SAF.PA,12,non,oui,oui,non,non,oui,11.1699,oui
2022-10-03,SAN.PA,12,non,non,non,non,non,non,0.933,oui
2022-10-03,SGO.PA,12,non,non,non,non,non,non,0.0586,oui
2022-10-03,STLAP.PA,12,non,oui,oui,non,non,oui,0.5966,oui
2022-10-03,STMPA.PA,12,non,non,non,non,non,non,-11.9408,oui
2022-10-03,SU.PA,12,non,non,non,non,non,non,1.4781,oui
2022-10-03,TEP.PA,12,non,non,oui,non,non,oui,-4.0766,oui
2022-10-03,TTE.PA,12,non,non,non,non,non,non,2.2284,oui
2022-10-03,VIE.PA,12,non,non,oui,non,non,oui,3.4394,oui
2022-10-03,VIV.PA,12,non,non,non,non,non,non,-5.8767,oui
2022-10-03,WLN.PA,12,non,oui,oui,non,non,oui,1.0372,oui
2022-10-04,ACA.PA,13,non,non,non,non,non,non,0.1477,oui
2022-10-04,AI.PA,13,non,non,non,non,non,non,2.0453,oui
2022-10-04,AIR.PA,13,non,non,non,non,non,non,13.536,oui
2022-10-04,ALO.PA,13,non,non,oui,non,non,oui,11.215,non
2022-10-04,BN.PA,13,non,non,oui,non,non,oui,-3.2679,non
2022-10-04,BNP.PA,13,non,non,non,non,non,non,-0.0806,oui
2022-10-04,CA.PA,13,non,non,non,non,non,non,6.0667,non
2022-10-04,CAP.PA,13,non,non,non,non,non,non,-9.101,oui
2022-10-04,CS.PA,13,non,non,non,non,non,non,1.1642,oui
2022-10-04,DG.PA,13,non,non,oui,non,non,oui,5.2394,non
2022-10-04,DSY.PA,13,non,non,non,non,non,non,-15.3393,oui
2022-10-04,EL.PA,13,non,non,non,non,non,non,0.7325,oui
2022-10-04,EN.PA,13,non,non,non,non,non,non,-0.041,non
2022-10-04,ENGI.PA,13,non,oui,non,non,non,non,3.4701,oui
2022-10-04,ERF.PA,13,non,non,non,non,non,non,-6.4184,oui
2022-10-04,GLE.PA,13,non,non,non,non,non,non,3.3801,oui
2022-10-04,HO.PA,13,non,non,oui,non,non,oui,6.5194,non
2022-10-04,KER.PA,13,non,oui,oui,non,non,oui,-6.1242,non
2022-10-04,LR.PA,13,non,non,non,non,non,non,4.0603,oui
2022-10-04,MC.PA,13,non,oui,non,non,non,non,-4.6629,oui
2022-10-04,ML.PA,13,non,non,non,non,non,non,-0.143,oui
2022-10-04,MT.AS,13,non,non,non,non,non,non,-2.3309,oui
2022-10-04,OR.PA,13,non,oui,non,non,non,non,-11.402,oui
2022-10-04,ORA.PA,13,non,non,non,non,non,non,-3.1221,non
2022-10-04,PUB.PA,13,non,non,non,oui,non,non,5.5648,non
2022-10-04,RI.PA,13,non,oui,non,non,non,non,-9.9875,oui
2022-10-04,RMS.PA,13,non,oui,non,non,non,non,-1.6742,oui
2022-10-04,RNO.PA,13,non,oui,non,non,non,non,2.836,oui
2022-10-04,SAF.PA,13,non,oui,non,non,non,non,9.111,oui
2022-10-04,SAN.PA,13,non,non,non,non,non,non,3.2676,oui
2022-10-04,SGO.PA,13,non,non,non,non,non,non,-1.1976,oui
2022-10-04,STLAP.PA,13,non,oui,non,non,non,non,1.4978,oui
2022-10-04,STMPA.PA,13,non,non,non,non,non,non,-12.997,oui
2022-10-04,SU.PA,13,non,non,non,non,non,non,-0.7161,oui
2022-10-04,TEP.PA,13,non,non,non,non,non,non,-6.5429,oui
2022-10-04,TTE.PA,13,non,non,non,non,non,non,4.8337,oui
2022-10-04,VIE.PA,13,non,non,non,non,non,non,3.7793,oui
2022-10-04,VIV.PA,13,non,non,non,non,non,non,-4.5822,oui
2022-10-04,WLN.PA,13,non,oui,non,non,non,non,-1.1915,oui
2022-10-05,ACA.PA,14,non,non,non,non,non,non,2.6821,oui
2022-10-05,AI.PA,14,non,non,non,non,non,non,0.8211,oui
2022-10-05,AIR.PA,14,non,non,non,non,non,non,13.9173,oui
2022-10-05,ALO.PA,14,non,non,oui,non,non,oui,13.3391,non
2022-10-05,BN.PA,14,non,non,oui,non,non,oui,-2.4052,non
2022-10-05,BNP.PA,14,non,non,non,non,non,non,2.6232,oui
2022-10-05,CA.PA,14,non,non,oui,non,non,non,10.4944,non
2022-10-05,CAP.PA,14,non,non,non,non,non,non,-12.2733,oui
2022-10-05,CS.PA,14,non,oui,non,non,non,non,1.0154,oui
2022-10-05,DG.PA,14,non,non,oui,non,non,oui,6.7172,non
2022-10-05,DSY.PA,14,non,non,non,non,non,non,-14.3216,oui
2022-10-05,EL.PA,14,non,non,non,non,non,non,-2.7356,oui
2022-10-05,EN.PA,14,non,non,oui,non,non,non,1.4493,non
2022-10-05,ENGI.PA,14,non,oui,non,non,non,non,2.8541,oui
2022-10-05,ERF.PA,14,non,non,non,non,non,non,-4.8137,oui
2022-10-05,GLE.PA,14,non,non,non,non,non,non,4.5665,oui
2022-10-05,HO.PA,14,non,non,oui,non,non,oui,6.8398,non
2022-10-05,KER.PA,14,non,oui,oui,non,non,oui,-4.0925,non
2022-10-05,LR.PA,14,non,non,non,non,non,non,3.6233,oui
2022-10-05,MC.PA,14,non,oui,non,non,non,non,-6.0054,oui
2022-10-05,ML.PA,14,non,non,non,non,non,non,6.1256,oui
2022-10-05,MT.AS,14,non,non,non,non,non,non,-2.2348,oui
2022-10-05,OR.PA,14,non,oui,non,non,non,non,-14.1502,oui
2022-10-05,ORA.PA,14,non,non,oui,non,non,non,-1.1596,non
2022-10-05,PUB.PA,14,non,non,non,oui,non,non,2.3554,non
2022-10-05,RI.PA,14,non,oui,non,non,non,non,-10.6109,oui
2022-10-05,RMS.PA,14,non,oui,non,non,non,non,-2.3633,oui
2022-10-05,RNO.PA,14,non,oui,non,non,non,non,2.9285,oui
2022-10-05,SAF.PA,14,non,oui,non,non,non,non,5.6183,oui
2022-10-05,SAN.PA,14,non,non,non,non,non,non,2.7486,oui
2022-10-05,SGO.PA,14,non,non,non,non,non,non,0.0445,oui
2022-10-05,STLAP.PA,14,non,non,non,non,non,non,2.8824,non
2022-10-05,STMPA.PA,14,non,non,non,non,non,non,-16.1871,oui
2022-10-05,SU.PA,14,non,non,non,non,non,non,-0.9299,oui
2022-10-05,TEP.PA,14,non,non,non,non,non,non,-5.4995,oui
2022-10-05,TTE.PA,14,non,non,non,non,oui,non,2.4943,oui
2022-10-05,VIE.PA,14,non,non,non,non,non,non,3.7459,oui
2022-10-05,VIV.PA,14,non,non,non,non,non,non,-4.2491,oui
2022-10-05,WLN.PA,14,non,oui,non,non,non,non,-3.6027,oui
2022-10-06,ACA.PA,15,non,non,non,non,non,non,4.3191,non
2022-10-06,AI.PA,15,non,non,non,non,non,non,2.5804,oui
2022-10-06,AIR.PA,15,non,non,non,non,non,non,13.6257,oui
2022-10-06,ALO.PA,15,non,non,oui,non,non,oui,13.0154,non
2022-10-06,BN.PA,15,non,non,oui,non,non,oui,-2.3168,non
2022-10-06,BNP.PA,15,non,non,non,non,non,non,7.1983,oui
2022-10-06,CA.PA,15,non,non,oui,non,non,oui,9.3483,oui
2022-10-06,CAP.PA,15,non,non,non,non,non,non,-13.3205,oui
2022-10-06,CS.PA,15,non,oui,non,non,non,non,5.7005,oui
2022-10-06,DG.PA,15,non,non,oui,non,non,oui,9.0527,non
2022-10-06,DSY.PA,15,non,non,non,non,non,non,-17.253,non
2022-10-06,EL.PA,15,non,non,non,non,non,non,-1.8412,oui
2022-10-06,EN.PA,15,non,non,oui,non,non,oui,4.3932,non
2022-10-06,ENGI.PA,15,non,oui,non,non,non,non,5.4016,oui
2022-10-06,ERF.PA,15,non,non,non,non,non,non,-6.0426,oui
2022-10-06,GLE.PA,15,non,non,non,non,non,non,5.3161,oui
2022-10-06,HO.PA,15,non,non,oui,non,non,oui,7.563,non
2022-10-06,KER.PA,15,non,oui,oui,non,non,oui,-2.8761,non
2022-10-06,LR.PA,15,non,non,non,non,non,non,-3.8812,oui
2022-10-06,MC.PA,15,non,oui,non,non,non,non,-6.7822,non
2022-10-06,ML.PA,15,non,non,non,non,non,non,2.4051,non
2022-10-06,MT.AS,15,non,non,non,non,non,non,-0.1306,oui
2022-10-06,OR.PA,15,non,oui,non,non,non,non,-15.9268,non
2022-10-06,ORA.PA,15,non,non,oui,non,non,oui,0.3264,non
2022-10-06,PUB.PA,15,non,non,non,oui,non,non,2.0026,oui
2022-10-06,RI.PA,15,non,oui,non,non,non,non,-10.307,oui
2022-10-06,RMS.PA,15,non,oui,non,non,non,non,-5.0925,oui
2022-10-06,RNO.PA,15,non,oui,non,non,non,non,-2.2691,oui
2022-10-06,SAF.PA,15,non,oui,non,non,non,non,6.7207,oui
2022-10-06,SAN.PA,15,non,non,non,non,non,non,4.1935,oui
2022-10-06,SGO.PA,15,non,non,non,non,non,non,-1.9512,oui
2022-10-06,STLAP.PA,15,non,non,oui,non,non,non,0.1211,non
2022-10-06,STMPA.PA,15,non,non,non,non,non,non,-19.0312,oui
2022-10-06,SU.PA,15,non,non,non,non,non,non,-1.9008,oui
2022-10-06,TEP.PA,15,non,non,non,non,non,non,-6.6561,non
2022-10-06,TTE.PA,15,non,non,non,non,oui,non,4.9629,non
2022-10-06,VIE.PA,15,non,non,non,non,non,non,4.542,non
2022-10-06,VIV.PA,15,non,non,non,non,non,non,-3.786,oui
2022-10-06,WLN.PA,15,non,oui,non,non,non,non,-4.3829,oui
2022-10-07,ACA.PA,16,non,non,oui,non,non,non,4.2893,non
2022-10-07,AI.PA,16,non,non,non,non,non,non,3.5894,oui
2022-10-07,AIR.PA,16,non,non,non,non,non,non,14.0324,oui
2022-10-07,ALO.PA,16,non,non,oui,non,non,oui,19.3496,non
2022-10-07,BN.PA,16,non,non,oui,non,non,oui,-3.8125,non
2022-10-07,BNP.PA,16,non,non,non,non,non,non,6.6461,oui
2022-10-07,CA.PA,16,non,non,non,non,non,non,4.59,oui
2022-10-07,CAP.PA,16,non,non,non,non,non,non,-11.6939,oui
2022-10-07,CS.PA,16,non,oui,non,non,non,non,2.6513,oui
2022-10-07,DG.PA,16,non,non,oui,non,non,oui,8.8179,non
2022-10-07,DSY.PA,16,non,non,oui,non,non,non,-12.4422,non
2022-10-07,EL.PA,16,non,non,non,non,non,non,-1.1379,oui
2022-10-07,EN.PA,16,non,non,oui,non,non,oui,3.4445,non
2022-10-07,ENGI.PA,16,non,oui,non,non,non,non,3.813,non
2022-10-07,ERF.PA,16,non,non,non,non,non,non,-2.5605,oui
2022-10-07,GLE.PA,16,non,non,non,non,non,non,3.6812,oui
2022-10-07,HO.PA,16,non,non,oui,non,non,oui,2.1332,non
2022-10-07,KER.PA,16,non,oui,oui,non,non,oui,2.5533,non
2022-10-07,LR.PA,16,non,non,non,non,non,non,-1.2918,oui
2022-10-07,MC.PA,16,non,oui,oui,non,non,non,-1.6733,non
2022-10-07,ML.PA,16,non,non,oui,non,non,non,5.8658,non
2022-10-07,MT.AS,16,non,non,non,non,non,non,2.0897,oui
2022-10-07,OR.PA,16,non,oui,oui,non,non,non,-11.4948,non
2022-10-07,ORA.PA,16,non,non,oui,non,non,oui,-3.42,non
2022-10-07,PUB.PA,16,non,non,non,non,non,non,1.3367,oui
2022-10-07,RI.PA,16,non,oui,non,non,non,non,-9.5198,non
2022-10-07,RMS.PA,16,non,oui,non,non,non,non,-2.1651,oui
2022-10-07,RNO.PA,16,non,oui,non,non,non,non,-9.9756,oui
2022-10-07,SAF.PA,16,non,oui,non,non,non,non,4.6299,oui
2022-10-07,SAN.PA,16,non,non,non,non,non,non,0.1929,oui
2022-10-07,SGO.PA,16,non,non,non,non,non,non,1.6556,oui
2022-10-07,STLAP.PA,16,non,non,oui,non,non,oui,0.8549,non
2022-10-07,STMPA.PA,16,non,non,non,non,non,non,-14.6658,oui
2022-10-07,SU.PA,16,non,non,non,non,non,non,1.4449,oui
2022-10-07,TEP.PA,16,non,non,oui,non,non,non,-2.5466,non
2022-10-07,TTE.PA,16,non,non,non,oui,oui,non,0.3721,oui
2022-10-07,VIE.PA,16,non,non,oui,non,non,non,7.9009,non
2022-10-07,VIV.PA,16,non,non,non,non,non,non,-3.1164,oui
2022-10-07,WLN.PA,16,non,oui,non,non,non,non,-9.1846,oui
2022-10-10,ACA.PA,17,non,non,oui,non,non,oui,5.5396,non
2022-10-10,AI.PA,17,non,non,non,non,non,non,3.4565,oui
2022-10-10,AIR.PA,17,non,non,non,non,non,non,12.7448,oui
2022-10-10,ALO.PA,17,non,non,oui,non,non,oui,21.7809,non
2022-10-10,BN.PA,17,non,non,oui,non,non,oui,-6.3889,non
2022-10-10,BNP.PA,17,non,non,non,non,non,non,5.969,non
2022-10-10,CA.PA,17,non,non,non,non,non,non,4.1651,oui
2022-10-10,CAP.PA,17,non,non,non,non,non,non,-11.1509,oui
2022-10-10,CS.PA,17,non,oui,non,non,non,non,4.503,oui
2022-10-10,DG.PA,17,non,non,oui,non,non,oui,3.3852,non
2022-10-10,DSY.PA,17,non,non,oui,non,non,oui,-11.8263,non
2022-10-10,EL.PA,17,non,non,non,non,oui,non,0.4792,oui
2022-10-10,EN.PA,17,non,non,oui,non,non,oui,2.4676,non
2022-10-10,ENGI.PA,17,non,oui,oui,non,non,non,5.25,non
2022-10-10,ERF.PA,17,non,non,non,non,non,non,0.4817,oui
2022-10-10,GLE.PA,17,non,non,non,non,non,non,-0.3602,oui
2022-10-10,HO.PA,17,non,non,oui,non,non,oui,-0.2061,non
2022-10-10,KER.PA,17,non,oui,oui,non,non,oui,4.0529,non
2022-10-10,LR.PA,17,non,non,non,non,non,non,-2.7826,oui
2022-10-10,MC.PA,17,non,oui,oui,non,non,oui,-2.3483,non
2022-10-10,ML.PA,17,non,non,non,non,non,non,8.3949,oui
2022-10-10,MT.AS,17,non,non,non,non,non,non,0.5809,oui
2022-10-10,OR.PA,17,non,oui,oui,non,non,oui,-10.2785,non
2022-10-10,ORA.PA,17,non,non,oui,non,non,oui,-4.7813,non
2022-10-10,PUB.PA,17,non,non,non,non,non,non,2.8705,oui
2022-10-10,RI.PA,17,non,oui,oui,non,non,non,-7.4519,non
2022-10-10,RMS.PA,17,non,oui,non,non,oui,non,-1.8316,oui
2022-10-10,RNO.PA,17,non,oui,non,non,non,non,-9.0214,oui
2022-10-10,SAF.PA,17,non,oui,non,non,non,non,4.5335,oui
2022-10-10,SAN.PA,17,non,non,non,non,non,non,-1.4221,oui
2022-10-10,SGO.PA,17,non,non,non,non,non,non,0.2667,oui
2022-10-10,STLAP.PA,17,non,non,oui,non,non,oui,3.2366,non
2022-10-10,STMPA.PA,17,non,non,non,non,non,non,-12.5137,non
2022-10-10,SU.PA,17,non,non,non,non,non,non,1.9457,oui
2022-10-10,TEP.PA,17,non,non,oui,non,non,oui,-8.3496,non
2022-10-10,TTE.PA,17,non,non,non,non,oui,non,3.1309,oui
2022-10-10,VIE.PA,17,non,non,oui,non,non,oui,8.7988,non
2022-10-10,VIV.PA,17,non,non,non,non,non,non,-1.5297,oui
2022-10-10,WLN.PA,17,non,oui,non,non,non,non,-8.7897,oui
2022-10-11,ACA.PA,18,non,non,oui,non,non,oui,6.0311,non
2022-10-11,AI.PA,18,non,non,non,non,non,non,3.7302,oui
2022-10-11,AIR.PA,18,non,non,non,non,non,non,9.7131,oui
2022-10-11,ALO.PA,18,non,non,oui,non,non,oui,24.73,non
2022-10-11,BN.PA,18,non,non,oui,non,non,oui,-7.631,non
2022-10-11,BNP.PA,18,non,non,oui,non,non,non,7.7719,non
2022-10-11,CA.PA,18,non,non,non,non,non,non,-0.6818,oui
2022-10-11,CAP.PA,18,non,non,non,non,non,non,-7.1159,non
2022-10-11,CS.PA,18,non,oui,non,non,non,non,4.7371,oui
2022-10-11,DG.PA,18,non,non,oui,non,non,oui,1.4637,non
2022-10-11,DSY.PA,18,non,non,oui,non,non,oui,-9.7844,non
2022-10-11,EL.PA,18,non,non,non,non,oui,non,-0.6831,oui
2022-10-11,EN.PA,18,non,non,oui,non,non,oui,1.5852,non
2022-10-11,ENGI.PA,18,non,oui,oui,non,non,oui,5.1236,non
2022-10-11,ERF.PA,18,non,non,non,non,non,non,2.762,oui
2022-10-11,GLE.PA,18,non,non,non,non,non,non,0.7078,oui
2022-10-11,HO.PA,18,non,non,oui,non,non,oui,-0.3918,non
2022-10-11,KER.PA,18,non,oui,oui,non,non,oui,5.0405,non
2022-10-11,LR.PA,18,non,non,non,non,non,non,-1.3229,oui
2022-10-11,MC.PA,18,non,oui,oui,non,non,oui,-3.061,non
2022-10-11,ML.PA,18,non,non,non,non,non,non,6.1618,oui
2022-10-11,MT.AS,18,non,non,non,non,non,non,3.7355,oui
2022-10-11,OR.PA,18,non,oui,oui,non,non,oui,-10.7138,non
2022-10-11,ORA.PA,18,non,non,non,non,non,non,-5.5417,non
2022-10-11,PUB.PA,18,non,non,non,non,oui,non,4.347,oui
2022-10-11,RI.PA,18,non,oui,oui,non,non,oui,-9.9445,non
2022-10-11,RMS.PA,18,non,oui,non,non,oui,non,-2.3536,oui
2022-10-11,RNO.PA,18,non,oui,non,non,non,non,-11.1175,oui
2022-10-11,SAF.PA,18,non,oui,non,non,non,non,4.0957,non
2022-10-11,SAN.PA,18,non,non,non,non,non,non,-5.0879,oui
2022-10-11,SGO.PA,18,non,non,non,non,non,non,-0.8401,oui
2022-10-11,STLAP.PA,18,non,non,oui,non,non,oui,0.6806,non
2022-10-11,STMPA.PA,18,non,non,oui,non,non,non,-5.9753,non
2022-10-11,SU.PA,18,non,non,non,non,non,non,3.0492,oui
2022-10-11,TEP.PA,18,non,non,oui,non,non,oui,-6.41,non
2022-10-11,TTE.PA,18,non,non,non,non,oui,non,2.5235,oui
2022-10-11,VIE.PA,18,non,non,oui,non,non,oui,12.0763,non
2022-10-11,VIV.PA,18,non,non,non,non,non,non,-0.3844,oui
2022-10-11,WLN.PA,18,non,oui,non,non,non,non,-7.2351,oui
2022-10-12,ACA.PA,19,non,non,oui,non,non,oui,6.3569,oui
2022-10-12,AI.PA,19,non,non,non,non,non,non,3.7976,oui
2022-10-12,AIR.PA,19,non,non,non,non,oui,non,10.3886,oui
2022-10-12,ALO.PA,19,non,non,oui,non,non,oui,22.2789,oui
2022-10-12,BN.PA,19,non,non,oui,non,non,oui,-6.5807,non
2022-10-12,BNP.PA,19,non,non,oui,non,non,oui,7.5789,oui
2022-10-12,CA.PA,19,non,non,non,non,non,non,3.0594,oui
2022-10-12,CAP.PA,19,non,non,non,non,oui,non,-7.481,oui
2022-10-12,CS.PA,19,non,oui,non,non,non,non,5.9109,oui
2022-10-12,DG.PA,19,non,non,oui,non,non,oui,2.6583,non
2022-10-12,DSY.PA,19,non,non,oui,non,non,oui,-10.2178,non
2022-10-12,EL.PA,19,non,non,non,non,oui,non,-0.5759,oui
2022-10-12,EN.PA,19,non,non,oui,non,non,oui,3.962,non
2022-10-12,ENGI.PA,19,non,oui,oui,non,non,oui,4.8026,non
2022-10-12,ERF.PA,19,non,non,non,non,non,non,0.3872,oui
2022-10-12,GLE.PA,19,non,non,non,non,non,non,-0.8914,oui
2022-10-12,HO.PA,19,non,non,oui,non,non,oui,1.9346,non
2022-10-12,KER.PA,19,non,oui,oui,non,non,oui,3.8721,non
2022-10-12,LR.PA,19,non,non,non,non,oui,non,0.178,oui
2022-10-12,MC.PA,19,non,oui,oui,non,non,oui,-5.308,non
2022-10-12,ML.PA,19,non,non,non,non,non,non,6.3048,oui
2022-10-12,MT.AS,19,non,non,non,non,non,non,1.3521,oui
2022-10-12,OR.PA,19,non,oui,oui,non,non,oui,-11.3562,non
2022-10-12,ORA.PA,19,non,non,oui,non,non,non,-5.7649,oui
2022-10-12,PUB.PA,19,non,non,non,non,oui,non,5.9492,non
2022-10-12,RI.PA,19,non,oui,oui,non,non,oui,-10.3311,non
2022-10-12,RMS.PA,19,non,oui,non,non,oui,non,-5.6221,oui
2022-10-12,RNO.PA,19,non,oui,non,non,non,non,-14.608,oui
2022-10-12,SAF.PA,19,non,oui,oui,non,oui,non,6.0266,oui
2022-10-12,SAN.PA,19,non,non,non,non,oui,non,-4.4166,oui
2022-10-12,SGO.PA,19,non,non,non,non,non,non,-0.2574,oui
2022-10-12,STLAP.PA,19,non,non,oui,non,non,oui,1.2888,oui
2022-10-12,STMPA.PA,19,non,non,oui,non,non,oui,-6.7239,oui
2022-10-12,SU.PA,19,non,non,non,non,oui,non,1.8489,oui
2022-10-12,TEP.PA,19,non,non,oui,non,non,oui,-5.8538,non
2022-10-12,TTE.PA,19,non,non,non,non,oui,non,2.8657,oui
2022-10-12,VIE.PA,19,non,non,oui,non,non,oui,14.5014,non
2022-10-12,VIV.PA,19,non,non,non,non,non,non,-2.6298,oui
2022-10-12,WLN.PA,19,non,oui,non,non,non,non,-8.6778,oui
2022-10-13,ACA.PA,0,oui,non,non,non,non,non,0.8898,oui
2022-10-13,AI.PA,0,oui,non,non,non,non,non,5.1569,oui
2022-10-13,AIR.PA,0,oui,non,non,non,oui,non,5.4814,oui
2022-10-13,ALO.PA,0,oui,non,non,non,non,non,23.5533,oui
2022-10-13,BN.PA,0,oui,non,oui,non,non,oui,-7.409,non
2022-10-13,BNP.PA,0,oui,non,non,non,non,non,5.7798,oui
2022-10-13,CA.PA,0,oui,non,non,non,non,non,0.1621,oui
2022-10-13,CAP.PA,0,oui,non,non,non,oui,non,-3.0582,oui
2022-10-13,CS.PA,0,oui,oui,non,non,non,non,3.1918,oui
2022-10-13,DG.PA,0,oui,non,oui,non,non,oui,2.9854,non
2022-10-13,DSY.PA,0,oui,non,oui,non,non,oui,-2.2879,non
2022-10-13,EL.PA,0,oui,non,non,non,oui,non,3.1357,oui
2022-10-13,EN.PA,0,oui,non,oui,non,non,oui,3.6744,oui
2022-10-13,ENGI.PA,0,oui,oui,oui,non,non,oui,7.0197,oui
2022-10-13,ERF.PA,0,oui,non,non,non,non,non,3.0864,oui
2022-10-13,GLE.PA,0,oui,non,non,non,non,non,-4.3863,oui
2022-10-13,HO.PA,0,oui,non,oui,non,non,oui,-2.8014,non
2022-10-13,KER.PA,0,oui,non,oui,non,non,oui,8.7579,non
2022-10-13,LR.PA,0,oui,non,non,non,oui,non,2.5746,oui
2022-10-13,MC.PA,0,oui,oui,oui,non,non,oui,-0.0555,non
2022-10-13,ML.PA,0,oui,non,non,non,non,non,4.9611,oui
2022-10-13,MT.AS,0,oui,non,non,non,non,non,1.4275,oui
2022-10-13,OR.PA,0,oui,oui,oui,non,non,oui,-5.5969,non
2022-10-13,ORA.PA,0,oui,non,non,non,non,non,-6.0349,oui
2022-10-13,PUB.PA,0,oui,oui,non,oui,oui,non,5.2201,non
2022-10-13,RI.PA,0,oui,oui,oui,non,non,oui,-4.3747,non
2022-10-13,RMS.PA,0,oui,oui,non,non,oui,non,3.0303,oui
2022-10-13,RNO.PA,0,oui,oui,non,non,non,non,-10.1084,oui
2022-10-13,SAF.PA,0,oui,oui,non,non,oui,non,-1.3213,oui
2022-10-13,SAN.PA,0,oui,non,non,non,oui,non,-4.2118,oui
2022-10-13,SGO.PA,0,oui,non,non,non,non,non,3.9595,oui
2022-10-13,STLAP.PA,0,oui,non,non,non,non,non,2.1747,oui
2022-10-13,STMPA.PA,0,oui,non,non,non,non,non,-1.2674,non
2022-10-13,SU.PA,0,oui,non,non,non,oui,non,2.829,oui
2022-10-13,TEP.PA,0,oui,non,oui,non,non,oui,-41.8151,non
2022-10-13,TTE.PA,0,oui,non,non,non,oui,non,-1.1027,non
2022-10-13,VIE.PA,0,oui,non,oui,non,non,oui,11.2256,oui
2022-10-13,VIV.PA,0,oui,non,non,non,non,non,-2.78,oui
2022-10-13,WLN.PA,0,oui,oui,non,non,non,non,-1.9112,oui
2022-10-14,ACA.PA,1,non,non,non,non,non,non,0.7089,oui
2022-10-14,AI.PA,1,non,non,non,non,non,non,2.8171,oui
2022-10-14,AIR.PA,1,non,non,non,non,oui,non,5.9494,oui
2022-10-14,ALO.PA,1,non,non,non,non,non,non,27.6606,oui
2022-10-14,BN.PA,1,non,non,oui,non,non,oui,-8.2156,oui
2022-10-14,BNP.PA,1,non,non,non,non,non,non,6.4362,oui
2022-10-14,CA.PA,1,non,non,non,non,non,non,-2.4483,oui
2022-10-14,CAP.PA,1,non,non,non,non,oui,non,1.6265,oui
2022-10-14,CS.PA,1,non,oui,non,non,non,non,1.0595,oui
2022-10-14,DG.PA,1,non,non,oui,non,non,oui,1.967,oui
2022-10-14,DSY.PA,1,non,non,oui,non,non,oui,0.5186,non
2022-10-14,EL.PA,1,non,non,non,non,oui,non,-1.0303,oui
2022-10-14,EN.PA,1,non,non,non,non,non,non,2.827,oui
2022-10-14,ENGI.PA,1,non,oui,non,non,non,non,6.09,oui
