DATE,TICKER,UNIVERS,CLOSE,E_120,VAL_120,S_120,TAUX_120,ECART_S,E_20,VAL_20,TAUX_20,ENV_BAS,ENV_HAUT,LARGEUR_ENV_S,RANG,CANDIDAT,DIAGNOSTIC
2021-05-31,AIR.PA,oui,97.8536376953125,87.555493,93.426929,3.200765,0.112705,1.383016,90.493045,93.961999,0.403515,3.829402,5.486146,3.313318,27,non,
2021-05-31,ALO.PA,oui,44.83968734741211,43.477543,42.674159,2.064162,-0.031056,1.049108,43.974381,43.872912,-0.024289,1.920616,1.449117,3.275273,,non,
2021-05-31,ATO.PA,oui,4074.27392578125,4671.069027,3963.716172,176.371134,-0.254509,0.626847,4059.276099,4067.709535,0.021869,70.449595,55.855964,3.796257,,non,
2021-05-31,BN.PA,oui,49.306396484375,46.554856,50.062117,0.876218,0.126615,-0.86248,49.234583,50.441758,0.258093,1.318475,1.513055,3.437994,22,non,
2021-05-31,BNP.PA,oui,39.114112854003906,33.729269,39.034853,1.360028,0.264368,0.058278,38.530996,39.431059,0.245889,1.211067,0.7702,3.857255,5,non,
2021-05-31,CA.PA,oui,12.761211395263672,11.231627,12.230403,0.538622,0.149454,0.985493,12.55555,12.887512,0.27831,0.326527,0.284555,3.270234,17,non,
2021-05-31,CAP.PA,oui,135.6792755126953,122.699443,141.325195,3.147286,0.255126,-1.793901,136.03702,136.690632,0.050575,2.116818,2.267076,3.102135,7,oui,
2021-05-31,CS.PA,oui,16.80935287475586,15.101226,17.187641,0.592924,0.232205,-0.638005,16.801919,16.745287,-0.03548,0.263209,0.320807,3.479381,12,non,
2021-05-31,DG.PA,oui,76.90338897705078,71.126955,77.20496,2.098736,0.143618,-0.143692,77.605224,76.994671,-0.082815,1.507531,1.262568,3.955969,18,non,
2021-05-31,DSY.PA,oui,36.29328536987305,34.150285,37.330869,1.254612,0.156529,-0.827016,35.835324,36.053324,0.064036,0.78162,0.745886,3.286051,16,non,
2021-05-31,EL.PA,oui,126.31293487548828,118.150097,126.222371,3.38369,0.114827,0.026765,124.03102,126.23879,0.18737,3.002273,1.77207,4.215075,25,non,
2021-05-31,EN.PA,oui,25.697620391845703,25.322642,25.919519,0.578046,0.039615,-0.383877,26.178006,25.354926,-0.330965,0.843128,0.605889,3.621906,32,non,
2021-05-31,ENGI.PA,oui,8.210673332214355,8.173297,8.013012,0.310043,-0.032959,0.637528,8.261728,8.475146,0.271917,0.264473,0.222737,2.975648,,non,
2021-05-31,ERF.PA,non,82.1340560913086,73.530934,81.385336,3.081029,0.179525,0.24301,78.265561,81.384088,0.419426,2.184539,1.52507,3.763341,,non,
2021-05-31,GLE.PA,oui,20.96137046813965,16.10211,20.260732,0.904008,0.43406,0.775035,20.156281,21.192267,0.541028,0.952194,0.518469,3.731587,1,non,
2021-05-31,HO.PA,oui,75.61150360107422,71.573806,77.615308,1.75101,0.141865,-1.144371,75.472384,75.052589,-0.05855,1.345416,1.085352,3.3225,19,non,
2021-05-31,KER.PA,oui,654.5341796875,520.063193,595.260585,32.135744,0.243013,1.844476,621.461911,649.275964,0.471114,9.36874,10.776094,3.774539,9,non,
2021-05-31,LR.PA,oui,77.57994079589844,69.953805,75.566442,2.790265,0.134846,0.721616,76.623726,78.736772,0.290283,2.288106,1.313085,3.923933,20,non,
2021-05-31,MC.PA,oui,591.7869873046875,504.309306,579.818314,14.438104,0.251643,0.828964,571.800513,585.271342,0.247985,12.990224,13.704666,3.31615,8,non,
2021-05-31,ML.PA,oui,25.66006088256836,23.726994,26.022016,0.794952,0.162565,-0.455317,24.802087,25.37463,0.242994,0.432185,0.39601,3.283382,15,non,
2021-05-31,MT.AS,oui,24.57488441467285,19.939006,24.306132,1.070523,0.368108,0.251047,23.984839,23.784243,-0.088036,1.620767,1.150074,3.628687,2,non,
2021-05-31,OR.PA,oui,339.66326904296875,294.152728,325.615573,8.437917,0.179766,1.66483,328.056805,340.580904,0.401859,7.109795,4.193561,3.710417,14,non,
2021-05-31,ORA.PA,oui,7.235007286071777,7.027173,7.327914,0.154211,0.071928,-0.602467,7.282546,7.267713,-0.021441,0.093485,0.142112,4.235558,29,non,
2021-05-31,PUB.PA,oui,43.36582946777344,38.06973,44.848719,0.896654,0.299273,-1.653803,43.167363,42.898127,-0.065653,1.087346,0.652059,4.001786,4,non,
2021-05-31,RI.PA,oui,148.01722717285156,134.418876,143.775577,3.263899,0.116989,1.299565,144.899153,148.643451,0.272008,2.708409,1.426643,3.702317,24,non,
2021-05-31,RMS.PA,oui,1101.8262939453125,906.523826,1034.802863,25.285695,0.237826,2.650646,1034.23313,1077.954857,0.444995,31.08938,26.358173,2.973642,10,non,
2021-05-31,RNO.PA,oui,28.64192771911621,30.689337,29.55153,1.741774,-0.062311,-0.522228,28.335277,28.083347,-0.09359,1.016728,1.439041,3.507496,,non,
2021-05-31,SAF.PA,oui,116.71129608154297,111.583334,115.733509,4.077517,0.06251,0.2398,115.762557,114.468765,-0.117645,4.15606,3.374943,3.572393,30,non,
2021-05-31,SAN.PA,oui,70.19269561767578,63.963326,69.008864,1.979173,0.132574,0.598145,69.949855,71.498273,0.233012,1.305578,0.865084,3.319586,21,non,
2021-05-31,SGO.PA,oui,46.36077880859375,39.578622,47.84443,1.224261,0.351,-1.211876,46.494402,46.28479,-0.047456,1.814735,1.042241,4.210712,3,non,
2021-05-31,STLAP.PA,non,11.846693992614746,8.572583,12.805409,1.434139,0.829854,-0.668495,11.020034,11.558195,0.51405,0.383655,0.312565,3.059613,,non,
2021-05-31,STMPA.PA,oui,29.20704460144043,30.098459,29.521479,1.625561,-0.032218,-0.193431,28.387085,28.507829,0.044774,1.164612,1.169306,3.514703,,non,
2021-05-31,SU.PA,oui,118.12247467041016,113.74233,121.466517,2.68898,0.114134,-1.24361,118.372873,117.624096,-0.066585,3.035017,1.939331,3.696271,26,non,
2021-05-31,TEP.PA,oui,263.8810729980469,248.211001,275.203096,6.731182,0.182767,-1.682026,264.770172,263.563518,-0.047972,5.779213,5.079424,3.441776,13,non,
2021-05-31,TTE.PA,oui,27.907991409301758,27.415912,29.111303,1.10125,0.103932,-1.092678,28.561793,28.312725,-0.091793,1.07957,0.735668,4.089364,28,non,
2021-05-31,VIE.PA,oui,20.003480911254883,17.504285,19.951609,0.761843,0.23498,0.068088,19.934169,20.137604,0.107425,0.270199,0.412773,4.151557,11,non,
2021-05-31,VIV.PA,oui,10.320526123046875,9.642649,10.354449,0.307871,0.124064,-0.110186,10.216175,10.26943,0.054871,0.244124,0.23936,3.838283,23,non,
2021-05-31,WLN.PA,oui,808.86474609375,779.079965,783.747646,31.193842,0.010069,0.805194,792.771149,796.906551,0.054909,25.891209,23.306878,3.2092,33,non,
2021-06-01,ACA.PA,oui,8.421891212463379,7.372192,8.536587,0.317771,0.265452,-0.360938,8.322762,8.258218,-0.081633,0.192365,0.170019,3.028684,6,non,
2021-06-01,AI.PA,oui,95.61651611328125,91.752177,95.108993,2.228245,0.061489,0.227768,95.531315,95.750335,0.024133,1.36449,1.031754,3.36072,31,non,
2021-06-01,AIR.PA,oui,99.78024291992188,87.671473,93.801156,3.225702,0.117507,1.853577,91.044882,95.51181,0.516452,4.068611,4.511588,2.868663,25,non,
2021-06-01,ALO.PA,oui,45.01517868041992,43.487293,42.730906,2.074808,-0.029232,1.100956,43.990955,44.137134,0.034978,1.856633,1.617372,3.333761,,non,
2021-06-01,ATO.PA,oui,4011.8671875,4659.004049,3955.158433,176.287034,-0.253903,0.321684,4057.981689,4056.752951,-0.003187,71.827205,50.41007,3.481517,,non,
2021-06-01,BN.PA,oui,49.23873519897461,46.611393,50.082128,0.878013,0.125145,-0.96057,49.282596,50.346919,0.22733,1.322121,1.629706,3.390885,22,non,
2021-06-01,BNP.PA,oui,39.716407775878906,33.805397,39.179479,1.345889,0.267178,0.39894,38.695823,39.440094,0.202462,0.853012,0.659119,3.67855,5,non,
2021-06-01,CA.PA,oui,12.879512786865234,11.25301,12.26935,0.54159,0.151793,1.126615,12.604673,12.881828,0.231455,0.271048,0.267492,3.239078,17,non,
2021-06-01,CAP.PA,oui,135.6348419189453,122.95461,141.456285,3.192901,0.2529,-1.823246,136.128126,136.393512,0.020521,2.323019,2.180796,3.295236,8,oui,
2021-06-01,CS.PA,oui,16.965682983398438,15.126438,17.229669,0.587081,0.233686,-0.449659,16.820436,16.755043,-0.040924,0.241222,0.290334,3.266905,12,non,
2021-06-01,DG.PA,oui,77.76411437988281,71.198367,77.391251,2.062838,0.146186,0.180753,77.617224,77.016067,-0.081528,1.584295,1.188772,3.938031,18,non,
2021-06-01,DSY.PA,oui,36.12940979003906,34.204448,37.320681,1.253298,0.153119,-0.950509,35.844591,36.118815,0.08053,0.770313,0.815791,3.471053,16,non,
2021-06-01,EL.PA,oui,126.3841781616211,118.261621,126.407627,3.372605,0.115767,-0.006953,124.255744,126.461674,0.186875,2.994503,1.778291,4.213529,26,non,
2021-06-01,EN.PA,oui,25.943971633911133,25.32699,25.941634,0.574357,0.040787,0.00407,26.15799,25.328091,-0.333962,0.909393,0.615881,3.85554,32,non,
2021-06-01,ENGI.PA,oui,8.29987621307373,8.174503,8.016878,0.310725,-0.032408,0.910769,8.274571,8.46036,0.236348,0.26536,0.230906,2.93635,,non,
2021-06-01,ERF.PA,non,78.48655700683594,73.691055,81.310827,3.033677,0.173784,-0.930973,78.356284,81.265784,0.39086,2.779227,1.523073,3.716689,,non,
2021-06-01,GLE.PA,oui,21.221336364746094,16.163629,20.391541,0.889819,0.439613,0.932545,20.308943,21.191245,0.457306,0.917887,0.369706,4.210269,1,non,
2021-06-01,HO.PA,oui,75.9000244140625,71.629149,77.719144,1.724339,0.142893,-1.054966,75.50278,75.11398,-0.054205,1.421633,1.038498,3.308717,19,non,
2021-06-01,KER.PA,oui,649.0235595703125,521.338029,599.105642,32.118378,0.250705,1.554186,624.453372,651.167799,0.450321,9.374531,9.960051,3.690693,9,non,
2021-06-01,LR.PA,oui,77.543701171875,70.076721,75.696968,2.791859,0.134792,0.661471,76.889782,78.46751,0.215993,1.663556,0.900784,3.479014,21,non,
2021-06-01,MC.PA,oui,596.4158935546875,505.536808,581.93058,14.3764,0.253973,1.007576,573.534116,588.837102,0.280862,12.437981,15.221203,3.356009,7,non,
2021-06-01,ML.PA,oui,26.098604202270508,23.767376,26.058852,0.794783,0.162038,0.050016,24.909235,25.530768,0.262652,0.502271,0.567836,3.771522,15,non,
2021-06-01,MT.AS,oui,25.16423988342285,20.016552,24.410144,1.072512,0.368904,0.703112,24.114817,23.861258,-0.110681,1.050842,1.302982,3.265158,2,non,
2021-06-01,OR.PA,oui,341.2310791015625,294.70242,326.850652,8.46311,0.18334,1.699189,329.377921,341.702752,0.393879,7.102096,4.054432,3.666286,13,non,
2021-06-01,ORA.PA,oui,7.261419296264648,7.028464,7.336947,0.150219,0.073765,-0.502783,7.282755,7.261259,-0.031069,0.099112,0.13929,4.364184,29,non,
2021-06-01,PUB.PA,oui,44.38160705566406,38.17808,44.945005,0.898165,0.297893,-0.627277,43.232217,43.115347,-0.028456,1.18856,1.26626,4.559546,4,non,
2021-06-01,RI.PA,oui,148.75672912597656,134.580464,144.163369,3.267354,0.119674,1.405835,145.248347,149.047227,0.275309,2.631867,1.451476,3.686133,24,non,
2021-06-01,RMS.PA,oui,1099.4361572265625,909.101129,1039.214158,25.882488,0.240542,2.326747,1039.227661,1086.595231,0.479785,31.673511,29.611771,3.14842,10,non,
2021-06-01,RNO.PA,oui,28.79853630065918,30.671737,29.492973,1.740874,-0.064591,-0.398901,28.360249,28.165762,-0.072187,1.047057,1.426852,3.457857,,non,
2021-06-01,SAF.PA,oui,118.69526672363281,111.62193,116.008974,4.037836,0.066055,0.66528,115.86011,115.111575,-0.068007,4.4185,3.583692,3.471445,30,non,
2021-06-01,SAN.PA,oui,69.29681396484375,64.012828,69.174331,1.935096,0.135517,0.063296,70.039745,71.131912,0.164142,1.835098,0.892506,3.516117,20,non,
2021-06-01,SGO.PA,oui,47.19801330566406,39.695045,47.989405,1.213337,0.35118,-0.652243,46.609838,46.254948,-0.080148,1.346691,0.943065,4.206123,3,non,
2021-06-01,STLAP.PA,non,11.878764152526855,8.644017,12.826485,1.433622,0.813205,-0.661067,11.107059,11.629497,0.495122,0.413203,0.27219,3.12955,,non,
2021-06-01,STMPA.PA,oui,29.083208084106445,30.10365,29.460754,1.612667,-0.035893,-0.234112,28.409709,28.661472,0.093283,1.112465,1.262827,3.564596,,non,
2021-06-01,SU.PA,oui,119.07185363769531,113.880367,121.454718,2.678128,0.111784,-0.88975,118.431168,117.707215,-0.064346,3.173437,1.821815,3.685223,27,non,
2021-06-01,TEP.PA,oui,264.7198791503906,248.547106,275.349508,6.797866,0.181237,-1.563671,264.652744,263.784005,-0.034553,5.628735,5.336612,3.479367,14,non,
2021-06-01,TTE.PA,oui,28.581674575805664,27.435614,29.129704,1.101462,0.103778,-0.497547,28.604312,28.233367,-0.136507,0.531909,0.647687,3.32575,28,non,
2021-06-01,VIE.PA,oui,20.182498931884766,17.545947,20.001089,0.761941,0.23517,0.23809,19.958366,20.160162,0.10643,0.273931,0.409559,4.157514,11,non,
2021-06-01,VIV.PA,oui,10.282328605651855,9.653385,10.364697,0.30791,0.123841,-0.267507,10.228156,10.26437,0.03727,0.25857,0.221326,3.93106,23,non,
2021-06-01,WLN.PA,oui,803.5949096679688,779.471756,784.179681,31.202122,0.010151,0.622241,792.709149,800.123053,0.098449,25.566457,27.082684,3.566358,33,non,
2021-06-02,ACA.PA,oui,8.37185001373291,7.38705,8.556442,0.316234,0.266055,-0.583718,8.328219,8.26133,-0.084543,0.206713,0.156412,3.05907,6,non,
2021-06-02,AI.PA,oui,96.30134582519531,91.793563,95.251799,2.213369,0.063318,0.474185,95.604351,95.824272,0.024214,1.414424,0.981535,3.359166,31,non,
2021-06-02,AIR.PA,oui,101.56005859375,87.80129,94.230212,3.271574,0.123061,2.240465,91.69305,97.219811,0.634469,4.705108,4.340248,2.867092,23,non,
2021-06-02,ALO.PA,oui,45.171180725097656,43.492574,42.803842,2.086428,-0.026614,1.134637,44.01338,44.429491,0.099518,1.735808,1.851853,3.46694,,non,
2021-06-02,ATO.PA,oui,3997.00830078125,4647.375435,3945.589425,176.330976,-0.253793,0.291604,4054.482983,4046.329395,-0.021168,71.738032,47.583517,3.195193,,non,
2021-06-02,BN.PA,oui,49.35713577270508,46.665645,50.109777,0.880406,0.124041,-0.85488,49.332848,50.267712,0.199475,1.348916,1.711929,3.394345,22,non,
2021-06-02,BNP.PA,oui,39.91950607299805,33.889425,39.314602,1.340645,0.26905,0.451204,38.807301,39.566761,0.206,0.893341,0.63158,3.668433,5,non,
2021-06-02,CA.PA,oui,12.875696182250977,11.274393,12.307048,0.544156,0.153938,1.045008,12.645631,12.877346,0.192881,0.261308,0.248533,3.388905,16,non,
2021-06-02,CAP.PA,oui,136.12998962402344,123.223533,141.571765,3.232805,0.250255,-1.683298,136.18177,136.286756,0.008115,2.441592,2.214182,3.445941,9,oui,
2021-06-02,CS.PA,oui,17.01034927368164,15.151433,17.273097,0.580275,0.235345,-0.452798,16.838385,16.773406,-0.040621,0.266251,0.26583,3.265192,11,non,
2021-06-02,DG.PA,oui,77.68964385986328,71.267405,77.575057,2.021335,0.148751,0.056689,77.59612,77.078968,-0.070154,1.622049,1.177546,3.880358,18,non,
2021-06-02,DSY.PA,oui,36.013736724853516,34.258688,37.301917,1.250331,0.149296,-1.030271,35.82597,36.204384,0.111185,0.717343,0.754612,3.614084,17,non,
2021-06-02,EL.PA,oui,127.89764404296875,118.390133,126.628422,3.367455,0.116951,0.376908,124.509322,126.995061,0.21015,3.001151,2.007272,4.396828,26,non,
2021-06-02,EN.PA,oui,26.028657913208008,25.335038,25.960331,0.573454,0.041481,0.119149,26.124117,25.358885,-0.308338,0.959474,0.669773,3.822236,32,non,
2021-06-02,ENGI.PA,oui,8.337719917297363,8.176997,8.019984,0.310932,-0.032272,1.021881,8.289824,8.447896,0.200718,0.280021,0.230833,2.990734,,non,
2021-06-02,ERF.PA,non,77.08151245117188,73.827139,81.206782,3.017338,0.167997,-1.367188,78.361866,80.890398,0.339657,3.808886,1.77598,3.789961,,non,
2021-06-02,GLE.PA,oui,21.29332733154297,16.229493,20.514177,0.882369,0.443708,0.883022,20.448171,21.19404,0.383959,0.484028,0.265738,3.912783,1,non,
2021-06-02,HO.PA,oui,76.09839630126953,71.693244,77.81257,1.710854,0.143453,-1.00194,75.540434,75.208848,-0.046205,1.497202,1.017133,3.283233,19,non,
2021-06-02,KER.PA,oui,653.2220458984375,522.655049,603.011304,32.098948,0.258397,1.564249,627.112445,654.069274,0.45248,9.208801,10.304394,3.746174,7,non,
2021-06-02,LR.PA,oui,77.97853088378906,70.198508,75.845219,2.797124,0.135192,0.762681,77.106284,78.345578,0.169185,1.380012,0.93942,3.846111,21,non,
2021-06-02,MC.PA,oui,599.9557495117188,506.771262,584.143602,14.295629,0.2566,1.106083,574.859286,593.735799,0.34565,11.940554,15.119519,3.656834,8,non,
2021-06-02,ML.PA,oui,26.465763092041016,23.811819,26.103771,0.794856,0.161769,0.455418,25.022227,25.749506,0.305951,0.588798,0.716257,3.84756,15,non,
2021-06-02,MT.AS,oui,25.20535659790039,20.093754,24.513034,1.074056,0.369635,0.644587,24.191343,24.01979,-0.074647,1.18427,1.185567,3.104356,2,non,
2021-06-02,OR.PA,oui,342.7066955566406,295.266688,328.102493,8.493354,0.186903,1.719486,330.558397,343.15002,0.400968,6.97118,4.381931,3.786849,13,non,
2021-06-02,ORA.PA,oui,7.339259147644043,7.029825,7.349636,0.14403,0.07646,-0.072045,7.286717,7.26948,-0.024899,0.102422,0.134187,4.193925,29,non,
2021-06-02,PUB.PA,oui,44.31909942626953,38.286559,45.032559,0.900586,0.29613,-0.792217,43.256439,43.377439,0.029445,1.212565,1.016905,3.856098,4,non,
2021-06-02,RI.PA,oui,148.42807006835938,134.73007,144.550816,3.247212,0.122508,1.194026,145.540027,149.37236,0.277177,2.500775,1.550875,3.700924,24,non,
2021-06-02,RMS.PA,oui,1104.21630859375,911.735714,1043.620121,26.483165,0.243113,2.288102,1043.364883,1096.888971,0.539995,30.500646,31.678735,3.461143,10,non,
2021-06-02,RNO.PA,oui,29.272584915161133,30.659215,29.448636,1.738039,-0.066361,-0.101293,28.364694,28.41754,0.019612,1.006691,1.597199,3.560787,,non,
2021-06-02,SAF.PA,oui,119.8780288696289,111.682661,116.296907,4.020592,0.069438,0.890695,116.030109,115.919555,-0.01003,4.633714,3.958474,3.40125,30,non,
2021-06-02,SAN.PA,oui,69.01433563232422,64.058227,69.331541,1.884318,0.138354,-0.16834,70.076871,70.764685,0.103317,1.750349,1.153994,3.289266,20,non,
2021-06-02,SGO.PA,oui,46.83436965942383,39.809989,48.113534,1.209522,0.350554,-1.057578,46.596307,46.346162,-0.056509,1.365004,0.85994,3.987921,3,non,
2021-06-02,STLAP.PA,non,12.018701553344727,8.716616,12.848625,1.43165,0.796703,-0.579697,11.16544,11.773205,0.572976,0.412099,0.319978,3.368534,,non,
2021-06-02,STMPA.PA,oui,29.087968826293945,30.112839,29.392011,1.592072,-0.040231,-0.190973,28.399707,28.875265,0.176265,0.946396,1.499568,4.076666,,non,
2021-06-02,SU.PA,oui,120.03945922851562,114.024975,121.470912,2.659985,0.109749,-0.538143,118.410715,118.207631,-0.018054,3.201777,2.232101,3.889149,27,non,
2021-06-02,TEP.PA,oui,262.287353515625,248.854614,275.415827,6.899647,0.179385,-1.902775,264.271095,263.871476,-0.015917,5.192122,6.046552,3.792173,14,non,
2021-06-02,TTE.PA,oui,29.22222137451172,27.456095,29.177334,1.0973,0.105362,0.040907,28.629161,28.360216,-0.098885,0.526015,0.862006,3.344549,28,non,
2021-06-02,VIE.PA,oui,20.104665756225586,17.58958,20.0407,0.761681,0.234203,0.08398,19.988521,20.141653,0.080642,0.31614,0.382718,4.640103,12,non,
2021-06-02,VIV.PA,oui,10.143424987792969,9.66441,10.366945,0.30841,0.122173,-0.72475,10.222426,10.251621,0.030063,0.253092,0.225326,3.854726,25,non,
2021-06-02,WLN.PA,oui,795.5352172851562,779.744719,784.430291,31.199272,0.010099,0.355935,791.867014,802.614772,0.14287,23.768444,27.647473,3.928252,33,non,
2021-06-03,ACA.PA,oui,8.336685180664062,7.401958,8.573713,0.315503,0.266056,-0.75127,8.329056,8.262074,-0.084652,0.214685,0.14847,3.059941,6,non,
2021-06-03,AI.PA,oui,96.26025390625,91.837406,95.385603,2.200801,0.064934,0.397424,95.608176,96.004024,0.043582,1.367321,1.01174,3.471595,31,non,
2021-06-03,AIR.PA,oui,100.71601867675781,87.93577,94.601651,3.307679,0.127402,1.848537,92.290759,98.602384,0.719879,5.010214,4.268952,2.964349,22,non,
2021-06-03,ALO.PA,oui,44.849430084228516,43.495255,42.865762,2.094424,-0.024324,0.947119,44.017768,44.659588,0.153483,1.56572,2.116976,3.718553,,non,
2021-06-03,ATO.PA,oui,3986.607177734375,4636.317763,3934.939401,176.365756,-0.254251,0.292958,4052.29093,4031.320414,-0.054473,77.824578,41.553264,3.123946,,non,
2021-06-03,BN.PA,oui,49.45016860961914,46.720399,50.138345,0.882179,0.122954,-0.780086,49.392659,50.18161,0.168137,1.425516,1.758204,3.456819,24,non,
2021-06-03,BNP.PA,oui,40.22765350341797,33.977995,39.451755,1.3384,0.270752,0.579721,38.933844,39.71949,0.212411,0.949588,0.597385,3.626097,5,non,
2021-06-03,CA.PA,oui,13.173357009887695,11.298997,12.352002,0.549558,0.156629,1.494573,12.690347,12.938693,0.205997,0.287761,0.234664,3.294274,16,non,
2021-06-03,CAP.PA,oui,133.78915405273438,123.493317,141.556112,3.297688,0.245824,-2.355274,136.053934,135.858823,-0.015096,2.508034,2.432042,3.398674,9,non,
2021-06-03,CS.PA,oui,16.976850509643555,15.178174,17.310131,0.57699,0.236071,-0.577619,16.841177,16.807385,-0.021121,0.287372,0.284102,3.385565,11,non,
2021-06-03,DG.PA,oui,77.34203338623047,71.341505,77.728079,1.99508,0.150456,-0.193499,77.528668,77.141275,-0.052598,1.588546,1.27987,4.054511,17,non,
2021-06-03,DSY.PA,oui,35.637786865234375,34.307633,37.272412,1.252314,0.145239,-1.305283,35.810176,36.182206,0.109358,0.662723,0.803856,3.571454,18,non,
2021-06-03,EL.PA,oui,128.32498168945312,118.524394,126.852537,3.364743,0.118093,0.43761,124.774549,127.554795,0.234549,2.95822,2.298209,4.663923,26,non,
2021-06-03,EN.PA,oui,25.843891143798828,25.34393,25.96778,0.573537,0.04137,-0.216008,26.064838,25.397378,-0.269555,0.965309,0.598376,3.550563,32,non,
2021-06-03,ENGI.PA,oui,8.333664894104004,8.179754,8.022239,0.310753,-0.032364,1.002166,8.300205,8.439659,0.176855,0.288462,0.232191,3.008946,,non,
2021-06-03,ERF.PA,non,77.41648864746094,73.964928,81.109187,2.99205,0.162336,-1.23417,78.397224,80.549574,0.288994,3.241499,2.264171,3.296838,,non,
2021-06-03,GLE.PA,oui,21.397314071655273,16.298966,20.631488,0.879092,0.446749,0.871156,20.542089,21.277389,0.376787,0.495539,0.245327,3.937324,1,non,
2021-06-03,HO.PA,oui,76.20658111572266,71.757797,77.907267,1.696869,0.14403,-1.002249,75.506305,75.467433,-0.005419,1.451759,1.117377,3.454324,19,non,
2021-06-03,KER.PA,oui,648.3237915039062,523.929812,606.693287,31.950972,0.26549,1.30295,629.338547,655.677455,0.440545,8.694908,10.384047,3.488308,7,non,
2021-06-03,LR.PA,oui,78.54016876220703,70.324827,76.006217,2.805027,0.135778,0.903361,77.219861,78.528104,0.178335,1.308704,0.945408,3.795614,21,non,
2021-06-03,MC.PA,oui,593.87451171875,507.959548,586.086199,14.166895,0.258496,0.549754,576.175378,596.536537,0.371984,11.035227,17.275074,4.16921,8,non,
2021-06-03,ML.PA,oui,26.812517166137695,23.859151,26.157901,0.79639,0.161927,0.821979,25.143547,26.018376,0.366246,0.672391,0.794141,3.69519,15,non,
2021-06-03,MT.AS,oui,24.766767501831055,20.169206,24.59385,1.074172,0.3687,0.160977,24.224694,24.117494,-0.046581,1.252615,1.076578,2.990075,2,non,
2021-06-03,OR.PA,oui,343.8594970703125,295.834486,329.376457,8.510391,0.190556,1.701807,331.720427,344.626275,0.409535,6.758162,4.826483,3.962224,13,non,
2021-06-03,ORA.PA,oui,7.332309246063232,7.033543,7.357199,0.143103,0.077338,-0.173926,7.288663,7.278615,-0.014511,0.100507,0.133075,4.022516,29,non,
2021-06-03,PUB.PA,oui,43.80339813232422,38.388463,45.102315,0.908752,0.293937,-1.429342,43.254095,43.538401,0.069189,1.171699,0.975579,3.893184,4,non,
2021-06-03,RI.PA,oui,146.9491424560547,134.869405,144.878049,3.214654,0.124723,0.644266,145.724894,149.40523,0.265846,2.456088,1.793411,3.532172,23,non,
2021-06-03,RMS.PA,oui,1104.21630859375,914.314779,1048.006482,26.964899,0.245749,2.084555,1047.499722,1106.005415,0.587923,28.214801,36.827747,4.077192,10,non,
2021-06-03,RNO.PA,oui,29.50960922241211,30.657628,29.394805,1.726164,-0.069229,0.066508,28.384587,28.704873,0.118777,0.978795,1.822157,3.82837,,non,
2021-06-03,SAF.PA,oui,118.14203643798828,111.715063,116.552403,3.96672,0.072774,0.400743,116.077188,116.428804,0.031886,4.619456,3.776187,3.291716,30,non,
2021-06-03,SAN.PA,oui,68.99011993408203,64.124603,69.443346,1.873094,0.139401,-0.241967,70.124489,70.358948,0.035194,1.368828,1.345802,3.068017,20,non,
2021-06-03,SGO.PA,oui,48.79637145996094,39.943256,48.292606,1.204328,0.351311,0.418296,46.660157,46.847053,0.042163,1.386178,1.949318,4.540595,3,non,
2021-06-03,STLAP.PA,non,12.148435592651367,8.790297,12.871436,1.428248,0.780298,-0.506215,11.229214,11.926513,0.653651,0.397761,0.400288,3.812798,,non,
2021-06-03,STMPA.PA,oui,28.69739532470703,30.121623,29.304256,1.56484,-0.045606,-0.38781,28.401612,28.956508,0.205658,0.843959,1.627059,4.316567,,non,
2021-06-03,SU.PA,oui,118.76148223876953,114.159306,121.437118,2.646206,0.107145,-1.011121,118.342479,118.444323,0.009059,3.106771,2.583889,4.238106,27,non,
2021-06-03,TEP.PA,oui,260.6936950683594,249.169657,275.372804,7.034931,0.176743,-2.086603,263.931389,263.528775,-0.016057,4.894953,6.341198,3.789827,14,non,
2021-06-03,TTE.PA,oui,29.22222137451172,27.480395,29.21631,1.095996,0.106167,0.005393,28.649408,28.489167,-0.058875,0.631778,0.733054,2.98936,28,non,
2021-06-03,VIE.PA,oui,20.01126480102539,17.63332,20.073305,0.76089,0.232561,-0.081536,20.000368,20.124458,0.065309,0.334796,0.373233,4.638063,12,non,
2021-06-03,VIV.PA,oui,10.15731430053711,9.674915,10.370378,0.308994,0.120812,-0.689538,10.215307,10.247255,0.032921,0.241016,0.237981,3.887429,25,non,
2021-06-03,WLN.PA,oui,781.585693359375,779.584558,784.841902,31.107537,0.011334,-0.104676,791.066208,801.278864,0.135895,21.920785,29.044519,3.806778,33,non,
2021-06-04,ACA.PA,oui,8.363734245300293,7.416113,8.593096,0.3136,0.266733,-0.731384,8.338175,8.253744,-0.106588,0.217309,0.141484,3.307748,7,non,
2021-06-04,AI.PA,oui,96.50678253173828,91.879385,95.533184,2.182478,0.066836,0.446098,95.622311,96.232497,0.067171,1.283384,1.22537,3.942504,31,non,
2021-06-04,AIR.PA,oui,100.8444595336914,88.072392,94.968508,3.339863,0.131598,1.759339,92.820577,99.986661,0.81267,5.100508,4.584421,3.301508,22,non,
2021-06-04,ALO.PA,oui,44.586185455322266,43.493793,42.922782,2.099358,-0.022065,0.792339,43.972431,44.912667,0.225078,1.248644,2.353479,4.360787,,non,
