DATE,ESPECES,TITRES,TOTAL,BASE100,APPARIEE100,DETENTION100,PART_INVESTIE,LIGNES_OUVERTES
2023-03-30,4346.73,7072.96,11419.69,114.1969,110.5661,108.2114,61.9365,9
2023-03-31,4346.73,7076.84,11423.57,114.2357,110.684,108.3976,61.9495,9
2023-04-03,5544.65,5937.44,11482.08,114.8208,111.2169,109.2401,51.7104,8
2023-04-04,5544.65,5908.53,11453.18,114.5318,111.1074,109.0322,51.5886,8
2023-04-05,5544.65,5825.63,11370.27,113.7027,110.6118,108.0894,51.2356,8
2023-04-06,5544.65,5895.41,11440.05,114.4005,111.2287,109.266,51.533,8
2023-04-11,5544.65,5952.76,11497.4,114.974,111.6523,110.0735,51.7748,8
2023-04-12,5544.65,5965.45,11510.1,115.101,111.7617,110.2818,51.828,8
2023-04-13,5544.65,5982.77,11527.42,115.2742,112.1317,110.9863,51.9004,8
2023-04-14,5544.65,6014.52,11559.16,115.5916,112.3422,111.3877,52.0325,8
2023-04-17,5544.65,6055.92,11600.56,116.0056,112.6783,112.0281,52.2036,8
2023-04-18,5544.65,6101.96,11646.6,116.466,113.0968,112.8252,52.3926,8
2023-04-19,5544.65,6097.29,11641.93,116.4193,113.1621,112.9495,52.3735,8
2023-04-20,5544.65,6053.73,11598.38,115.9838,112.8692,112.3913,52.1947,8
2023-04-21,5544.65,6044.91,11589.56,115.8956,112.8258,112.3085,52.1583,8
2023-04-24,5544.65,6055.77,11600.41,116.0041,112.8476,112.3502,52.203,8
2023-04-25,5544.65,6014.59,11559.24,115.5924,112.5585,111.7987,52.0328,8
2023-04-26,5544.65,6014.8,11559.45,115.5945,112.5486,111.7799,52.0336,8
2023-04-27,5544.65,5998.3,11542.95,115.4295,112.3777,111.4536,51.9651,8
2023-04-28,5544.65,6090.99,11635.63,116.3563,113.2257,113.0721,52.3477,8
2023-05-02,5544.65,5966.6,11511.24,115.1124,112.3056,111.3169,51.8328,8
2023-05-03,5544.65,5967.86,11512.5,115.125,112.3721,111.4439,51.838,8
2023-05-04,5544.65,5880.05,11424.69,114.2469,111.6707,110.102,51.4679,8
2023-05-05,5544.65,5985.25,11529.9,115.299,112.4355,111.5672,51.9107,8
2023-05-08,5544.65,5988.08,11532.73,115.3273,112.5205,111.7298,51.9225,8
2023-05-09,5544.65,5978.94,11523.59,115.2359,112.4618,111.6174,51.8844,8
2023-05-10,5544.65,5986.37,11531.02,115.3102,112.3957,111.491,51.9154,8
2023-05-11,5544.65,5968.42,11513.07,115.1307,112.3698,111.4414,51.8404,8
2023-05-12,5544.65,5994.2,11538.85,115.3885,112.5129,111.7152,51.948,8
2023-05-15,5544.65,6008.9,11553.55,115.5355,112.5243,111.737,52.0092,8
2023-05-16,5544.65,5982.86,11527.51,115.2751,112.3646,111.4321,51.9007,8
2023-05-17,5544.65,6016.24,11560.88,115.6088,112.5808,111.8451,52.0396,8
2023-05-18,5544.65,6081.84,11626.48,116.2648,112.9454,112.5412,52.3102,8
2023-05-19,5544.65,6121.72,11666.37,116.6637,113.1995,113.0253,52.4733,8
2023-05-22,5544.65,6116.63,11661.28,116.6128,113.1617,112.9534,52.4525,8
2023-05-23,5544.65,6080.59,11625.23,116.2523,112.6727,112.0228,52.3051,8
2023-05-24,5544.65,5972.07,11516.71,115.1671,111.7381,110.2462,51.8557,8
2023-05-25,5544.65,5925.3,11469.95,114.6995,111.2582,109.3331,51.6594,8
2023-05-26,5544.65,5982.55,11527.19,115.2719,111.7669,110.3009,51.8994,8
2023-05-29,5110.21,6417.49,11527.7,115.277,111.795,110.3542,55.6702,8
2023-05-30,5110.21,6358.28,11468.49,114.6849,111.4715,109.7807,55.4413,8
2023-05-31,5110.21,6323.24,11433.44,114.3344,110.9392,108.8351,55.3047,8
2023-06-01,5110.21,6427.01,11537.22,115.3722,111.6328,110.0654,55.7068,8
2023-06-02,5110.21,6539.66,11649.86,116.4986,112.557,111.7012,56.135,8
2023-06-05,5110.21,6485.12,11595.33,115.9533,112.0198,110.7515,55.9288,8
2023-06-06,5110.21,6511.52,11621.73,116.2173,112.3094,111.2635,56.0289,8
2023-06-07,5110.21,6549.43,11659.64,116.5964,112.5167,111.63,56.1718,8
2023-06-08,5110.21,6566.18,11676.38,116.7638,112.7069,111.966,56.2347,8
2023-06-09,5110.21,6569.23,11679.43,116.7943,112.8047,112.1387,56.2461,8
2023-06-12,5110.21,6635.36,11745.57,117.4557,113.2337,112.8969,56.4925,8
2023-06-13,5110.21,6701.48,11811.69,118.1169,113.6956,113.7121,56.736,8
2023-06-14,5110.21,6712.77,11822.97,118.2297,113.8932,114.0605,56.7773,8
2023-06-15,5110.21,6681.66,11791.87,117.9187,113.6444,113.6215,56.6633,8
2023-06-16,5110.21,6725.51,11835.72,118.3572,114.1107,114.4444,56.8239,8
2023-06-19,7289.02,4538.62,11827.64,118.2764,113.8428,113.9715,38.373,6
2023-06-20,7289.02,4521.93,11810.96,118.1096,113.6721,113.5263,38.2859,6
2023-06-21,7289.02,4528.78,11817.8,118.178,113.559,113.2312,38.3217,6
2023-06-22,7289.02,4468.44,11757.46,117.5746,113.1243,112.1002,38.0051,6
2023-06-23,7289.02,4439.21,11728.23,117.2823,112.8853,111.477,37.8506,6
2023-06-26,6707.39,5032.67,11740.06,117.4006,113.0334,111.8635,42.8675,7
2023-06-27,6707.39,5066.13,11773.52,117.7352,113.3781,112.6592,43.0298,7
2023-06-28,6707.39,5116.46,11823.85,118.2385,113.9047,113.8752,43.2723,7
2023-06-29,6707.39,5144.33,11851.73,118.5173,114.0895,114.302,43.4058,7
2023-06-30,6707.39,5191.19,11898.58,118.9858,114.5731,115.4183,43.6286,7
2023-07-03,7364.4,4553.73,11918.13,119.1813,114.7001,115.7116,38.2084,6
2023-07-04,7364.4,4547.85,11912.25,119.1225,114.7204,115.7652,38.1779,6
2023-07-05,7364.4,4510.72,11875.11,118.7511,114.3902,114.8925,37.9846,6
2023-07-06,7364.4,4371.79,11736.19,117.3619,113.1279,111.5546,37.2505,6
2023-07-07,7364.4,4398.31,11762.7,117.627,113.4477,112.4011,37.392,6
2023-07-10,7364.4,4414.62,11779.02,117.7902,113.587,112.7704,37.4787,6
2023-07-11,7364.4,4438.46,11802.86,118.0286,114.0136,113.9003,37.605,6
2023-07-12,7364.4,4481.48,11845.87,118.4587,114.4922,115.1719,37.8315,6
2023-07-13,7364.4,4513.54,11877.94,118.7794,114.7492,115.8551,37.9994,6
2023-07-14,7364.4,4464.95,11829.35,118.2935,114.5512,115.3291,37.7447,6
2023-07-17,7364.4,4460.29,11824.68,118.2468,114.3779,114.8668,37.7201,6
2023-07-18,7364.4,4502.58,11866.98,118.6698,114.703,115.7324,37.9421,6
2023-07-19,7364.4,4517.68,11882.08,118.8208,114.7038,115.7344,38.021,6
2023-07-20,7364.4,4585.94,11950.34,119.5034,115.1361,116.8818,38.375,6
2023-07-21,7364.4,4592.06,11956.46,119.5646,115.1456,116.907,38.4065,6
2023-07-24,7963.58,4012.88,11976.45,119.7645,115.14,116.8921,33.5064,5
2023-07-25,7963.58,4009.83,11973.41,119.7341,115.135,116.8768,33.4895,5
2023-07-26,7963.58,4014.11,11977.69,119.7769,115.001,116.4707,33.5132,5
2023-07-27,7963.58,4038.57,12002.15,120.0215,115.4859,117.936,33.6487,5
2023-07-28,7963.58,4062.75,12026.32,120.2632,115.5712,118.195,33.7821,5
2023-07-31,10782.54,1240.37,12022.91,120.2291,115.5746,118.2054,10.3167,2
2023-08-01,10782.54,1229.43,12011.97,120.1197,115.4924,117.3904,10.235,2
2023-08-02,10782.54,1218.64,12001.18,120.0118,115.3568,116.0431,10.1543,2
2023-08-03,10782.54,1202.69,11985.23,119.8523,115.308,115.56,10.0348,2
2023-08-04,10782.54,1206.03,11988.57,119.8857,115.377,116.2488,10.0599,2
2023-08-07,10206.82,1784.23,11991.06,119.9106,115.3994,116.4739,14.8797,3
2023-08-08,10206.82,1783.37,11990.19,119.9019,115.3105,115.871,14.8735,3
2023-08-09,10206.82,1797.12,12003.94,120.0394,115.425,116.6445,14.9711,3
2023-08-10,10206.82,1809.85,12016.67,120.1667,115.5827,117.7087,15.0612,3
2023-08-11,10206.82,1789.73,11996.56,119.9656,115.42,116.6085,14.9187,3
2023-08-14,10206.82,1792.78,11999.6,119.996,115.4174,116.5907,14.9403,3
2023-08-15,10206.82,1775.47,11982.29,119.8229,115.2727,115.6127,14.8174,3
2023-08-16,10206.82,1777.63,11984.46,119.8446,115.2275,115.3068,14.8328,3
2023-08-17,10206.82,1766.83,11973.65,119.7365,115.097,114.4263,14.756,3
2023-08-18,10206.82,1760.91,11967.73,119.6773,115.083,114.3322,14.7138,3
2023-08-21,9756.35,2227.09,11983.44,119.8344,115.163,114.8719,18.5847,4
2023-08-22,9756.35,2236.72,11993.07,119.9307,115.2644,115.4162,18.6501,4
2023-08-23,9756.35,2245.63,12001.98,120.0198,115.2582,115.3831,18.7105,4
2023-08-24,9756.35,2229.49,11985.84,119.8584,115.1581,114.8475,18.601,4
2023-08-25,9756.35,2234.12,11990.48,119.9048,115.1827,114.979,18.6325,4
2023-08-28,9159.62,2864.12,12023.73,120.2373,115.4605,116.4678,23.8205,5
2023-08-29,9159.62,2890.5,12050.12,120.5012,115.6369,117.2145,23.9874,5
2023-08-30,9159.62,2899.88,12059.5,120.595,115.6883,117.432,24.0465,5
2023-08-31,9159.62,2916.01,12075.62,120.7562,115.6753,117.3768,24.1479,5
2023-09-01,9159.62,2913.76,12073.38,120.7338,115.6611,117.3175,24.1338,5
2023-09-04,9159.62,2893.68,12053.29,120.5329,115.5314,116.7722,24.0073,5
2023-09-05,9159.62,2881.14,12040.75,120.4075,115.4973,116.6285,23.9282,5
2023-09-06,9159.62,2870.23,12029.84,120.2984,115.399,116.2139,23.8592,5
2023-09-07,9159.62,2876.6,12036.21,120.3621,115.4524,116.4393,23.8995,5
2023-09-08,9159.62,2891.0,12050.62,120.5062,115.6687,117.3518,23.9905,5
2023-09-11,9159.62,2892.12,12051.74,120.5174,115.783,117.8353,23.9976,5
2023-09-12,9159.62,2868.57,12028.19,120.2819,115.6521,117.2802,23.8488,5
2023-09-13,9159.62,2868.93,12028.54,120.2854,115.6487,117.2656,23.851,5
2023-09-14,9159.62,2878.1,12037.71,120.3771,115.8476,118.1111,23.909,5
2023-09-15,9159.62,2900.45,12060.06,120.6006,116.0939,119.1614,24.05,5
2023-09-18,9159.62,2864.37,12023.99,120.2399,115.7962,117.8911,23.8222,5
2023-09-19,9159.62,2880.15,12039.76,120.3976,115.9733,118.6478,23.9219,5
2023-09-20,9159.62,2887.39,12047.01,120.4701,115.998,118.7534,23.9677,5
2023-09-21,9159.62,2828.74,11988.36,119.8836,115.6043,117.0718,23.5958,5
2023-09-22,9159.62,2805.98,11965.59,119.6559,115.438,116.3582,23.4504,5
2023-09-25,8589.42,3350.08,11939.5,119.395,115.2962,115.7487,28.0588,6
2023-09-26,8589.42,3336.19,11925.61,119.2561,115.156,115.247,27.975,6
2023-09-27,8589.42,3342.84,11932.26,119.3226,115.2955,115.7462,28.0151,6
2023-09-28,8589.42,3354.77,11944.19,119.4419,115.4177,116.184,28.0871,6
2023-09-29,8589.42,3364.24,11953.66,119.5366,115.3887,116.0802,28.144,6
2023-10-02,7999.43,3890.48,11889.91,118.8991,114.951,114.5156,32.7208,6
2023-10-03,7999.43,3823.33,11822.77,118.2277,114.4453,112.976,32.3387,6
2023-10-04,7999.43,3835.58,11835.01,118.3501,114.4335,112.94,32.4087,6
2023-10-05,7999.43,3843.72,11843.15,118.4315,114.4066,112.8579,32.4552,6
2023-10-06,7999.43,3888.91,11888.35,118.8835,114.8326,114.1527,32.712,6
2023-10-09,6884.66,4960.6,11845.26,118.4526,114.7208,113.8132,41.8783,7
2023-10-10,6884.66,5071.41,11956.08,119.5608,115.6346,115.9778,42.417,7
2023-10-11,6884.66,5118.32,12002.98,120.0298,115.6723,116.067,42.642,7
2023-10-12,6884.66,5109.76,11994.42,119.9442,115.7279,116.1977,42.6011,7
2023-10-13,6884.66,5009.57,11894.23,118.9423,115.1986,114.9504,42.1176,7
2023-10-16,7490.54,4437.61,11928.15,119.2815,115.3664,115.3478,37.2028,6
2023-10-17,7490.54,4462.11,11952.64,119.5264,115.5913,115.9523,37.3316,6
2023-10-18,7490.54,4370.97,11861.51,118.6151,115.1166,114.6768,36.8501,6
2023-10-19,7490.54,4327.3,11817.84,118.1784,114.8946,114.0767,36.6167,6
2023-10-20,7490.54,4256.19,11746.73,117.4673,114.2023,112.1994,36.233,6
2023-10-23,6349.62,5436.38,11786.0,117.86,114.4229,112.7977,46.1257,8
2023-10-24,6349.62,5479.74,11829.36,118.2936,114.7767,113.5536,46.3232,8
2023-10-25,6349.62,5471.88,11821.5,118.215,114.7623,113.5229,46.2875,8
2023-10-26,6349.62,5461.88,11811.5,118.115,114.6655,113.3161,46.2421,8
2023-10-27,6349.62,5478.46,11828.08,118.2808,114.7182,113.4287,46.3174,8
2023-10-30,6349.62,5508.39,11858.0,118.58,114.9735,113.9737,46.4529,8
2023-10-31,6349.62,5538.76,11888.37,118.8837,115.2795,114.6267,46.5897,8
2023-11-01,6349.62,5576.63,11926.25,119.2625,115.6645,115.4485,46.7593,8
2023-11-02,6349.62,5654.11,12003.72,120.0372,116.3088,116.8238,47.1029,8
2023-11-03,6349.62,5640.72,11990.34,119.9034,115.9756,116.1132,47.0439,8
2023-11-06,6833.31,5132.3,11965.61,119.6561,115.8027,115.7452,42.8921,7
2023-11-07,6833.31,5138.51,11971.81,119.7181,115.8037,115.7477,42.9217,7
2023-11-08,6833.31,5158.64,11991.95,119.9195,115.8675,115.8961,43.0175,7
2023-11-09,6833.31,5202.5,12035.81,120.3581,116.2288,116.7364,43.2252,7
2023-11-10,6833.31,5175.7,12009.01,120.0901,115.9736,116.1433,43.0985,7
2023-11-13,6290.13,5746.78,12036.91,120.3691,116.3046,116.9124,47.743,7
2023-11-14,6290.13,5840.61,12130.74,121.3074,116.9271,118.2231,48.1472,7
2023-11-15,6290.13,5881.29,12171.41,121.7141,117.2399,118.88,48.3205,7
2023-11-16,6290.13,5877.59,12167.72,121.6772,117.1671,118.7273,48.3048,7
2023-11-17,6290.13,5960.13,12250.26,122.5026,117.742,119.9331,48.6531,7
2023-11-20,9358.43,2938.0,12296.42,122.9642,118.0554,120.5893,23.8931,3
2023-11-21,9358.43,2931.53,12289.96,122.8996,117.9975,120.3419,23.8531,3
2023-11-22,9358.43,2939.34,12297.76,122.9776,118.0974,120.7691,23.9014,3
2023-11-23,9358.43,2926.5,12284.92,122.8492,118.1121,120.8319,23.8219,3
2023-11-24,9358.43,2928.52,12286.94,122.8694,118.163,121.0503,23.8344,3
2023-11-27,10550.03,1731.15,12281.18,122.8118,118.0806,120.6963,14.096,2
2023-11-28,10550.03,1732.14,12282.17,122.8217,118.1533,121.2237,14.1029,2
2023-11-29,10550.03,1716.74,12266.77,122.6677,118.2128,121.6565,13.995,2
2023-11-30,10550.03,1728.68,12278.71,122.7871,118.2809,122.1569,14.0787,2
2023-12-01,10550.03,1752.88,12302.91,123.0291,118.3884,122.9458,14.2477,2
2023-12-04,11706.94,582.57,12289.51,122.8951,118.343,122.6151,4.7404,1
2023-12-05,11706.94,582.38,12289.32,122.8932,118.3647,123.0895,4.7389,1
2023-12-06,11706.94,575.55,12282.49,122.8249,118.4078,124.0337,4.6859,1
2023-12-07,11706.94,575.74,12282.68,122.8268,118.4166,124.2309,4.6874,1
2023-12-08,11706.94,587.41,12294.35,122.9435,118.4852,125.7659,4.7779,1
2023-12-11,11706.94,588.08,12295.01,122.9501,118.5152,126.4337,4.783,1
2023-12-12,11706.94,581.81,12288.75,122.8875,118.5228,126.6027,4.7345,1
2023-12-13,11706.94,582.29,12289.22,122.8922,118.4986,126.0575,4.7382,1
2023-12-14,11706.94,582.76,12289.7,122.897,118.5164,126.4567,4.7419,1
2023-12-15,11706.94,584.85,12291.79,122.9179,118.5254,126.6592,4.758,1
2023-12-18,11706.94,591.68,12298.62,122.9862,118.4861,125.7768,4.811,1
2023-12-19,11706.94,588.27,12295.2,122.952,118.4885,125.8289,4.7845,1
2023-12-20,11706.94,589.78,12296.72,122.9672,118.4939,125.948,4.7963,1
2023-12-21,11706.94,588.36,12295.3,122.953,118.4945,125.9624,4.7852,1
2023-12-22,11706.94,591.21,12298.14,122.9814,118.5006,126.0986,4.8073,1
2023-12-27,11706.94,592.82,12299.76,122.9976,118.5083,126.2678,4.8198,1
2023-12-28,11706.94,582.76,12289.7,122.897,118.4734,125.4967,4.7419,1
2023-12-29,11706.94,584.56,12291.5,122.915,118.4735,125.4994,4.7558,1
2024-01-02,11706.94,595.42,12302.36,123.0236,118.5017,126.1272,4.8399,1
2024-01-03,11706.94,593.02,12299.95,122.9995,118.424,124.4173,4.8213,1
2024-01-04,11706.94,600.12,12307.06,123.0706,118.4845,125.7365,4.8763,1
2024-01-05,11706.94,600.32,12307.25,123.0725,118.4729,125.4838,4.8777,1
2024-01-08,11706.94,581.59,12288.52,122.8852,118.4982,126.0338,4.7328,1
2024-01-09,11706.94,577.46,12284.39,122.8439,118.4983,126.0346,4.7007,1
2024-01-10,11706.94,574.09,12281.03,122.8103,118.4902,125.8526,4.6746,1
2024-01-11,11706.94,571.31,12278.25,122.7825,118.464,125.2564,4.653,1
2024-01-12,11706.94,577.65,12284.59,122.8459,118.5483,127.1739,4.7022,1
2024-01-15,11706.94,575.73,12282.67,122.8267,118.5413,127.0139,4.6873,1
2024-01-16,11706.94,572.27,12279.21,122.7921,118.5212,126.5531,4.6605,1
2024-01-17,11706.94,559.59,12266.53,122.6653,118.4598,125.1472,4.5619,1
2024-01-18,11706.94,561.99,12268.93,122.6893,118.5217,126.58,4.5806,1
2024-01-19,11706.94,559.78,12266.72,122.6672,118.508,126.2609,4.5634,1
2024-01-22,10542.96,1709.11,12252.07,122.5207,118.5547,127.3521,13.9496,2
2024-01-23,10542.96,1703.71,12246.67,122.4667,118.4069,126.2138,13.9116,2
2024-01-24,10542.96,1716.7,12259.66,122.5966,118.5692,127.4573,14.0028,2
2024-01-25,10542.96,1714.24,12257.2,122.572,118.7044,128.4949,13.9856,2
2024-01-26,10542.96,1707.88,12250.84,122.5084,118.8531,129.6457,13.9409,2
2024-01-29,9941.02,2320.44,12261.46,122.6146,118.8248,129.4247,18.9246,2
2024-01-30,9941.02,2332.42,12273.44,122.7344,118.9616,130.2118,19.0038,2
2024-01-31,9941.02,2326.87,12267.9,122.679,118.8572,129.6105,18.9672,2
2024-02-01,9941.02,2326.6,12267.62,122.6762,118.7756,129.1418,18.9653,2
2024-02-02,9941.02,2308.76,12249.79,122.4979,118.8538,129.5897,18.8474,2
2024-02-05,9354.26,2884.49,12238.75,122.3875,118.7985,129.27,23.5685,3
2024-02-06,9354.26,2899.12,12253.38,122.5338,118.9647,130.0371,23.6598,3
2024-02-07,9354.26,2843.6,12197.86,121.9786,118.8415,129.468,23.3123,3
2024-02-08,9354.26,2843.05,12197.31,121.9731,118.9944,130.1828,23.3088,3
2024-02-09,9354.26,2832.0,12186.27,121.8627,119.0467,130.4281,23.2393,3
2024-02-12,9354.26,2852.13,12206.39,122.0639,119.1773,131.0438,23.3659,3
2024-02-13,9354.26,2861.44,12215.7,122.157,119.0069,130.2421,23.4243,3
2024-02-14,9354.26,2875.06,12229.33,122.2933,119.3058,131.6384,23.5096,3
2024-02-15,9354.26,2885.15,12239.41,122.3941,119.5163,132.6266,23.5726,3
2024-02-16,9354.26,2876.14,12230.4,122.304,119.5438,132.7559,23.5163,3
2024-02-19,9354.26,2871.45,12225.71,122.2571,119.5724,132.8908,23.487,3
2024-02-20,9354.26,2865.83,12220.1,122.201,119.6038,133.0397,23.4518,3
2024-02-21,9354.26,2882.77,12237.03,122.3703,119.6296,133.1617,23.5578,3
2024-02-22,9354.26,2904.71,12258.97,122.5897,120.0694,135.24,23.6946,3
2024-02-23,9354.26,2912.04,12266.3,122.663,120.2467,136.0826,23.7401,3
2024-02-26,9354.26,2882.98,12237.24,122.3724,120.078,135.2787,23.559,3
2024-02-27,9354.26,2938.72,12292.98,122.9298,120.2995,136.3378,23.9057,3
2024-02-28,9354.26,2953.46,12307.73,123.0773,120.4893,137.2374,23.9968,3
2024-02-29,9354.26,2938.71,12292.97,122.9297,120.3975,136.8017,23.9056,3
2024-03-01,9354.26,2935.25,12289.51,122.8951,120.2561,136.1297,23.8842,3
2024-03-04,9354.26,2923.75,12278.01,122.7801,120.2899,136.2897,23.8129,3
2024-03-05,9354.26,2950.56,12304.82,123.0482,120.3139,136.4041,23.9789,3
2024-03-06,9354.26,2977.24,12331.5,123.315,120.4044,136.832,24.1434,3
2024-03-07,9354.26,2987.51,12341.77,123.4177,120.519,137.3714,24.2065,3
2024-03-08,9354.26,2992.72,12346.99,123.4699,120.5088,137.3235,24.2385,3
2024-03-11,9354.26,2998.37,12352.63,123.5263,120.4478,137.0365,24.2731,3
2024-03-12,9354.26,3005.98,12360.24,123.6024,120.7488,138.4473,24.3198,3
2024-03-13,9354.26,3021.59,12375.85,123.7585,120.9499,139.3955,24.4152,3
2024-03-14,9354.26,3053.53,12407.8,124.078,121.1336,140.2629,24.6098,3
2024-03-15,9354.26,3061.42,12415.68,124.1568,121.204,140.5941,24.6577,3
2024-03-18,11195.4,1213.03,12408.44,124.0844,121.1698,140.4331,9.7759,1
2024-03-19,11195.4,1217.31,12412.71,124.1271,121.2703,141.6249,9.8069,1
2024-03-20,11195.4,1221.74,12417.14,124.1714,121.2684,141.6014,9.8391,1
2024-03-21,11195.4,1214.77,12410.18,124.1018,121.3058,142.046,9.7885,1
2024-03-22,11195.4,1221.42,12416.83,124.1683,121.3047,142.0319,9.8368,1
2024-03-25,10591.97,1826.38,12418.34,124.1834,121.3261,142.2867,14.7071,2
2024-03-26,10591.97,1826.5,12418.47,124.1847,121.3753,142.6795,14.7079,2
2024-03-27,10591.97,1837.67,12429.64,124.2964,121.4302,143.118,14.7846,2
2024-03-28,10591.97,1823.94,12415.91,124.1591,121.4431,143.2209,14.6904,2
2024-04-02,10591.97,1819.98,12411.95,124.1195,121.3351,142.3538,14.6631,2
2024-04-03,10591.97,1817.44,12409.41,124.0941,121.4369,143.1681,14.6457,2
2024-04-04,10591.97,1818.54,12410.51,124.1051,121.4793,143.5095,14.6532,2
2024-04-05,10591.97,1809.93,12401.9,124.019,121.3161,142.1941,14.5939,2
2024-04-08,10056.0,2360.98,12416.98,124.1698,121.4607,143.3551,19.0141,3
2024-04-09,10056.0,2373.73,12429.74,124.2974,121.2329,141.9415,19.0972,3
2024-04-10,10056.0,2355.6,12411.61,124.1161,121.2036,141.762,18.979,3
2024-04-11,10056.0,2372.07,12428.08,124.2808,121.1651,141.5244,19.0864,3
2024-04-12,10056.0,2389.18,12445.18,124.4518,121.2091,141.7939,19.1976,3
2024-04-15,8909.89,3501.51,12411.4,124.114,121.1983,141.7277,28.2121,5
2024-04-16,8909.89,3459.88,12369.77,123.6977,120.7885,140.0291,27.9705,5
2024-04-17,8909.89,3453.62,12363.5,123.635,120.9424,140.6673,27.934,5
2024-04-18,8909.89,3454.44,12364.32,123.6432,120.9907,140.8681,27.9387,5
2024-04-19,8909.89,3433.33,12343.22,123.4322,120.8391,140.2366,27.8155,5
2024-04-22,8909.89,3460.46,12370.35,123.7035,121.0256,141.0144,27.9739,5
2024-04-23,8909.89,3511.84,12421.72,124.2172,121.4419,142.7485,28.2717,5
2024-04-24,8909.89,3540.16,12450.05,124.5005,121.604,143.4225,28.4349,5
2024-04-25,8909.89,3477.9,12387.78,123.8778,121.1676,141.6124,28.0752,5
2024-04-26,8909.89,3541.84,12451.72,124.5172,121.6529,143.6326,28.4446,5
2024-04-29,8909.89,3537.64,12447.52,124.4752,121.52,143.0807,28.4204,5
2024-04-30,8909.89,3481.63,12391.52,123.9152,121.2908,142.1314,28.0969,5
2024-05-02,8909.89,3485.91,12395.79,123.9579,121.2347,141.8973,28.1217,5
2024-05-03,8909.89,3532.87,12442.76,124.4276,121.5326,143.1371,28.393,5
2024-05-06,8359.82,4109.28,12469.11,124.6911,121.7412,144.0025,32.9557,5
2024-05-07,8359.82,4144.34,12504.17,125.0417,121.9078,144.6006,33.1437,5
2024-05-08,8359.82,4184.19,12544.01,125.4401,122.2465,145.8127,33.3561,5
2024-05-09,8359.82,4171.52,12531.34,125.3134,122.3545,146.1989,33.2887,5
2024-05-10,8359.82,4178.22,12538.04,125.3804,122.5962,147.0664,33.3243,5
2024-05-13,8359.82,4156.05,12515.87,125.1587,122.4563,146.5629,33.2062,5
2024-05-14,8359.82,4154.09,12513.92,125.1392,122.3895,146.3221,33.1958,5
2024-05-15,8359.82,4192.28,12552.1,125.521,122.6293,147.1856,33.399,5
2024-05-16,8359.82,4158.59,12518.41,125.1841,122.2795,145.9286,33.2198,5
2024-05-17,8359.82,4157.31,12517.14,125.1714,122.2275,145.7417,33.213,5
2024-05-20,8359.82,4195.43,12555.25,125.5525,122.4316,146.4746,33.4157,5
2024-05-21,8359.82,4195.54,12555.37,125.5537,122.2548,145.8415,33.4163,5
2024-05-22,8359.82,4177.18,12537.0,125.37,122.0289,145.0353,33.3188,5
2024-05-23,8359.82,4234.34,12594.16,125.9416,122.3317,146.1152,33.6214,5
2024-05-24,8359.82,4206.51,12566.34,125.6634,122.2595,145.8587,33.4745,5
2024-05-27,8359.82,4225.47,12585.29,125.8529,122.4722,146.6167,33.5746,5
2024-05-28,8359.82,4187.82,12547.64,125.4764,122.2498,145.8238,33.3754,5
2024-05-29,8359.82,4120.41,12480.24,124.8024,121.6861,143.8093,33.0155,5
2024-05-30,8359.82,4095.78,12455.6,124.556,121.6966,143.8468,32.883,5
2024-05-31,8359.82,4014.13,12373.95,123.7395,121.6251,143.5898,32.4402,5
2024-06-03,8359.82,4027.96,12387.78,123.8778,121.7345,143.9878,32.5156,5
2024-06-04,8359.82,4000.72,12360.54,123.6054,121.3051,142.4257,32.3669,5
2024-06-05,8359.82,4030.65,12390.48,123.9048,121.4903,143.0979,32.5303,5
2024-06-06,8359.82,4036.46,12396.29,123.9629,121.4779,143.0529,32.5619,5
2024-06-07,8359.82,4014.2,12374.02,123.7402,121.1378,141.8229,32.4405,5
2024-06-10,7196.18,5144.25,12340.44,123.4044,120.7391,140.3839,41.6862,7
2024-06-11,7196.18,5082.97,12279.15,122.7915,120.1371,138.7049,41.3951,7
2024-06-12,7196.18,5105.31,12301.5,123.015,120.3084,139.1825,41.5016,7
2024-06-13,7196.18,4982.23,12178.41,121.7841,119.1818,136.0422,40.9103,7
2024-06-14,7196.18,4874.27,12070.45,120.7045,117.9533,132.6143,40.3818,7
2024-06-17,3143.37,8979.18,12122.56,121.2256,118.379,133.7995,74.0701,9
2024-06-18,3143.37,9086.62,12229.99,122.2999,119.3053,135.2131,74.2978,9
2024-06-19,3143.37,9080.61,12223.98,122.2398,119.245,135.1211,74.2852,9
2024-06-20,3143.37,9214.89,12358.27,123.5827,120.4645,136.9813,74.5646,9
2024-06-21,3143.37,9148.83,12292.2,122.922,119.8899,136.1051,74.4279,9
2024-06-24,3143.37,9246.09,12389.46,123.8946,120.7997,137.4927,74.6287,9
2024-06-25,3143.37,9107.35,12250.72,122.5072,119.7367,135.8715,74.3413,9
2024-06-26,3143.37,8978.48,12121.85,121.2185,118.6528,134.2171,74.0685,9
2024-06-27,3143.37,8919.34,12062.71,120.6271,118.0448,133.2885,73.9414,9
2024-06-28,3143.37,8863.22,12006.59,120.0659,117.5198,132.4868,73.8196,9
2024-07-01,3143.37,9030.35,12173.73,121.7373,119.0543,134.8303,74.179,9
2024-07-02,3143.37,9055.54,12198.91,121.9891,119.2842,135.1813,74.2324,9
